['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['*', 'Batman 10 Cent Adventure', '', '$0.10', 'DC', '702,126']
['', '', '', '', '', '']
['1', 'Wolverine: The Origin', '6', '$3.50', 'Marvel', '179,251']
['2', 'Dark Knight Strikes Again', '2', '$7.95', 'DC', '166,720']
['3', 'Ultimates', '1', '$2.25', 'Marvel', '160,244']
['4', 'New X-Men', '122', '$2.25', 'Marvel', '117,263']
['5', 'Moment Of Silence', '', '$3.00', 'Marvel', '111,927']
['6', 'Uncanny X-Men', '402', '$2.25', 'Marvel', '108,567']
['7', 'Ultimate X-Men', '14', '$2.25', 'Marvel', '104,858']
['8', 'Amazing Spider-Man', '39', '$2.25', 'Marvel', '97,449']
['9', 'Ultimate Spider-Man', '17', '$2.25', 'Marvel', '85,014']
['10', 'X-Treme X-Men', '9', '$2.99', 'Marvel', '83,474']
['11', 'Green Arrow', '12', '$2.50', 'DC', '81,553']
['12', 'G.I. Joe', '3', '$2.95', 'Image', '80,930']
['13', 'Wolverine', '172', '$2.25', 'Marvel', '76,825']
['14', 'JLA', '62', '$2.25', 'DC', '67,993']
['15', 'Avengers', '50', '$3.50', 'Marvel', '60,119']
['16', 'Punisher', '8', '$2.99', 'Marvel', '58,289']
['17', 'Detective Comics', '766', '$2.50', 'DC', '53,247']
['18', 'Peter Parker Spider-Man', '39', '$2.25', 'Marvel', '51,930']
['19', 'Daredevil', '29', '$2.99', 'Marvel', '51,535']
['20', 'Fantastic Four', '51', '$2.25', 'Marvel', '51,215']
['21', 'Batman', '599', '$2.25', 'DC', '50,673']
['22', 'X-Force', '124', '$2.25', 'Marvel', '49,021']
['23', 'Fathom', '13 (Res)', '$2.50', 'Image', '48,180']
['24', 'Elektra', '7', '$2.99', 'Marvel', '47,658']
['25', 'Adventures Of Superman', '600', '$3.95', 'DC', '46,898']
['26', 'Spawn', '118', '$2.50', 'Image', '46,457']
['27', 'Iron Man', '50', '$3.50', 'Marvel', '46,259']
['28', 'Ultimate Marvel Team Up', '12', '$2.25', 'Marvel', '44,912']
['29', 'Nightwing', '65', '$2.25', 'DC', '44,435']
['30', 'Batgirl', '24', '$2.50', 'DC', '43,782']
['31', 'Superman', '178', '$2.25', 'DC', '43,528']
['32', 'Batman Gotham Knights', '25', '$2.50', 'DC', '42,920']
['33', 'Iceman', '4', '$2.50', 'Marvel', '42,920']
['34', 'Exiles', '8', '$2.25', 'Marvel', '42,271']
['35', 'JSA', '32', '$2.50', 'DC', '42,119']
['36', 'Nightcrawler', '3', '$2.50', 'Marvel', '41,329']
['37', 'Fury', '5', '$2.99', 'Marvel', '40,386']
['38', 'Incredible Hulk', '36', '$2.25', 'Marvel', '39,094']
['39', 'Marvel Mangaverse X-Men', '1', '$2.25', 'Marvel', '38,608']
['40', 'Action Comics', '787', '$2.25', 'DC', '38,532']
['41', 'Alias', '5', '$2.99', 'Marvel', '38,466']
['42', 'Thor', '45', '$2.25', 'Marvel', '37,888']
['43', 'Robin', '98', '$2.25', 'DC', '37,265']
['44', 'Superman Man Of Steel', '122', '$2.25', 'DC', '37,032']
['45', 'Catwoman', '3', '$2.50', 'DC', '35,795']
['46', 'Elektra & Wolverine', '3', '$5.95', 'Marvel', '35,223']
['47', 'Marvel Mangaverse Spider-Man', '1', '$2.25', 'Marvel', '35,020']
['48', 'Birds Of Prey', '39', '$2.50', 'DC', '35,010']
['49', 'Green Lantern', '146', '$2.25', 'DC', '34,939']
['50', 'Howard The Duck', '1', '$2.99', 'Marvel', '33,698']
['51', 'Cable', '101', '$2.25', 'Marvel', '33,687']
['52', 'Batman Legends of the Dark Knight', '151', '$2.25', 'DC', '32,816']
['53', 'Tomb Raider', '19', '$2.50', 'Image', '32,481']
['54', 'Thunderbolts', '60', '$2.25', 'Marvel', '32,106']
['55', 'Captain America Heart Of Darkness', '1', '$2.99', 'Marvel', '32,086']
['56', 'Avengers Celestial Quest', '5', '$2.50', 'Marvel', '31,960']
