['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Transformers Generation One', '6', '$2.95', 'Dreamwave', '127,550']
['2', 'Ultimates', '8 (Res)', '$2.25', 'Marvel', '110,972']
['3', 'New X-Men', '132', '$2.25', 'Marvel', '105,640']
['4', 'Amazing Spider-Man', '45', '$2.25', 'Marvel', '105,445']
['5', 'Spider-Man Black Cat Evil That Men\nDo', '4', '$2.99', 'Marvel', '101,104']
['6', 'Ultimate Spider-Man', '26', '$2.25', 'Marvel', '100,415']
['7', 'Ultimate Spider-Man', '27', '$2.25', 'Marvel', '100,364']
['8', 'Ultimate X-Men', '22', '$2.25', 'Marvel', '98,382']
['9', 'Transformers Armada', '3', '$2.95', 'Dreamwave', '95,976']
['10', 'Uncanny X-Men', '412', '$2.25', 'Marvel', '90,979']
['11', 'Uncanny X-Men', '413', '$2.25', 'Marvel', '90,733']
['12', 'Thundercats', '2', '$2.95', 'DC', '82,065']
['13', 'Wolverine', '181', '$2.25', 'Marvel', '74,164']
['14', 'Spider-Man Blue', '5', '$3.50', 'Marvel', '70,116']
['15', 'X-Treme X-Men', '18', '$2.99', 'Marvel', '68,535']
['16', 'Captain America', '6', '$2.99', 'Marvel', '67,236']
['17', 'G.I. Joe', '10', '$2.95', 'Image', '66,134']
['18', 'JLA', '72', '$2.25', 'DC', '64,854']
['19', 'Battle of the Planets', '3', '$2.99', 'Image', '64,817']
['20', 'JLA', '71', '$2.25', 'DC', '64,673']
['21', 'Weapon X', '1', '$2.25', 'Marvel', '62,621']
['22', 'Spider-Man Peter Parker', '48', '$2.25', 'Marvel', '60,462']
['23', 'Green Arrow', '17', '$2.50', 'DC', '60,443']
['24', 'Fantastic Four', '61', '$2.25', 'Marvel', '58,731']
['25', 'Avengers', '58', '$2.25', 'Marvel', '58,438']
['26', 'Captain Marvel', '1', '$2.25', 'Marvel', '56,819']
['27', 'Daredevil', '37', '$2.99', 'Marvel', '55,516']
['28', 'Incredible Hulk', '45', '$2.25', 'Marvel', '54,423']
['29', 'Punisher', '17', '$2.99', 'Marvel', '51,092']
['30', 'Punisher', '16', '$2.99', 'Marvel', '50,994']
['31', 'League Of Extraordinary Gentlemen\nVol. II', '3', '$3.50', 'DC', '50,445']
['32', 'Batman', '607', '$2.25', 'DC', '46,527']
['33', 'JSA', '40', '$2.50', 'DC', '45,648']
['34', 'Detective Comics', '774', '$2.75', 'DC', '44,429']
['35', 'Wolverine Netsuke', '1', '$3.99', 'Marvel', '43,968']
['36', 'Spawn', '126', '$2.50', 'Image', '43,191']
['37', 'X-Statix', '3', '$2.25', 'Marvel', '42,275']
['38', 'Exiles', '17', '$2.25', 'Marvel', '41,437']
['39', 'X-Men Unlimited', '38', '$2.25', 'Marvel', '41,177']
['40', 'Green Lantern', '154', '$2.25', 'DC', '41,107']
['41', 'Thor', '54', '$2.25', 'Marvel', '40,218']
['42', 'Superman', '186', '$2.25', 'DC', '39,692']
['43', 'Iron Man', '59', '$2.25', 'Marvel', '38,557']
['44', 'Planetary/JLA Terra Occulta', '', '$5.95', 'DC', '38,385']
['45', 'Hawkman', '7', '$2.50', 'DC', '37,966']
['46', 'Ultimate Adventures', '1', '$2.25', 'Marvel', '37,529']
['47', 'Batman Gotham Knights', '33', '$2.75', 'DC', '37,468']
['48', 'Batgirl', '32', '$2.50', 'DC', '36,705']
['49', 'Shang Chi Master Of Kung Fu', '1', '$2.99', 'Marvel', '36,259']
['50', 'Adventures Of Superman', '608', '$2.25', 'DC', '36,142']
['51', 'Action Comics', '795', '$2.25', 'DC', '35,891']
['52', 'Superman Man Of Steel', '130', '$2.25', 'DC', '34,788']
['53', 'Nightwing', '73', '$2.25', 'DC', '34,235']
['54', 'Paradise X Devils', '', '$4.50', 'Marvel', '33,281']
['55', 'Agent X', '3', '$2.25', 'Marvel', '33,220']
['56', 'Gen 13', '1', '$2.95', 'DC', '32,783']
['57', 'Elektra', '14', '$2.99', 'Marvel', '31,559']
['58', 'Flash', '190', '$2.25', 'DC', '31,397']
['59', 'Soldier X', '3', '$2.25', 'Marvel', '31,336']
['60', 'Alias', '14', '$2.99', 'Marvel', '30,922']
['61', 'Call Of Duty Brotherhood', '4', '$2.25', 'Marvel', '30,424']
['62', 'Birds Of Prey', '47', '$2.50', 'DC', '29,945']
['63', 'Thunderbolts', '71', '$2.25', 'Marvel', '29,768']
['64', 'Thunderbolts', '72', '$2.25', 'Marvel', '29,754']
['65', 'Batman Legends of the Dark Knight', '159', '$2.50', 'DC', '29,717']
['66', 'Star Wars Empire', '1', '$2.99', 'Dark Horse', '29,591']
['67', 'Smallville The Comic', '', '$3.95', 'DC', '29,577']
['68', 'Powers', '25', '$2.95', 'Image', '29,345']
['69', 'Catwoman', '11', '$2.50', 'DC', '29,224']
['70', 'Spider-Man Get Kraven', '4', '$2.25', 'Marvel', '29,145']
['71', 'Call Of Duty Precinct', '3', '$2.25', 'Marvel', '28,456']
['72', 'Sabretooth Mary Shelley Overdrive', '4', '$2.99', 'Marvel', '28,182']
['73', 'Call Of Duty Wagon', '2', '$2.25', 'Marvel', '28,051']
['74', 'Star Wars Infinities Empire Strikes\nBack', '3', '$2.99', 'Dark Horse', '27,991']
['75', 'Robin', '106', '$2.25', 'DC', '27,740']
['76', 'Spider-Man Tangled Web', '18', '$2.99', 'Marvel', '27,646']
['77', 'X-Men Icons Chamber', '2', '$2.99', 'Marvel', '27,614']
['78', 'Filth', '4', '$2.95', 'DC', '27,479']
['79', 'Marville Foil Cvr', '1', '$3.99', 'Marvel', '27,158']
['80', 'Tomb Raider', '24', '$2.99', 'Image', '27,144']
['81', 'Legion', '12', '$2.50', 'DC', '27,056']
['82', 'Spider-Girl', '51', '$2.25', 'Marvel', '26,604']
['83', 'Witchblade', '59', '$2.50', 'Image', '26,604']
['84', 'Kiss', '3', '$2.99', 'Dark Horse', '26,474']
['85', 'Marville', '1', '$2.25', 'Marvel', '26,274']
['86', 'Wonder Woman', '185', '$2.25', 'DC', '25,860']
['87', 'Sojourn', '15', '$2.95', 'Crossgen', '25,618']
['88', 'Avengers Icons Vision', '2', '$2.99', 'Marvel', '25,483']
['89', 'Young Justice', '49', '$2.75', 'DC', '25,064']
['90', 'Titans', '45', '$2.75', 'DC', '23,664']
['91', 'Wildcats Version 3.0', '2', '$2.95', 'DC', '23,608']
['92', 'Superman Aliens II Godwar', '3', '$2.99', 'Dark Horse', '23,329']
['93', 'Star Wars Tales', '13', '$5.99', 'Dark Horse', '23,301']
['94', 'Marvel Mangaverse', '6', '$2.25', 'Marvel', '22,435']
['95', 'Star Wars Republic', '46', '$2.99', 'Dark Horse', '22,259']
['96', 'Thing Freakshow', '4', '$2.99', 'Marvel', '21,989']
['97', 'Ruse', '11', '$2.95', 'Crossgen', '21,984']
['98', 'Tom Strong', '18', '$2.95', 'DC', '21,952']
['99', 'Gotham Girls', '2', '$2.25', 'DC', '21,319']
['100', 'Harley Quinn', '24', '$2.50', 'DC', '20,979']
['101', 'Stormwatch Team Achilles', '3', '$2.95', 'DC', '20,784']
['102', 'JLA Destiny', '4', '$5.95', 'DC', '20,774']
['103', 'Fables', '5', '$2.50', 'DC', '20,653']
['104', 'Catwoman Secret Files', '1', '$4.95', 'DC', '20,463']
['105', 'Way of the Rat', '5', '$2.95', 'Crossgen', '20,453']
['106', 'Black Panther', '49', '$2.50', 'Marvel', '20,304']
['107', 'Supergirl', '74', '$2.50', 'DC', '20,183']
['108', 'Path', '6', '$2.95', 'Crossgen', '20,174']
['109', 'Apache Skies', '3', '$2.99', 'Marvel', '19,816']
['110', 'Hellblazer', '177', '$2.75', 'DC', '19,802']
['111', 'Arkanium', '1', '$2.95', 'Dreamwave', '19,621']
['112', 'Lady Death/Crow', '1', '$2.99', 'Chaos', '19,397']
['113', 'Green Lantern Evils Might', '2', '$5.95', 'DC', '19,360']
['114', 'Warlands Age Of Ice', '9', '$2.95', 'Dreamwave', '19,346']
['115', 'B-Sides', '1', '$3.50', 'Marvel', '19,160']
['116', '21 Down', '1', '$2.95', 'DC', '19,071']
['117', 'Hood', '5', '$2.99', 'Marvel', '19,044']
['118', 'Transmetropolitan', '60', '$2.50', 'DC', '18,927']
['119', 'Limbo City', '1', '$2.95', 'Dreamwave', '18,225']
['120', '100 Bullets', '39', '$2.50', 'DC', '18,099']
['121', 'Elektra Glimpse & Echo', '3', '$2.99', 'Marvel', '17,787']
['122', 'JLA/Haven Anathema', '', '$5.95', 'DC', '17,424']
['123', 'Spectre', '21', '$2.75', 'DC', '17,424']
['124', 'Bone', '50', '$2.95', 'Cartoon', '17,187']
['125', 'Buffy the Vampire Slayer', '49', '$2.99', 'Dark Horse', '17,103']
['126', 'Scion', '28', '$2.95', 'Crossgen', '17,001']
['127', 'Beautiful Killer', '2', '$2.99', 'Wizard', '16,927']
['128', 'Power Company', '8', '$2.75', 'DC', '16,815']
['129', 'Doom Patrol', '12', '$2.50', 'DC', '16,792']
['130', 'Justice League Adventures', '11', '$2.25', 'DC', '16,680']
['131', 'Buffy the Vampire Slayer Willow\n& Tara Wilderness', '2', '$2.99', 'Dark Horse', '16,229']
['132', 'Black Sun', '1 (Res)', '$2.95', 'DC', '16,210']
['133', 'Route 666', '4', '$2.95', 'Crossgen', '16,103']
['134', 'Shidima', '7', '$2.95', 'Dreamwave', '16,052']
['135', 'Resistance', '1', '$2.95', 'DC', '16,005']
['136', 'High Roads', '6', '$2.95', 'DC', '15,931']
['137', 'Azrael Agent of the Bat', '94', '$2.95', 'DC', '15,531']
['138', 'Simpsons Comics', '74', '$2.50', 'Bongo', '15,489']
['139', 'Bart Simpsons Treehouse Of Horror', '8', '$3.50', 'Bongo', '15,480']
['140', 'Fate of the Blade', '2', '$2.95', 'Dreamwave', '15,438']
['141', 'Lucifer', '30', '$2.50', 'DC', '15,177']
['142', 'Violent Messiahs Lamenting Pain', '1', '$2.95', 'Image', '14,721']
['143', 'Crux', '18', '$2.95', 'Crossgen', '14,605']
['144', 'Negation', '10', '$2.95', 'Crossgen', '14,442']
['145', 'Mystic', '28', '$2.95', 'Crossgen', '14,349']
['146', 'Fight For Tomorrow', '1', '$2.50', 'DC', '14,247']
['147', 'Y The Last Man', '3', '$2.95', 'DC', '14,200']
['148', 'Sigil', '28', '$2.95', 'Crossgen', '14,070']
['149', 'Grendel Red White & Black', '1', '$4.99', 'Dark Horse', '13,912']
['150', 'First', '23', '$2.95', 'Crossgen', '13,912']
['151', 'Hellspawn', '17', '$2.50', 'Image', '13,893']
['152', 'Meridian', '27', '$2.95', 'Crossgen', '13,860']
['153', 'Hunter Age Of Magic', '15', '$2.75', 'DC', '13,446']
['154', 'Lady Death Mourning', '2', '$2.99', 'Chaos', '13,381']
['155', 'Point Blank', '2', '$2.95', 'DC', '13,232']
['156', 'Strangers In Paradise Vol. III', '53', '$2.95', 'Abstract', '13,177']
['157', 'Batman Gotham Adventures', '54', '$2.25', 'DC', '13,144']
['158', 'Savage Dragon', '103', '$2.95', 'Image', '13,023']
['159', 'Automatic Kafka', '3', '$2.95', 'DC', '12,823']
['160', 'Codename Knockout', '17', '$2.75', 'DC', '12,804']
['161', 'Lady Death Dark Alliance', '4', '$2.99', 'Chaos', '12,762']
['162', 'Vampirella', '13 Reg Ed', '$2.99', 'Harris', '11,325']
['163', 'Vampi', '23 Reg Ed', '$2.99', 'Harris', '11,315']
['164', 'American Century', '19', '$2.75', 'DC', '10,901']
['165', 'Tarot Witch of the Black Rose', '16', '$2.95', 'Broadsword', '10,441']
['166', 'Mutant Earth', '3*', '$2.95', 'Image', '10,403']
['167', 'Lab Rats', '6', '$2.50', 'DC', '10,241']
['168', 'Establishment', '13', '$2.50', 'DC', '10,203']
['169', 'Powerpuff Girls', '30', '$2.25', 'DC', '10,148']
['170', 'Midnight Mass', '6', '$2.50', 'DC', '10,036']
['171', 'Stupid Comics', '1', '$2.95', 'Image', '9,524']
['172', 'Paradigm', '1', '$3.50', 'Image', '9,022']
['173', '100 Percent', '4', '$5.95', 'DC', '8,938']
['174', 'Fused', '4', '$2.95', 'Image', '8,566']
['175', 'Vertigo Pop Tokyo', '3', '$2.95', 'DC', '8,566']
['176', 'Guardian Angel', '3', '$2.95', 'Image', '8,514']
['177', 'Oh My Goddess Part XII', '3', '$3.50', 'Dark Horse', '8,375']
['178', 'Crusades', '19', '$2.95', 'DC', '8,375']
['179', 'Big Daddy Danger', '2', '$2.95', 'DC', '8,226']
['180', 'Savage Dragon Companion', '', '$2.95', 'Image', '8,035']
['181', 'Queen & Country', '12', '$2.95', 'Oni', '7,896']
['182', 'Knights of the Dinner Table', '71', '$3.99', 'Kenzer', '7,789']
['183', 'Blade of the Immortal', '72', '$2.99', 'Dark Horse', '7,305']
['184', 'Stray Bullets', '28', '$3.50', 'El Capitan', '7,277']
['185', 'Superpatriot Americas Fighting Force', '3', '$2.95', 'Image', '7,156']
['186', 'Scooby-Doo', '64', '$2.25', 'DC', '7,072']
['187', 'Cerebus', '282', '$2.25', 'Aardvark-Vanaheim', '6,988']
['188', 'Dragonball Z Part 5', '9', '$2.95', 'Viz', '6,923']
['189', 'Battle Angel Alita Last Order Part 1', '1', '$2.95', 'Viz', '6,607']
['190', 'Sonic The Hedgehog', '115', '$1.99', 'Archie', '6,351']
['191', 'Supermanga Blast', '25', '$5.99', 'Dark Horse', '6,072']
['192', 'Static X Vol. 2', '1', '$5.99', 'Chaos', '5,946']
['193', 'Dragonball Part 5', '4', '$2.95', 'Viz', '5,881']
['194', 'Cannon Exaxxion Stage Two Part 1', '9', '$3.99', 'Dark Horse', '5,714']
['195', 'Ranma 1/2 Part 11', '7', '$2.95', 'Viz', '5,458']
['196', 'Dungeons & Dragons Black\n& White', '3', '$2.99', 'Kenzer', '5,341']
['197', '10th Muse', '2', '$3.50', 'Avatar', '5,113']
['198', 'Ken Lashleys Legends', '2', '$2.95', 'DHJ', '4,978']
['199', 'Cardcaptor Sakura', '32', '$2.99', 'Tokyopop', '4,271']
['200', 'All New Tenchi Muyo Part 1', '5', '$2.95', 'Viz', '4,234']
['201', 'American Splendor Unsung Hero', '2', '$3.99', 'Dark Horse', '4,118']
['202', 'Ennis & Mccreas Dicks 2', '1', '$3.50', 'Avatar', '4,108']
['203', 'Fort Prophet of the Unexplained', '4', '$2.99', 'Dark Horse', '4,011']
['204', 'Gold Digger Annual 2002', '', '$3.95', 'Antarctic', '3,904']
['205', 'Inu Yasha Part 7', '2', '$2.95', 'Viz', '3,755']
['206', 'Looney Tunes', '94', '$2.25', 'DC', '3,731']
['207', 'Turok Evolution', '', '$2.50', 'Acclaim', '3,648']
['208', 'Archie', '528', '$1.99', 'Archie', '3,629']
['209', 'Tim Vigils Webwitch', '2', '$3.50', 'Avatar', '3,615']
['210', 'Cartoon Cartoons', '13', '$2.25', 'DC', '3,592']
['211', 'Gundam Wing Last Outpost', '3', '$2.99', 'Tokyopop', '3,536']
['212', 'Knights of the Dinner Table\nEverknights', '2', '$2.99', 'Kenzer', '3,517']
['213', 'Cavewoman Pangaean Sea', '5', '$3.25', 'Basement', '3,466']
['214', 'Black Tide', '2', '$3.50', 'Avatar', '3,420']
['215', 'Incal', '12', '$2.95', 'Humanoids', '3,350']
['216', 'One Plus One', '1', '$2.95', 'Oni', '3,317']
['217', 'Betty & Veronica', '180', '$1.99', 'Archie', '3,303']
['218', 'Warren Ellis Strange Killings Body\nOrchard', '3', '$3.50', 'Avatar', '3,182']
['219', 'A Distant Soil', '35', '$3.95', 'Image', '3,169']
['220', 'Betty', '117', '$1.99', 'Archie', '3,103']
['221', 'Top Cow Classics Magdalena', '1', '$2.99', 'Image', '3,094']
['222', 'Popbot', '3', '$7.99', 'IDW', '3,089']
