['\n', 'Comic-book\nTitle', 'Issue', 'Price', 'Publisher', 'Est. sales']
['46', 'Animal Man', '0', '$2.99', 'DC', '38,295']
['47', 'Avengers Assemble', '7', '$3.99', 'Marvel', '38,259']
['48', 'Daredevil', '18', '$2.99', 'Marvel', '37,185']
['49', 'Phantom Stranger', '0*', '$2.99', 'DC', '36,093']
['50', 'X-Men Legacy', '273', '$2.99', 'Marvel', '36,020']
['51', 'Secret Avengers', '31', '$3.99', 'Marvel', '35,987']
['52', 'Avenging Spider-Man', '12', '$3.99', 'Marvel', '35,462']
['53', 'Fantastic Four', '610', '$2.99', 'Marvel', '35,388']
['54', 'X-Men Legacy', '274', '$2.99', 'Marvel', '35,168']
['55', 'Supergirl', '0', '$2.99', 'DC', '34,457']
['56', 'Justice League Dark', '0', '$2.99', 'DC', '34,287']
['57', 'Captain America', '17', '$3.99', 'Marvel', '34,279']
['58', 'Incredible Hulk', '14', '$3.99', 'Marvel', '33,887']
['59', 'Incredible Hulk', '13', '$3.99', 'Marvel', '33,858']
['60', 'Hawkeye', '2', '$2.99', 'Marvel', '33,563']
['61', 'Happy', '1', '$2.99', 'Image', '32,977']
['62', 'X-Men', '35', '$3.99', 'Marvel', '32,049']
['63', 'X-Men', '36', '$3.99', 'Marvel', '31,996']
['64', 'Suicide Squad', '0', '$2.99', 'DC', '31,875']
['65', 'Superboy', '0', '$2.99', 'DC', '31,840']
['66', 'First X-Men', '2', '$3.99', 'Marvel', '31,415']
['67', 'Team 7', '0*', '$2.99', 'DC', '31,053']
['68', 'Invincible Iron Man', '524', '$3.99', 'Marvel', '30,976']
['69', 'Invincible Iron Man', '525', '$3.99', 'Marvel', '30,885']
['70', 'Birds of Prey', '0', '$2.99', 'DC', '30,574']
['71', 'Ultimate Comics Ultimates', '16', '$3.99', 'Marvel', '30,533']
['72', 'Ultimate Comics Ultimates', '15', '$3.99', 'Marvel', '30,382']
['73', 'Mighty Thor', '19', '$3.99', 'Marvel', '30,289']
['74', 'Astonishing X-Men', '54', '$3.99', 'Marvel', '30,225']
['75', 'Mighty Thor', '20', '$3.99', 'Marvel', '30,172']
['76', 'Venom', '24', '$2.99', 'Marvel', '30,080']
['77', 'FF', '22', '$2.99', 'Marvel', '29,847']
['78', 'Deadpool', '60', '$2.99', 'Marvel', '28,548']
['79', 'Gambit', '3', '$2.99', 'Marvel', '28,530']
['80', 'Green Arrow', '0', '$2.99', 'DC', '28,408']
['81', 'Deadpool', '61', '$2.99', 'Marvel', '28,351']
['82', 'Scarlet Spider', '9', '$2.99', 'Marvel', '27,140']
['83', 'Ultimate Comics X-Men', '16', '$3.99', 'Marvel', '27,066']
['84', 'Sword of Sorcery', '0*', '$3.99', 'DC', '26,959']
['85', 'Buffy the Vampire Slayer Season 9 Freefall', '13', '$2.99', 'Dark Horse', '25,864']
['86', 'Winter Soldier', '10', '$2.99', 'Marvel', '25,811']
['87', 'All Star Western', '0', '$3.99', 'DC', '25,388']
['88', 'Winter Soldier', '11', '$2.99', 'Marvel', '25,310']
['89', 'Venom', '25', '$2.99', 'Marvel', '25,242']
['90', 'Captain Marvel', '4', '$2.99', 'Marvel', '24,799']
['91', 'X-Treme X-Men', '3', '$2.99', 'Marvel', '24,490']
['92', 'Dial H', '0', '$2.99', 'DC', '24,070']
['93', 'Avengers Academy', '36', '$2.99', 'Marvel', '23,822']
['94', 'X-O Manowar', '5', '$3.99', 'Valiant', '23,800']
['95', 'Dark Avengers', '180', '$2.99', 'Marvel', '23,761']
['96', 'Age of Apocalypse', '7', '$2.99', 'Marvel', '23,618']
['97', 'Dark Avengers', '181', '$2.99', 'Marvel', '23,044']
['98', 'Avengers Academy', '37', '$2.99', 'Marvel', '23,027']
['99', 'X-Treme X-Men', '4', '$2.99', 'Marvel', '22,584']
['100', 'Ravagers', '0', '$2.99', 'DC', '22,437']
['101', 'X-Factor', '244', '$2.99', 'Marvel', '22,193']
['102', 'Batwing', '0', '$2.99', 'DC', '22,135']
['103', 'X-Factor', '243', '$2.99', 'Marvel', '22,118']
['104', 'Star Trek Tng Doctor Who Assimilation', '5', '$3.99', 'IDW', '22,022']
['105', 'Spawn', '223', '$2.99', 'Image', '21,965']
['106', 'Punisher', '15', '$2.99', 'Marvel', '21,829']
['107', 'Stormwatch', '0', '$2.99', 'DC', '21,764']
['108', 'Punisher', '16', '$2.99', 'Marvel', '21,565']
['109', 'Legion of Super Heroes', '0', '$2.99', 'DC', '21,561']
['110', 'Journey Into Mystery', '643', '$2.99', 'Marvel', '21,109']
['111', 'Batman Beyond Unlimited', '8', '$3.99', 'DC', '20,897']
['112', 'Deathstroke', '0', '$2.99', 'DC', '20,796']
['113', 'Journey Into Mystery', '644', '$2.99', 'Marvel', '20,588']
['114', 'Demon Knights', '0', '$2.99', 'DC', '20,474']
['115', 'Batman Arkham Unhinged', '6', '$2.99', 'DC', '20,259']
['116', 'Defenders', '10', '$3.99', 'Marvel', '20,220']
['117', 'Adventure Time', '8', '$3.99', 'Boom', '19,755']
['118', 'He Man and The Masters of the Universe', '2', '$2.99', 'DC', '19,737']
['119', 'Smallville Season 11', '5', '$3.99', 'DC', '19,499']
['120', 'Captain America And Black Widow', '636', '$2.99', 'Marvel', '19,101']
['121', 'New Mutants', '49', '$2.99', 'Marvel', '18,943']
['122', 'Legion Lost', '0', '$2.99', 'DC', '18,786']
['123', 'Savage Hawkman', '0', '$2.99', 'DC', '18,750']
['124', 'Captain America And Black Widow', '637', '$2.99', 'Marvel', '18,722']
['125', 'Fairest', '7', '$2.99', 'DC', '18,626']
['126', 'Frankenstein Agent of Shade', '0', '$2.99', 'DC', '18,122']
['127', 'Manhattan Projects', '6', '$3.50', 'Image', '17,981']
['128', 'I Vampire', '0', '$2.99', 'DC', '17,920']
['129', 'Teenage Mutant Ninja Turtles Ongoing', '14', '$3.99', 'IDW', '17,682']
['130', 'DC Universe Presents', '0', '$5.99', 'DC', '17,528']
['131', 'Shadow', '5', '$3.99', 'Dynamic Forces', '17,284']
['132', 'Fury of Firestorm The Nuclear Men', '0', '$2.99', 'DC', '17,279']
['133', 'Adventure Time Marceline Scream Queens', '3', '$3.99', 'Boom', '17,071']
['134', 'Thief of Thieves', '8', '$2.99', 'Image', '17,070']
['135', 'Blue Beetle', '0', '$2.99', 'DC', '16,888']
['136', 'Resurrection Man', '0', '$2.99', 'DC', '16,672']
['137', 'Fables', '121', '$2.99', 'DC', '16,596']
['138', 'Buffy The Vampire Slayer Spike', '2', '$2.99', 'Dark Horse', '16,589']
['139', 'Angel & Faith', '14', '$2.99', 'Dark Horse', '16,139']
['140', 'Boys', '70', '$3.99', 'Dynamic Forces', '16,027']
['141', 'Grifter', '0', '$2.99', 'DC', '15,751']
['142', 'Star Wars Darth Maul Death Sentence', '3', '$2.99', 'Dark Horse', '15,509']
['143', 'Star Wars Darth Vader Ghost Prison', '5', '$3.50', 'Dark Horse', '15,455']
['144', 'Harbinger', '4', '$3.99', 'Valiant', '15,298']
['145', 'American Vampire', '31', '$2.99', 'DC', '14,796']
['146', 'Fury Max', '6', '$3.99', 'Marvel', '14,646']
['147', 'Archer & Armstrong', '2', '$3.99', 'Valiant', '14,539']
['148', 'Bloodshot', '3', '$3.99', 'Valiant', '14,517']
['149', 'Conan The Barbarian', '8', '$3.50', 'Dark Horse', '14,443']
['150', 'Voodoo', '0', '$2.99', 'DC', '14,223']
['151', 'Invincible', '95', '$2.99', 'Image', '14,088']
['152', 'G.I. Combat', '0', '$3.99', 'DC', '14,072']
['153', 'Revival', '3*', '$2.99', 'Image', '13,943']
['154', 'Captain Atom', '0', '$2.99', 'DC', '13,934']
['155', 'Star Trek Next Generation Hive', '1', '$3.99', 'IDW', '13,927']
['156', 'Shade', '12', '$2.99', 'DC', '13,660']
['157', 'Star Wars Lost Tribe of the Sith Spiral', '2', '$2.99', 'Dark Horse', '13,648']
['158', 'Thanos Final Threat', '1', '$4.99', 'Marvel', '13,556']
['159', 'American Vampire Lord of Nightmares', '4', '$2.99', 'DC', '13,472']
['160', 'Massive', '4', '$3.50', 'Dark Horse', '13,427']
['161', 'Tmnt Micro Series', '8', '$3.99', 'IDW', '13,356']
['162', 'Dark Tower Gunslinger Man In Black', '4', '$3.99', 'Marvel', '13,240']
['163', 'Damsels', '1', '$3.99', 'Dynamic Forces', '13,201']
['164', 'National Comics Rose And Thorn', '1', '$3.99', 'DC', '12,859']
['165', 'Fashion Beast', '1', '$3.99', 'Avatar', '12,831']
['166', 'Magic The Gathering Spell Thief', '3', '$4.99', 'IDW', '12,717']
['167', 'Phantom Lady', '2', '$2.99', 'DC', '12,653']
['168', 'Road To Oz', '1', '$3.99', 'Marvel', '12,620']
['169', 'Chew', '28', '$2.99', 'Image', '12,531']
['170', 'Ghost', '0', '$2.99', 'Dark Horse', '12,234']
['171', 'Untold Tales of Punisher Max', '4', '$3.99', 'Marvel', '12,074']
['172', 'Punk Rock Jesus', '3', '$2.99', 'DC', '11,962']
['173', 'Space Punisher', '3', '$3.99', 'Marvel', '11,713']
['174', 'Mind The Gap', '4', '$2.99', 'Image', '11,568']
['175', 'Shadow Annual', '1', '$4.99', 'Dynamic Forces', '11,437']
['176', 'Star Wars Knight Errant Escape', '4', '$3.50', 'Dark Horse', '11,368']
['177', 'Transformers Regeneration One', '83', '$3.99', 'IDW', '11,289']
['178', 'Danger Girl G.I. Joe', '3', '$3.99', 'IDW', '11,275']
['179', 'Rocketeer Cargo of Doom', '2', '$3.99', 'IDW', '11,087']
['180', 'Deadpool Kills Marvel Universe', '1', '$2.99', 'Marvel', '10,993']
['181', 'Transformers Robots In Disguise Ongoing', '9', '$3.99', 'IDW', '10,829']
['182', 'Game of Thrones', '10', '$3.99', 'Dynamic Forces', '10,803']
['183', 'Mind The Gap', '5', '$2.99', 'Image', '10,791']
['184', 'Transformers More Than Meets Eye Ongoing', '9', '$3.99', 'IDW', '10,706']
['185', 'Lobster Johnson Caput Mortuum', '1', '$3.50', 'Dark Horse', '10,578']
['186', 'Star Trek Ongoing', '13', '$3.99', 'IDW', '10,396']
['187', 'Wonderland', '2', '$2.99', 'Zenescope', '10,299']
['188', 'Kiss', '4', '$3.99', 'IDW', '10,288']
['189', 'BPRD Hell On Earth Return of the Master', '2', '$3.50', 'Dark Horse', '10,271']
['190', 'Guarding The Globe', '1*', '$2.99', 'Image', '10,183']
['191', 'Godzilla Half Century War', '2', '$3.99', 'IDW', '9,454']
['192', 'Deadpool Kills Marvel Universe', '2', '$2.99', 'Marvel', '9,451']
['193', 'Transformers More Meets Eye Annual 2012', '1', '$7.99', 'IDW', '9,443']
['194', 'Warlord of Mars', '21', '$3.99', 'Dynamic Forces', '9,388']
['195', 'Warlord of Mars Dejah Thoris', '15', '$3.99', 'Dynamic Forces', '9,345']
['196', 'Hellblazer', '295', '$2.99', 'DC', '9,143']
['197', 'Peter Cannon Thunderbolt', '1', '$3.99', 'Dynamic Forces', '9,115']
['198', 'Unwritten', '41', '$2.99', 'DC', '8,943']
['199', 'Crossed Badlands', '13', '$3.99', 'Avatar', '8,882']
['200', 'Transformers Robots In\nDisguise Annual 2012', '$7.99', 'IDW', '8,810']
['201', 'Crossed Badlands', '14', '$3.99', 'Avatar', '8,678']
['202', 'Crow', '3', '$3.99', 'IDW', '8,649']
['203', 'Godzilla Ongoing', '5', '$3.99', 'IDW', '8,597']
['204', 'Superman Family Adventures', '5', '$2.99', 'DC', '8,572']
['205', 'Deadpool Kills Marvel Universe', '3', '$2.99', 'Marvel', '8,536']
['206', 'Black Kiss II', '2', '$2.99', 'Image', '8,362']
['207', 'G.I. Joe A Real American Hero', '182', '$3.99', 'IDW', '8,239']
['208', 'Witchblade', '160', '$2.99', 'Image', '8,202']
['209', 'Mars Attacks', '4', '$3.99', 'IDW', '8,194']
['210', 'Saucer Country', '7', '$2.99', 'DC', '8,152']
['211', 'Goon', '42', '$3.50', 'Dark Horse', '8,142']
['212', 'G.I. Joe Vol. 2 Ongoing', '17', '$3.99', 'IDW', '8,138']
['213', 'New Deadwardians', '7', '$2.99', 'DC', '8,080']
['214', 'Vampirella', '22', '$3.99', 'Dynamic Forces', '8,027']
['215', 'New Crusaders Rise of the Heroes', '1', '$2.99', 'Archie', '7,990']
['216', 'Deadpool Kills Marvel Universe', '4', '$2.99', 'Marvel', '7,989']
['217', 'Peanuts Vol. 2', '2', '$3.99', 'Boom', '7,955']
['218', 'True Blood Ongoing', '4', '$3.99', 'IDW', '7,932']
['219', 'Rachel Rising', '11', '$3.99', 'Abstract', '7,915']
['220', 'Haunt', '26', '$2.99', 'Image', '7,840']
['221', 'Wonderland', '3', '$2.99', 'Zenescope', '7,829']
['222', 'Vampirella', '23', '$3.99', 'Dynamic Forces', '7,790']
['223', 'Spongebob Comics', '12', '$2.99', 'United Plankton', '7,767']
['224', 'Simpsons Treehouse of Horror', '18', '$4.99', 'Bongo', '7,746']
['225', 'Young Justice', '20', '$2.99', 'DC', '7,515']
['226', 'True Blood Ongoing', '5', '$3.99', 'IDW', '7,480']
['227', 'Ghostbusters Ongoing', '13', '$3.99', 'IDW', '7,435']
['228', 'Snake Eyes & Storm Shadow', '17', '$3.99', 'IDW', '7,391']
['229', 'Kevin Smith Bionic Man', '13', '$3.99', 'Dynamic Forces', '7,366']
['230', 'Sweet Tooth', '37', '$2.99', 'DC', '7,333']
['231', 'Teenage Mutant Ninja Turtles Color Classics', '4', '$3.99', 'IDW', '7,322']
['232', 'Steed And Mrs Peel Ongoing', '1', '$3.99', 'Boom', '7,247']
['233', 'Creep', '1', '$3.50', 'Dark Horse', '7,236']
['234', 'Garth Ennis Jennifer Blood', '16', '$3.99', 'Dynamic Forces', '7,208']
['235', 'Cobra Ongoing', '17', '$3.99', 'IDW', '7,112']
['236', 'Lady Death', '21', '$3.99', 'Avatar', '6,990']
['237', 'The Spider', '5', '$3.99', 'Dynamic Forces', '6,985']
['238', 'Tarot Witch of the Black Rose', '76', '$2.95', 'Broadsword', '6,955']
['239', 'Garth Ennis Jennifer Blood', '17', '$3.99', 'Dynamic Forces', '6,942']
['240', 'Simpsons Comics', '194', '$2.99', 'Bongo', '6,861']
['241', 'Sonic Universe', '44', '$2.99', 'Archie', '6,860']
['242', 'Grimm Fairy Tales', '77', '$2.99', 'Zenescope', '6,847']
['243', 'Harvest', '2', '$3.50', 'Image', '6,788']
['244', 'Grimm Fairy Tales Jungle Book', '5', '$2.99', 'Zenescope', '6,763']
['245', 'Doctor Who Annual 2012', '\n', '$7.99', 'IDW', '6,722']
['246', 'Popeye', '5', '$3.99', 'IDW', '6,719']
['247', 'It Girl & The Atomics', '2*', '$2.99', 'Image', '6,641']
['248', 'Mega Man', '17', '$2.99', 'Archie', '6,638']
['249', 'Call of Wonderland', '4', '$3.99', 'Zenescope', '6,623']
['250', 'Green Lantern The Animated Series', '6', '$2.99', 'DC', '6,619']
['251', 'Michael Avon Oemings The Victories', '2', '$3.99', 'Dark Horse', '6,511']
['252', 'Flash Gordon Zeitgeist', '6', '$3.99', 'Dynamic Forces', '6,500']
['253', 'Dark Shadows Vampirella', '2', '$3.99', 'Dynamic Forces', '6,497']
['254', 'Cape 1969', '3', '$3.99', 'IDW', '6,484']
['255', 'Night Force', '7', '$2.99', 'DC', '6,402']
['256', 'Hawkeye', '1', '$2.99', 'Marvel', '6,394']
['257', 'Jennifer Blood First Blood', '1', '$3.99', 'Dynamic Forces', '6,372']
['258', 'Planet of the Apes Cataclysm', '1', '$3.99', 'Boom', '6,264']
['259', 'Grimm Fairy Tales Bad Girls', '2', '$2.99', 'Zenescope', '6,143']
['260', 'Hypernaturals', '3', '$3.99', 'Boom', '6,022']
['261', 'Prophet', '29', '$3.99', 'Image', '5,991']
['262', 'Green Hornet', '28', '$3.99', 'Dynamic Forces', '5,939']
['263', 'Vampirella Red Room', '3', '$3.99', 'Dynamic Forces', '5,938']
['264', 'Bionic Woman', '4', '$3.99', 'Dynamic Forces', '5,928']
['265', 'Marvel Universe Avengers Earths Heroes', '6', '$2.99', 'Marvel', '5,906']
['266', 'Stumptown V2', '1', '$3.99', 'Oni', '5,899']
['267', 'Marvel Universe Ultimate Spider-Man', '6', '$2.99', 'Marvel', '5,873']
['268', 'Hell Yeah', '5', '$2.99', 'Image', '5,872']
['269', 'Hellraiser', '18', '$3.99', 'Boom', '5,852']
['270', 'Artifacts', '21', '$3.99', 'Image', '5,814']
['271', 'Dark Horse Presents', '16', '$7.99', 'Dark Horse', '5,765']
['272', 'Think Tank', '2', '$3.99', 'Image', '5,713']
['273', 'Grimm Fairy Tales Myths & Legends', '20', '$2.99', 'Zenescope', '5,674']
['274', 'Army of Darkness Ongoing', '5', '$3.99', 'Dynamic Forces', '5,463']
['275', 'Queen Sonja', '32', '$3.99', 'Dynamic Forces', '5,454']
['276', 'The Lone Ranger', '9', '$3.99', 'Dynamic Forces', '5,451']
['277', 'Stitched', '7', '$3.99', 'Avatar', '5,357']
['278', 'Bart Simpson Comics', '75', '$2.99', 'Bongo', '5,348']
['279', 'Fathom Vol. 4', '7', '$3.50', 'Aspen', '5,303']
['280', 'Dark Shadows', '7', '$3.99', 'Dynamic Forces', '5,265']
['281', 'Muppets', '3', '$2.99', 'Marvel', '5,259']
['282', 'Fanboys Vs Zombies', '6', '$3.99', 'Boom', '5,215']
['283', 'Darkness', '106', '$2.99', 'Image', '5,113']
['284', 'Epic Kill', '5', '$2.99', 'Image', '5,098']
['285', 'Debris', '3', '$3.50', 'Image', '5,053']
['286', 'Mind Mgmt', '5', '$3.99', 'Dark Horse', '5,017']
['287', 'Creator Owned Heroes', '4', '$3.99', 'Image', '4,992']
['288', 'Scooby Doo Where Are You', '25', '$2.99', 'DC', '4,979']
['289', 'Strain', '8', '$3.50', 'Dark Horse', '4,977']
['290', 'Womanthology Space', '1', '$3.99', 'IDW', '4,953']
['291', 'Classic Popeye Ongoing', '2', '$3.99', 'IDW', '4,924']
['292', 'Stitched', '8', '$3.99', 'Avatar', '4,888']
['293', 'Garfield', '5', '$3.99', 'Boom', '4,844']
['294', 'Soulfire Vol. 4', '2', '$3.99', 'Aspen', '4,824']
['295', 'Red Sonja Atlantis Rises', '2', '$3.99', 'Dynamic Forces', '4,813']
['296', 'Irresistible', '2', '$3.99', 'Zenescope', '4,783']
['297', 'Executive Assistant Assassins', '3', '$3.99', 'Aspen', '4,584']
['298', 'Savage Dragon', '181', '$3.50', 'Image', '4,556']
['299', 'Higher Earth', '5', '$3.99', 'Boom', '4,502']
['300', 'Hoax Hunters', '3', '$2.99', 'Image', '4,404']
['302', 'Idolized', '2', '$3.99', 'Aspen', '4,246']
['303', 'Lookouts Riddle Vol. 1', '1', '$3.99', 'Cryptozoic', '4,144']
['304', 'Atomic Robo Flying She Devils of the Pacific', '3', '$3.50', 'Red 5', '4,141']
['310', 'Godstorm', '0', '$2.99', 'Zenescope', '3,998']
['313', 'Atomic Robo Real Science Adv', '6', '$2.75', 'Red 5', '3,934']
['314', 'Irresistible', '3', '$3.99', 'Zenescope', '3,908']
['320', 'Waking Dream End', '4', '$3.99', 'Zenescope', '3,376']
['322', 'Charmed', '23', '$3.50', 'Zenescope', '3,173']
['326', 'Sixth Gun', '25', '$3.99', 'Oni', '3,081']
['348', 'Saint', '0', '$1.99', 'Moonstone', '2,423']
['351', 'Basaldua & Debalfo Cover Gallery', '\n', '$5.99', 'Zenescope', '2,332']
['354', 'Dead Mans Run', '3', '$3.50', 'Aspen', '2,247']
['358', 'Adventures of A Comic Con Girl', '2', '$3.99', 'Antarctic', '2,080']
['363', 'Last Zombie Before The After', '1', '$3.99', 'Antarctic', '2,012']
['372', 'Gold Digger', '142', '$3.99', 'Antarctic', '1,857']
['376', 'Gearhearts Steampunk Glamor Revue', '4', '$3.99', 'Antarctic', '1,763']
['379', 'Betty & Veronica Double Digest', '205', '$3.99', 'Archie', '1,729']
['380', 'Westward', '1', '$2.99', 'Tool', '1,674']
['381', 'Penny For Your Soul False Prophet', '7', '$3.50', 'Big Dog', '1,672']
['384', 'Knights of the Dinner Table', '190', '$5.99', 'Kenzer', '1,631']
['385', 'Archer & Armstrong', '1', '$3.99', 'Valiant', '1,621']
['387', 'Archie Double Digest', '233', '$3.99', 'Archie', '1,602']
['394', 'Archie & Friends Double Digest', '20', '$3.99', 'Archie', '1,398']
['395', 'Critter', '4', '$3.50', 'Big Dog', '1,391']
['396', 'Bad Medicine', '5', '$3.99', 'Oni', '1,372']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Thanos Quest #1', '', '$7.99', 'Marvel', '13,133']
['2', 'Judas Coin HC', '', '$22.99', 'DC', '5,248']
['3', 'Walking Dead HC Vol. 8', '', '$34.99', 'Image', '5,221']
['4', 'Avatar Last Airbender Vol. 3 Promise Part 3', '', '$10.99', 'Dark Horse', '5,184']
['5', 'Aquaman HC Vol. 1 The Trench', '', '$22.99', 'DC', '4,943']
['6', 'Tower Chronicles Vol. 1 Geisthawk', '', '$7.99', 'Legendary', '4,875']
['7', 'Manhattan Projects Vol. 1 Science Bad', '', '$14.99', 'Image', '4,640']
['8', 'Thief of Thieves Vol. 1', '', '$14.99', 'Image', '4,475']
['9', 'Batman Arkham City\xa0', '', '$16.99', 'DC', '3,934']
['10', 'Batman Knightfall New Ed Vol. 3 Knightsend', '', '$29.99', 'DC', '3,865']
['11', 'Teen Titans Vol. 1 Its Our Right To Fight', '', '$14.99', 'DC', '3,575']
['12', 'Dr Strange Prem HC Season One', '', '$24.99', 'Marvel', '3,514']
['13', 'Walking Dead Vol. 1 Days Gone Bye', '', '$9.99', 'Image', '3,342']
['14', 'Nemesis\xa0', '', '$14.99', 'Marvel', '3,032']
['15', 'Star Trek The Next Generation Doctor Who\xa0Assimilation Vol. 1', '', '$17.99', 'IDW', '2,995']
['16', 'Birds of Prey Vol. 1 Trouble In Mind', '', '$14.99', 'DC', '2,967']
['17', 'Naruto Vol. 58', '', '$9.99', 'Viz', '2,893']
['18', 'American Vampire Vol. 3', '', '$16.99', 'DC', '2,881']
['19', 'Green Lantern War of the Green Lanterns\xa0', '', '$16.99', 'DC', '2,793']
['20', 'Green Lantern Corps HC Vol. 1 Fearsome', '', '$22.99', 'DC', '2,754']
['21', 'American Vampire HC Vol. 4', '', '$24.99', 'DC', '2,672']
['22', 'Sailor Moon Kodansha Ed Vol. 7', '', '$10.99', 'Random House', '2,536']
['23', 'Love And Rockets New Stories Vol. 5', '', '$14.99', 'Fantagraphics', '2,473']
['24', 'Winter Soldier Vol. 1 Longest Winter', '', '$15.99', 'Marvel', '2,455']
['25', 'Crossed Wish You Were Here Vol. 1', '', '$19.99', 'Avatar', '2,454']
['26', 'Deadpool Vol. 10 Evil Deadpool', '', '$16.99', 'Marvel', '2,423']
['27', 'Venom Circle of Four\xa0', '', '$19.99', 'Marvel', '2,390']
['28', 'Brightest Day Vol. 3', '', '$16.99', 'DC', '2,183']
['29', 'Star Wars Crimson Empire III Empire Lost\xa0', '', '$19.99', 'Dark Horse', '2,157']
['30', 'Batman Earth One HC', '', '$22.99', 'DC', '2,157']
['31', 'Penguin Pain And Prejudice\xa0', '', '$14.99', 'DC', '2,130']
['32', 'Berserk Vol. 36', '', '$14.99', 'Dark Horse', '2,125']
['33', 'Uncanny X-Men By Kieron Gillen Vol. 1', '', '$16.99', 'Marvel', '2,081']
['34', 'Walking Dead Vol. 2 Miles Behind Us', '', '$14.99', 'Image', '2,057']
['35', 'Batman HC Vol. 1 The Court of Owls', '', '$24.99', 'DC', '1,987']
['36', 'Teenage Mutant Ninja Turtles Ongoing Vol.\xa03 Shadows', '', '$17.99', 'IDW', '1,954']
['37', 'Bleach Vol. 46', '', '$9.99', 'Viz', '1,952']
['38', 'Spider-Man Spider-Island\xa0', '', '$34.99', 'Marvel', '1,942']
['39', 'Bleach Vol. 47', '', '$9.99', 'Viz', '1,942']
['40', 'Oz HC Dorothy And Wizard In Oz', '', '$29.99', 'Marvel', '1,914']
['41', 'Hulk Smash Avengers\xa0', '', '$14.99', 'Marvel', '1,888']
['42', 'Daredevil By Mark Waid Prem HC Vol. 3', '', '$19.99', 'Marvel', '1,877']
['43', 'Fury of Firestorm Nuclear Men Vol. 1 God Particle', '', '$14.99', 'DC', '1,855']
['44', 'Legion Lost Vol. 1 Run From Tomorrow', '', '$14.99', 'DC', '1,850']
['45', 'X-Men War Machines\xa0', '', '$14.99', 'Marvel', '1,850']
