['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'New X-Men', '153', '$2.25', 'Marvel', '113,848']
['2', 'Ultimate Fantastic Four', '3', '$2.25', 'Marvel', '109,772']
['3', 'Marvel 1602', '7', '$3.50', 'Marvel', '104,039']
['4', 'Superman Batman', '6', '$2.95', 'DC', '99,903']
['5', 'Ultimate X-Men', '42', '$2.25', 'Marvel', '97,272']
['6', 'Ultimate Spider-Man', '53', '$2.25', 'Marvel', '92,514']
['7', 'Secret War Book One', '', '$3.99', 'Marvel', '88,177']
['8', 'Uncanny X-Men', '439', '$2.25', 'Marvel', '86,235']
['9', 'Uncanny X-Men', '440', '$2.25', 'Marvel', '85,689']
['10', 'Batman', '624', '$2.25', 'DC', '84,058']
['11', 'Amazing Spider-Man', '504 (#63)', '$2.25', 'Marvel', '84,041']
['12', 'Wolverine', '11', '$2.25', 'Marvel', '69,667']
['13', 'Teen Titans', '8', '$2.50', 'DC', '68,171']
['14', 'Supreme Power', '7', '$2.99', 'Marvel', '65,406']
['15', 'Marvel Knights 4', '1', '$2.99', 'Marvel', '61,371']
['16', 'Avengers', '78', '$2.25', 'Marvel', '58,782']
['17', 'Transformers Generation One Vol. 3', '1', '$2.95', 'Dreamwave', '57,521']
['18', 'JLA', '93', '$2.25', 'DC', '57,445']
['19', 'Spectacular Spider-Man', '10', '$2.25', 'Marvel', '55,731']
['20', 'X-Treme X-Men', '41', '$2.99', 'Marvel', '55,167']
['21', 'Avengers', '79', '$2.25', 'Marvel', '54,999']
['22', 'Daredevil', '57', '$2.99', 'Marvel', '54,629']
['23', 'Marvel Knights 4', '2', '$2.99', 'Marvel', '53,444']
['24', 'X-Treme X-Men', '42', '$2.99', 'Marvel', '53,158']
['25', 'X-Men Unlimited', '1', '$2.99', 'Marvel', '52,671']
['26', 'Adventures of Superman', '625', '$2.25', 'DC', '52,040']
['27', 'Action Comics', '812', '$2.25', 'DC', '51,452']
['28', 'Conan', '1', '$2.99', 'Dark Horse', '51,402']
['29', 'Pulse', '1', '$2.99', 'Marvel', '51,116']
['30', 'Superman', '202', '$2.25', 'DC', '50,435']
