['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Batman and Robin', '1', '$2.99', 'DC', '168,539']
['2', 'Captain America', '600', '$4.99', 'Marvel', '112,244']
['3', 'Dark Avengers Uncanny X-Men Utopia', '1', '$3.99', 'Marvel', '97,642']
['4', 'Batman', '687', '$3.99', ' DC ', '96,876']
['5', 'Dark Avengers', '5', '$3.99', ' Marvel ', '95,709']
['6', 'Dark Avengers', '6', '$3.99', 'Marvel', '93,598']
['7', 'New Avengers', '54', '$3.99', 'Marvel', '88,033']
['8', 'Ultimatum', '4', '$3.99', 'Marvel', '87,305']
['9', 'Green Lantern', '42', '$2.99', 'DC', '84,099']
['10', 'Flash Rebirth', '3', '$2.99', 'DC', '83,054']
['11', 'Dark Wolverine', '75', '$3.99', 'Marvel', '80,749']
['12', 'Uncanny X-Men', '512', '$3.99', 'Marvel', '76,254']
['13', 'Detective Comics', '854', '$3.99', 'DC', '72,780']
['14', 'Uncanny X-Men', '511', '$2.99', 'Marvel', '71,121']
['15', 'Thor', '602', '$3.99', ' Marvel ', '69,541']
['16', 'Wolverine', '74', '$2.99', 'Marvel', '66,160']
['17', 'Mighty Avengers', '25', '$2.99', 'Marvel', '64,985']
['18', 'Astonishing X-Men', '30', '$2.99', 'Marvel', '64,583']
['19', 'Red Robin', '1', '$2.99', ' DC ', '64,236']
['20', 'Green Lantern Corps', '37', '$2.99', 'DC', '63,549']
['21', 'Amazing Spider-Man', '596', '$2.99', 'Marvel', '63,500']
['22', 'Mighty Avengers', '26', '$2.99', 'Marvel', '63,154']
['23', 'Amazing Spider-Man', '597', '$2.99', 'Marvel', '61,622']
['24', 'Amazing Spider-Man', '598', '$2.99', 'Marvel', '61,561']
['25', 'Justice League of America', '34', '$2.99', 'DC', '61,091']
['26', 'X-Force', '16', '$2.99', 'Marvel', '58,795']
['27', 'X-Men Legacy', '225', '$2.99', 'Marvel', '58,351']
['28', 'Batman Streets of Gotham', '1', '$3.99', ' DC ', '57,628']
['29', 'Ultimate Spider-Man', '133', '$3.99', ' Marvel ', '57,342']
['30', 'Invincible Iron Man', '14', '$2.99', ' Marvel ', '53,208']
['31', 'Justice Society of America', '28', '$2.99', ' DC ', '52,653']
['32', 'Gotham City Sirens', '1', '$2.99', ' DC ', '52,419']
['33', 'Deadpool', '11', '$2.99', 'Marvel', '52,265']
