['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Justice', '1', '$2.99', 'DC', '190,409']
['2', 'New Avengers', '8', '$2.50', 'Marvel', '156,025']
['3', 'New Avengers', '9', '$2.50', 'Marvel', '145,661']
['4', 'House of M', '5', '$2.99', 'Marvel', '140,669']
['5', 'Astonishing X-Men', '12', '$2.99', 'Marvel', '125,824']
['6', 'Supergirl', '1', '$2.99', 'DC', '123,361']
['7', 'Green Lantern', '3', '$2.99', 'DC', '108,502']
['8', 'Green Lantern', '4', '$2.99', 'DC', '96,924']
['9', 'OMAC Project', '5', '$2.50', 'DC', '94,003']
['10', 'JLA', '117', '$2.50', 'DC', '87,988']
['11', 'Uncanny X-Men', '463', '$2.50', 'Marvel', '87,603']
['12', 'Villains United', '4', '$2.50', 'DC', '84,715']
['13', 'Ultimate s Annual', '1', '$3.99', 'Marvel', '82,683']
['14', 'Ultimate Iron Man', '3', '$2.99', 'Marvel', '77,372']
['15', 'X-Men', '174', '$2.50', 'Marvel', '76,336']
['16', 'Ultimate X-Men', '62', '$2.50', 'Marvel', '76,223']
['17', 'Wolverine', '31', '$2.50', 'Marvel', '75,612']
['18', 'Ultimate Spider-Man', '81', '$2.50', 'Marvel', '75,566']
['19', 'Rann Thanagar War', '4', '$2.50', 'DC', '75,095']
['20', 'Teen Titans', '27', '$2.50', 'DC', '74,776']
['21', 'Amazing Spider-Man', '523', '$2.50', 'Marvel', '72,041']
['22', 'Day of Vengeance', '5', '$2.50', 'DC', '71,881']
['23', 'Ultimate Fantastic Four', '22', '$2.50', 'Marvel', '71,762']
['24', 'Ultimate Spider-Man Annual', '1', '$3.99', 'Marvel', '70,806']
['25', 'Ultimate X-Men Annual', '1', '$3.99', 'Marvel', '67,904']
['26', 'Young Avengers', '6', '$2.99', 'Marvel', '67,539']
['27', 'Spider-Man House of M', '3', '$2.99', 'Marvel', '67,194']
['28', 'Batman', '643', '$2.50', 'DC', '66,391']
['29', 'Batman', '644', '$2.50', 'DC', '65,123']
['30', 'Fantastic Four House of M', '2', '$2.99', 'Marvel', '61,538']
['31', 'Superman', '220', '$2.50', 'DC', '61,259']
['32', 'DC Special The Return of Donna Troy', '3', '$2.99', 'DC', '58,251']
['33', 'Iron Man House of M', '2', '$2.99', 'Marvel', '57,800']
['34', 'Incredible Hulk', '85', '$2.99', 'Marvel', '53,172']
['35', 'JSA', '76', '$2.50', 'DC', '51,924']
['36', 'Captain America', '8', '$2.99', 'Marvel', '51,838']
['37', 'Fantastic Four', '530', '$2.99', 'Marvel', '51,778']
['38', 'Supreme Power', '18', '$2.99', 'Marvel', '50,590']
['39', 'Flash', '225', '$2.50', 'DC', '50,238']
['40', 'X-Men The End Heroes &\nMartyrs', '6', '$2.99', 'Marvel', '49,561']
['41', 'Detective Comics', '809', '$2.99', 'DC', '49,083']
['42', 'Marvel Knights Spider-Man', '17', '$2.99', 'Marvel', '48,552']
['43', 'Action Comics', '830', '$2.50', 'DC', '48,465']
['44', 'Iron Man', '4', '$2.99', 'Marvel', '48,399']
['45', 'Detective Comics', '810', '$2.99', 'DC', '48,266']
['46', 'Marvel 1602 New World', '1', '$3.50', 'Marvel', '48,186']
['47', 'Serenity', '2', '$2.99', 'Dark Horse', '47,091']
['48', 'Adventures of Superman', '643', '$2.50', 'DC', '46,533']
['49', 'Daredevil', '76', '$2.99', 'Marvel', '46,420']
['50', 'JSA Classified', '2', '$2.50', 'DC', '46,035']
['51', 'Captain America', '9', '$2.99', 'Marvel', '44,634']
['52', 'Wildsiderz', '1', '$3.50', 'DC', '44,322']
['53', 'Outsiders', '27', '$2.50', 'DC', '44,017']
['54', 'New X-Men', '17', '$2.99', 'Marvel', '43,904']
['55', 'JLA Classified', '11', '$2.99', 'DC', '43,579']
['56', 'Black Panther', '7', '$2.99', 'Marvel', '42,902']
['57', 'Mutopia X', '2', '$2.99', 'Marvel', '40,890']
['58', 'Marvel 1602 New World', '2', '$3.50', 'Marvel', '40,485']
['59', 'Daredevil Father', '2', '$2.99', 'Marvel', '39,741']
['60', 'Batman Journey Into Knight', '1', '$2.50', 'DC', '39,562']
['61', 'Wonder Woman', '220', '$2.50', 'DC', '38,367']
['62', 'Seven Soldiers Zatanna', '3', '$2.99', 'DC', '37,889']
