['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Identity Crisis', '1', '$3.95', 'DC', '163,117']
['2', 'Superman', '206', '$2.50', 'DC', '162,101']
['3', 'Astonishing X-Men', '2', '$2.99', 'Marvel', '133,789']
['4', 'Ultimate Spider-Man', '60', '$2.25', 'Marvel', '104,793']
['5', 'Ultimate Spider-Man', '61', '$2.25', 'Marvel', '101,163']
['6', 'Ultimate Fantastic Four', '6', '$2.25', 'Marvel', '100,976']
['7', 'Ultimate Fantastic Four', '7', '$2.25', 'Marvel', '99,449']
['8', 'Uncanny X-Men', '445', '$2.25', 'Marvel', '98,664']
['9', 'X-Men', '158', '$2.25', 'Marvel', '96,762']
['10', 'Ultimate Fantastic Four', '8', '$2.25', 'Marvel', '96,698']
['11', 'Ultimate X-Men', '47', '$2.25', 'Marvel', '95,257']
['12', 'Ultimate X-Men', '48', '$2.25', 'Marvel', '94,242']
['13', 'Amazing Spider-Man', '509', '$2.25', 'Marvel', '88,293']
['14', 'Wolverine End', '4', '$2.99', 'Marvel', '83,950']
['15', 'Marvel Knights Spider-Man', '3', '$2.99', 'Marvel', '82,718']
['16', 'Amazing Spider-Man', '508', '$2.25', 'Marvel', '82,271']
['17', 'JLA', '100', '$3.50', 'DC', '75,436']
['18', 'Batman', '629', '$2.25', 'DC', '72,023']
['19', 'Wolverine', '16', '$2.25', 'Marvel', '67,521']
['20', 'Teen Titans', '12', '$2.50', 'DC', '66,426']
['21', 'Amazing Fantasy', '1', '$2.99', 'Marvel', '60,470']
['22', 'Excalibur', '2', '$2.99', 'Marvel', '59,793']
['23', 'New X-Men', '2', '$2.99', 'Marvel', '58,857']
['24', 'Avengers', '84', '$2.25', 'Marvel', '57,085']
['25', 'Daredevil', '61', '$2.99', 'Marvel', '53,772']
['26', 'Conan', '5', '$2.99', 'Dark Horse', '51,309']
['27', 'Spectacular Spider-Man', '15', '$2.25', 'Marvel', '50,999']
['28', 'Spectacular Spider-Man', '16', '$2.25', 'Marvel', '50,517']
['29', 'Fantastic Four', '514', '$2.25', 'Marvel', '49,897']
['30', 'Punisher', '7', '$2.99', 'Marvel', '48,126']
['31', 'Punisher', '8', '$2.99', 'Marvel', '47,477']
['32', 'Action Comics', '816', '$2.50', 'DC', '47,067']
['33', 'Astonishing X-Men', '1 Directors Cut', '$3.99', 'Marvel', '46,721']
['34', 'Flash', '211', '$2.25', 'DC', '45,742']
['35', 'Identity Disc', '1', '$2.99', 'Marvel', '44,697']
['36', 'Adventures of Superman', '629', '$2.50', 'DC', '44,488']
['37', 'Incredible Hulk', '73', '$2.25', 'Marvel', '44,251']
