['\n', 'Comic-book\nTitle', 'Issue', 'Price', 'Publisher', 'Est. sales']
['150', 'Teenage Mutant Ninja\nTurtles Annual 2012', '$8.99', 'IDW', '16,274']
['151', 'Boys', '71', '$3.99', 'Dynamic Forces', '16,073']
['152', 'Angel & Faith', '15', '$2.99', 'Dark Horse', '15,774']
['153', 'Marvel Zombies Halloween', '\n', '$3.99', 'Marvel', '15,610']
['154', 'Legion Lost', '13', '$2.99', 'DC', '15,377']
['155', 'Revival', '4', '$2.99', 'Image', '15,251']
['156', 'Star Wars Darth Maul Death Sentence', '4', '$2.99', 'Dark Horse', '15,236']
['157', 'Deathstroke', '13', '$2.99', 'DC', '15,078']
['158', 'Buffy The Vampire Slayer Spike', '3', '$2.99', 'Dark Horse', '14,996']
['159', 'American Vampire', '32', '$2.99', 'DC', '14,875']
['160', 'Bravest Warriors', '1', '$3.99', 'Boom', '14,866']
['161', 'Joe Kubert Presents', '1', '$4.99', 'DC', '14,842']
['162', 'Savage Hawkman', '13', '$2.99', 'DC', '14,763']
['163', 'Archer & Armstrong', '3', '$3.99', 'Valiant', '14,715']
['164', 'Harbinger', '5', '$3.99', 'Valiant', '14,603']
['165', 'DC Universe Presents', '13', '$2.99', 'DC', '14,405']
['166', 'Bloodshot', '4', '$3.99', 'Valiant', '14,382']
['167', 'Conan The Barbarian', '9', '$3.50', 'Dark Horse', '14,314']
['168', 'I Vampire', '13', '$2.99', 'DC', '14,260']
['169', 'Invincible', '96', '$2.99', 'Image', '14,052']
['170', 'Evil Ernie', '1', '$3.99', 'Dynamic Forces', '13,769']
['171', 'Fury of Firestorm The Nuclear Men', '13', '$2.99', 'DC', '13,460']
['172', 'Star Wars Agent of the Empire Hard Targets', '1', '$2.99', 'Dark Horse', '13,416']
['173', 'Dark Tower Gunslinger Man In Black', '5', '$3.99', 'Marvel', '13,310']
['174', 'CBLDF Liberty Annual 2012', '5', '$4.99', 'Image', '13,306']
['175', 'American Vampire Lord of Nightmares', '5', '$2.99', 'DC', '13,235']
['176', 'Blue Beetle', '13', '$2.99', 'DC', '13,141']
['177', 'Chew', '29', '$2.99', 'Image', '12,877']
['178', 'Star Wars Lost Tribe of the Sith Spiral', '3', '$2.99', 'Dark Horse', '12,733']
['179', 'Massive', '5', '$3.50', 'Dark Horse', '12,698']
['180', 'BPRD 1948', '1', '$3.50', 'Dark Horse', '12,653']
['181', 'Lot 13', '1', '$2.99', 'DC', '12,476']
['182', 'Punk Rock Jesus', '4', '$2.99', 'DC', '12,378']
['183', 'Ghost', '1', '$2.99', 'Dark Horse', '12,252']
['184', 'National Comics Madame X', '1', '$3.99', 'DC', '12,231']
['185', 'Grifter', '13', '$2.99', 'DC', '12,142']
['186', 'Untold Tales of Punisher Max', '5', '$3.99', 'Marvel', '11,968']
['187', 'Space Punisher', '4', '$3.99', 'Marvel', '11,348']
['188', 'Robyn Hood', '1 A Cvr Basaldua', '$2.99', 'Zenescope', '11,330']
['189', 'Non Humans', '1', '$2.99', 'Image', '11,222']
['190', 'Star Wars Knight Errant Escape', '5', '$3.50', 'Dark Horse', '11,044']
['191', 'Transformers Regeneration One', '84', '$3.99', 'IDW', '10,995']
['192', 'Rocketeer Cargo of Doom', '3', '$3.99', 'IDW', '10,857']
['193', 'Doctor Who Vol. 3', '2', '$3.99', 'IDW', '10,824']
['194', 'Transformers Robots In Disguise', '10', '$3.99', 'IDW', '10,684']
['195', 'Transformers More Than Meets Eye', '10', '$3.99', 'IDW', '10,567']
['196', 'Phantom Lady', '3', '$2.99', 'DC', '10,535']
['197', 'G.I. Combat', '5', '$3.99', 'DC', '10,526']
['198', 'BPRD Hell On Earth', '100', '$3.50', 'Dark Horse', '10,475']
['199', 'Star Trek', '14', '$3.99', 'IDW', '10,324']
['200', 'Sonic The Hedgehog', '241', '$2.99', 'Archie', '10,168']
['201', 'Godzilla Half Century War', '3', '$3.99', 'IDW', '9,710']
['202', 'Kiss', '5', '$3.99', 'IDW', '9,490']
['203', 'Fashion Beast', '2', '$3.99', 'Avatar', '9,460']
['204', 'Pathfinder', '2', '$3.99', 'Dynamic Forces', '9,362']
['205', 'Hellblazer', '296', '$2.99', 'DC', '9,255']
['206', 'Warlord of Mars Dejah Thoris', '16', '$3.99', 'Dynamic Forces', '9,186']
['207', 'Warlord of Mars Dejah Thoris', '17', '$3.99', 'Dynamic Forces', '9,186']
['208', 'Damsels', '2', '$3.99', 'Dynamic Forces', '9,029']
['209', 'Witchblade', '161 Cvr A Christopher', '$2.99', 'Image', '8,985']
['210', 'Unwritten', '42', '$2.99', 'DC', '8,881']
['211', 'Sonic The Hedgehog', '242', '$2.99', 'Archie', '8,695']
['212', 'Crossed Badlands', '15', '$3.99', 'Avatar', '8,629']
['213', 'Morning Glories', '22', '$2.99', 'Image', '8,562']
['214', 'Multiple Warheads Alphabet To Infinity', '1', '$3.99', 'Image', '8,488']
['215', 'Superman Family Adventures', '6', '$2.99', 'DC', '8,450']
['216', 'Crossed Badlands', '16', '$3.99', 'Avatar', '8,395']
['217', 'G.I. Joe A Real American Hero', '183', '$3.99', 'IDW', '8,174']
['218', 'Godzilla', '6', '$3.99', 'IDW', '8,129']
['219', 'Rachel Rising', '12', '$3.99', 'Abstract', '7,987']
['220', 'Road To Oz', '2', '$3.99', 'Marvel', '7,930']
['221', 'G.I. Joe Vol. 2', '18', '$3.99', 'IDW', '7,916']
['222', 'Spongebob Comics', '13', '$2.99', 'United Plankton', '7,866']
['223', 'Wonderland', '4 A Cvr Chen', '$2.99', 'Zenescope', '7,849']
['224', 'New Deadwardians', '8', '$2.99', 'DC', '7,790']
['225', 'Maggie', '1', '$2.99', 'Bongo', '7,785']
['226', 'Point of Impact', '1', '$2.99', 'Image', '7,570']
['227', 'Fashion Beast', '3', '$3.99', 'Avatar', '7,569']
['228', 'Vampirella', '24', '$3.99', 'Dynamic Forces', '7,566']
['229', 'Young Justice', '21', '$2.99', 'DC', '7,558']
['230', 'Saucer Country', '8', '$2.99', 'DC', '7,557']
['231', 'Black Kiss II', '3', '$2.99', 'Image', '7,480']
['232', 'Macgyver Fugitive Gauntlet', '1', '$3.50', 'Image', '7,477']
['233', 'Ex Sanguine', '1', '$3.99', 'Dark Horse', '7,448']
['234', 'Peanuts Vol. 2', '3', '$3.99', 'Boom', '7,393']
['235', 'Haunt', '27', '$2.99', 'Image', '7,383']
['236', 'Sweet Tooth', '38', '$2.99', 'DC', '7,354']
['237', 'True Blood', '6', '$3.99', 'IDW', '7,232']
['238', 'Snake Eyes & Storm Shadow', '18', '$3.99', 'IDW', '7,151']
['239', 'Ghostbusters', '14', '$3.99', 'IDW', '7,137']
['240', 'Crow', '4', '$3.99', 'IDW', '7,115']
['241', 'Sonic Universe', '45', '$2.99', 'Archie', '7,109']
['242', 'Guarding The Globe', '2*', '$2.99', 'Image', '7,104']
['243', 'Harvest', '3', '$3.50', 'Image', '7,098']
['244', 'Lord of the Jungle', '8', '$3.99', 'Dynamic Forces', '7,092']
['245', 'Teenage Mutant Ninja Turtles Color Classics', '5', '$3.99', 'IDW', '7,090']
['246', 'Simpsons Comics', '195', '$2.99', 'Bongo', '6,991']
['247', 'Lady Death', '22', '$3.99', 'Avatar', '6,987']
['248', 'Robyn Hood', '2 A Cvr Garza', '$2.99', 'Zenescope', '6,963']
['249', 'Grimm Fairy Tales', '78', '$2.99', 'Zenescope', '6,888']
['250', 'Cobra', '18', '$3.99', 'IDW', '6,873']
['251', 'Grimm Fairy Tales Sleepy Hollow', '1', '$2.99', 'Zenescope', '6,725']
['252', 'Popeye', '6', '$3.99', 'IDW', '6,698']
['253', 'Lady Death', '23', '$3.99', 'Avatar', '6,638']
['254', 'Garth Ennis Jennifer Blood', '18', '$3.99', 'Dynamic Forces', '6,620']
['255', 'Night of the Living Dead Aftermath', '1', '$3.99', 'Avatar', '6,568']
['256', 'Mega Man', '18', '$2.99', 'Archie', '6,557']
['257', 'Futurama Comics', '63', '$2.99', 'Bongo', '6,548']
['258', 'Billy Kids Oddities & Orm Loch Ness', '1', '$3.50', 'Dark Horse', '6,529']
['259', 'Green Lantern The Animated Series', '7', '$2.99', 'DC', '6,516']
['260', 'Hack Slash', '18', '$3.50', 'Image', '6,376']
['261', 'Prophecy', '4', '$3.99', 'Dynamic Forces', '6,268']
['262', 'Hack Slash', '19', '$3.50', 'Image', '6,209']
['263', 'Red Sonja', '69', '$3.99', 'Dynamic Forces', '6,176']
['264', 'Grimm Fairy Tales Halloween\nSpecial 2012 A Cvr Pekar', '$5.99', 'Zenescope', '6,172']
['265', 'Cape 1969', '4', '$3.99', 'IDW', '6,164']
['266', 'Red Sonja', '70', '$3.99', 'Dynamic Forces', '6,103']
['267', 'Grimm Fairy Tales Bad Girls', '3', '$2.99', 'Zenescope', '5,966']
['268', 'Creep', '2', '$3.50', 'Dark Horse', '5,958']
['269', 'Prophet', '30', '$3.99', 'Image', '5,927']
['270', 'Danger Club', '4', '$2.99', 'Image', '5,877']
['271', 'Creepy Comics', '10', '$4.99', 'Dark Horse', '5,857']
['272', 'Green Lantern Annual', '1', '$4.99', 'DC', '5,857']
['273', 'Hellraiser', '19', '$3.99', 'Boom', '5,812']
['274', 'Green Hornet', '29', '$3.99', 'Dynamic Forces', '5,812']
['275', 'Artifacts', '22', '$3.99', 'Image', '5,797']
['276', 'Marvel Universe Ultimate Spider-Man', '7', '$2.99', 'Marvel', '5,768']
['277', 'Dungeons & Dragons Forgotten Realms', '4', '$3.99', 'IDW', '5,737']
['278', 'Steed And Mrs Peel', '2', '$3.99', 'Boom', '5,725']
['279', 'Mars Attacks Holidays One Shot', '\n', '$7.99', 'IDW', '5,723']
['280', 'Peter Cannon Thunderbolt', '2', '$3.99', 'Dynamic Forces', '5,694']
['281', 'Green Hornet', '30', '$3.99', 'Dynamic Forces', '5,669']
['282', 'Bionic Woman', '5', '$3.99', 'Dynamic Forces', '5,653']
['283', 'Marvel Universe Avengers Earths Heroes', '7', '$2.99', 'Marvel', '5,630']
['284', 'Witchblade Demon Reborn', '3', '$3.99', 'Dynamic Forces', '5,606']
['285', 'Dark Shadows Vampirella', '3', '$3.99', 'Dynamic Forces', '5,566']
['286', 'Grimm Fairy Tales Myths & Legends', '21', '$2.99', 'Zenescope', '5,552']
['287', 'Dark Horse Presents', '17', '$7.99', 'Dark Horse', '5,546']
['288', 'Grimm Fairy Tales Myths & Legends', '22', '$2.99', 'Zenescope', '5,544']
['289', 'Vampirella Vs Fluffy One Shot', '\n', '$4.99', 'Dynamic Forces', '5,533']
['290', 'Hypernaturals', '4', '$3.99', 'Boom', '5,516']
['291', 'Warriors of Mars', '5', '$3.99', 'Dynamic Forces', '5,515']
['292', 'Transfusion', '1', '$3.99', 'IDW', '5,502']
['293', 'Bart Simpson Comics', '76', '$2.99', 'Bongo', '5,495']
['294', 'Ferals', '9', '$3.99', 'Avatar', '5,406']
['295', 'The Lone Ranger', '10', '$3.99', 'Dynamic Forces', '5,394']
['296', 'Darkness', '107', '$2.99', 'Image', '5,296']
['297', 'Think Tank', '3', '$3.99', 'Image', '5,279']
['298', 'Grimm Universe', '1', '$3.99', 'Zenescope', '5,220']
['299', 'Michael Avon Oemings The Victories', '3', '$3.99', 'Dark Horse', '5,201']
['300', 'Dark Shadows', '8', '$3.99', 'Dynamic Forces', '5,161']
['307', 'Stumptown Vol. 2', '2', '$3.99', 'Oni', '5,034']
['308', 'Godstorm', '1', '$2.99', 'Zenescope', '5,015']
['310', 'Legend of Oz The Wicked West', '1', '$3.50', 'Big Dog', '4,958']
['313', 'New Crusaders Rise of the Heroes', '2', '$2.99', 'Archie', '4,877']
['318', 'Giant-Size Grimm Fairy Tales 2012', '\n', '$7.99', 'Zenescope', '4,733']
['321', 'Executive Assistant Assassins', '4', '$3.99', 'Aspen', '4,596']
['328', 'Irresistible', '4', '$3.99', 'Zenescope', '4,242']
['335', 'Idolized', '3', '$3.99', 'Aspen', '4,023']
['338', 'Archie', '637', '$2.99', 'Archie', '3,829']
['339', 'Archie', '638', '$2.99', 'Archie', '3,784']
['341', 'Charismagic Death Princess', '1', '$3.99', 'Aspen', '3,773']
['354', 'Stuff of Legend Toy Collector', '1', '$3.99', 'Thirdworld', '3,282']
['355', 'Homecoming', '2', '$3.99', 'Aspen', '3,281']
['357', 'Kevin Keller', '5', '$2.99', 'Archie', '3,241']
['361', 'Charmed', '24', '$3.50', 'Zenescope', '3,161']
['366', 'Sixth Gun', '26', '$3.99', 'Oni', '3,043']
['367', 'Life With Archie', '23', '$3.99', 'Archie', '3,011']
['368', 'Knights of the Dinner Table', '191', '$5.99', 'Kenzer', '3,006']
['372', 'Courtney Crumrin', '6', '$3.99', 'Oni', '2,930']
['373', 'Simpsons Illustrated', '4', '$3.99', 'Bongo', '2,893']
['376', 'Everybody Loves Tank Girl', '3', '$3.99', 'Titan', '2,829']
['377', 'Tick', '101', '$6.99', 'New England', '2,815']
['381', 'Betty & Veronica', '262', '$2.99', 'Archie', '2,737']
['387', 'Finding Gossamyr', '2', '$3.99', 'Thirdworld', '2,385']
['394', 'Transformers Timelines', '7', '$4.95', 'Fun', '2,189']
['412', 'G.I. Joe Vs Cobra Special', '5', '$4.95', 'Fun', '1,865']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Superman Earth One HC Vol. 2', '', '$22.99', 'DC', '20,090']
['2', 'Saga Vol. 1', '', '$9.99', 'Image', '15,055']
['3', 'Walking Dead Compendium Vol. 2', '', '$59.99', 'Image', '10,333']
['4', 'Walking Dead Vol. 1 Days Gone Bye', '', '$9.99', 'Image', '10,333']
['5', 'Walking Dead Vol. 2 Miles Behind Us', '', '$14.99', 'Image', '6,211']
['6', 'Batman The Dark Knight HC Vol. 1 Knight Terrors', '', '$24.99', 'DC', '5,045']
['7', 'Deadpool Kills Marvel Universe', '', '$14.99', 'Marvel', '5,004']
['8', 'Nightwing Vol. 1 Traps And Trapezes', '', '$14.99', 'DC', '4,815']
['9', 'V For Vendetta Book And Mask Set', '', '$24.99', 'DC', '4,366']
['10', 'Batman HC Vol. 1 The Court of Owls', '', '$24.99', 'DC', '4,267']
['11', 'Unwritten Vol. 6 Tommy Taylor War of Words', '', '$16.99', 'DC', '3,790']
['12', 'Walking Dead Compendium Vol. 1', '', '$59.99', 'Image', '3,736']
['13', 'Batman Dark Knight Returns', '', '$19.99', 'DC', '3,471']
['14', 'Castle Prem HC Richard Castles Storm Season', '', '$19.99', 'Marvel', '3,449']
['15', 'Justice League Dark Vol. 1 In The Dark', '', '$14.99', 'DC', '3,348']
['16', 'Sweet Tooth Vol. 5 Unnatural Habitat', '', '$14.99', 'DC', '3,234']
['17', 'All Star Western Vol. 1 Guns And Gotham', '', '$16.99', 'DC', '2,994']
['18', 'Wolverine And X-Men By Jason Aaron Vol. 1', '', '$14.99', 'Marvel', '2,935']
['19', 'Avengers Childrens Crusade', '', '$29.99', 'Marvel', '2,931']
['20', 'Supergirl Vol. 1 Last Daughter of Krypton', '', '$14.99', 'DC', '2,924']
['21', 'Green Lantern New Guardians HC Vol. 1 Ring Bearer', '', '$22.99', 'DC', '2,882']
['22', 'Charles Burns Hive', '', '$21.95', 'Random House', '2,768']
['23', 'Walking Dead Vol. 3 Safety Behind Bars', '', '$14.99', 'Image', '2,627']
['24', 'I Vampire Vol. 1 Tainted Love', '', '$14.99', 'DC', '2,586']
['25', 'Supercrooks Prem HC', '', '$19.99', 'Marvel', '2,574']
['26', 'Walking Dead Vol. 16 A Larger World', '', '$14.99', 'Image', '2,569']
['27', 'Mind The Gap Vol. 1 Intimate Strangers', '', '$9.99', 'Image', '2,547']
['28', 'Justice League HC Vol. 1 Origin', '', '$24.99', 'DC', '2,518']
['29', 'Avenging Spider-Man Friends Beat Up Your Friends', '', '$19.99', 'Marvel', '2,485']
['30', 'Venom Savage Six', '', '$16.99', 'Marvel', '2,403']
['31', 'Death The Deluxe Edition HC', '', '$29.99', 'DC', '2,391']
['32', 'Powers Vol. 14 Gods', '', '$19.99', 'Marvel', '2,377']
['33', 'Batman The Long Halloween', '', '$24.99', 'DC', '2,311']
['34', 'Hellblazer The Devils Trench Coat', '', '$16.99', 'DC', '2,260']
['35', 'Crossed Vol. 4 Badlands', '', '$24.99', 'Avatar', '2,185']
['36', 'Star Wars Agent of the Empire Vol. 1 Iron Eclipse', '', '$18.99', 'Dark Horse', '2,162']
['37', 'Hobbit', '', '$20.00', 'Random House', '2,153']
['38', 'Batman Odyssey HC', '', '$29.99', 'DC', '2,134']
['39', 'Walking Dead Vol. 4 Hearts Desire', '', '$14.99', 'Image', '2,122']
['40', 'Chris Ware Building Stories HC', '', '$50.00', 'Random House', '2,087']
['41', 'Batman Eye of the Beholder', '', '$14.99', 'DC', '2,059']
['42', 'Secret Avengers Run Mission Save World', '', '$19.99', 'Marvel', '2,055']
['43', 'Bleach Vol. 48', '', '$9.99', 'Viz', '1,999']
['44', 'Bleach Vol. 49', '', '$9.99', 'Viz', '1,987']
['45', 'Star Wars Knights of the Old Republic Vol. 10 War', '', '$19.99', 'Dark Horse', '1,963']
['46', 'Age of Apocalypse Vol. 1 X-Terminated', '', '$16.99', 'Marvel', '1,961']
