['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Civil War', '7', '$2.99', 'Marvel', '265,886']
['2', 'Dark Tower Gunslinger Born', '1', '$3.99', 'Marvel', '172,116']
['3', 'Amazing Spider-Man', '538', '$2.99', 'Marvel', '142,930']
['4', 'New Avengers', '27', '$2.99', 'Marvel', '130,507']
['5', 'Astonishing X-Men', '20', '$2.99', 'Marvel', '119,714']
['6', 'Wolverine', '51', '$2.99', 'Marvel', '97,163']
['7', 'Justice', '10', '$3.50', 'DC', '94,943']
['8', '52', '40', '$2.50', 'DC', '94,677']
['9', '52', '41', '$2.50', 'DC', '94,469']
['10', '52', '42', '$2.50', 'DC', '94,203']
['11', '52', '43', '$2.50', 'DC', '93,488']
['12', 'New Avengers Illuminati', '2', '$2.99', 'Marvel', '92,864']
['13', 'Brave & Bold', '1', '$2.99', 'DC', '92,074']
['14', 'Civil War Front Line', '11', '$2.99', 'Marvel', '89,147']
['15', 'Justice Society of America', '3', '$2.99', 'DC', '84,341']
['16', 'Batman', '663', '$2.99', 'DC', '83,152']
['17', 'Uncanny X-Men', '483', '$2.99', 'Marvel', '82,994']
['18', 'Wolverine Origins', '11', '$2.99', 'Marvel', '78,886']
['19', 'X-Men', '196', '$2.99', 'Marvel', '75,693']
['20', 'Ultimate Spider-Man', '105', '$2.99', 'Marvel', '74,363']
['21', 'Wonder Woman', '4 (Res)', '$2.99', 'DC', '69,847']
['22', 'X-Men Annual', '1', '$3.99', 'Marvel', '65,557']
['23', 'Action Comics', '846', '$2.99', 'DC', '64,542']
['24', 'Ultimate X-Men', '79', '$2.99', 'Marvel', '64,351']
['25', 'Thunderbolts', '111', '$2.99', 'Marvel', '62,780']
['26', 'Action Comics Annual', '10', '$3.99', 'DC', '62,763']
['27', 'Green Lantern', '17', '$2.99', 'DC', '62,006']
['28', 'Iron Man', '15', '$2.99', 'Marvel', '60,651']
['29', 'Sensational Spider-Man', '35', '$2.99', 'Marvel', '59,412']
['30', 'Eternals', '7', '$3.99', 'Marvel', '58,689']
['31', 'Superman', '659', '$2.99', 'DC', '58,248']
['32', 'Black Panther', '25', '$2.99', 'Marvel', '56,468']
['33', 'Detective Comics', '828', '$2.99', 'DC', '55,196']
['34', 'Supergirl', '14', '$2.99', 'DC', '52,968']
['35', 'Punisher War Journal', '4', '$2.99', 'Marvel', '52,951']
['36', 'Friendly Neighborhood Spider-Man', '17', '$2.99', 'Marvel', '52,785']
['37', 'Ultimate Fantastic Four', '39', '$2.99', 'Marvel', '52,095']
['38', 'Ghost Rider Trail of Tears', '1', '$2.99', 'Marvel', '49,251']
['39', 'Ghost Rider', '8', '$2.99', 'Marvel', '48,727']
['40', 'Flash Fastest Man Alive', '9', '$2.99', 'DC', '47,205']
['41', 'Daredevil', '94', '$2.99', 'Marvel', '46,765']
['42', 'Incredible Hulk', '103', '$2.99', 'Marvel', '46,681']
['43', 'Spider-Man Reign', '3', '$3.99', 'Marvel', '46,041']
['44', 'X-Men Phoenix Warsong', '5', '$2.99', 'Marvel', '44,569']
['45', 'X-23 Target X', '3', '$2.99', 'Marvel', '42,125']
