['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'X-Force', '1', '$2.99', 'Marvel', '105,084']
['2', 'New Avengers', '38', '$2.99', 'Marvel', '104,075']
['3', 'Amazing Spider-Man', '549', '$2.99', 'Marvel', '101,048']
['4', 'Thor', '6', '$2.99', 'Marvel', '98,254']
['5', 'Ultimates 3', '3', '$2.99', 'Marvel', '97,149']
['6', 'All Star Batman & Robin Boy\nWonder', '9', '$2.99', 'DC', '93,707']
['7', 'Hulk', '2', '$2.99', 'Marvel', '93,666']
['8', 'Fantastic Four', '554', '$2.99', 'Marvel', '92,596']
['9', 'Amazing Spider-Man', '550', '$2.99', 'Marvel', '90,817']
['10', 'Uncanny X-Men', '495', '$2.99', 'Marvel', '90,353']
['11', 'Justice League of America', '18', '$2.99', 'DC', '89,746']
['12', 'X-Men Legacy', '208', '$2.99', 'Marvel', '88,076']
['13', 'Amazing Spider-Man', '551', '$2.99', 'Marvel', '88,029']
['14', 'Buffy Vampire Slayer', '11', '$2.99', 'Dark Horse', '88,015']
['15', 'Captain America', '35', '$2.99', 'Marvel', '85,984']
['16', 'Justice Society of America', '12', '$2.99', 'DC', '84,109']
['17', 'Mighty Avengers', '9', '$2.99', 'Marvel', '83,414']
['18', 'Justice Society of America', '13', '$2.99', 'DC', '82,650']
['19', 'Countdown to Final Crisis', '12', '$2.99', 'DC', '68,206']
['20', 'Batman', '674', '$2.99', 'DC', '68,165']
['21', 'Countdown to Final Crisis', '11', '$2.99', 'DC', '67,790']
['22', 'Countdown to Final Crisis', '10', '$2.99', 'DC', '67,750']
['23', 'Countdown to Final Crisis', '9', '$2.99', 'DC', '67,341']
['24', 'Wolverine', '62', '$2.99', 'Marvel', '64,157']
['25', 'Ultimate Spider-Man', '119', '$2.99', 'Marvel', '58,009']
['26', 'Marvel Zombies 2', '5', '$2.99', 'Marvel', '57,000']
['27', 'X-Factor', '28', '$2.99', 'Marvel', '56,536']
['28', 'Action Comics', '862', '$2.99', 'DC', '55,623']
['29', 'Project Superpowers', '1', '$3.50', 'Dynamic', '53,721']
['30', 'Incredible Hercules', '114', '$2.99', 'Marvel', '52,167']
