['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Captain America', '25', '$3.99', 'Marvel', '290,497']
['2', 'Mighty Avengers', '1', '$3.99', 'Marvel', '141,280']
['3', 'Amazing Spider-Man', '539', '$2.99', 'Marvel', '137,723']
['4', 'Civil War Initiative', '', '$4.99', 'Marvel', '137,650']
['5', 'Dark Tower Gunslinger Born', '2', '$3.99', 'Marvel', '136,330']
['6', 'Justice League of America', '6', '$3.50', 'DC', '130,092']
['7', 'New Avengers', '28', '$2.99', 'Marvel', '119,507']
['8', 'Civil War Confession', '', '$2.99', 'Marvel', '112,416']
['9', 'Buffy The Vampire Slayer', '1', '$2.99', 'Dark Horse', '109,912']
['10', 'Wolverine', '52', '$2.99', 'Marvel', '95,271']
['11', '52', '44', '$2.50', 'DC', '94,241']
['12', '52', '45', '$2.50', 'DC', '94,080']
['13', '52', '46', '$2.50', 'DC', '93,508']
['14', '52', '47', '$2.50', 'DC', '92,671']
['15', 'Justice Society of America', '4', '$2.99', 'DC', '84,445']
['16', 'Uncanny X-Men', '484', '$2.99', 'Marvel', '82,038']
['17', 'Batman', '664', '$2.99', 'DC', '80,492']
['18', 'Fantastic Four', '543', '$3.99', 'Marvel', '78,818']
['19', 'Superman Batman', '32', '$2.99', 'DC', '77,901']
['20', 'Moon Knight', '8', '$2.99', 'Marvel', '77,385']
['21', 'Marvel Zombies Army of Darkness', '1', '$2.99', 'Marvel', '76,870']
['22', 'X-Men', '197', '$2.99', 'Marvel', '75,180']
['23', 'Wolverine Origins', '12', '$2.99', 'Marvel', '74,745']
['24', 'Fantastic Four', '544', '$2.99', 'Marvel', '73,876']
['25', 'Ultimate Spider-Man', '106', '$2.99', 'Marvel', '73,828']
['26', 'Ultimate Spider-Man', '107', '$2.99', 'Marvel', '72,813']
['27', 'Action Comics', '847', '$2.99', 'DC', '64,676']
['28', 'Wonder Woman', '5 (Res)', '$2.99', 'DC', '64,410']
['29', 'Brave & Bold', '2', '$2.99', 'DC', '64,354']
['30', 'Ultimate Power', '4', '$2.99', 'Marvel', '63,814']
['31', 'Ultimate X-Men', '80', '$2.99', 'Marvel', '63,034']
['32', 'Wonder Woman', '6', '$2.99', 'DC', '62,454']
['33', 'Green Lantern', '18', '$2.99', 'DC', '61,657']
['34', 'Teen Titans', '44', '$2.99', 'DC', '61,569']
['35', 'Thunderbolts', '112', '$2.99', 'Marvel', '61,392']
['36', 'Civil War Battle Damage Report', '', '$3.99', 'Marvel', '60,635']
['37', 'Superman', '660', '$2.99', 'DC', '57,166']
['38', 'Sensational Spider-Man', '36', '$2.99', 'Marvel', '56,135']
['39', 'Detective Comics', '829', '$2.99', 'DC', '52,940']
['40', 'Onslaught Reborn', '3', '$2.99', 'Marvel', '52,417']
['41', 'Detective Comics', '830', '$2.99', 'DC', '52,393']
['42', 'Supergirl', '15', '$2.99', 'DC', '51,080']
['43', 'Friendly Neighborhood Spider-Man', '18', '$2.99', 'Marvel', '50,662']
['44', 'Ultimate Fantastic Four', '40', '$2.99', 'Marvel', '50,485']
['45', 'Punisher War Journal', '5', '$2.99', 'Marvel', '50,187']
['46', 'Black Panther', '26', '$2.99', 'Marvel', '48,714']
['47', 'Spider-Man Reign', '4', '$3.99', 'Marvel', '48,295']
['48', 'Ghost Rider', '9', '$2.99', 'Marvel', '48,038']
['49', 'Incredible Hulk', '104', '$2.99', 'Marvel', '47,821']
['50', 'Daredevil', '95', '$2.99', 'Marvel', '46,452']
['51', 'Flash Fastest Man Alive', '10', '$2.99', 'DC', '46,130']
['52', 'X-23 Target X', '4', '$2.99', 'Marvel', '41,856']
['53', 'Ms Marvel', '13', '$2.99', 'Marvel', '40,834']
['54', 'Ghost Rider Trail of Tears', '2', '$2.99', 'Marvel', '40,198']
['55', 'Authority', '2', '$2.99', 'DC', '39,884']
['56', 'Batman Confidential', '4', '$2.99', 'DC', '38,733']
['57', 'X-Factor', '17', '$2.99', 'Marvel', '38,065']
['58', 'New X-Men', '36', '$2.99', 'Marvel', '37,002']
['59', 'Superman Confidential', '4', '$2.99', 'DC', '36,777']
['60', 'Silent War', '3', '$2.99', 'Marvel', '36,149']
['61', 'Newuniversal', '4', '$2.99', 'Marvel', '34,741']
['62', 'Green Lantern Corps', '10', '$2.99', 'DC', '34,225']
['63', 'Ultimate Vision', '3', '$2.99', 'Marvel', '33,453']
['64', 'Punisher', '45', '$2.99', 'Marvel', '33,243']
['65', 'Star Wars Legacy', '9', '$2.99', 'Dark Horse', '33,082']
['66', 'Ion', '12', '$2.99', 'DC', '33,018']
['67', 'Outsiders', '46', '$2.99', 'DC', '32,575']
['68', 'Star Wars Legacy', '10', '$2.99', 'Dark Horse', '32,318']
['69', 'Fantastic Four End', '6', '$2.99', 'Marvel', '32,294']
['70', 'Shazam Monster Society of Evil', '2', '$5.99', 'DC', '31,955']
['71', 'Nightwing', '130', '$2.99', 'DC', '31,786']
['72', 'Green Arrow', '72', '$2.99', 'DC', '31,143']
['73', 'Anita Blake Vampire Hunter Guilty\nPleasures', '5', '$2.99', 'Marvel', '31,134']
['74', 'Marvel Spotlight Civil War Aftermath', '', '$2.99', 'Marvel', '31,070']
['75', 'Exiles', '92', '$2.99', 'Marvel', '30,394']
['76', 'Birds of Prey', '104', '$2.99', 'DC', '28,462']
['77', 'Robin', '160', '$2.99', 'DC', '27,657']
['78', 'Squadron Supreme Hyperion Vs\nNighthawk', '3', '$2.99', 'Marvel', '27,480']
['79', 'Cable Deadpool', '38', '$2.99', 'Marvel', '26,257']
['80', 'Fables', '58', '$2.99', 'DC', '26,063']
['81', 'Fables', '59', '$2.99', 'DC', '25,814']
['82', 'Y The Last Man', '55', '$2.99', 'DC', '25,299']
['83', 'Conan', '38', '$2.99', 'Dark Horse', '25,234']
['84', 'Spawn', '165', '$2.95', 'Image', '24,518']
['85', 'Spirit', '4', '$2.99', 'DC', '24,381']
['86', 'X-Men First Class', '7', '$2.99', 'Marvel', '24,027']
['87', 'Spawn', '166', '$2.95', 'Image', '23,689']
['88', 'Transformers Prime Directive Movie\nPrequel', '1', '$3.99', 'IDW', '23,657']
['89', 'Heroes For Hire', '8', '$2.99', 'Marvel', '22,562']
['90', 'Uncle Sam & Freedom Fighters', '8', '$2.99', 'DC', '22,506']
['91', 'Martian Manhunter', '8', '$2.99', 'DC', '22,184']
['92', 'JSA Classified', '24', '$2.99', 'DC', '22,111']
['93', 'Helmet of Fate Zauriel', '1', '$2.99', 'DC', '21,870']
['94', 'JLA Classified', '36', '$2.99', 'DC', '21,797']
['95', 'Midnighter', '5', '$2.99', 'DC', '21,451']
['96', 'Gen 13', '6', '$2.99', 'DC', '21,355']
['97', 'Walking Dead', '36', '$2.99', 'Image', '21,290']
['98', 'Red Sonja', '20', '$2.99', 'Dynamic', '21,274']
['99', 'Shadowpact', '11', '$2.99', 'DC', '21,113']
['100', 'Punisher Presents Barracuda Max', '2', '$3.99', 'Marvel', '20,968']
['101', 'Avengers Earths Mightiest Heroes II', '7', '$3.99', 'Marvel', '20,509']
['102', 'Amazing Spider-Girl', '6', '$2.99', 'Marvel', '20,477']
['103', 'Catwoman', '65', '$2.99', 'DC', '20,236']
['104', 'Grifter Midnighter', '1', '$2.99', 'DC', '20,155']
['105', 'Mystery in Space', '7', '$3.99', 'DC', '20,115']
['106', 'Checkmate', '12', '$2.99', 'DC', '20,115']
['107', 'Bullet Points', '5', '$2.99', 'Marvel', '20,099']
['108', 'Thunderbolts Presents Zemo Born\nBetter', '2', '$2.99', 'Marvel', '20,075']
['109', 'Iron Man Hypervelocity', '3', '$2.99', 'Marvel', '20,018']
['110', 'Lone Ranger', '5', '$2.99', 'Dynamic', '19,898']
['111', 'Aquaman Sword of Atlantis', '50', '$3.99', 'DC', '18,996']
['112', 'Battlestar Galactica', '7', '$2.99', 'Dynamic', '18,658']
['113', 'Blade', '7', '$2.99', 'Marvel', '18,425']
['114', 'Transformers Prime Directive Movie\nPrequel', '2', '$3.99', 'IDW', '18,038']
['115', 'Tales of Unexpected', '6', '$3.99', 'DC', '17,708']
['116', 'Blue Beetle', '13', '$2.99', 'DC', '17,652']
['117', 'All New Atom', '9', '$2.99', 'DC', '17,571']
['118', 'Manhunter', '29', '$2.99', 'DC', '17,233']
['119', 'Jonah Hex', '17', '$2.99', 'DC', '17,080']
['120', 'Hunter Killer', '12', '$2.99', 'Image', '16,823']
['121', 'Worldstorm', '2', '$2.99', 'DC', '16,767']
['122', 'BPRD Garden of Souls', '1', '$2.99', 'Dark Horse', '16,598']
['123', 'Criminal', '5', '$2.99', 'Marvel', '16,388']
['124', 'Irredeemable Ant-Man', '6', '$2.99', 'Marvel', '16,219']
['125', 'Hawkgirl', '62', '$2.99', 'DC', '16,163']
['126', 'John Romita Jr 30th Annv Special', '', '$3.99', 'Marvel', '16,098']
['127', 'Deathblow', '4', '$2.99', 'DC', '15,841']
['128', 'Battlestar Galactica Cylon\nApocalypse', '1', '$3.50', 'Dynamic', '15,414']
['129', 'Runaways Saga', '', '$3.99', 'Marvel', '15,068']
['130', 'Fathom Kiani', '1', '$2.99', 'Aspen', '14,972']
['131', 'Transformers Escalation', '5', '$3.99', 'IDW', '14,931']
['132', 'Wetworks', '7', '$2.99', 'DC', '14,851']
['133', 'Army @ Love', '1', '$2.99', 'DC', '14,577']
['134', 'Witchblade Shades of Gray', '1', '$3.50', 'Dynamic', '14,247']
['135', 'Witchblade', '104', '$2.99', 'Image', '14,207']
['136', 'Firestorm Nuclear Man', '34', '$2.99', 'DC', '14,191']
['137', 'Connor Hawke Dragons Blood', '5', '$2.99', 'DC', '13,579']
['138', 'Transformers Spotlight Soundwave', '', '$3.99', 'IDW', '13,555']
['139', 'Stormwatch PHD', '5', '$2.99', 'DC', '13,474']
['140', 'Hellblazer', '230', '$2.99', 'DC', '13,209']
['141', 'DMZ', '17', '$2.99', 'DC', '13,080']
['142', '100 Bullets', '82', '$2.99', 'DC', '12,259']
['143', 'Civil War Poster Book', '', '$5.99', 'Marvel', '12,082']
['144', 'Battlestar Galactica Zarek', '3', '$3.50', 'Dynamic', '11,824']
['145', 'Wisdom', '4', '$3.99', 'Marvel', '11,502']
['146', 'Welcome To Tranquility', '4', '$2.99', 'DC', '11,422']
['147', 'Highlander', '5', '$2.99', 'Dynamic', '10,971']
['148', 'Wonder Man', '4', '$2.99', 'Marvel', '10,963']
['149', 'Loveless', '16', '$2.99', 'DC', '10,786']
['150', 'Sandman Mystery Theatre Sleep of\nReason', '4', '$2.99', 'DC', '10,609']
['151', 'Classic Battlestar Galactica', '5', '$3.50', 'Dynamic', '9,788']
