['\n', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['79', 'Star Wars Darth Vader &\nLost Command', '1', '$3.50', 'Dark Horse', '18,654']
['80', 'Dark Tower Gunslinger Little\nSisters Eluria', '2', '$3.99', 'Marvel', '18,589']
['81', 'Zatanna', '9', '$2.99', 'DC', '18,482']
['82', 'Spawn', '201', '$2.99', 'Image', '18,458']
['83', 'Shazam', '1', '$2.99', 'DC', '18,394']
['84', 'JSA All Stars', '14', '$2.99', 'DC', '17,920']
['85', 'Star Wars Legacy War', '2', '$3.50', 'Dark Horse', '17,847']
['86', 'Chaos War X-Men', '2', '$3.99', 'Marvel', '17,783']
['87', 'Vampirella', '2', '$3.99', 'Dynamic Forces', '17,531']
['88', 'Wonder Girl', '1', '$2.99', 'DC', '17,412']
['89', 'American Vampire', '11', '$2.99', 'DC', '16,969']
['90', 'Power Girl', '20', '$2.99', 'DC', '16,823']
['91', 'Infestation', '1', '$3.99', 'IDW', '16,743']
['92', 'Generation Hope', '3', '$2.99', 'Marvel', '16,699']
['93', 'Chaos War Dead Avengers', '3', '$3.99', 'Marvel', '16,425']
['94', 'Booster Gold', '40', '$2.99', 'DC', '16,324']
['95', 'Deadpool Corps', '10', '$2.99', 'Marvel', '16,120']
['96', 'Starman Congorilla', '1', '$2.99', 'DC', '15,750']
['97', 'Punisher In Blood', '3', '$3.99', 'Marvel', '15,298']
['98', 'Namor First Mutant', '6', '$2.99', 'Marvel', '15,181']
['99', 'Weird Worlds', '1', '$3.99', 'DC', '14,964']
['100', 'X-Men To Serve And Protect', '3', '$3.99', 'Marvel', '14,530']
['101', 'Boys Highland Laddie', '6', '$3.99', 'Dynamic Forces', '14,214']
['102', 'Lady Death (Ongoing)', '1', '$3.99', 'Avatar', '14,023']
['103', 'Green Hornet', '12', '$3.99', 'Dynamic Forces', '13,913']
['104', 'Angel', '41', '$3.99', 'IDW', '13,566']
['105', 'Conan The Road of Kings', '2', '$3.50', 'Dark Horse', '13,385']
['106', 'Widow Maker', '3', '$3.99', 'Marvel', '13,368']
['107', 'Batman Confidential', '52', '$2.99', 'DC', '13,116']
['108', 'Star Wars Knight Errant Aflame', '4', '$2.99', 'Dark Horse', '13,101']
['109', 'Captain America Man Out of Time', '3', '$3.99', 'Marvel', '13,060']
['110', 'She-Hulks', '3', '$2.99', 'Marvel', '12,926']
['111', 'Bprd Hell On Earth Gods', '1', '$3.50', 'Dark Horse', '12,820']
['112', 'GFT Myths & Legends', '1', '$2.99', 'Zenescope', '12,679']
['113', 'Iron Man Legacy', '10', '$2.99', 'Marvel', '12,349']
['114', 'Thor First Thunder', '5', '$3.99', 'Marvel', '11,799']
['115', 'Artifacts', '5', '$3.99', 'Image', '11,788']
['116', 'Izombie', '9', '$2.99', 'DC', '11,536']
['117', 'Unwritten', '21', '$2.99', 'DC', '11,443']
['118', 'X-Men Forever 2', '15', '$3.99', 'Marvel', '11,101']
['119', 'Knight & Squire', '4', '$2.99', 'DC', '11,051']
['120', 'X-Men Forever 2', '16', '$3.99', 'Marvel', '10,937']
['121', 'Morning Glories', '6', '$3.50', 'Image', '10,795']
['122', 'Jonah Hex', '63', '$2.99', 'DC', '10,752']
['123', 'Thunder Agents', '3', '$2.99', 'DC', '10,602']
['124', 'I Am An Avenger', '5', '$3.99', 'Marvel', '10,520']
['125', 'G.I. Joe A Real American Hero', '162', '$3.99', 'IDW', '10,516']
['126', 'Rebels', '24', '$2.99', 'DC', '10,354']
['127', 'JLA The 99', '4', '$2.99', 'DC', '10,265']
['128', 'Irredeemable', '21', '$3.99', 'Boom', '10,247']
['129', 'Transformers Ongoing', '15', '$3.99', 'IDW', '10,159']
['130', 'Dungeons And Dragons', '3', '$3.99', 'IDW', '10,112']
['131', 'Iron Man Thor', '3', '$3.99', 'Marvel', '9,797']
['132', 'Witchblade', '141', '$2.99', 'Image', '9,768']
['133', 'Hellblazer', '275', '$4.99', 'DC', '9,507']
['134', 'Freedom Fighters', '5', '$2.99', 'DC', '9,437']
['135', 'Young Justice', '0', '$2.99', 'DC', '9,412']
['136', 'Ozma of Oz', '3', '$3.99', 'Marvel', '9,386']
['137', 'Doom Patrol', '18', '$2.99', 'DC', '9,375']
['138', 'Guarding The Globe', '3', '$3.50', 'Image', '9,097']
['139', 'Mass Effect Evolution', '1', '$3.50', 'Dark Horse', '8,944']
['140', 'John Byrne Next Men', '2', '$3.99', 'IDW', '8,882']
['141', 'Walking Dead Weekly', '1', '$2.99', 'Image', '8,858']
['142', 'Doctor Who Ongoing', '1', '$3.99', 'IDW', '8,843']
['143', 'Red Sonja', '54', '$3.99', 'Dynamic Forces', '8,826']
['144', 'Captain America Korvac Saga', '2', '$2.99', 'Marvel', '8,724']
['145', 'Sweet Tooth', '17', '$2.99', 'DC', '8,522']
['146', 'Ant-Man & Wasp', '3', '$3.99', 'Marvel', '8,517']
['147', 'Incorruptible', '14', '$3.99', 'Boom', '8,512']
['148', 'Dungeons & Dragons Dark Sun', '1', '$3.99', 'IDW', '8,497']
['149', 'Doc Savage', '10', '$2.99', 'DC', '8,407']
['150', 'New York Five', '1', '$2.99', 'DC', '8,360']
['151', 'Thor Mighty Avenger', '8', '$2.99', 'Marvel', '8,323']
['152', 'Walking Dead Weekly', '2', '$2.99', 'Image', '8,306']
['153', 'G.I. Joe Origins', '23', '$3.99', 'IDW', '8,136']
['154', 'Spike', '4', '$3.99', 'IDW', '8,135']
['155', 'Kevin Smith Kato', '7', '$3.99', 'Dynamic Forces', '7,978']
['156', 'Queen Sonja', '13', '$3.99', 'Dynamic Forces', '7,889']
['157', 'Spirit', '10', '$2.99', 'DC', '7,830']
['158', 'Azrael', '16', '$2.99', 'DC', '7,825']
['159', 'Walking Dead Weekly', '3', '$2.99', 'Image', '7,798']
['160', 'Anita Blake Circus of Damned Ingenue', '1', '$3.99', 'Marvel', '7,763']
['161', 'Walking Dead Weekly', '4', '$2.99', 'Image', '7,704']
['162', 'Casanova Gula', '1', '$3.99', 'Marvel', '7,658']
['163', 'G.I. Joe Cobra II', '12', '$3.99', 'IDW', '7,613']
['164', 'Tarot Witch of the Black Rose', '66', '$2.95', 'Broadsword', '7,530']
['165', 'Infinite Vacation', '1', '$3.50', 'Image', '7,503']
['166', 'Hack Slash Me Without You', '\n', '$3.50', 'Image', '7,496']
['167', 'Stan Lee Soldier Zero', '4', '$3.99', 'Boom', '7,492']
['168', 'Tiny Titans', '36', '$2.99', 'DC', '7,480']
['169', 'Stan Lee Traveler', '3', '$3.99', 'Boom', '7,300']
['170', 'House of Mystery', '33', '$2.99', 'DC', '7,227']
['171', 'Charmed', '5', '$3.50', 'Zenescope', '7,196']
['172', 'Stan Lee Starborn', '2', '$3.99', 'Boom', '7,188']
['173', 'Angel Illyria', '3', '$3.99', 'IDW', '7,114']
['174', 'World of Warcraft Curse of the\nWorgen', '3', '$2.99', 'DC', '7,114']
['175', 'Darkness', '88', '$2.99', 'Image', '6,842']
['176', 'Northlanders', '36', '$2.99', 'DC', '6,806']
['177', 'Simpsons Comics', '174', '$2.99', 'Bongo', '6,776']
['178', "Terry Moore's Echo", '27', '$3.50', 'Abstract', '6,675']
['179', 'Locke & Key Keys To The\nKingdom', '4', '$3.99', 'IDW', '6,634']
['180', 'All New Batman The Brave And The\nBold', '3', '$2.99', 'DC', '6,557']
['181', 'Darkness', '89', '$2.99', 'Image', '6,544']
['182', 'Kull The Hate Witch', '3', '$3.50', 'Dark Horse', '6,290']
['183', 'Sonic Universe', '24', '$2.99', 'Archie', '6,228']
['184', 'Scalped', '45', '$2.99', 'DC', '6,187']
['185', 'Star Trek Khan Ruling In Hell', '4', '$3.99', 'IDW', '6,145']
['186', 'Futurama Comics', '53', '$2.99', 'Bongo', '6,098']
['187', 'Darkwing Duck', '8', '$3.99', 'Boom', '6,020']
['188', 'DMZ', '61', '$2.99', 'DC', '5,855']
['189', 'Kato Origins Way of the Ninja', '6', '$3.99', 'Dynamic Forces', '5,678']
['190', 'Soulfire Vol. Two', '9', '$2.99', 'Aspen', '5,675']
['191', 'God of War', '6', '$2.99', 'DC', '5,623']
['192', 'True Blood Legacy Edition', '1', '$4.99', 'IDW', '5,583']
['193', 'Choker', '5', '$3.99', 'Image', '5,535']
['194', 'Billy The Kid Ghastly Fiend London', '4', '$3.99', 'Dark Horse', '5,515']
['195', 'Transformers Prime', '1', '$3.99', 'IDW', '5,435']
['196', 'Blockbusters of Marvel Universe', '\n', '$4.99', 'Marvel', '5,354']
['197', 'Green Hornet Blood Ties', '3', '$3.99', 'Dynamic Forces', '5,320']
['198', 'Darkness Four Horsemen', '3', '$3.99', 'Image', '5,290']
['199', 'Transformers Sector 7', '5', '$3.99', 'IDW', '5,162']
['200', 'Transformers Prime', '3', '$3.99', 'IDW', '5,036']
['201', 'Transformers Prime', '4', '$3.99', 'IDW', '5,015']
['202', 'Avengers Vs Pet Avengers', '4', '$2.99', 'Marvel', '5,002']
['203', 'Victorian Undead II Holmes Vs\nDracula', '3', '$2.99', 'DC', '4,953']
['204', 'Simpsons Super Spectacular', '12', '$2.99', 'Bongo', '4,937']
['205', 'Savage Dragon', '168', '$3.50', 'Image', '4,880']
['206', 'Zombies Vs Robots 100 Penny Press Ed', '\n', '$1.00', 'IDW', '4,820']
['207', 'Spider-Man', '10', '$2.99', 'Marvel', '4,816']
['208', 'Halcyon', '3', '$2.99', 'Image', '4,815']
['209', 'Fantastic Four', '586', '$2.99', 'Marvel', '4,721']
['210', 'Orson Scott Cards Speaker For Dead', '1', '$3.99', 'Marvel', '4,703']
['211', 'Let Me In Crossroads', '2', '$3.99', 'Dark Horse', '4,668']
['212', 'Who Is Jake Ellis?', '1', '$2.99', 'Image', '4,647']
['213', 'Transformers Prime', '2', '$3.99', 'IDW', '4,588']
['214', 'Scooby Doo Where Are You', '5', '$2.99', 'DC', '4,540']
['215', 'Robert Jordan Wheel of Time Eye of\nthe World', '1.5', '$3.99', 'Dynamic Forces', '4,451']
['216', 'Fallen Angel Return of the Son', '1', '$3.99', 'IDW', '4,390']
['217', 'Broken Trinity Pandoras Box', '5', '$3.99', 'Image', '4,367']
['218', 'Jurassic Park Devils In The Desert', '1', '$3.99', 'IDW', '4,293']
['219', 'True Blood', '6', '$3.99', 'IDW', '4,269']
['220', 'Memoir', '1', '$3.50', 'Image', '4,189']
['221', 'Torchwood', '6', '$3.99', 'Titan', '4,167']
['222', 'Chip N Dale Rescue Rangers', '2', '$3.99', 'Boom', '4,143']
['223', 'Fantastic Four', '583', '$2.99', 'Marvel', '4,010']
['224', 'Skullkickers', '5', '$2.99', 'Image', '4,009']
['225', 'Avengers Earths Mightiest Heroes', '3', '$3.99', 'Marvel', '4,008']
['226', 'Doc Macabre', '2', '$3.99', 'IDW', '3,964']
['227', 'Farscape Ongoing', '15', '$3.99', 'Boom', '3,956']
['228', 'Fantastic Four', '584', '$2.99', 'Marvel', '3,903']
['229', 'Angel After Fall', '1 100 Penny Press Ed', '$1.00', 'IDW', '3,880']
['230', 'Fantastic Four', '585', '$2.99', 'Marvel', '3,828']
['231', 'Marineman', '2', '$3.99', 'Image', '3,560']
['232', 'Raise The Dead II', '2', '$3.99', 'Dynamic Forces', '3,533']
['233', 'Silent Hill Past Life', '3', '$3.99', 'IDW', '3,479']
['234', 'Do Androids Dream Dust To Dust', '8', '$3.99', 'Boom', '3,470']
['235', 'Uncle Scrooge', '399', '$2.99', 'Boom', '3,388']
['236', 'Super Heroes', '10', '$2.99', 'Marvel', '3,386']
['237', 'Mouse Guard Black Axe', '1', '$3.50', 'Archaia', '3,353']
['238', 'Twilight Guardian', '1', '$3.99', 'Image', '3,330']
['239', 'Sixth Gun', '8', '$3.99', 'Oni', '3,317']
['240', 'Gore', '1', '$2.99', 'GG', '3,288']
['241', 'DC Comics Presents Lobo', '1', '$7.99', 'DC', '3,280']
['242', '28 Days Later', '19', '$3.99', 'Boom', '3,233']
['243', 'Walt Disneys Comics &\nStories', '715', '$3.99', 'Boom', '3,191']
['244', '27 (Twenty Seven)', '2', '$3.99', 'Image', '3,145']
['245', 'Bring The Thunder', '2', '$3.99', 'Dynamic Forces', '3,117']
['246', 'Mickey Mouse', '304', '$3.99', 'Boom', '3,032']
['247', 'Days Missing Kestus', '1', '$3.95', 'Archaia', '2,966']
['248', 'Ratchet And Clank', '5', '$2.99', 'DC', '2,963']
['249', 'Amazing Spider-Man', '649', '$3.99', 'Marvel', '2,929']
['250', 'Amazing Spider-Man', '650', '$3.99', 'Marvel', '2,913']
['251', 'Dracula Company of Monsters', '5', '$3.99', 'Boom', '2,838']
['252', 'Shonen Jump February 2011', '\n', '$4.99', 'Viz', '2,809']
['253', 'Batman The Dark Knight', '1', '$3.99', 'DC', '2,806']
['254', 'DC Comics Presents Superman Sole\nSurvivor', '1', '$7.99', 'DC', '2,768']
['255', 'Fraggle Rock Vol. 2', '1', '$3.95', 'Archaia', '2,721']
['256', 'Amazing Spider-Man', '648', '$3.99', 'Marvel', '2,681']
['257', 'Earp Saints For Sinners', '1', '$5.99', 'Radical', '2,680']
['258', 'Mediterranea', '2', '$2.99', 'GG', '2,602']
['259', 'Sweets', '4', '$2.99', 'Image', '2,602']
['260', 'Avengers Thor Captain America\nOfficial Index Mu', '9', '$3.99', 'Marvel', '2,599']
['261', 'Heroes For Hire', '1', '$3.99', 'Marvel', '2,561']
['262', 'Donald Duck And Friends', '362', '$2.99', 'Boom', '2,559']
['263', 'Kodt Black Hands 2010', '2', '$3.99', 'Kenzer', '2,544']
['264', 'Dracula Company of Monsters', '6', '$3.99', 'Boom', '2,541']
['265', 'George Rr Martins Doorways', '3', '$3.99', 'IDW', '2,404']
['266', 'Proof Endangered', '2', '$3.99', 'Image', '2,374']
['267', 'Archie & Friends', '151', '$2.99', 'Archie', '2,339']
['268', 'Edge of Doom', '3', '$3.99', 'IDW', '2,266']
['269', 'Glamourpuss', '17', '$3.00', 'Aardvark-Vanaheim', '2,253']
['270', 'Looney Tunes', '194', '$2.99', 'DC', '2,243']
['271', 'Fraggle Rock Vol. 2', '2', '$3.95', 'Archaia', '2,227']
['272', 'Clint', '4', '$6.99', 'Titan', '2,224']
['273', 'DC Comics Presents The Atom', '1', '$7.99', 'DC', '2,185']
['274', 'Ryder On The Storm', '2', '$4.99', 'Radical', '2,177']
['275', 'Gold Digger', '124', '$2.99', 'Antarctic', '2,148']
['276', 'Fevre Dream', '10', '$3.99', 'Avatar', '2,104']
['277', 'Green Hornet Golden Age Remastered', '6', '$3.99', 'Dynamic Forces', '2,091']
['278', 'Echoes', '2', '$3.99', 'Image', '2,082']
['279', 'Cartoon Network Action Pack', '56', '$2.99', 'DC', '2,013']
['280', 'Betty & Veronica Double\nDigest', '187', '$3.99', 'Archie', '2,006']
['281', 'Green Hornet Golden Age Remastered', '7', '$3.99', 'Dynamic Forces', '1,965']
['282', 'Wwe Heroes', '8', '$3.99', 'Titan', '1,957']
['283', 'Steampunk Palin One-Shot', '\n', '$3.99', 'Antarctic', '1,907']
['284', 'Ides of Blood', '6', '$2.99', 'DC', '1,834']
['285', 'Archie Double Digest', '215', '$3.99', 'Archie', '1,829']
['286', 'Simpsons Classics', '27', '$3.99', 'Bongo', '1,828']
['287', 'Detective Comics', '872', '$3.99', 'DC', '1,797']
['288', 'The Suicide Forest', '2', '$3.99', 'IDW', '1,748']
['289', 'Robert E Howards Savage Sword', '1', '$7.99', 'Dark Horse', '1,720']
['290', 'Jughead', '205', '$2.99', 'Archie', '1,649']
['291', 'Archie & Friends Double\nDigest', '2', '$3.99', 'Archie', '1,634']
['292', 'Time Lincoln Apocalypse Mao One-Shot', '\n', '$3.99', 'Antarctic', '1,632']
['293', 'Knights of the Dinner Table', '170', '$4.99', 'Kenzer', '1,623']
['294', '27 (Twenty Seven)', '1', '$3.99', 'Image', '1,534']
['295', 'Feeding Ground', '1', '$3.95', 'Archaia', '1,477']
['296', 'Boondock Saints Head of the Snake', '2', '$3.99', '12 Gauge', '1,458']
['297', 'Batman Incorporated', '2', '$3.99', 'DC', '1,413']
['298', 'Archie', '616', '$2.99', 'Archie', '1,366']
['299', 'Secret History Book 14', '\n', '$5.95', 'Archaia', '1,321']
['300', 'Lady Mechanika', '1', '$2.99', 'Aspen', '1,291']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Top-selling trade paperbacks', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Jack of Fables Vol. 8 The Fulminate\nBlade', '', '$14.99', 'DC', '3,913']
['2', 'Walking Dead Vol. 1 Days Gone Bye', '', '$9.99', 'Image', '2,981']
['3', 'Dark Tower Gunslinger Journey\nBegins Prem HC', '', '$24.99', 'Marvel', '2,902']
['4', 'Goon Vol. 10 Deaths Greedy\nComeuppance', '', '$16.99', 'Dark Horse', '2,892']
['5', 'Batman Jokers Asylum Vol. 2', '', '$14.99', 'DC', '2,756']
['6', 'Invincible Iron Man Vol. 4 Stark\nDisassembled', '', '$15.99', 'Marvel', '2,523']
['7', 'Starman Omnibus HC Vol. 6', '', '$49.99', 'DC', '2,386']
['8', 'House of Mystery Vol. 5 Under New\nManagement', '', '$14.99', 'DC', '2,325']
['9', 'Madame Xanadu Vol. 3 Broken House\nof Cards', '', '$17.99', 'DC', '2,301']
['10', 'Walking Dead Vol. 2 Miles Behind Us', '', '$14.99', 'Image', '2,195']
['11', 'Rat Catcher HC', '', '$19.99', 'DC', '2,105']
['12', 'Deadpool Classic Vol. 4', '', '$29.99', 'Marvel', '2,097']
['13', 'Hulk End', '', '$16.99', 'Marvel', '2,042']
['14', 'Saga of the Swamp Thing HC Book 4', '', '$24.99', 'DC', '2,030']
['15', 'Fullmetal Alchemist Vol. 24', '', '$9.99', 'Viz', '2,026']
['16', 'Artifacts Vol. 1', '', '$9.99', 'Image', '2,022']
['17', 'Star Wars Long Time Ago Omnibus\nVol. 3', '', '$24.99', 'Dark Horse', '1,917']
['18', 'Avengers By Brian Michael Bendis\nPrem HC Vol. 1', '', '$24.99', 'Marvel', '1,885']
['19', 'Hack Slash My First Maniac Vol. 1', '', '$9.99', 'Image', '1,858']
['20', 'New Avengers By Brian Michael\nBendis Prem HC Vol. 1', '', '$24.99', 'Marvel', '1,852']
['21', 'Siege Dark Avengers', '', '$19.99', 'Marvel', '1,817']
['22', 'Secret Six Cats In The Cradle', '', '$14.99', 'DC', '1,815']
['23', 'Casanova Luxuria Vol. 1', '', '$14.99', 'Marvel', '1,762']
['24', 'Siege New Avengers', '', '$24.99', 'Marvel', '1,752']
['25', 'Secret Avengers Prem HC Mission To\nMars Vol. 1', '', '$24.99', 'Marvel', '1,730']
['26', 'Astounding Wolf Man Vol. 4', '', '$16.99', 'Image', '1,694']
['27', 'Walking Dead Vol. 13 Too Far Gone', '', '$14.99', 'Image', '1,674']
['28', 'Halo Helljumper', '', '$19.99', 'Marvel', '1,650']
['29', 'Superman Last Stand of New Krypton\nHC Vol. 2', '', '$19.99', 'DC', '1,643']
['30', 'Battle Angel Alita Last Order Vol.\n14', '', '$9.99', 'Viz', '1,608']
['31', 'Gantz Vol. 15', '', '$12.99', 'Dark Horse', '1,608']
['32', 'Last Unicorn HC', '', '$24.99', 'IDW', '1,535']
['33', 'Siege Mighty Avengers', '', '$15.99', 'Marvel', '1,497']
['34', 'Marvel Masterworks Uncanny X-Men HC\nVol. 7', '', '$54.99', 'Marvel', '1,495']
['35', 'Bprd Plague of Frogs HC Vol. 1', '', '$34.99', 'Dark Horse', '1,493']
['36', 'Sixth Gun Vol. 1', '', '$19.99', 'Oni', '1,468']
['37', 'Sandman Vol. 4 Season of Mists New\nEd', '', '$19.99', 'DC', '1,456']
['38', 'Batman Vs The Undead', '', '$14.99', 'DC', '1,449']
['39', 'Walking Dead Vol. 3 Safety Behind\nBars', '', '$14.99', 'Image', '1,446']
['40', 'Spider-Man Gauntlet Vol. 4\nJuggernaut', '', '$14.99', 'Marvel', '1,383']
['41', 'Serenity Shepherds Tale HC', '', '$14.99', 'Dark Horse', '1,381']
['42', 'Spider-Man Complete Clone Saga Epic\nBook 5', '', '$39.99', 'Marvel', '1,365']
['43', 'Justice League International Vol. 5', '', '$19.99', 'DC', '1,358']
['44', 'Mighty Thor Omnibus HC Vol. 1', '', '$99.99', 'Marvel', '1,348']
['45', 'Scott Pilgrim Vol. 1 Precious\nLittle Life', '', '$11.99', 'Oni', '1,339']
['46', 'X-Factor Vol. 10 Second Coming', '', '$14.99', 'Marvel', '1,277']
['47', 'Steve Rogers Prem HC Super-Soldier', '', '$19.99', 'Marvel', '1,260']
['48', 'Tank Girl We Hate Tank Girl', '', '$9.99', 'Image', '1,256']
['49', 'Cowboy Ninja Viking Vol. 2', '', '$16.99', 'Image', '1,250']
['50', 'Smurfs Vol. 4 Smurfette', '', '$5.99', 'NBM', '1,248']
['51', 'Spider-Man Origin of Species Prem HC', '', '$24.99', 'Marvel', '1,241']
['52', 'Nge Campus Apocalyse Vol. 2', '', '$10.99', 'Dark Horse', '1,209']
['53', 'Superman Nightwing And Flamebird', '', '$17.99', 'DC', '1,166']
['54', 'Inu Yasha Vol. 56', '', '$9.99', 'Viz', '1,161']
['55', 'Claymore Vol. 17', '', '$9.99', 'Viz', '1,157']
['56', 'Age of Reptiles Omnibus Vol. 1', '', '$24.99', 'Dark Horse', '1,152']
['57', 'Walking Dead Vol. 5 Best Defense', '', '$14.99', 'Image', '1,151']
['58', 'Superman Earth One HC', '', '$19.99', 'DC', '1,129']
['59', 'Captain America War &\nRemembrance Prem HC', '', '$29.99', 'Marvel', '1,110']
['60', 'Question Pipeline', '', '$14.99', 'DC', '1,108']
['61', 'Spawn Endgame Collection', '', '$24.99', 'Image', '1,108']
['62', 'Thor Ragnarok', '', '$14.99', 'Marvel', '1,104']
['63', 'Walking Dead Vol. 12 Life Among Them', '', '$14.99', 'Image', '1,088']
['64', 'Dark Ivory', '', '$14.99', 'Image', '1,061']
['65', 'Garth Ennis Battlefields Vol. 6\nMotherland', '', '$12.99', 'Dynamic Forces', '1,061']
['66', 'Spawn Origins Vol. 9', '', '$14.99', 'Image', '1,059']
