['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Brightest Day ', '0', '$3.99', 'DC', '129,446']
['2', 'Flash ', '1', '$3.99', 'DC', '100,903']
['3', 'Green Lantern ', '53', '$2.99', 'DC', '100,356']
['4', 'Batman and Robin ', '11', '$2.99', 'DC', '84,006']
['5', 'New Avengers ', '64', '$3.99', 'Marvel', '75,430']
['6', 'Uncanny X-Men ', '523', '$2.99', 'Marvel', '74,090']
['7', 'Invincible Iron Man ', '25', '$3.99', 'Marvel', '73,694']
['8', 'Green Lantern Corps ', '47', '$3.99', 'DC', '72,163']
['9', 'Ultimate Comics Avengers 2 ', '1', '$3.99', 'Marvel', '64,811']
['10', 'Thor ', '609', '$2.99', 'Marvel', '64,522']
['11', 'Justice League of America ', '44', '$3.99', 'DC', '62,342']
['12', 'X-Force ', '26', '$2.99', 'Marvel', '62,200']
['13', 'Batman ', '698', '$2.99', 'DC', '60,934']
['14', 'X-Men Legacy ', '235', '$2.99', 'Marvel', '60,649']
['15', 'Image Firsts Walking Dead ', '1', '$1.00', 'Image', '59,152']
['16', 'Captain America ', '605', '$3.99', 'Marvel', '59,051']
['17', 'Amazing Spider-Man ', '628', '$3.99', 'Marvel', '57,797']
['18', 'Siege Captain America ', '1', '$2.99', 'Marvel', '54,686']
['19', 'Amazing Spider-Man ', '629', '$2.99', 'Marvel', '53,560']
['20', 'Ultimate Comics Avengers ', '6', '$3.99', 'Marvel', '53,438']
['21', 'Siege Spider-Man ', '1', '$2.99', 'Marvel', '51,840']
['22', 'Mighty Avengers ', '36', '$2.99', 'Marvel', '50,252']
['23', 'Iron Man Legacy ', '1', '$3.99', 'Marvel', '48,956']
['24', 'Siege Loki ', '1', '$2.99', 'Marvel', '48,072']
['25', 'Ultimate Comics X ', '2', '$3.99', 'Marvel', '47,996']
['26', 'Dark Wolverine ', '85', '$2.99', 'Marvel', '47,527']
['27', 'Buffy The Vampire Slayer ', '34', '$2.99', 'Dark Horse', '45,909']
['28', 'Siege Secret Warriors ', '1', '$2.99', 'Marvel', '44,153']
['29', 'Siege Young Avengers ', '1', '$2.99', 'Marvel', '43,886']
['30', 'Deadpool ', '22', '$2.99', 'Marvel', '43,061']
['31', 'New Mutants ', '12', '$2.99', 'Marvel', '42,784']
['32', 'Superman Secret Origin ', '5', '$3.99', 'DC', '42,638']
['33', 'Detective Comics ', '864', '$3.99', 'DC', '42,436']
['34', 'World War Hulks ', '1', '$3.99', 'Marvel', '41,398']
['35', 'Ultimate Comics Spider-Man ', '9', '$3.99', 'Marvel', '39,955']
['36', 'Deadpool Corps ', '1', '$3.99', 'Marvel', '39,466']
