['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Masters of the Universe', '1', '$2.95', 'Image', '112,276']
['2', 'Daredevil Target', '1', '$3.50', 'Marvel', '106,002']
['3', 'Ultimates', '10', '$2.25', 'Marvel', '104,996']
['4', 'New X-Men', '134', '$2.25', 'Marvel', '103,775']
['5', 'Amazing Spider-Man', '47', '$2.25', 'Marvel', '102,555']
['6', 'Batman', '609', '$2.25', 'DC', '101,681']
['7', 'Ultimate Spider-Man', '30', '$2.25', 'Marvel', '97,766']
['8', 'Ultimate Spider-Man', '31', '$2.25', 'Marvel', '97,420']
['9', 'Ultimate X-Men', '25', '$3.50', 'Marvel', '95,610']
['10', 'Ultimate X-Men', '24', '$2.25', 'Marvel', '95,234']
['11', 'Uncanny X-Men', '415', '$2.25', 'Marvel', '89,398']
['12', 'Transformers War Within', '2', '$2.95', 'Dreamwave', '87,893']
['13', 'Ultimate Daredevil & Elektra', '1', '$2.25', 'Marvel', '82,412']
['14', 'Transformers Armada', '5', '$2.95', 'Dreamwave', '78,894']
['15', 'Truth', '1', '$3.50', 'Marvel', '74,278']
['16', 'Wolverine', '183', '$3.50', 'Marvel', '70,963']
['17', 'JLA', '75', '$3.95', 'DC', '67,984']
['18', 'Thundercats', '3', '$2.95', 'DC', '67,953']
['19', 'Thundercats', '4', '$2.95', 'DC', '67,618']
['20', 'Captain America', '7', '$2.99', 'Marvel', '64,913']
['21', 'Spider-Man Peter Parker', '50', '$3.50', 'Marvel', '62,157']
['22', 'G.I. Joe', '12', '$2.95', 'Image', '61,974']
['23', 'Daredevil', '39', '$2.99', 'Marvel', '59,717']
['24', 'X-Treme X-Men X-Pose', '1', '$2.99', 'Marvel', '58,873']
['25', 'Green Arrow', '19', '$2.50', 'DC', '58,578']
['26', 'Avengers', '60', '$3.50', 'Marvel', '58,507']
['27', 'G.I. Joe Frontline', '2', '$2.95', 'Image', '57,307']
['28', 'Fantastic Four', '63', '$2.25', 'Marvel', '54,491']
['29', 'Incredible Hulk', '47', '$2.25', 'Marvel', '53,321']
['30', 'Punisher', '19', '$2.99', 'Marvel', '49,559']
['31', 'Battle of the Planets', '5', '$2.99', 'Image', '46,458']
['32', 'Darkness Vol. 2', '1', '$2.99', 'Image', '44,953']
['33', 'JSA', '42', '$2.50', 'DC', '44,740']
['34', 'Thundercats Sourcebook', '', '$2.95', 'DC', '44,160']
['35', 'Detective Comics', '776', '$2.75', 'DC', '42,279']
['36', 'Spawn', '128', '$2.50', 'Image', '42,015']
['37', 'Green Lantern', '156', '$2.25', 'DC', '41,577']
['38', 'Exiles', '19', '$2.25', 'Marvel', '40,225']
['39', 'X-Statix', '5', '$2.25', 'Marvel', '40,225']
['40', 'X-Men Unlimited', '39', '$3.50', 'Marvel', '40,144']
['41', 'Weapon X', '3', '$2.25', 'Marvel', '39,584']
['42', 'JLA JSA Secret Files', '1', '$4.95', 'DC', '38,435']
