['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'World War Hulk', '3', '$3.99', 'Marvel', '151,513']
['2', 'Justice League of America', '12', '$3.50', 'DC', '131,412']
['3', 'Dark Tower Gunslinger Born', '7', '$3.99', 'Marvel', '124,601']
['4', 'New Avengers', '33', '$2.99', 'Marvel', '117,898']
['5', 'Astonishing X-Men', '22', '$2.99', 'Marvel', '117,313']
['6', 'Thor', '2', '$2.99', 'Marvel', '108,602']
['7', 'Amazing Spider-Man', '543', '$2.99', 'Marvel', '106,478']
['8', 'Incredible Hulk', '109', '$2.99', 'Marvel', '104,315']
['9', 'New Avengers Illuminati', '4', '$2.99', 'Marvel', '88,108']
['10', 'Uncanny X-Men', '489', '$2.99', 'Marvel', '88,062']
['11', 'Countdown', '39', '$2.99', 'DC', '88,016']
['12', 'Justice Society of America', '8', '$2.99', 'DC', '87,600']
['13', 'Countdown', '38', '$2.99', 'DC', '87,254']
['14', 'Avengers Initiative', '5', '$2.99', 'Marvel', '86,530']
['15', 'X-Men', '202', '$2.99', 'Marvel', '86,515']
['16', 'Countdown', '37', '$2.99', 'DC', '86,400']
['17', 'Countdown', '36', '$2.99', 'DC', '85,530']
['18', 'Countdown', '35', '$2.99', 'DC', '84,345']
['19', 'Captain America', '29', '$2.99', 'Marvel', '83,775']
['20', 'Batman', '667', '$2.99', 'DC', '78,573']
['21', 'World War Hulk X-Men', '3', '$2.99', 'Marvel', '78,388']
['22', 'Green Lantern', '22', '$2.99', 'DC', '77,911']
['23', 'Batman', '668', '$2.99', 'DC', '76,957']
['24', 'Ultimate Spider-Man', '112', '$2.99', 'Marvel', '76,518']
['25', 'Wolverine', '56', '$3.99', 'Marvel', '73,363']
['26', 'Flash', '231', '$2.99', 'DC', '72,894']
['27', 'Wolverine Origins', '16', '$3.99', 'Marvel', '69,777']
['28', 'Teen Titans', '50', '$3.99', 'DC', '69,615']
['29', 'World War Hulk Front Line', '3', '$2.99', 'Marvel', '69,100']
['30', 'Fantastic Four', '548', '$2.99', 'Marvel', '65,690']
['31', 'Fantastic Four', '549', '$2.99', 'Marvel', '61,766']
['32', 'Batman Annual', '26 Head O/Demon', '$3.99', 'DC', '60,673']
['33', 'Superman Batman', '39', '$2.99', 'DC', '59,619']
['34', 'Ultimate X-Men', '85', '$2.99', 'Marvel', '57,656']
['35', 'Halo Uprising', '1', '$3.99', 'Marvel', '56,987']
['36', 'Action Comics', '855', '$2.99', 'DC', '55,532']
['37', 'World War Hulk Gamma Corps', '2', '$2.99', 'Marvel', '54,493']
['38', 'Booster Gold', '1', '$3.50', 'DC', '53,685']
['39', 'Superman', '666', '$3.99', 'DC', '53,562']
['40', 'New X-Men', '41', '$2.99', 'Marvel', '52,946']
['41', 'X-Factor', '22', '$2.99', 'Marvel', '52,623']
['42', 'Thunderbolts', '116', '$2.99', 'Marvel', '52,500']
['43', 'Sensational Spider-Man', '40', '$2.99', 'Marvel', '52,177']
['44', 'Brave & Bold', '6', '$2.99', 'DC', '52,008']
['45', 'Black Adam Dark Age', '1', '$2.99', 'DC', '51,784']
['46', 'Green Lantern Corps', '15', '$2.99', 'DC', '51,569']
['47', 'Punisher War Journal', '10', '$2.99', 'Marvel', '51,300']
['48', 'Wonder Woman', '12', '$2.99', 'DC', '50,876']
['49', 'Detective Comics', '835', '$2.99', 'DC', '50,476']
['50', 'Action Comics', '853', '$2.99', 'DC', '49,691']
['51', 'Iron Man', '21', '$2.99', 'Marvel', '49,545']
['52', '52 Aftermath: The Four Horsemen', '1', '$2.99', 'DC', '48,929']
['53', 'Omega Flight', '5', '$2.99', 'Marvel', '48,883']
['54', 'Dark Tower Gunslingers Guidebook', '', '$3.99', 'Marvel', '48,806']
['55', 'Ultimate Fantastic Four', '45', '$2.99', 'Marvel', '48,775']
['56', 'Action Comics', '854', '$2.99', 'DC', '48,452']
