['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'New Avengers', '53', '$3.99', 'Marvel', '94,367']
['2', 'Batman Battle For The Cowl', '3', '$3.99', 'DC', '89,170']
['3', 'Wolverine', '72', '$2.99', 'Marvel', '87,075']
['4', 'Flash Rebirth', '2', '$2.99', 'DC', '86,183']
['5', 'Wolverine', '73', '$2.99', 'Marvel', '83,324']
['6', 'Green Lantern', '41', '$2.99', 'DC', '81,491']
['7', 'Uncanny X-Men', '510', '$2.99', 'Marvel', '75,139']
['8', 'Hulk', '12', '$3.99', 'Marvel', '73,105']
['9', 'Amazing Spider-Man', '595', '$2.99', 'Marvel', '71,837']
['10', 'Captain America', '50', '$3.99', 'Marvel', '66,928']
['11', 'Justice League of America', '33', '$2.99', 'DC', '63,867']
['12', 'Green Lantern Corps', '36', '$2.99', 'DC', '61,591']
['13', 'Wolverine Weapon X', '2', '$3.99', 'Marvel', '59,192']
['14', 'Buffy The Vampire Slayer', '25 Chen Cvr', '$2.99', 'Dark Horse', '58,740']
['15', 'Amazing Spider-Man', '594', '$2.99', 'Marvel', '58,464']
['16', 'Amazing Spider-Man', '593', '$2.99', 'Marvel', '58,363']
['17', 'X-Force', '15', '$2.99', 'Marvel', '58,340']
['18', 'Ultimate Wolverine Vs. Hulk', '6', '$2.99', 'Marvel', '57,149']
['19', 'Justice Society of America', '27', '$2.99', 'DC', '56,102']
['20', 'New Mutants', '1', '$3.99', 'Marvel', '55,734']
['21', 'X-Men Legacy', '224', '$2.99', 'Marvel', '54,008']
['22', 'Invincible Iron Man', '13', '$2.99', 'Marvel', '51,311']
['23', 'Deadpool', '10', '$2.99', 'Marvel', '51,113']
['24', 'Ultimate Spider-Man', '132', '$2.99', 'Marvel', '50,144']
['25', 'Power Girl', '1', '$2.99', 'DC', '47,322']
['26', 'Cable', '14', '$2.99', 'Marvel', '47,196']
['27', 'Fantastic Four', '566', '$2.99', 'Marvel', '46,653']
['28', 'War of Kings', '3', '$3.99', 'Marvel', '45,560']
['29', 'Wolverine Origins', '36', '$2.99', 'Marvel', '45,451']
['30', 'Avengers Invaders', '11', '$2.99', 'Marvel', '44,037']
['31', 'Dark Tower The Fall of Gilead', '1', '$3.99', 'Marvel', '43,580']
['32', 'Secret Warriors', '4', '$2.99', 'Marvel', '42,781']
['33', 'Avengers Initiative', '24', '$2.99', 'Marvel', '42,510']
['34', 'Superman World of New Krypton', '3', '$2.99', 'DC', '42,153']
['35', 'Action Comics', '877', '$2.99', 'DC', '41,772']
['36', 'Superman', '688', '$2.99', 'DC', '41,642']
['37', 'Thunderbolts', '132', '$2.99', 'Marvel', '40,324']
['38', 'Superman Batman', '60', '$2.99', 'DC', '39,531']
['39', 'Gotham Gazette', '1', '$2.99', 'DC', '39,106']
['40', 'Batman Battle For The Cowl The\nNetwork', '1', '$2.99', 'DC', '38,927']
['41', 'Stand American Nightmares', '3', '$3.99', 'Marvel', '36,364']
['42', 'Marvel Zombies 4', '2', '$3.99', 'Marvel', '35,926']
['43', 'Azrael Deaths Dark Knight', '3', '$2.99', 'DC', '35,916']
