['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Dark Tower: Long Road Home', '1', '$3.99', 'Marvel', '123,803']
['2', 'New Avengers', '39', '$2.99', 'Marvel', '103,016']
['3', 'Thor', '7', '$2.99', 'Marvel', '97,462']
['4', 'Amazing Spider-Man', '552', '$2.99', 'Marvel', '89,808']
['5', 'Uncanny X-Men', '496', '$2.99', 'Marvel', '89,028']
['6', 'Buffy Vampire Slayer', '12', '$2.99', 'Dark Horse', '88,904']
['7', 'Justice League of America', '19', '$2.99', 'DC', '87,456']
['8', 'Amazing Spider-Man', '553', '$2.99', 'Marvel', '82,624']
['9', 'Mighty Avengers', '11', '$2.99', 'Marvel', '82,229']
['10', 'X-Men Legacy', '209', '$2.99', 'Marvel', '82,219']
['11', 'Mighty Avengers', '10', '$2.99', 'Marvel', '82,125']
['12', 'X-Force', '2', '$2.99', 'Marvel', '81,690']
['13', 'Captain America', '36', '$2.99', 'Marvel', '81,354']
['14', 'Amazing Spider-Man', '554', '$2.99', 'Marvel', '81,048']
['15', 'All Star Superman', '10', '$2.99', 'DC', '73,552']
['16', 'Cable', '1', '$2.99', 'Marvel', '68,631']
['17', 'Green Lantern', '28', '$2.99', 'DC', '68,053']
['18', 'Countdown to Final Crisis', '8', '$2.99', 'DC', '68,018']
['19', 'Countdown to Final Crisis', '7', '$2.99', 'DC', '67,999']
['20', 'Countdown to Final Crisis', '6', '$2.99', 'DC', '67,875']
['21', 'Countdown to Final Crisis', '5', '$2.99', 'DC', '67,667']
['22', 'Fantastic Four', '555', '$2.99', 'Marvel', '67,396']
['23', 'Green Lantern', '29', '$2.99', 'DC', '66,516']
['24', 'Wolverine', '63', '$2.99', 'Marvel', '64,456']
['25', 'Logan', '1', '$3.99', 'Marvel', '63,270']
['26', 'Serenity Better Days', '1', '$2.99', 'Dark Horse', '62,282']
['27', 'Ultimate Spider-Man', '120', '$2.99', 'Marvel', '57,711']
['28', 'X-Factor', '29', '$2.99', 'Marvel', '54,816']
['29', 'Avengers Initiative', '10', '$2.99', 'Marvel', '54,406']
['30', 'Wolverine Origins', '23', '$2.99', 'Marvel', '49,618']
['31', 'Angel: After Fall', '5', '$3.99', 'IDW', '49,544']
['32', 'Detective Comics', '842', '$2.99', 'DC', '49,410']
['33', 'Incredible Hercules', '115', '$2.99', 'Marvel', '49,321']
['34', 'Teen Titans', '57', '$2.99', 'DC', '49,094']
['35', 'Ultimate X-Men', '92', '$2.99', 'Marvel', '49,000']
['36', 'Superman Batman Annual', '2', '$3.99', 'DC', '46,885']
['37', 'Green Lantern Corps', '22', '$2.99', 'DC', '46,722']
['38', 'Ultimate Human', '3', '$2.99', 'Marvel', '45,626']
['39', 'Justice League New Frontier Special', '', '$4.99', 'DC', '43,234']
['40', 'Superman', '674', '$2.99', 'DC', '41,702']
['41', 'Daredevil', '106', '$2.99', 'Marvel', '41,524']
['42', 'Ultimate Iron Man II', '4', '$2.99', 'Marvel', '41,342']
['43', 'Ms Marvel', '25', '$3.99', 'Marvel', '40,981']
['44', 'Wonder Woman', '18', '$2.99', 'DC', '40,759']
['45', 'Captain Marvel', '4', '$2.99', 'Marvel', '40,610']
['46', 'Thunderbolts', '119', '$2.99', 'Marvel', '40,161']
['47', 'Ultimate Fantastic Four', '52', '$2.99', 'Marvel', '38,135']
['48', 'Brave & Bold', '11', '$2.99', 'DC', '37,740']
['49', 'Batman & Outsiders', '5', '$2.99', 'DC', '36,786']
['50', 'Booster Gold', '7', '$2.99', 'DC', '36,129']
['51', 'Iron Man', '27', '$2.99', 'Marvel', '36,000']
['52', 'Wolverine First Class', '1', '$2.99', 'Marvel', '35,684']
['53', 'Flash', '238', '$2.99', 'DC', '35,595']
