['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Uncanny X-Force', '1', '$3.99', 'Marvel', '95,639']
['2', 'Batman Return of Bruce Wayne', '5', '$3.99', 'DC', '86,006']
['3', 'Brightest Day', '11', '$2.99', 'DC', '83,823']
['4', 'Brightest Day', '12', '$2.99', 'DC', '82,394']
['5', 'Green Lantern', '58', '$2.99', 'DC', '81,626']
['6', 'Batman And Robin', '15', '$2.99', 'DC', '80,173']
['7', 'New Avengers', '5', '$3.99', 'Marvel', '73,409']
['8', 'Avengers', '6', '$3.99', 'Marvel', '73,258']
['9', 'Secret Avengers', '6', '$3.99', 'Marvel', '68,617']
['10', 'Kick-Ass 2', '1', '$2.99', 'Marvel', '65,279']
['11', 'X-Men', '4', '$3.99', 'Marvel', '63,772']
['12', 'Wolverine', '2', '$3.99', 'Marvel', '63,210']
['13', 'Uncanny X-Men', '529', '$3.99', 'Marvel', '62,256']
['14', 'Green Lantern Corps', '53', '$2.99', 'DC', '60,808']
['15', 'Justice League of America', '50', '$4.99', 'DC', '59,686']
['16', 'Amazing Spider-Man', '646', '$2.99', 'Marvel', '58,125']
['17', 'Bruce Wayne The Road Home Batman\n& Robin', '1', '$2.99', 'DC', '57,805']
['18', 'Amazing Spider-Man', '645', '$2.99', 'Marvel', '56,709']
['19', 'Thor', '616', '$3.99', 'Marvel', '51,051']
['20', 'Green Lantern Emerald Warriors', '3', '$3.99', 'DC', '50,490']
['21', 'Superman', '703', '$2.99', 'DC', '50,460']
['22', 'Ultimate Comics Thor', '1', '$3.99', 'Marvel', '49,747']
['23', 'Captain America', '611', '$3.99', 'Marvel', '48,788']
['24', 'X-Men Legacy', '241', '$2.99', 'Marvel', '48,133']
['25', 'Carnage', '1', '$3.99', 'Marvel', '47,452']
['26', 'Untold Tales of Blackest Night', '1', '$4.99', 'DC', '47,299']
['27', 'Superman', '704', '$2.99', 'DC', '46,741']
['28', 'Shadowland', '4', '$3.99', 'Marvel', '46,411']
['29', 'Invincible Iron Man', '31', '$2.99', 'Marvel', '45,507']
['30', 'Bruce Wayne The Road Home Red Robin', '1', '$2.99', 'DC', '43,367']
['31', 'Daredevil', '511', '$2.99', 'Marvel', '43,167']
['32', 'Buffy Vampire Slayer', '37', '$2.99', 'Dark Horse', '43,021']
['33', 'Hulk', '26', '$3.99', 'Marvel', '42,934']
['34', 'Ultimate Comics New Ultimates', '4', '$3.99', 'Marvel', '42,876']
['35', 'Action Comics', '894', '$3.99', 'DC', '42,291']
['36', 'Green Arrow', '5', '$2.99', 'DC', '42,188']
['37', 'Fantastic Four', '584', '$2.99', 'Marvel', '41,163']
['38', 'Superior', '1', '$2.99', 'Marvel', '40,842']
['39', 'Incredible Hulks', '614', '$3.99', 'Marvel', '39,572']
['40', 'Bruce Wayne: The Road Home: Batgirl', '1', '$2.99', 'DC', '38,919']
['41', 'Daken Dark Wolverine', '2', '$2.99', 'Marvel', '38,660']
['42', 'Ultimate Comics Avengers 3', '3', '$3.99', 'Marvel', '38,529']
['43', 'Wonder Woman', '604', '$2.99', 'DC', '37,405']
['44', 'Warlord of Mars', '1', '$1.00', 'Dynamite', '36,927']
['45', 'Incredible Hulks', '615', '$3.99', 'Marvel', '36,750']
['46', 'Bruce Wayne: The Road Home: Catwoman', '1', '$2.99', 'DC', '36,211']
['47', 'Detective Comics', '870', '$3.99', 'DC', '35,674']
['48', 'Justice League Generation Lost', '11', '$2.99', 'DC', '35,504']
['49', 'Justice Society of America', '44', '$2.99', 'DC', '35,483']
['50', 'Bruce Wayne The Road Home: Oracle', '1', '$2.99', 'DC', '35,328']
['51', 'Batman Odyssey', '4', '$3.99', 'DC', '35,307']
['52', 'X-23', '2', '$2.99', 'Marvel', '35,280']
['53', 'Deadpool', '28', '$2.99', 'Marvel', '34,828']
['54', 'Justice League Generation Lost', '12', '$2.99', 'DC', '34,752']
