['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Secret Invasion', '7', '$3.99', 'Marvel', '154,656']
['2', 'Final Crisis', '4', '$3.99', 'DC', '115,651']
['3', 'Hulk', '7', '$2.99', 'Marvel', '110,247']
['4', 'Batman', '680', '$2.99', 'DC', '103,928']
['5', 'New Avengers', '46', '$2.99', 'Marvel', '99,501']
['6', 'Mighty Avengers', '19', '$2.99', 'Marvel', '87,248']
['7', 'Astonishing X-Men', '27', '$2.99', 'Marvel', '86,759']
['8', 'Amazing Spider-Man', '573', '$3.99', 'Marvel', '82,540']
['9', 'Uncanny X-Men', '503', '$2.99', 'Marvel', '81,064']
['10', 'Justice League of America', '25', '$3.99', 'DC', '80,721']
['11', 'Thor', '11', '$2.99', 'Marvel', '78,663']
['12', 'Justice League of America', '26', '$2.99', 'DC', '77,343']
['13', 'Final Crisis Rage of Red Lanterns', '1', '$3.99', 'DC', '76,398']
['14', 'Captain America', '43', '$2.99', 'Marvel', '72,396']
['15', 'Justice Society of America', '19', '$2.99', 'DC', '72,064']
['16', 'Astonishing X-Men Ghost Boxes', '1', '$3.99', 'Marvel', '69,601']
['17', 'Amazing Spider-Man', '574', '$2.99', 'Marvel', '69,060']
['18', 'Amazing Spider-Man', '575', '$2.99', 'Marvel', '68,904']
['19', 'X-Men Legacy', '217', '$2.99', 'Marvel', '65,880']
['20', 'Detective Comics', '849', '$2.99', 'DC', '65,870']
['21', 'Dark Tower Treachery', '2', '$3.99', 'Marvel', '65,724']
['22', 'The Stand: Captain Trips', '2', '$3.99', 'Marvel', '64,436']
['23', 'Final Crisis Legion of Three Worlds', '2', '$3.99', 'DC', '64,404']
['24', 'Marvel Zombies 3', '1', '$3.99', 'Marvel', '64,186']
['25', 'Avengers Invaders', '5', '$2.99', 'Marvel', '63,750']
['26', 'Green Lantern', '35', '$2.99', 'DC', '63,375']
['27', 'Avengers Initiative', '18', '$2.99', 'Marvel', '61,151']
['28', 'Ultimate Origins', '5', '$2.99', 'Marvel', '61,037']
['29', 'X-Force', '8', '$2.99', 'Marvel', '59,738']
['30', 'Wolverine Origins', '29', '$2.99', 'Marvel', '58,834']
['31', 'Deadpool', '3', '$2.99', 'Marvel', '58,553']
['32', 'Final Crisis Submit', '1', '$3.99', 'DC', '57,483']
['33', 'Amazing Spider-Man Annual', '1', '$3.99', 'Marvel', '57,472']
['34', 'Action Comics', '870', '$2.99', 'DC', '57,400']
['35', 'Final Crisis Rogues Revenge', '3', '$3.99', 'DC', '55,051']
['36', 'X-Men Original Sin', '1', '$3.99', 'Marvel', '54,885']
['37', 'Superman', '681', '$2.99', 'DC', '54,604']
['38', 'Secret Invasion Thor', '3', '$2.99', 'Marvel', '53,731']
['39', 'Superman New Krypton Special', '1', '$3.99', 'DC', '53,575']
['40', 'Invincible Iron Man', '6', '$2.99', 'Marvel', '53,326']
['41', 'Final Crisis Revelations', '3', '$3.99', 'DC', '52,858']
['42', 'Ultimate Spider-Man', '127', '$2.99', 'Marvel', '52,577']
['43', 'Secret Invasion X-Men', '3', '$2.99', 'Marvel', '51,559']
['44', 'Nightwing', '149', '$2.99', 'DC', '50,582']
['45', 'Ultimate Captain America Annual', '1', '$3.99', 'Marvel', '50,052']
['46', 'Trinity', '18', '$2.99', 'DC', '49,168']
['47', 'Trinity', '19', '$2.99', 'DC', '48,545']
['48', 'Superman Batman', '53', '$2.99', 'DC', '48,181']
['49', 'Trinity', '20', '$2.99', 'DC', '47,921']
['50', 'Ultimate Spider-Man Annual', '3', '$3.99', 'Marvel', '47,765']
['51', 'Trinity', '21', '$2.99', 'DC', '47,246']
['52', 'Batman & Outsiders', '12', '$2.99', 'DC', '46,643']
['53', 'Trinity', '22', '$2.99', 'DC', '46,633']
['54', 'Green Lantern Corps', '29', '$2.99', 'DC', '46,310']
['55', 'Daredevil', '112', '$2.99', 'Marvel', '46,196']
['56', 'Titans', '6 (Res)', '$2.99', 'DC', '45,448']
['57', 'Secret Invasion Inhumans', '3', '$2.99', 'Marvel', '44,315']
['58', 'Skaar Son Of Hulk', '4', '$2.99', 'Marvel', '44,305']
['59', 'Cable', '7', '$2.99', 'Marvel', '43,452']
['60', 'Incredible Hercules', '122', '$2.99', 'Marvel', '42,870']
['61', 'Secret Invasion Amazing Spider-Man', '3', '$2.99', 'Marvel', '42,247']
['62', 'Thor Truth of History', '1', '$3.99', 'Marvel', '42,133']
['63', 'Iron Man Director Of Shield', '34', '$2.99', 'Marvel', '42,018']
['64', 'Thunderbolts', '125', '$2.99', 'Marvel', '41,353']
['65', 'G.I. Joe A New Beginning', '0', '$1.00', 'IDW', '40,927']
['66', 'Angel After The Fall', '13', '$3.99', 'IDW', '40,833']
['67', 'Wolverine Manifest Destiny', '1', '$2.99', 'Marvel', '40,137']
['68', 'Teen Titans', '64', '$2.99', 'DC', '39,690']
['69', 'X-Men Manifest Destiny', '2', '$3.99', 'Marvel', '39,628']
['70', 'X-Factor', '36', '$2.99', 'Marvel', '38,547']
['71', 'Nova', '18', '$2.99', 'Marvel', '38,412']
