['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'House of M ', '1', '$2.99', 'Marvel', '233,721']
['2', 'House of M ', '2', '$2.99', 'Marvel', '168,944']
['3', 'New Avengers ', '6', '$2.25', 'Marvel', '161,546']
['4', 'Green Lantern ', '2', '$2.99', 'DC', '117,794']
['5', 'Superman Batman ', '20', '$2.99', 'DC', '114,078']
['6', 'JLA ', '115', '$2.50', 'DC', '95,358']
['7', 'Villains United ', '2', '$2.50', 'DC', '94,370']
['8', 'Omac Project ', '3', '$2.50', 'DC', '93,994']
['9', 'Uncanny X-Men ', '461', '$2.50', 'Marvel', '91,205']
['10', 'Spider-Man House of M ', '1', '$2.99', 'Marvel', '85,110']
['11', 'Rann Thanagar War ', '2', '$2.50', 'DC', '83,787']
['12', 'Uncanny X-Men ', '460', '$2.50', 'Marvel', '82,443']
['13', 'X-Men ', '171', '$2.50', 'Marvel', '80,292']
['14', 'Wolverine ', '29', '$2.50', 'Marvel', '79,936']
['15', 'Ultimate Spider-Man ', '78', '$2.50', 'Marvel', '79,405']
['16', 'X-Men ', '172', '$2.50', 'Marvel', '78,875']
['17', 'Ultimate X-Men ', '60', '$2.50', 'Marvel', '78,599']
['18', 'Day ofVengeance ', '3', '$2.50', 'DC', '78,431']
['19', 'Amazing Spider-Man ', '521', '$2.50', 'Marvel', '74,104']
['20', 'Teen Titans ', '25', '$2.50', 'DC', '70,529']
['21', 'Ultimate Fantastic Four ', '19', '$2.25', 'Marvel', '70,287']
['22', 'Ultimate Fantastic Four ', '20', '$2.50', 'Marvel', '69,084']
['23', 'Young Avengers ', '5', '$2.99', 'Marvel', '68,674']
['24', 'Batman ', '641', '$2.50', 'DC', '67,196']
['25', 'Superman ', '218', '$2.50', 'DC', '61,504']
['26', 'Fantastic Four ', '528', '$2.99', 'Marvel', '55,927']
['27', 'X-Men The End Heroes &\nMartyrs ', '4', '$2.99', 'Marvel', '54,865']
['28', 'Marvel Knights Spider-Man ', '15', '$2.99', 'Marvel', '54,093']
['29', 'Supreme Power ', '17', '$2.99', 'Marvel', '52,278']
['30', 'Outsiders ', '25', '$2.50', 'DC', '52,178']
['31', 'JSA', '74', '$2.50', 'DC', '51,600']
['32', 'Giant Size X-Men ', '3', '$4.99', 'Marvel', '48,677']
['33', 'Daredevil ', '74', '$2.99', 'Marvel', '48,166']
['34', 'Flash ', '223', '$2.50', 'DC', '48,005']
['35', 'Captain America ', '7', '$2.99', 'Marvel', '47,151']
['36', 'Wildsiderz ', '0', '$1.99', 'DC', '44,356']
['37', 'JLA Classified ', '8', '$2.99', 'DC', '43,496']
['38', 'Incredible Hulk ', '82', '$2.99', 'Marvel', '43,241']
['39', 'Action Comics ', '828', '$2.50', 'DC', '42,992']
['40', 'JLA Classified ', '9', '$2.99', 'DC', '42,790']
['41', 'Prelude To Infinite Crisis', '', '$5.99', 'DC', '41,057']
['42', 'Last Hero Standing ', '1', '$2.99', 'Marvel', '39,572']
['43', 'Seven Soldiers Zatanna ', '2', '$2.99', 'DC', '39,471']
['44', 'Legion ofSuper Heroes ', '7', '$2.99', 'DC', '39,148']
['45', 'Detective Comics ', '807', '$2.99', 'DC', '38,490']
['46', 'Lex Luthor Man ofSteel ', '4', '$2.99', 'DC', '38,073']
['47', 'Birds ofPrey ', '83', '$2.50', 'DC', '38,060']
['48', 'Adventures ofSuperman ', '641', '$2.50', 'DC', '38,013']
['49', 'Punisher ', '22', '$2.99', 'Marvel', '37,804']
['50', 'Black Panther ', '5', '$2.99', 'Marvel', '37,395']
['51', 'Conan ', '17', '$2.99', 'Dark Horse', '37,025']
['52', 'Nightwing ', '109', '$2.50', 'DC', '36,595']
['53', 'Strange ', '6', '$3.50', 'Marvel', '35,836']
['54', 'Last Hero Standing ', '2', '$2.99', 'Marvel', '35,600']
['55', 'Shanna The She Devil ', '5', '$3.50', 'Marvel', '35,406']
['56', 'Seven Soldiers Shining Knight ', '3', '$2.99', 'DC', '35,150']
['57', 'Exiles ', '65', '$2.99', 'Marvel', '34,478']
['58', 'Last Hero Standing ', '3', '$2.99', 'Marvel', '34,324']
['59', 'Seven Soldiers Klarion The Witch\nBoy ', '2', '$2.99', 'DC', '34,162']
['60', 'New X-Men ', '15', '$2.99', 'Marvel', '34,001']
['61', 'Fathom Prelude ', '1', '$2.99', 'Dynamic', '33,900']
['62', 'X-Men Kitty Pryde Shadow &\nFlame ', '1', '$2.99', 'Marvel', '33,779']
['63', 'Batman Dark Detective ', '3', '$2.99', 'DC', '33,779']
['64', 'Batman Dark Detective ', '4', '$2.99', 'DC', '33,222']
['65', 'Pulse ', '9', '$2.99', 'Marvel', '32,765']
['66', 'Last Hero Standing ', '4', '$2.99', 'Marvel', '32,731']
['67', 'Astro City The Dark Age ', '1', '$2.99', 'DC', '32,684']
['68', 'Spider-Man Breakout ', '3', '$2.99', 'Marvel', '32,590']
