['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Amazing Spider-Man', '583', '$3.99', 'Marvel', '148,778']
['2', 'Batman', '686', '$3.99', 'DC', '111,333']
['3', 'New Avengers', '50', '$4.99', 'Marvel', '106,812']
['4', 'Thor', '600', '$4.99', 'Marvel', '96,700']
['5', 'Dark Avengers', '2', '$3.99', 'Marvel', '93,536']
['6', 'Hulk', '10', '$3.99', 'Marvel', '77,203']
['7', 'Mighty Avengers', '21 Corrected', '$3.99', 'Marvel', '76,233']
['8', 'Mighty Avengers', '22', '$2.99', 'Marvel', '72,852']
['9', 'Uncanny X-Men', '506', '$2.99', 'Marvel', '71,671']
['10', 'Justice League of America', '30', '$2.99', 'DC', '69,698']
['11', 'Green Lantern', '38', '$2.99', 'DC', '68,896']
['12', 'Buffy The Vampire Slayer', '22', '$2.99', 'Dark Horse', '67,563']
['13', 'Justice Society of America', '24', '$2.99', 'DC', '65,196']
['14', 'Captain America', '47', '$2.99', 'Marvel', '62,838']
['15', 'Final Crisis Legion of Three Worlds', '3', '$3.99', 'DC', '61,347']
['16', 'Amazing Spider-Man', '585', '$2.99', 'Marvel', '60,275']
['17', 'Amazing Spider-Man', '587', '$2.99', 'Marvel', '60,107']
['18', 'Amazing Spider-Man', '586', '$2.99', 'Marvel', '59,510']
['19', 'Secret Warriors', '1', '$3.99', 'Marvel', '57,694']
['20', 'X-Men Legacy', '221', '$2.99', 'Marvel', '56,507']
['21', 'Invincible Iron Man', '10', '$2.99', 'Marvel', '51,640']
['22', 'X-Force', '12', '$2.99', 'Marvel', '51,440']
['23', 'Ultimate Spider-Man', '131', '$2.99', 'Marvel', '49,556']
['24', 'Fantastic Four', '564', '$2.99', 'Marvel', '49,511']
['25', 'Action Comics', '874', '$2.99', 'DC', '48,352']
['26', 'Avengers Invaders', '8', '$2.99', 'Marvel', '48,311']
['27', 'Dark Tower Treachery', '6', '$3.99', 'Marvel', '48,119']
['28', 'Superman', '685', '$2.99', 'DC', '48,019']
['29', 'Avengers Initiative', '22', '$2.99', 'Marvel', '46,924']
['30', 'Black Panther 2', '1', '$3.99', 'Marvel', '46,691']
['31', 'Thunderbolts', '129', '$2.99', 'Marvel', '45,392']
['32', 'Wolverine Origins', '33', '$2.99', 'Marvel', '44,927']
['33', 'Green Lantern Corps', '33', '$2.99', 'DC', '44,599']
['34', 'Deadpool', '7', '$2.99', 'Marvel', '44,074']
