['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Astonishing X-Men', '13', '$2.99', 'Marvel', '140,603']
['2', 'New Avengers', '16', '$2.50', 'Marvel', '121,446']
['3', 'Justice', '4', '$3.50', 'DC', '110,447']
['4', 'Supergirl', '4', '$2.99', 'DC', '104,695']
['5', 'Ultimate Wolverine Vs Hulk', '2', '$2.99', 'Marvel', '97,322']
['6', 'Amazing Spider-Man', '529', '$2.50', 'Marvel', '90,381']
['7', 'Green Lantern', '8', '$2.99', 'DC', '89,218']
['8', 'Green Lantern', '9', '$2.99', 'DC', '86,522']
['9', 'Supergirl', '5', '$3.99', 'DC', '85,220']
['10', 'Uncanny X-Men', '469', '$2.50', 'Marvel', '79,009']
['11', 'X-Men', '182', '$2.50', 'Marvel', '78,624']
['12', 'X-Men', '183', '$2.50', 'Marvel', '76,425']
['13', 'Ultimate Extinction', '2', '$2.99', 'Marvel', '75,841']
['14', 'X-Men Deadly Genesis', '4', '$3.50', 'Marvel', '74,639']
['15', 'JLA', '125', '$2.50', 'DC', '74,313']
['16', 'Ultimate X-Men', '67', '$2.50', 'Marvel', '72,673']
['17', 'Wolverine', '39', '$2.50', 'Marvel', '72,221']
['18', 'Ultimate Spider-Man', '90', '$2.50', 'Marvel', '71,444']
['19', 'Teen Titans', '32', '$2.50', 'DC', '69,106']
['20', 'Ultimate Fantastic Four', '27', '$2.50', 'Marvel', '67,897']
['21', 'Batman', '650', '$2.50', 'DC', '66,422']
['22', 'Rann Thanagar War Infinite Crisis\nSpecial', '', '$4.99', 'DC', '65,320']
['23', 'Superman', '226', '$2.50', 'DC', '63,958']
['24', 'Sensational Spider-Man', '23', '$2.99', 'Marvel', '59,029']
['25', 'X-Men 198', '2', '$2.99', 'Marvel', '58,518']
['26', 'Young Avengers', '10 (Res)', '$2.99', 'Marvel', '56,326']
['27', 'Ghost Rider', '6', '$2.99', 'Marvel', '55,781']
['28', 'JSA', '82', '$2.50', 'DC', '54,214']
['29', 'Daredevil', '82', '$2.99', 'Marvel', '53,038']
['30', 'Son of M', '3', '$2.99', 'Marvel', '52,208']
['31', 'Action Comics', '836', '$2.50', 'DC', '51,703']
['32', 'X-Factor', '3', '$2.99', 'Marvel', '48,289']
['33', 'X-Men End Men & X-Men', '2', '$2.99', 'Marvel', '47,352']
['34', 'Wonder Woman', '226', '$2.50', 'DC', '45,665']
['35', 'New Excalibur', '4', '$2.99', 'Marvel', '45,054']
['36', 'Fantastic Four', '534', '$2.99', 'Marvel', '44,556']
['37', 'Captain America', '14', '$2.99', 'Marvel', '44,025']
['38', 'Captain America', '15', '$2.99', 'Marvel', '43,334']
['39', 'Outsiders', '33', '$2.50', 'DC', '43,254']
['40', 'Fantastic Four', '535', '$2.99', 'Marvel', '43,108']
['41', 'New X-Men', '23', '$2.99', 'Marvel', '41,447']
['42', 'Marvel Zombies', '3', '$2.99', 'Marvel', '41,149']
['43', 'Spider-Woman Origin', '3', '$2.99', 'Marvel', '40,538']
['44', 'JSA Classified', '8', '$2.50', 'DC', '39,641']
['45', 'Generation M', '4', '$2.99', 'Marvel', '39,435']
['46', 'Sentry', '5', '$2.99', 'Marvel', '39,242']
['47', 'Incredible Hulk', '92', '$2.99', 'Marvel', '39,209']
['48', 'JSA Classified', '9', '$2.50', 'DC', '39,090']
['49', 'Red Sonja', '5', '$2.99', 'Dynamic', '38,784']
['50', 'JLA Classified', '17', '$2.99', 'DC', '38,000']
['51', 'Sentry', '6', '$2.99', 'Marvel', '37,216']
['52', 'X-Men Apocalypse Dracula', '1', '$2.99', 'Marvel', '37,044']
['53', 'Transformers Infiltration', '2', '$2.99', 'IDW', '35,815']
['54', 'Nightwing', '117', '$2.50', 'DC', '35,476']
['55', 'Detective Comics', '816', '$2.50', 'DC', '35,396']
['56', 'Red Sonja', '6', '$2.99', 'Dynamic', '35,018']
['57', 'Punisher', '30', '$2.99', 'Marvel', '34,281']
['58', 'Transformers Beast Wars', '1', '$2.99', 'IDW', '34,035']
['59', 'Supreme Power Hyperion', '4', '$2.99', 'Marvel', '33,855']
['60', 'Exiles', '77', '$2.99', 'Marvel', '32,985']
['61', 'Storm', '1', '$2.99', 'Marvel', '32,819']
['62', 'Legion of Super Heroes', '14', '$2.99', 'DC', '32,500']
