['\n', 'Comic-book\nTitle', 'Issue', 'Price', 'Publisher', 'Est. sales']
['216', 'Archer & Armstrong', '11', '$3.99', 'Valiant', '9,880']
['217', 'Mysterious Strangers', '1', '$3.99', 'Oni', '9,857']
['218', 'Shadow', '15', '$3.99', 'Dynamic Forces', '9,851']
['219', 'Americas Got Powers', '6', '$2.99', 'Image', '9,844']
['220', 'Mysterious Strangers', '2', '$3.99', 'Oni', '9,805']
['221', 'Bedlam', '8', '$3.50', 'Image', '9,738']
['222', 'Lobster Johnson Scent of Lotus', '1', '$3.50', 'Dark Horse', '9,586']
['223', 'Transformers Robots In Disguise', '19', '$3.99', 'IDW', '9,564']
['224', 'Threshold', '7', '$3.99', 'DC', '9,361']
['225', 'Aphrodite IX', '3', '$2.99', 'Image', '9,339']
['226', 'Arrow', '9', '$3.99', 'DC', '9,334']
['227', 'Transformers More Than Meets Eye', '19', '$3.99', 'IDW', '9,320']
['228', 'King Conan Hour of the Dragon', '3', '$3.50', 'Dark Horse', '9,319']
['229', 'Mass Effect Foundation', '1', '$3.99', 'Dark Horse', '9,291']
['230', 'Unwritten', '51', '$2.99', 'DC', '9,143']
['231', 'G.I. Joe', '6', '$3.99', 'IDW', '9,106']
['232', 'George RR Martin Skin Trade', '1', '$3.99', 'Avatar', '8,996']
['233', 'Transformers Regeneration One', '93', '$3.99', 'IDW', '8,990']
['234', 'Massive', '14', '$3.50', 'Dark Horse', '8,983']
['235', 'Judge Dredd', '9', '$3.99', 'IDW', '8,959']
['236', 'Invincible Universe', '4', '$2.99', 'Image', '8,856']
['237', 'Catalyst Comix', '1', '$2.99', 'Dark Horse', '8,745']
['238', 'Mark Waid Green Hornet', '3', '$3.99', 'Dynamic Forces', '8,595']
['239', 'Grimm', '3', '$3.99', 'Dynamic Forces', '8,564']
['240', 'Miss Fury', '4', '$3.99', 'Dynamic Forces', '8,547']
['241', 'Rachel Rising', '18', '$3.99', 'Abstract', '8,504']
['242', 'Dawn Swordmasters Daughter', '\n', '$3.99', 'Image', '8,427']
['243', 'Uncanny', '2', '$3.99', 'Dynamic Forces', '8,228']
['244', 'G.I. Joe Special Missions', '4', '$3.99', 'IDW', '8,093']
['245', 'Owl', '1', '$3.99', 'Dynamic Forces', '8,010']
['246', 'G.I. Joe Special Missions', '5', '$3.99', 'IDW', '8,004']
['247', 'Day Men', '1', '$3.99', 'Boom', '7,968']
['248', 'Mark Waid Green Hornet', '4', '$3.99', 'Dynamic Forces', '7,942']
['249', 'Danger Girl Trinity', '4', '$3.99', 'IDW', '7,790']
['250', 'Captain Midnight', '1', '$2.99', 'Dark Horse', '7,783']
['251', 'Judge Dredd Year One', '4', '$3.99', 'IDW', '7,707']
['252', 'Batman Superman', '1', '$3.99', 'DC', '7,597']
['253', 'Transformers Monstrosity', '2', '$3.99', 'IDW', '7,583']
['254', 'Garth Ennis Red Team', '4', '$3.99', 'Dynamic Forces', '7,562']
['255', 'Bravest Warriors', '10', '$3.99', 'Boom', '7,496']
['256', 'Strain The Fall', '1', '$3.99', 'Dark Horse', '7,474']
['257', 'Helheim', '5', '$3.99', 'Oni', '7,457']
['258', 'Crossed Badlands', '32', '$3.99', 'Avatar', '7,399']
['259', 'G.I. Joe A Real American Hero', '192', '$3.99', 'IDW', '7,361']
['260', 'Thumbprint By Joe Hill', '2', '$3.99', 'IDW', '7,278']
['261', 'Ghostbusters', '6', '$3.99', 'IDW', '7,253']
['262', 'Warlord of Mars', '26', '$3.99', 'Dynamic Forces', '7,233']
['263', 'Crossed Badlands', '33', '$3.99', 'Avatar', '7,209']
['264', 'Grimm Fairy Tales Grimm Fairy Tales', '87', '$2.99', 'Zenescope', '7,201']
['265', 'Witchblade', '168', '$2.99', 'Image', '7,176']
['266', 'X', '3', '$2.99', 'Dark Horse', '7,172']
['267', 'Judge Dredd Classics', '1', '$3.99', 'IDW', '7,151']
['268', 'Dream Merchant', '3', '$3.50', 'Image', '7,141']
['269', 'Last of Us American Dreams', '4', '$3.99', 'Dark Horse', '7,138']
['270', 'G.I. Joe Cobra Files', '4', '$3.99', 'IDW', '7,097']
['271', 'Spongebob Comics', '22', '$2.99', 'United Plankton', '7,020']
['272', 'Black Bat', '3', '$3.99', 'Dynamic Forces', '7,010']
['273', 'Transformers Prime Beast Hunters', '3', '$3.99', 'IDW', '7,004']
['274', 'Simpsons Comics', '204', '$2.99', 'Bongo', '6,976']
['275', 'Warlord of Mars', '27', '$3.99', 'Dynamic Forces', '6,876']
['276', 'Suicide Risk', '3', '$3.99', 'Boom', '6,864']
['277', 'Grimm Fairy Tales Robyn Hood Wanted', '3', '$2.99', 'Zenescope', '6,864']
['278', 'Clive Barker Next Testament', '2', '$3.99', 'Boom', '6,832']
['279', 'Godzilla Ongoing', '13', '$3.99', 'IDW', '6,741']
['280', 'Tarot Witch of The Black Rose', '81', '$2.95', 'Broadsword', '6,707']
['281', 'Warlord of Mars Dejah Thoris', '27', '$3.99', 'Dynamic Forces', '6,506']
['282', 'Mind Mgmt', '13', '$3.99', 'Dark Horse', '6,498']
['283', 'Doomsday.1', '3', '$3.99', 'IDW', '6,236']
['284', 'Pathfinder', '8', '$3.99', 'Dynamic Forces', '6,085']
['285', 'Ballistic', '1', '$3.50', 'Black Mask', '6,048']
['286', 'Polarity', '4', '$3.99', 'Boom', '6,045']
['287', 'Six Gun Gorilla', '2', '$3.99', 'Boom', '5,970']
['288', 'Clone', '9', '$2.99', 'Image', '5,954']
['289', 'House of Gold & Bones', '4', '$3.99', 'Dark Horse', '5,930']
['290', 'Grimm Fairy Tales Werewolves Hunger', '2', '$3.99', 'Zenescope', '5,917']
['291', '47 Ronin', '5', '$3.99', 'Dark Horse', '5,825']
['292', 'Jirni', '4', '$3.99', 'Aspen', '5,790']
['293', 'Grimm Fairy Tales Grimm Universe', '5', '$5.99', 'Zenescope', '5,682']
['294', 'Bubblegun', '2', '$3.99', 'Aspen', '5,681']
['295', 'Absolution Rubicon', '1', '$3.99', 'Avatar', '5,631']
['296', 'Grimm Fairy Tales Demons Unseen', '2', '$3.99', 'Zenescope', '5,490']
['297', 'Grimm Fairy Tales Werewolves Hunger', '3', '$3.99', 'Zenescope', '5,473']
['298', 'Death of Haggard West One Shot', '\n', '$2.99', 'St. Martins', '5,424']
['299', 'Prophet', '37', '$3.99', 'Image', '5,341']
['300', 'Bart Simpson Comics', '85', '$2.99', 'Bongo', '5,317']
['309', 'Grimm Fairy Tales Zombies Cursed', '1', '$3.99', 'Zenescope', '5,119']
['318', 'Fathom Elite Saga', '3', '$3.99', 'Aspen', '4,852']
['325', 'Archie', '646', '$2.99', 'Archie', '4,671']
['326', 'Fathom Elite Saga', '4', '$3.99', 'Aspen', '4,661']
['327', 'Fathom Elite Saga', '5', '$3.99', 'Aspen', '4,647']
['329', 'Archie', '645', '$3.99', 'Archie', '4,622']
['330', 'Grimm Fairy Tales Hunters Shadowlands', '3', '$2.99', 'Zenescope', '4,619']
['333', 'Grimm Fairy Tales Jungle Book Last of the\nSpecies', '5', '$3.99', 'Zenescope', '4,557']
['334', 'Mercy Sparx', '1', '$3.99', "Devil's Due", '4,549']
['336', 'Screwed', '2', '$2.99', 'Zenescope', '4,403']
['337', 'Optic Nerve', '13', '$5.95', 'Drawn & Quarterly', '4,305']
['345', 'Lenore Volume II', '8', '$3.99', 'Titan', '4,186']
['350', 'Charismagic Vol. 2', '3', '$3.99', 'Aspen', '4,048']
['351', '12 Reasons To Die', '2', '$3.50', 'Black Mask', '4,008']
['357', 'Sixth Gun Sons of the Gun', '5', '$3.99', 'Oni', '3,828']
['360', 'Steam Engines of Oz', '1', '$3.99', 'Arcana', '3,739']
['366', 'Solid State Tank Girl', '2', '3.99', 'Titan', '3453']
['369', 'Executive Assistant Assassins', '13', '3.99', 'Aspen', '3345']
['375', 'Legend of the Shadowclan', '5', '3.99', 'Aspen', '3197']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Hawkeye Vol. 2 Little Hits', '', '$16.99', 'Marvel', '9,064']
['2', 'Avatar Last Airbender Vol. 5 Search Part 2', '', '$10.99', 'Dark Horse', '7,655']
['3', 'Saga Vol. 2', '', '$14.99', 'Image', '7,329']
['4', 'Saga Vol. 1', '', '$9.99', 'Image', '5,959']
['5', 'Black Bolt Something Inhuman This Way Comes', '', '$7.99', 'Marvel', '4,845']
['6', 'Kick-Ass 2 Prelude Hit-Girl', '', '$19.99', 'Marvel', '4,726']
['7', 'Fairest Vol. 2 Hidden Kingdom', '', '$14.99', 'DC', '4,657']
['8', 'Before Watchmen Comedian Rorschach Dlx\xa0HC', '', '$29.99', 'DC', '4,443']
['9', 'Invincible Vol. 18 Death of Everyone', '', '$16.99', 'Image', '4,157']
['10', 'Before Watchmen Nite Owl Dr Manhattan Dlx HC', '', '$29.99', 'DC', '4,076']
['11', 'Nightwing Vol. 2 Night of The Owls', '', '$14.99', 'DC', '4,070']
['12', 'Locke & Key Vol. 5 Clockworks', '', '$19.99', 'IDW', '3,963']
['13', 'Mouse Guard HC Vol. 3 Black Axe', '', '$24.95', 'Archaia', '3,852']
['14', 'Revival Vol. 2 Live Like You Mean It', '', '$14.99', 'Image', '3,379']
['15', 'Batman The Dark Knight HC Vol. 2 Cycle of\xa0Violence', '', '$22.99', 'DC', '3,367']
['16', 'Walking Dead Vol. 18 What Comes After', '', '$14.99', 'Image', '3,300']
['17', 'Batman The Dark Knight Vol. 1 Knight Terrors', '', '$16.99', 'DC', '3,227']
['18', 'Walking Dead Vol. 1 Days Gone Bye', '', '$14.99', 'Image', '3,025']
['19', 'Justice League Dark Vol. 2 Books of Magic', '', '$16.99', 'DC', '2,949']
['20', 'Harlan Ellisons 7 Against Chaos HC', '', '$24.99', 'DC', '2,904']
['21', 'Uncanny X-Men Prem HC Vol. 1 Revolution', '', '$24.99', 'Marvel', '2,856']
['22', 'Bprd Hell On Earth Vol. 5 Pickens County Horror', '', '$19.99', 'Dark Horse', '2,784']
['23', 'He Man and The Masters of The Universe Vol. 1', '', '$14.99', 'DC', '2,652']
['24', 'Deadpool By Daniel Way Complete Coll Vol.\xa01', '', '$34.99', 'Marvel', '2,557']
['25', 'Supergirl Vol. 2 Girl In The World', '', '$14.99', 'DC', '2,500']
['26', 'Green Lantern Corps Vol. 1 Fearsome', '', '$14.99', 'DC', '2,462']
['27', 'New Avengers Prem HC Vol. 1 Everything Dies', '', '$24.99', 'Marvel', '2,410']
['28', 'Star Wars Purge', '', '$17.99', 'Dark Horse', '2,364']
['29', 'Uncanny X-Force Vol. 7 Final Execution Book 2', '', '$19.99', 'Marvel', '2,338']
['30', 'Sailor Moon Kodansha Ed Vol. 12', '', '$10.99', 'Random House', '2,335']
['31', 'Justice League Vol. 1 Origin', '', '$16.99', 'DC', '2,332']
['32', 'Uncanny X-Force Vol. 1 Let It Bleed', '', '$17.99', 'Marvel', '2,313']
['33', 'Hawkeye Vol. 1 My Life As Weapon', '', '$16.99', 'Marvel', '2,307']
['34', 'Green Lantern New Guardians Vol. 1 Ring Bearer', '', '$14.99', 'DC', '2,285']
['35', 'Daredevil HC End of Days', '', '$39.99', 'Marvel', '2,268']
['36', 'Green Lantern Corps HC Vol. 2 Alpha War', '', '$24.99', 'DC', '2,225']
['37', 'Avengers Prem HC Vol. 2 Last White Event', '', '$24.99', 'Marvel', '2,205']
['38', 'Bravest Warriors Vol. 1', '', '$14.99', 'Boom', '2,175']
['39', 'FF Vol. 1 Fantastic Faux', '', '$15.99', 'Marvel', '2,158']
['40', 'Superior Spider-Man Superiority Complex', '', '$16.99', 'Marvel', '2,157']
['41', 'Infinity Incoming', '', '$16.99', 'Marvel', '2,152']
['42', 'Batman Vol. 1 The Court of Owls', '', '$16.99', 'DC', '2,122']
['43', 'Green Lantern New Guardians HC Vol. 2 Beyond\nHope', '', '$22.99', 'DC', '1,934']
['44', 'Star Wars Dawn of the Jedi Vol. 2 Prisoner of\nBogan', '', '$18.99', 'Dark Horse', '1,904']
['45', 'Venom Enemy Within', '', '$24.99', 'Marvel', '1,860']
['46', 'Superman Whatever Happened To Man of Tomorrow HC', '', '$24.99', 'DC', '1,846']
['47', 'Axe Cop Vol. 4 President World', '', '$12.99', 'Dark Horse', '1,822']
['48', 'Batman The Killing Joke Special Ed HC', '', '$17.99', 'DC', '1,806']
['49', 'Wolverine Max Vol. 1 Permanent Rage', '', '$17.99', 'Marvel', '1,771']
['50', 'Prophet Vol. 2 Brothers', '', '$14.99', 'Image', '1,755']
