['\n', 'Comic-book\nTitle', 'Issue', 'Price', 'Publisher', 'Est. sales']
['175', 'Godzilla', '1', '$3.99', 'IDW', '11,994']
['176', 'Transformers More Than Meets Eye', '5', '$3.99', 'IDW', '11,602']
['177', 'Star Trek', '8', '$3.99', 'IDW', '11,590']
['178', 'Transformers Robots In Disguise', '5', '$3.99', 'IDW', '11,506']
['179', 'BPRD Hell On Earth Devils Engine', '1', '$3.50', 'Dark Horse', '11,395']
['180', 'Mystery In Space', '1', '$7.99', 'DC', '11,184']
['181', 'Star Trek', '9', '$3.99', 'IDW', '11,171']
['182', 'Hardcore', '1', '$2.99', 'Image', '11,112']
['183', 'Rocketeer Adventures 2', '3', '$3.99', 'IDW', '10,942']
['184', 'Game Of Thrones', '8', '$3.99', 'Dynamic Forces', '10,797']
['185', 'Teenage Mutant Ninja Turtles Color Classics', '1', '$3.99', 'IDW', '10,732']
['186', 'Saucer Country', '3', '$2.99', 'DC', '10,656']
['187', 'True Blood', '1', '$3.99', 'IDW', '10,615']
['188', 'Garfield', '1', '$3.99', 'Boom', '10,057']
['189', 'Takio', '1', '$3.95', 'Marvel', '9,793']
['190', 'Crossed Badlands', '5', '$3.99', 'Avatar', '9,746']
['191', 'Nightwing', '8', '$2.99', 'DC', '9,648']
['192', 'Warlord Of Mars Dejah Thoris', '12', '$3.99', 'Dynamic Forces', '9,620']
['193', 'Green Lantern The Animated Series', '2', '$2.99', 'DC', '9,615']
['194', 'New Deadwardians', '3', '$2.99', 'DC', '9,594']
['195', 'Unwritten', '37', '$2.99', 'DC', '9,549']
['196', 'Lobster Johnson The Burning Hand', '5', '$3.50', 'Dark Horse', '9,506']
['197', 'Teenage Mutant Ninja Turtles', '9', '$3.99', 'IDW', '9,438']
['198', 'Hellblazer', '291', '$2.99', 'DC', '9,426']
['199', 'G.I. Joe Vol. 2', '13', '$3.99', 'IDW', '9,391']
['200', 'Avengers Vs X-Men', '0', '$3.99', 'Marvel', '9,372']
['201', 'Trio', '1', '$3.99', 'IDW', '9,353']
['202', 'Stephen King Joe Hill Road Rage', '4', '$3.99', 'IDW', '9,335']
['203', 'Crossed Badlands', '6', '$3.99', 'Avatar', '9,285']
['204', 'Ghostbusters', '9', '$3.99', 'IDW', '9,133']
['205', 'Guild Fawkes', '1', '$3.50', 'Dark Horse', '9,067']
['206', 'Dungeons & Dragons Forgotten Realms', '1', '$3.99', 'IDW', '9,005']
['207', 'Morning Glories', '18', '$2.99', 'Image', '8,953']
['208', 'Fanboys Vs Zombies', '2', '$3.99', 'Boom', '8,942']
['209', 'Vampirella', '17', '$3.99', 'Dynamic Forces', '8,873']
['210', 'Sonic The Hedgehog', '236', '$2.99', 'Archie', '8,864']
['211', 'Witchblade', '156', '$2.99', 'Image', '8,835']
['212', 'Lord Of The Jungle', '4', '$3.99', 'Dynamic Forces', '8,829']
['213', 'G.I. Joe A Real American Hero', '178', '$3.99', 'IDW', '8,804']
['214', 'Dancer', '1', '$3.50', 'Image', '8,727']
['215', 'Dejah Thoris & White Apes Of Mars', '2', '$3.99', 'Dynamic Forces', '8,649']
['216', 'Sonic The Hedgehog', '237', '$2.99', 'Archie', '8,586']
['217', 'Snake Eyes & Storm Shadow', '13', '$3.99', 'IDW', '8,567']
['218', 'Kevin Smith Bionic Man', '9', '$3.99', 'Dynamic Forces', '8,540']
['219', "Grimm's Fairy Tales Alice In Wonderland", '6', '$5.99', 'Zenescope', '8,492']
['220', 'Avx Vs', '1', '$3.99', 'Marvel', '8,477']
['221', 'Night Force', '3', '$2.99', 'DC', '8,458']
['222', 'Locke & Key Clockworks', '6', '$3.99', 'IDW', '8,436']
['223', 'Cobra', '13', '$3.99', 'IDW', '8,115']
['224', 'Rachel Rising', '8', '$3.99', 'Abstract', '8,103']
['225', 'Garth Ennis Jennifer Blood', '13', '$3.99', 'Dynamic Forces', '7,997']
['226', 'Izombie', '25', '$2.99', 'DC', '7,974']
['227', 'Bart Simpsons Pal Milhouse', '1', '$2.99', 'Bongo', '7,862']
['228', 'Call Of Wonderland', '1', '$3.99', 'Zenescope', '7,852']
['229', 'Mass Effect Homeworlds', '2', '$3.50', 'Dark Horse', '7,789']
['230', 'Grim Leaper', '1', '$3.50', 'Image', '7,779']
['231', 'Sweet Tooth', '33', '$2.99', 'DC', '7,631']
['232', 'Youngblood', '71', '$2.99', 'Image', '7,611']
['233', 'Irredeemable', '37', '$3.99', 'Boom', '7,609']
['234', 'Hero Comics 2012', '\n', '$3.99', 'IDW', '7,601']
['235', 'Marvel Universe Ultimate Spider-Man', '2', '$2.99', 'Marvel', '7,581']
['236', 'Mind Mgmt', '1', '$3.99', 'Dark Horse', '7,537']
['237', 'Hell Yeah', '3', '$2.99', 'Image', '7,504']
['238', 'Dorothy And Wizard In Oz', '6', '$3.99', 'Marvel', '7,475']
['239', 'Young Justice', '16', '$2.99', 'DC', '7,466']
['240', 'Lady Death', '17', '$3.99', 'Avatar', '7,453']
['241', 'Dorothy And Wizard In Oz', '7', '$3.99', 'Marvel', '7,391']
['242', 'Dark Horse Presents', '12', '$7.99', 'Dark Horse', '7,281']
['243', 'Danger Club', '2', '$2.99', 'Image', '7,210']
['244', 'Sonic Universe', '40', '$2.99', 'Archie', '7,077']
['245', 'Bionic Woman', '2', '$3.99', 'Dynamic Forces', '7,053']
['246', 'Tarot Witch Of The Black Rose', '74', '$2.95', 'Broadsword', '6,970']
['247', 'Red Sonja Witchblade', '3', '$3.99', 'Dynamic Forces', '6,896']
['248', 'Artifacts', '17', '$3.99', 'Image', '6,887']
['249', 'Dominique Laveau Voodoo Child', '3', '$2.99', 'DC', '6,873']
['250', 'Simpsons Comics', '190', '$2.99', 'Bongo', '6,779']
['251', 'Grimm Fairy Tales', '73', '$2.99', 'Zenescope', '6,757']
['252', 'Marvel Universe Avengers Earths Heroes', '2', '$2.99', 'Marvel', '6,733']
['253', 'Hellraiser', '14', '$3.99', 'Boom', '6,707']
['254', 'Red Sonja', '66', '$3.99', 'Dynamic Forces', '6,650']
['255', 'Green Hornet', '25', '$3.99', 'Dynamic Forces', '6,641']
['256', 'Incorruptible', '29', '$3.99', 'Boom', '6,400']
['257', 'Prophet', '25', '$2.99', 'Image', '6,390']
['258', 'Supreme', '64', '$2.99', 'Image', '6,353']
['259', 'Voltron', '5', '$3.99', 'Dynamic Forces', '6,337']
['260', 'Hack Slash', '15', '$3.50', 'Image', '6,310']
['261', 'Amazing Spider-Man Parallel Lives', '1', '$4.99', 'Marvel', '6,304']
['262', 'Mega Man', '13', '$2.99', 'Archie', '6,273']
['263', 'Futurama Comics', '61', '$2.99', 'Bongo', '6,271']
['264', 'Saga', '2', '$2.99', 'Image', '6,252']
['265', 'Rasl', '14', '$3.50', 'Cartoon', '6,208']
['266', 'Ragemoor', '3', '$3.50', 'Dark Horse', '6,167']
['267', 'Darkness', '103', '$2.99', 'Image', '6,140']
['268', 'Scalped', '58', '$2.99', 'DC', '6,098']
['269', "Grimm's Fairy Tales Jungle Book", '3', '$2.99', 'Zenescope', '6,054']
['270', 'The Lone Ranger', '5', '$3.99', 'Dynamic Forces', '6,044']
['271', 'Army Of Darkness', '4', '$3.99', 'Dynamic Forces', '5,972']
['272', 'Vampirella Vs Dracula', '4', '$3.99', 'Dynamic Forces', '5,962']
['273', 'Lady Death Origins Cursed', '2', '$3.99', 'Avatar', '5,884']
['274', 'Lord Of The Jungle Annual', '1', '$4.99', 'Dynamic Forces', '5,874']
['275', 'Queen Sonja', '29', '$3.99', 'Dynamic Forces', '5,861']
['276', 'Ultimate Comics Fallout', '4', '$3.99', 'Marvel', '5,791']
['277', "Grimm's Fairy Tales Myths & Legends", '17', '$2.99', 'Zenescope', '5,761']
['278', 'Dark Shadows', '5', '$3.99', 'Dynamic Forces', '5,746']
['279', 'Resident Alien', '1', '$3.50', 'Dark Horse', '5,705']
['280', 'Next Men Aftermath', '43', '$3.99', 'IDW', '5,655']
['281', 'Ferals', '5', '$3.99', 'Avatar', '5,624']
['282', 'Batman', '8', '$3.99', 'DC', '5,616']
['283', "Grimm's Fairy Tales Myths & Legends", '16', '$2.99', 'Zenescope', '5,591']
['284', 'Avenging Spider-Man', '2', '$3.99', 'Marvel', '5,584']
['285', "Grimm's Fairy Tales\nOversized Cosplay Special", '$4.99', 'Zenescope', '5,516']
['286', 'Fathom Kiani Vol. 2', '2', '$3.50', 'Aspen', '5,496']
['287', 'Bart Simpson Comics', '71', '$2.99', 'Bongo', '5,418']
['288', 'Dan The Unharmable', '1', '$3.99', 'Avatar', '5,333']
['289', 'Scooby Doo Where Are You', '21', '$2.99', 'DC', '5,269']
['290', 'Uncanny X-Men', '11', '$3.99', 'Marvel', '5,234']
['291', 'John Carter Gods Of Mars', '3', '$2.99', 'Marvel', '5,180']
['292', 'Peter Panzerfaust', '4', '$3.50', 'Image', '5,177']
['293', 'Planet Of The Apes', '14', '$3.99', 'Boom', '5,058']
['294', "Grimm's Fairy Tales Presents Neverland Hook", '5', '$2.99', 'Zenescope', '5,045']
['295', 'Secret Avengers', '26', '$3.99', 'Marvel', '5,012']
['296', 'Night Of 1000 Wolves', '1', '$3.99', 'IDW', '4,985']
['297', 'Magdalena', '12', '$3.99', 'Image', '4,978']
['298', 'Ninjettes', '4', '$3.99', 'Dynamic Forces', '4,946']
['299', 'Voltron Year One', '2', '$3.99', 'Dynamic Forces', '4,828']
['300', 'Alabaster Wolves', '2', '$3.50', 'Dark Horse', '4,817']
['304', 'Archie', '633', '$2.99', 'Archie', '4,677']
['306', 'Tick', '100', '$6.99', 'New England', '4,626']
['310', 'Soulfire Vol. 3', '8', '$3.50', 'Aspen', '4,529']
['313', 'Simpsons Summer Shindig', '6', '$4.99', 'Bongo', '4,411']
['320', 'Atomic Robo Real Science Adv', '2', '$2.75', 'Red 5', '4,160']
['326', 'Stan Lees Mighty 7', '2', '$2.99', 'Archie', '3,931']
['331', 'Courtney Crumrin', '2', '$3.99', 'Oni', '3,638']
['340', 'Charmed', '21', '$3.50', 'Zenescope', '3,227']
['343', 'Sixth Gun', '22', '$3.99', 'Oni', '3,169']
['349', 'Knights Of The Dinner Table', '186', '$5.99', 'Kenzer', '3,055']
['351', 'Secret History Of Db Cooper', '3', '$3.99', 'Oni', '2,973']
['369', 'Simpsons Illustrated', '2', '$3.99', 'Bongo', '2,751']
['374', 'Lady Mechanika', '2', '$3.99', 'Aspen', '2,684']
['384', 'Life With Archie', '19', '$3.99', 'Archie', '2,330']
['387', 'Glamourpuss', '25', '$3.00', 'Aardvark-Vanaheim', '2,239']
['395', 'Ursa Minor', '1', '$3.50', 'Big Dog', '2,038']
['398', 'Gold Digger', '138', '$3.99', 'Antarctic', '1,901']
['399', 'Rex Zombie Killer One Shot', '\n', '$3.50', 'Big Dog', '1,901']
['400', 'Mediterranea', '7', '$2.99', 'GG\xa0', '1,892']
['401', 'Gore', '6', '$2.99', 'GG\xa0', '1,891']
['405', 'Betty & Veronica Double Digest', '201', '$3.99', 'Archie', '1,847']
['409', 'Cavewoman Mutation', '2', '$3.75', 'Basement', '1,659']
['410', 'Archie Double Digest', '229', '$3.99', 'Archie', '1,644']
['412', 'Jughead', '213', '$2.99', 'Archie', '1,581']
['413', 'B & V Friends Double Digest', '225', '$3.99', 'Archie', '1,578']
['414', 'Bela Lugosi Tales From Grave', '2', '$4.99', 'Monsterverse', '1,577']
['415', 'Archie & Friends Double Digest', '16', '$3.99', 'Archie', '1,554']
['416', 'B & V Friends Double Digest', '224', '$3.99', 'Archie', '1,542']
['417', 'Clint 2.0', '1', '$6.99', 'Titan', '1,443']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Top-selling trade paperbacks', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Justice League HC Vol. 1 Origin', '', '$24.99', 'DC', '8,855']
['2', 'Batman HC Vol. 1 The Court Of Owls', '', '$24.99', 'DC', '8,173']
['3', 'Walking Dead Vol. 1 Days Gone Bye', '', '$9.99', 'Image', '7,494']
['4', 'Batman Death By Design Deluxe Ed HC', '', '$24.99', 'DC', '7,309']
['5', 'Animal Man Vol. 1 The Hunt', '', '$14.99', 'DC', '5,930']
['6', 'Walking Dead Vol. 4 Hearts Desire', '', '$14.99', 'Image', '4,735']
['7', 'Kick-Ass 2 Prem HC', '', '$24.99', 'Marvel', '4,609']
['8', 'Walking Dead Vol. 2 Miles Behind Us', '', '$14.99', 'Image', '4,529']
['9', 'Watchmen HC', '', '$39.99', 'DC', '4,489']
['10', 'Green Lantern HC Vol. 1 Sinestro', '', '$22.99', 'DC', '4,429']
['11', 'Avatar Last Airbender Vol. 2 Promise Part 2', '', '$10.99', 'Dark Horse', '4,193']
['12', 'Walking Dead Vol. 3 Safety Behind Bars', '', '$14.99', 'Image', '3,971']
['13', 'Spider-Man Season One Prem HC\xa0', '', '$24.99', 'Marvel', '3,961']
['14', 'Catwoman Vol. 1 The Game', '', '$14.99', 'DC', '3,900']
['15', 'Batman And Robin Vol. 3 Batman Robin Must Die', '', '$17.99', 'DC', '3,858']
['16', 'Wonder Woman HC Vol. 1 Blood', '', '$22.99', 'DC', '3,697']
['17', 'Empowered Vol. 7', '', '$16.99', 'Dark Horse', '3,620']
['18', 'Locke & Key Vol. 4 Keys To The Kingdom', '', '$19.99', 'IDW', '3,567']
['19', 'American Vampire Vol. 2', '', '$17.99', 'DC', '3,363']
['20', 'Naruto Vol. 56', '', '$9.99', 'Viz', '3,317']
['21', 'Uncanny X-Force Vol. 3 Dark Angel Saga Book 1', '', '$19.99', 'Marvel', '3,275']
['22', 'Pro One Shot', '', '$7.99', 'Image', '3,208']
['23', 'Walking Dead Vol. 5 Best Defense', '', '$14.99', 'Image', '2,944']
['24', 'Sailor Moon Kodansha Ed Vol. 5', '', '$10.99', 'Random House', '2,870']
['25', 'Walking Dead Vol. 15 We Find Ourselves', '', '$14.99', 'Image', '2,841']
['26', 'Justice League International Vol. 1 Signal\nMasters', '', '$14.99', 'DC', '2,812']
['27', 'Green Lantern Brightest Day', '', '$19.99', 'DC', '2,703']
['28', 'Brightest Day Vol. 2', '', '$19.99', 'DC', '2,678']
['29', 'Ultimate Comics Spider-Man DOSM Fallout', '', '$19.99', 'Marvel', '2,662']
['30', 'Avengers X-Sanction HC', '', '$24.99', 'Marvel', '2,632']
['31', 'Savage Sword Of Conan Vol. 11', '', '$19.99', 'Dark Horse', '2,554']
['32', 'Mighty Thor By Matt Fraction Vol. 1', '', '$19.99', 'Marvel', '2,478']
['33', 'Walking Dead Vol. 6 Sorrowful Life', '', '$14.99', 'Image', '2,473']
['34', 'Fables Vol. 1 Legends In Exile New Ed', '', '$12.99', 'DC', '2,421']
['35', 'Stormwatch Vol. 1 The Dark Side', '', '$14.99', 'DC', '2,380']
['36', 'Green Arrow Vol. 1 The Midas Touch', '', '$14.99', 'DC', '2,373']
['37', 'Walking Dead Vol. 9 Here We Remain', '', '$14.99', 'Image', '2,357']
['38', 'Walking Dead Vol. 7 The Calm Before', '', '$14.99', 'Image', '2,339']
['39', 'Irredeemable Vol. 9', '', '$16.99', 'Boom', '2,299']
['40', 'Batman Knightfall New Ed Vol. 2 Knightquest', '', '$29.99', 'DC', '2,279']
['41', 'Batman Bruce Wayne The Road Home', '', '$17.99', 'DC', '2,272']
