['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'World War Hulk', '1', '$3.99', 'Marvel', '178,297']
['2', 'New Avengers', '31', '$2.99', 'Marvel', '160,811']
['3', 'X-Men', '200', '$3.99', 'Marvel', '136,587']
['4', 'Fallen Son Death\nof Captain America Spider-Man', '$2.99', 'Marvel', '133,873']
['5', 'Dark Tower Gunslinger Born', '5', '$3.99', 'Marvel', '132,008']
['6', 'Justice League of America', '10', '$2.99', 'DC', '129,185']
['7', 'Justice', '12', '$3.99', 'DC', '112,402']
['8', 'Amazing Spider-Man', '541', '$2.99', 'Marvel', '108,217']
['9', 'Incredible Hulk', '107', '$2.99', 'Marvel', '106,865']
['10', 'Buffy The Vampire Slayer', '4', '$2.99', 'Dark Horse', '102,366']
['11', 'Captain America', '27', '$2.99', 'Marvel', '99,046']
['12', 'Avengers Initiative', '3', '$2.99', 'Marvel', '92,282']
['13', 'X-Men Endangered Species One-Shot', '', '$3.99', 'Marvel', '87,919']
['14', 'World War Hulk X-Men', '1', '$2.99', 'Marvel', '85,020']
['15', 'World War Hulk Front Line', '1', '$2.99', 'Marvel', '84,334']
['16', 'Uncanny X-Men', '487', '$2.99', 'Marvel', '81,430']
['17', 'Countdown', '47', '$2.99', 'DC', '77,456']
['18', 'Flash The Fastest Man Alive', '13', '$2.99', 'DC', '76,813']
['19', 'Countdown', '46', '$2.99', 'DC', '76,315']
['20', 'Iron Man', '19', '$2.99', 'Marvel', '75,050']
['21', 'Countdown', '45', '$2.99', 'DC', '74,871']
['22', 'Countdown', '44', '$2.99', 'DC', '73,925']
['23', 'Ultimate Spider-Man', '110', '$2.99', 'Marvel', '73,601']
['24', 'Superman Batman', '37', '$2.99', 'DC', '72,590']
['25', 'Fantastic Four', '547', '$2.99', 'Marvel', '69,567']
['26', 'Marvel Zombies Army of Darkness', '4', '$2.99', 'Marvel', '68,237']
['27', 'Superman Batman', '36', '$2.99', 'DC', '65,825']
['28', 'Wolverine Origins', '15', '$2.99', 'Marvel', '65,517']
['29', 'Thunderbolts', '115', '$2.99', 'Marvel', '64,836']
['30', 'Ghost Rider', '12', '$2.99', 'Marvel', '63,836']
['31', 'Black Panther', '28', '$2.99', 'Marvel', '61,770']
['32', 'Punisher War Journal', '8', '$2.99', 'Marvel', '61,338']
['33', 'Teen Titans', '48', '$2.99', 'DC', '60,748']
['34', 'Ultimate X-Men', '83', '$2.99', 'Marvel', '59,640']
['35', 'Moon Knight', '11', '$2.99', 'Marvel', '58,277']
['36', 'Sub-Mariner', '1', '$2.99', 'Marvel', '57,866']
['37', 'Sensational Spider-Man', '38', '$2.99', 'Marvel', '57,055']
['38', 'Green Lantern Sinestro Corps Sp', '1', '$4.99', 'DC', '56,785']
['39', 'New Warriors', '1', '$2.99', 'Marvel', '56,774']
['40', 'Iron Man', '18', '$2.99', 'Marvel', '56,439']
['41', 'Omega Flight', '3', '$2.99', 'Marvel', '55,660']
['42', 'Brave & Bold', '4', '$2.99', 'DC', '55,563']
