['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Civil War', '3', '$2.99', 'Marvel', '290,672']
['2', 'Justice League of America', '0', '$2.99', 'DC', '162,357']
['3', 'New Avengers', '22', '$2.99', 'Marvel', '124,601']
['4', '52', '11', '$2.50', 'DC', '122,001']
['5', 'Batman', '655', '$2.99', 'DC', '113,552']
['6', 'Amazing Spider-Man', '534', '$2.99', 'Marvel', '113,507']
['7', 'Civil War Front Line', '3', '$2.99', 'Marvel', '111,406']
['8', 'Wolverine Origins', '4', '$2.99', 'Marvel', '110,816']
['9', 'Civil War X-Men', '1', '$2.99', 'Marvel', '106,149']
['10', 'Wolverine', '44', '$2.99', 'Marvel', '105,206']
['11', 'Uncanny X-Men', '475', '$2.99', 'Marvel', '103,980']
['12', 'Civil War Front Line', '4', '$2.99', 'Marvel', '103,140']
['13', '52', '9', '$2.50', 'DC', '102,129']
['14', '52', '10', '$2.50', 'DC', '100,766']
['15', 'Ghost Rider', '1', '$2.99', 'Marvel', '98,813']
['16', '52', '12', '$2.50', 'DC', '98,654']
['17', 'X-Men', '188', '$2.99', 'Marvel', '95,475']
['18', 'Superman Batman', '28', '$2.99', 'DC', '92,591']
['19', 'Uncanny X-Men', '476', '$2.99', 'Marvel', '88,764']
['20', 'Civil War Young Avengers &\nRunaways', '1', '$2.99', 'Marvel', '85,335']
['21', 'Supergirl', '7 (Res)', '$2.99', 'DC', '85,164']
['22', 'Ultimate Fantastic Four', '31', '$2.99', 'Marvel', '84,449']
['23', 'X-Men', '189', '$2.99', 'Marvel', '82,257']
['24', 'Green Lantern', '12', '$2.99', 'DC', '80,282']
['25', 'Flash Fastest Man Alive', '2', '$2.99', 'DC', '77,477']
['26', 'Supergirl', '8 (Res)', '$2.99', 'DC', '76,932']
['27', 'Ultimate Spider-Man', '97', '$2.99', 'Marvel', '76,602']
['28', 'Eternals', '2', '$3.99', 'Marvel', '74,184']
['29', 'Teen Titans', '37', '$2.99', 'DC', '71,254']
['30', 'Ultimate X-Men', '72', '$2.99', 'Marvel', '70,584']
['31', 'Black Panther', '18', '$3.99', 'Marvel', '69,903']
['32', 'Superman', '654', '$2.99', 'DC', '69,517']
['33', 'X-Factor', '9', '$2.99', 'Marvel', '68,790']
['34', 'Detective Comics', '821', '$2.99', 'DC', '67,337']
['35', 'Action Comics', '841', '$2.99', 'DC', '58,650']
['36', 'Sensational Spider-Man', '28', '$2.99', 'Marvel', '58,525']
['37', 'Green Lantern Corps', '2', '$2.99', 'DC', '56,878']
['38', 'Cable Deadpool', '30', '$2.99', 'Marvel', '56,810']
['39', 'Thunderbolts', '104', '$2.99', 'Marvel', '54,085']
['40', 'Omac', '1', '$2.99', 'DC', '54,085']
['41', 'Ion', '4', '$2.99', 'DC', '49,974']
['42', 'All New Atom', '1', '$2.99', 'DC', '49,963']
['43', 'JSA', '87', '$2.99', 'DC', '49,577']
['44', 'Daredevil', '87', '$2.99', 'Marvel', '49,429']
['45', 'Incredible Hulk', '96', '$2.99', 'Marvel', '49,202']
['46', 'Friendly Neighborhood Spider-Man', '10', '$2.99', 'Marvel', '48,896']
['47', 'Captain America', '20', '$2.99', 'Marvel', '47,351']
['48', 'Secret Six', '2', '$2.99', 'DC', '47,340']
['49', 'Civil War', '2', '$2.99', 'Marvel', '46,102']
['50', 'Squadron Supreme', '5', '$2.99', 'Marvel', '46,023']
['51', 'Nightwing', '122', '$2.99', 'DC', '42,537']
['52', 'Outsiders', '38', '$2.99', 'DC', '41,969']
['53', 'Supergirl & Legion Of Super\nHeroes', '20', '$2.99', 'DC', '41,674']
['54', 'Uncle Sam & Freedom Fighters', '1', '$2.99', 'DC', '40,731']
['55', 'New X-Men', '28', '$2.99', 'Marvel', '39,766']
['56', 'Annihilation Silver Surfer', '4', '$2.99', 'Marvel', '39,176']
['57', 'Ms Marvel', '5', '$2.99', 'Marvel', '38,869']
