['\n', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['108', 'Legion Secret Origin', '2', '$2.99', 'DC', '22,435']
['109', 'Static Shock', '3*', '$2.99', 'DC', '21,937']
['110', 'Magneto Not A Hero', '1', '$2.99', 'Marvel', '21,543']
['111', 'Shade', '2', '$2.99', 'DC', '21,431']
['112', 'Men of War', '3*', '$3.99', 'DC', '21,393']
['113', 'Generation Hope', '13', '$2.99', 'Marvel', '21,317']
['114', 'Penguin Pain And Prejudice', '2', '$2.99', 'DC', '21,021']
['115', 'Blackhawks', '3*', '$2.99', 'DC', '20,114']
['116', 'Alpha Flight', '6', '$2.99', 'Marvel', '19,316']
['117', 'Angel & Faith', '4', '$2.99', 'Dark Horse', '18,855']
['118', 'Daken Dark Wolverine', '17', '$2.99', 'Marvel', '18,794']
['119', 'Ghost Rider', '5', '$2.99', 'Marvel', '18,664']
['120', 'Annihilators Earthfall', '3', '$3.99', 'Marvel', '18,379']
['121', 'Ghost Rider', '6', '$2.99', 'Marvel', '18,297']
['122', 'Flash Gordon Zeitgeist', '1', '$1.00', 'Dynamic Forces', '18,288']
['123', 'Wolverine Best There Is', '11', '$3.99', 'Marvel', '18,094']
['124', 'Star Trek Legion of Superheroes', '2', '$3.99', 'IDW', '17,782']
['125', 'Fables', '111', '$2.99', 'DC', '17,687']
['126', 'Punishermax', '19', '$3.99', 'Marvel', '17,473']
['127', 'Archie', '627', '$2.99', 'Archie', '17,387']
['128', 'Boys', '60', '$3.99', 'Dynamic Forces', '17,323']
['129', 'Avengers 1959', '3', '$2.99', 'Marvel', '16,629']
['130', 'Black Panther Most Dangerous Man\nAlive', '525', '$2.99', 'Marvel', '16,295']
['131', 'Game of Thrones', '3', '$3.99', 'Dynamic Forces', '15,983']
['132', 'American Vampire', '20', '$2.99', 'DC', '15,685']
['133', 'Villains For Hire Point One', '1', '$2.99', 'Marvel', '15,281']
['134', 'Avengers Origins Thor', '1', '$3.99', 'Marvel', '15,180']
['135', 'Invincible', '84', '$2.99', 'Image', '15,067']
['136', 'Spaceman', '2', '$2.99', 'DC', '14,962']
['137', 'Thunder Agents Vol. 2', '1', '$2.99', 'DC', '14,794']
['138', 'Invincible', '85', '$2.99', 'Image', '14,678']
['139', 'Avengers Origins Vision', '1', '$3.99', 'Marvel', '14,633']
['140', 'Star Wars Crimson Empire III Empire\nLost', '2', '$3.50', 'Dark Horse', '14,524']
['141', 'DC Universe Online Legends', '17', '$2.99', 'DC', '14,226']
['142', 'Deadpool Max 2', '2', '$3.99', 'Marvel', '14,171']
['143', 'Avengers Origins Ant-Man And Wasp', '1', '$3.99', 'Marvel', '14,004']
['144', 'DC Universe Online Legends', '18', '$2.99', 'DC', '13,955']
['145', 'Iron Man 2.0', '10', '$2.99', 'Marvel', '13,910']
['146', 'PC Cast House of Night', '1', '$1.00', 'Dark Horse', '13,860']
['147', 'Avengers Origins Luke Cage', '1', '$3.99', 'Marvel', '13,831']
['148', 'Avengers Origins Scarlet Witch and\nQuicksilver', '1', '$3.99', 'Marvel', '13,778']
['149', 'Avengers Solo', '2', '$3.99', 'Marvel', '13,747']
['150', 'Boys Butcher Baker Candlestickmaker', '5', '$3.99', 'Dynamic Forces', '13,668']
['151', 'Thor Deviants Saga', '1', '$3.99', 'Marvel', '13,660']
['152', 'Star Wars Dark Times Out of the\nWilderness', '3', '$2.99', 'Dark Horse', '13,651']
['153', 'Green Lantern The Animated Series', '0', '$2.99', 'DC', '13,569']
['154', 'Spawn', '213', '$2.99', 'Image', '13,369']
['155', 'Star Trek Ongoing', '3', '$3.99', 'IDW', '13,296']
['156', 'Red Skull', '5', '$2.99', 'Marvel', '13,288']
['157', 'Haunt', '18', '$2.99', 'Image', '12,840']
['158', 'Stand Night Has Come', '4', '$3.99', 'Marvel', '12,803']
['159', 'Star Wars Invasion Revelations', '5', '$3.50', 'Dark Horse', '12,632']
['160', 'Herc', '10', '$3.99', 'Marvel', '12,372']
['161', 'Haunt', '19', '$2.99', 'Image', '12,195']
['162', 'Warlord of Mars', '12', '$3.99', 'Dynamic Forces', '12,036']
['163', 'My Greatest Adventure', '2', '$3.99', 'DC', '11,782']
['164', 'Garth Ennis Jennifer Blood', '6', '$3.99', 'Dynamic Forces', '11,660']
['165', 'Warlord of Mars Dejah Thoris', '8', '$3.99', 'Dynamic Forces', '11,419']
['166', 'Star Wars Knight Errant Deluge', '4', '$3.50', 'Dark Horse', '11,407']
['167', 'Conan Road of Kings', '10', '$3.50', 'Dark Horse', '11,331']
['168', 'Vengeance', '5', '$3.99', 'Marvel', '10,931']
['169', 'B.P.R.D. Hell On Earth Russia', '3', '$3.50', 'Dark Horse', '10,800']
['170', 'Kevin Smith Bionic Man', '4', '$3.99', 'Dynamic Forces', '10,746']
['171', 'Dollhouse Epitaphs', '5', '$3.50', 'Dark Horse', '10,531']
['172', 'Transformers Ongoing', '30', '$3.99', 'IDW', '10,452']
['173', 'Transformers Ongoing', '29', '$3.99', 'IDW', '10,440']
['174', 'Kirby Genesis Captain Victory', '1', '$3.99', 'Dynamic Forces', '10,438']
['175', 'Unwritten', '31', '$2.99', 'DC', '10,434']
['176', 'Sonic The Hedgehog', '230', '$2.99', 'Archie', '10,372']
['177', 'Godzilla Legends', '1', '$3.99', 'IDW', '10,330']
['178', 'Unwritten', '31.5', '$2.99', 'DC', '10,183']
['179', 'True Blood French Quarter', '3', '$3.99', 'IDW', '10,118']
['180', 'Justice League', '3 Combo Pack', '$4.99', 'DC', '9,979']
['181', 'G.I. Joe Vol. 2 Ongoing', '7', '$3.99', 'IDW', '9,936']
['182', 'Godzilla Kingdom of Monsters', '9', '$3.99', 'IDW', '9,879']
['183', 'Morning Glories', '14', '$2.99', 'Image', '9,850']
['184', 'Crossed Psychopath', '5', '$3.99', 'Avatar', '9,524']
['185', 'Hellblazer', '285', '$2.99', 'DC', '9,500']
['186', 'Artifacts', '11', '$3.99', 'Image', '9,445']
['187', 'Kirby Genesis Silver Star', '1', '$3.99', 'Dynamic Forces', '9,400']
['188', 'Detective Comics', '1', '$2.99', 'DC', '9,368']
['189', 'G.I. Joe A Real American Hero', '172', '$3.99', 'IDW', '9,316']
['190', 'Ghostbusters Ongoing', '3', '$3.99', 'IDW', '9,268']
['191', 'Hellraiser', '7', '$3.99', 'Boom', '9,263']
['192', 'Six Guns', '1', '$2.99', 'Marvel', '9,262']
['193', 'Dark Shadows', '1', '$3.99', 'Dynamic Forces', '9,090']
['194', 'Izombie', '19', '$2.99', 'DC', '8,999']
['195', 'Shame Itself', '1', '$3.99', 'Marvel', '8,983']
['196', 'Rachel Rising', '3', '$3.99', 'Abstract', '8,872']
['197', 'Green Hornet', '19', '$3.99', 'Dynamic Forces', '8,799']
['198', 'Goon', '36', '$3.50', 'Dark Horse', '8,757']
['199', 'Severed', '4', '$2.99', 'Image', '8,716']
['200', 'Snake Eyes Ongoing', '7', '$3.99', 'IDW', '8,692']
['201', 'Sonic The Hedgehog', '231', '$2.99', 'Archie', '8,646']
['202', 'Legion of Monsters', '2', '$3.99', 'Marvel', '8,601']
['203', 'Baltimore Curse Bells', '4', '$3.50', 'Dark Horse', '8,567']
['204', 'Locke & Key Guide To Known\nKeys One Shot', '\n', '$3.99', 'IDW', '8,529']
['205', 'Witchblade', '149', '$3.99', 'Image', '8,391']
['206', 'Dorothy and Wizard In Oz', '3', '$3.99', 'Marvel', '8,381']
['207', 'Dungeons & Dragons Drizzt', '3', '$3.99', 'IDW', '8,264']
['208', 'Kapow Guinness World Record Special', '1', '$2.99', 'Marvel', '8,252']
['209', 'Irredeemable', '31', '$3.99', 'Boom', '8,229']
['210', 'Six Guns', '2', '$2.99', 'Marvel', '8,031']
['211', 'Warlord of Mars Fall of Barsoom', '4', '$3.99', 'Dynamic Forces', '7,978']
['212', 'Sweet Tooth', '27', '$2.99', 'DC', '7,923']
['213', 'Hack Slash', '9', '$3.50', 'Image', '7,907']
['214', 'Dungeons And Dragons', '13', '$3.99', 'IDW', '7,902']
['215', 'Mass Effect Invasion', '2', '$3.50', 'Dark Horse', '7,876']
['216', 'Red Sonja', '58', '$3.99', 'Dynamic Forces', '7,876']
['217', 'Orchid', '2', '$3.50', 'Dark Horse', '7,868']
['218', 'Mouse Guard Black Axe', '3', '$3.50', 'Archaia', '7,779']
['219', 'Red Sonja', '59', '$3.99', 'Dynamic Forces', '7,759']
['220', 'Tiny Titans', '46', '$2.99', 'DC', '7,748']
['221', 'Witch Doctor', '4', '$2.99', 'Image', '7,651']
['222', 'Young Justice', '10', '$2.99', 'DC', '7,650']
['223', 'Lady Death', '11', '$3.99', 'Avatar', '7,596']
['224', 'Supernatural', '2', '$2.99', 'DC', '7,506']
['225', 'Mega Man', '7', '$2.99', 'Archie', '7,500']
['226', 'Doctor Who Ongoing Vol. 2', '11', '$3.99', 'IDW', '7,319']
['227', 'History of Marvel Universe', '1', '$3.99', 'Marvel', '7,284']
['228', 'Cobra Ongoing', '7', '$3.99', 'IDW', '7,177']
['229', 'All New Batman The Brave And The\nBold', '13', '$2.99', 'DC', '7,143']
['230', 'Sonic Universe', '34', '$2.99', 'Archie', '7,117']
['231', 'Dark Horse Presents', '6', '$7.99', 'Dark Horse', '7,017']
['232', 'Infinite Vacation', '3', '$3.50', 'Image', '6,890']
['233', 'Simpsons Comics', '184', '$2.99', 'Bongo', '6,853']
['234', 'Betrayal of the Planet of the Apes', '1', '$3.99', 'Boom', '6,850']
['235', 'Northlanders', '46', '$2.99', 'DC', '6,792']
['236', 'GFT Myths & Legends', '9', '$2.99', 'Zenescope', '6,757']
['237', 'Tarot Witch of The Black Rose', '71', '$2.95', 'Broadsword', '6,677']
['238', 'Planet of The Apes', '8', '$3.99', 'Boom', '6,607']
['239', 'Rasl', '12', '$3.50', 'Cartoon', '6,537']
['240', 'Carbon Grey Origins', '1', '$3.99', 'Image', '6,535']
['241', 'Queen Sonja', '23', '$3.99', 'Dynamic Forces', '6,523']
['242', '30 Days of Night Ongoing', '2', '$3.99', 'IDW', '6,429']
['243', 'Infinite', '4', '$2.99', 'Image', '6,428']
['244', 'Incorruptible', '24', '$3.99', 'Boom', '6,406']
['245', 'Heart', '1', '$2.99', 'Image', '6,392']
['246', 'Grimm Fairy Tales', '65', '$2.99', 'Zenescope', '6,389']
['247', 'Queen Sonja', '24', '$3.99', 'Dynamic Forces', '6,362']
['248', 'Sergio Aragones Funnies', '5', '$3.50', 'Bongo', '6,334']
['249', 'Anita Blake Circus Damned Scoundrel', '2', '$3.99', 'Marvel', '6,302']
['250', 'Super Dinosaur', '6', '$2.99', 'Image', '6,299']
['251', 'John Carter of Mars World of Mars', '2', '$3.99', 'Marvel', '6,288']
['252', 'Queen Sonja', '25', '$3.99', 'Dynamic Forces', '6,254']
['253', 'Uncharted', '1', '$2.99', 'DC', '6,171']
['254', 'Strange Talent of Luther Strode', '2', '$2.99', 'Image', '6,161']
['255', 'Scalped', '54', '$2.99', 'DC', '6,157']
['256', 'GFT Presents Neverland Hook', '1', '$2.99', 'Zenescope', '6,140']
['257', 'Futurama Comics', '58', '$2.99', 'Bongo', '6,138']
['258', 'Mystic', '4', '$2.99', 'Marvel', '6,002']
['259', 'Cold War', '2', '$3.99', 'IDW', '5,881']
['260', 'John Carter A Princess of Mars', '3', '$2.99', 'Marvel', '5,845']
['261', 'Last Phantom', '10', '$3.99', 'Dynamic Forces', '5,766']
['262', 'The Occultist', '1', '$3.50', 'Dark Horse', '5,701']
['263', 'Diablo', '1', '$2.99', 'DC', '5,612']
['264', 'DMZ', '71', '$2.99', 'DC', '5,579']
['265', 'Darkness', '95', '$2.99', 'Image', '5,500']
['266', 'Caligula', '5', '$3.99', 'Avatar', '5,424']
['267', 'Elric The Balance Lost', '5', '$3.99', 'Boom', '5,409']
['268', 'Bart Simpson Comics', '65', '$2.99', 'Bongo', '5,402']
['269', 'Terminator Robocop Kill Human', '4', '$3.99', 'Dynamic Forces', '5,385']
['270', 'Spider-Man', '20', '$2.99', 'Marvel', '5,363']
['271', 'Hack Slash Eva Monsters Ball', '4', '$3.99', 'Dynamic Forces', '5,299']
['272', 'Batman', '2', '$2.99', 'DC', '5,293']
['273', 'Kull The Cat & The Skull', '2', '$3.50', 'Dark Horse', '5,186']
['274', 'GFT Presents Neverland Hook', '2', '$2.99', 'Zenescope', '5,170']
['275', 'Usagi Yojimbo', '141', '$3.50', 'Dark Horse', '5,127']
['276', 'Darkwing Duck', '18', '$3.99', 'Boom', '5,096']
['277', 'Legend of Oz The Wicked West', '1', '$3.50', 'Big Dog', '5,076']
['278', 'Soulfire Vol. 3', '5', '$3.50', 'Aspen', '5,059']
['279', '68 Hardship One Shot', '\n', '$3.99', 'Image', '5,051']
['280', 'Savage Dragon', '175', '$3.99', 'Image', '4,986']
['281', 'Swamp Thing', '1', '$2.99', 'DC', '4,941']
['282', 'Hawken', '1', '$3.99', 'IDW', '4,930']
['283', 'HP Lovecraft The Dunwich Horror', '2', '$3.99', 'IDW', '4,906']
['284', 'Usagi Yojimbo', '142', '$3.50', 'Dark Horse', '4,795']
['285', 'Executive Assistant Iris Vol. 2', '5', '$3.50', 'Aspen', '4,757']
['286', 'Mudman', '1', '$3.50', 'Image', '4,742']
['287', 'Simpsons Winter Wingding', '6', '$4.99', 'Bongo', '4,711']
['288', '7 Warriors', '1', '$3.99', 'Boom', '4,710']
['289', 'Scooby Doo Where Are You', '15', '$2.99', 'DC', '4,701']
['290', 'Animal Man', '1', '$2.99', 'DC', '4,676']
['291', 'Our Love Is Real One Shot', '\n', '$3.99', 'Image', '4,589']
['292', 'Savage Dragon', '176', '$3.50', 'Image', '4,583']
['293', 'Aquaman', '2', '$2.99', 'DC', '4,470']
['294', 'Salems Daughter Haunting', '3', '$2.99', 'Zenescope', '4,378']
['295', 'Teenage Mutant Ninja Turtles Ongoing', '1', '$3.99', 'IDW', '4,377']
['296', 'Theater', '2', '$3.99', 'Zenescope', '4,374']
['297', 'Night of the Living Dead Death\nValley', '5', '$3.99', 'Avatar', '4,368']
['298', 'Blood Red Dragon', '1', '$3.99', 'Image', '4,368']
['299', 'I Am Captain America', '1', '$3.99', 'Marvel', '4,334']
['300', 'Charismagic', '3', '$2.99', 'Aspen', '4,330']
['311', 'Sonic Super Special Magazine', '1', '$9.99', 'Archie', '3,921']
['315', 'Charmed', '16', '$3.50', 'Zenescope', '3,835']
['317', 'Atomic Robo Ghost of Station X', '3', '$3.50', 'Red 5', '3,773']
['329', 'Sixth Gun', '17', '$3.99', 'Oni', '3,408']
['333', 'Route Des Maisons Rouges', '6', '$2.99', 'GG', '3,360']
['335', 'Billy Tucci A Child Is Born One Shot', '\n', '$5.99', 'Apostle Arts', '3,304']
['339', 'Knights of The Dinner Table', '180', '$5.99', 'Kenzer', '3,185']
['365', 'Glamourpuss', '22', '$3.00', 'Aardvark-Vanaheim', '2,781']
['375', 'Tank Girl Carioca', '2', '$5.99', 'Titan', '2,546']
['380', 'Life With Archie', '15', '$3.99', 'Archie', '2,308']
['386', 'Wulf', '4', '$2.99', 'Ardden', '2,262']
['390', 'One', '6', '$2.99', 'GG', '2,172']
['398', 'Gold Digger', '133', '$3.99', 'Antarctic', '1,997']
['400', 'G.I. Joe Vs Cobra Special', '4', '$4.95', 'Fun', '1,982']
['401', 'Betty', '195', '$2.99', 'Archie', '1,970']
['405', 'Betty & Veronica Double\nDigest', '196', '$3.99', 'Archie', '1,912']
['406', 'Comic Book Comics', '6', '$3.99', 'Evil Twin', '1,904']
['408', 'Flash Gordon Invasion of the Red\nSword', '6', '$3.99', 'Ardden', '1,882']
['413', 'Penny For Your Soul False Prophet', '2', '$3.50', 'Big Dog', '1,826']
['420', 'Simpsons Classics', '30', '$3.99', 'Bongo', '1,716']
['423', 'Jughead', '210', '$2.99', 'Archie', '1,674']
['424', 'Transformers Timelines', '6', '$7.95', 'Fun', '1,672']
['427', 'Betty & Veronica Friends\nDouble Digest', '219', '$3.99', 'Archie', '1,645']
['431', 'Archie & Friends Double\nDigest', '10', '$3.99', 'Archie', '1,580']
['432', 'Return of the\nMonsters Domino Lady Vs Mummy', '$3.99', 'Moonstone', '1,560']
['433', 'Last Zombie Inferno', '5', '$3.99', 'Antarctic', '1,552']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Top-selling trade paperbacks', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Batman Noel Deluxe Edition HC', '', '$22.99', 'DC', '12,989']
['2', 'Hellboy House of The Living Dead HC', '', '$14.99', 'Dark Horse', '8,646']
['3', 'Boys Vol. 9 Big Ride', '', '$24.99', 'Dynamic Forces', '5,673']
['4', 'Walking Dead Vol. 1 Days Gone Bye', '', '$9.99', 'Image', '5,353']
['5', 'Batman And Robin Vol. 2 Batman Vs\nRobin', '', '$17.99', 'DC', '4,190']
['6', 'Scalped Vol. 8 You Gotta Sin To Get\nSaved', '', '$17.99', 'DC', '3,904']
['7', 'Green Lantern War of The Green\nLanterns HC', '', '$29.99', 'DC', '3,743']
['8', 'Sailor Moon Kodansha Ed Vol. 2', '', '$10.99', 'Random House', '3,226']
['9', 'B.P.R.D. Being Human', '', '$17.99', 'Dark Horse', '3,223']
['10', 'Joe The Barbarian Deluxe Ed HC', '', '$29.99', 'DC', '3,138']
['11', 'Walking Dead Vol. 2 Miles Behind Us', '', '$14.99', 'Image', '2,846']
['12', 'Batman Arkham City HC', '', '$22.99', 'DC', '2,802']
['13', 'Codename Sailor V Vol. 2', '', '$10.99', 'Random House', '2,533']
['14', 'Flash The Road To Flashpoint HC', '', '$22.99', 'DC', '2,493']
['15', 'Batman A Death In The Family New Ed', '', '$24.99', 'DC', '2,487']
['16', 'Batman The Black Mirror HC', '', '$29.99', 'DC', '2,474']
['17', 'Superman Return of Doomsday', '', '$14.99', 'DC', '2,334']
['18', 'Flight of Angels HC', '', '$24.99', 'DC', '2,323']
['19', 'Deadpool Vol. 7 Space Oddity', '', '$15.99', 'Marvel', '2,254']
['20', 'Uncanny X-Force Dark Angel Saga\nPrem HC Book 1', '', '$24.99', 'Marvel', '2,216']
['21', 'Milk & Cheese Dairy\nProducts Gone Bad HC', '', '$19.99', 'Dark Horse', '2,196']
['22', 'Walking Dead Vol. 14 No Way Out', '', '$14.99', 'Image', '2,184']
['23', 'Ultimate Comics Spider-Man DOSM\nFallout Prem HC', '', '$24.99', 'Marvel', '2,178']
['24', 'Spider-Man Matters of Life And Death', '', '$19.99', 'Marvel', '2,127']
['25', 'Teenage Mutant Ninja Turtles\nUltimate Coll HC Vol. 1', '', '$49.99', 'IDW', '2,103']
['26', 'Batman Year One Deluxe SC', '', '$14.99', 'DC', '2,053']
['27', 'Aliens Fast Track To Heaven HC', '', '$10.99', 'Dark Horse', '2,034']
['28', 'DCU Online Legends Vol. 1', '', '$19.99', 'DC', '2,025']
['29', 'Saga of The Swamp Thing HC Book 6', '', '$24.99', 'DC', '2,002']
['30', 'Walking Dead Vol. 3 Safety Behind\nBars', '', '$14.99', 'Image', '2,002']
['31', 'Captain Swing', '', '$17.99', 'Avatar', '1,989']
['32', 'Deadpool Team-Up Vol. 3 BFFS', '', '$15.99', 'Marvel', '1,965']
['33', 'Absolute Sandman HC Vol. 5', '', '$99.99', 'DC', '1,952']
['34', 'Punishermax Bullseye', '', '$19.99', 'Marvel', '1,951']
['35', 'Walt Disney Donald Duck HC Vol. 1\nLost in the Andes', '', '$24.99', 'Fantagraphics', '1,917']
['36', 'Gotham City Sirens Vol. 2 Song of\nThe Sirens', '', '$17.99', 'DC', '1,911']
['37', 'Star Wars Darth Vader & The\nLost Command HC', '', '$24.99', 'Dark Horse', '1,907']
['38', 'Super Dinosaur Vol. 1', '', '$9.99', 'Image', '1,903']
['39', 'Batgirl Vol. 3 The Lesson', '', '$19.99', 'DC', '1,888']
['40', 'League of Extraordinary Gentlemen\nOmnibus HC', '', '$49.99', 'DC', '1,809']
['41', 'Ultimate Comics Captain America', '', '$14.99', 'Marvel', '1,772']
['42', 'Batman Streets of Gotham Vol. 2\nLeviathan', '', '$17.99', 'DC', '1,767']
['43', 'Preacher HC Book 5', '', '$39.99', 'DC', '1,763']
