['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Identity Crisis', '5', '$3.95', 'DC', '125,518']
['2', 'Wolverine', '20', '$2.25', 'Marvel', '116,720']
['3', 'Superman', '210', '$2.50', 'DC', '113,372']
['4', 'Secret War Book Three', '', '$3.99', 'Marvel', '109,641']
['5', 'Uncanny X-Men', '450', '$2.25', 'Marvel', '101,409']
['6', 'Uncanny X-Men', '451', '$2.25', 'Marvel', '97,405']
['7', 'Ultimate Spider-Man', '66', '$2.25', 'Marvel', '95,826']
['8', 'Green Lantern Rebirth', '1', '$2.95', 'DC', '95,001']
['9', 'Ultimate Spider-Man', '67', '$2.25', 'Marvel', '94,980']
['10', 'Ultimate X-Men', '52', '$2.25', 'Marvel', '93,743']
['11', 'Amazing Spider-Man', '513', '$2.25', 'Marvel', '89,530']
['12', 'X-Men', '163', '$2.25', 'Marvel', '88,530']
['13', 'Wolverine', '21', '$2.25', 'Marvel', '83,506']
['14', 'Ultimate Nightmare', '3', '$2.25', 'Marvel', '83,129']
['15', 'X-Men The End Book One Dreamers And\nDemons', '4', '$2.99', 'Marvel', '75,002']
['16', 'Batman', '633', '$2.95', 'DC', '69,879']
['17', 'Marvel Knights Spider-Man', '7', '$2.99', 'Marvel', '69,852']
['18', 'JLA', '107', '$2.25', 'DC', '65,163']
['19', 'Teen Titans', '17', '$2.50', 'DC', '63,094']
['20', 'Teen Titans Legion Special', '1', '$3.50', 'DC', '59,237']
['21', 'Daredevil', '66', '$2.99', 'Marvel', '53,087']
['22', 'Spectacular Spider-Man', '20', '$2.25', 'Marvel', '51,110']
['23', 'Thor', '85', '$2.99', 'Marvel', '49,321']
['24', 'Ultimate Elektra', '3', '$2.25', 'Marvel', '49,251']
['25', 'Strange', '2', '$3.50', 'Marvel', '48,364']
['26', 'Excalibur', '6', '$2.99', 'Marvel', '48,364']
['27', 'Detective Comics', '799', '$2.95', 'DC', '48,182']
['28', 'Fantastic Four', '519', '$2.99', 'Marvel', '47,923']
['29', 'X-Force', '3', '$2.99', 'Marvel', '46,484']
['30', 'New X-Men', '6', '$2.99', 'Marvel', '45,603']
['31', 'Conan', '9', '$2.99', 'Dark Horse', '44,590']
['32', 'Robin', '131', '$2.25', 'DC', '44,527']
['33', 'Flash', '215', '$2.25', 'DC', '43,982']
['34', 'Nightwing', '98', '$2.25', 'DC', '43,577']
['35', 'Batman Gotham Knights', '58', '$2.50', 'DC', '43,493']
['36', 'The Punisher', '12', '$2.99', 'Marvel', '42,661']
['37', 'Outsiders', '17', '$2.50', 'DC', '41,774']
['38', 'Batman Legends Of The Dark Knight', '184', '$2.50', 'DC', '41,131']
['39', 'Action Comics', '820', '$2.50', 'DC', '41,075']
['40', 'JSA', '66', '$2.50', 'DC', '40,984']
['41', 'Sabretooth', '1', '$2.99', 'Marvel', '39,685']
['42', 'Batgirl', '57', '$2.50', 'DC', '39,594']
['43', 'Justice League Elite', '4', '$2.50', 'DC', '38,259']
['44', 'Catwoman', '36', '$2.50', 'DC', '37,518']
['45', 'Hulk And Thing Hard Knocks', '2', '$3.50', 'Marvel', '37,483']
['46', 'Captain America', '32', '$2.99', 'Marvel', '37,274']
['47', 'Marvel Knights 4', '11', '$2.99', 'Marvel', '36,785']
['48', 'Doctor Spectrum', '3', '$2.99', 'Marvel', '36,547']
['49', 'Adventures Of Superman', '633', '$2.50', 'DC', '36,470']
['50', 'Nyx', '5 (Res)', '$2.99', 'Marvel', '35,715']
['51', 'Exiles', '53', '$2.99', 'Marvel', '35,289']
['52', 'Sabretooth', '2', '$2.99', 'Marvel', '34,989']
['53', 'Gambit', '3', '$2.99', 'Marvel', '34,919']
['54', 'Conan And The\nDaughters Of Midora One Shot', '$4.99', 'Dark Horse', '34,632']
['55', 'Soulfire', '2 (Res)', '$2.99', 'Aspen', '34,332']
['56', 'Superman Batman', '12', '$2.95', 'DC', '34,094']
['57', 'Iron Man', '89', '$2.99', 'Marvel', '33,451']
['58', 'X-Men Unlimited', '5', '$2.99', 'Marvel', '32,878']
['59', 'Official\nHandbook Marvel Universe Wolverine 2004', '$3.99', 'Marvel', '32,522']
['60', 'Powers', '5', '$2.95', 'Marvel', '32,473']
['61', 'Planetary', '21', '$2.95', 'DC', '32,235']
['62', 'Loki', '4', '$3.50', 'Marvel', '32,186']
['63', 'Green Arrow', '43', '$2.50', 'DC', '32,103']
['64', 'Birds Of Prey', '75', '$2.95', 'DC', '32,061']
['65', 'Rogue', '4', '$2.99', 'Marvel', '31,271']
['66', 'Spawn', '139 (Res)', '$2.50', 'Image', '30,523']
['67', 'Black Widow', '2', '$2.99', 'Marvel', '30,460']
['68', 'Solo', '1', '$4.95', 'DC', '30,453']
['69', 'Identity Disc', '5', '$2.99', 'Marvel', '30,146']
['70', 'Tomb Of Dracula', '1', '$2.99', 'Marvel', '29,734']
['71', 'Cable Deadpool', '8', '$2.99', 'Marvel', '28,958']
['72', 'Bullseye Greatest Hits', '2', '$2.99', 'Marvel', '28,958']
