['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Justice League of America', '1', '$3.99', 'DC', '212,178']
['2', 'New Avengers', '23', '$2.99', 'Marvel', '153,970']
['3', 'Wolverine Origins', '5', '$2.99', 'Marvel', '120,220']
['4', 'Astonishing X-Men', '16', '$2.99', 'Marvel', '120,143']
['5', '52', '13', '$2.50', 'DC', '119,281']
['6', '52', '15', '$2.50', 'DC', '119,185']
['7', '52', '14', '$2.50', 'DC', '118,035']
['8', '52', '16', '$2.50', 'DC', '117,250']
['9', '52', '17', '$2.50', 'DC', '116,416']
['10', 'Civil War Front Line', '5', '$2.99', 'Marvel', '111,224']
['11', 'All Star Superman', '5', '$2.99', 'DC', '109,538']
['12', 'Wolverine', '45', '$2.99', 'Marvel', '108,475']
['13', 'Justice', '7', '$3.50', 'DC', '106,664']
['14', 'Civil War X-Men', '2', '$2.99', 'Marvel', '98,885']
['15', 'Batman', '656', '$2.99', 'DC', '95,800']
['16', 'Superman Batman', '29', '$2.99', 'DC', '90,493']
['17', 'Fantastic Four', '539', '$2.99', 'Marvel', '89,506']
['18', 'Uncanny X-Men', '477', '$2.99', 'Marvel', '89,056']
['19', 'Wonder Woman', '2', '$2.99', 'DC', '84,457']
['20', 'Ultimates Annual', '2', '$3.99', 'Marvel', '84,247']
['21', 'X-Men', '190', '$2.99', 'Marvel', '81,928']
['22', 'Ultimate Fantastic Four', '32', '$2.99', 'Marvel', '80,578']
['23', 'Civil War Young Avengers &\nRunaways', '2', '$2.99', 'Marvel', '78,451']
['24', 'Ultimate Spider-Man', '98', '$2.99', 'Marvel', '77,157']
['25', 'Ultimate Spider-Man', '99', '$2.99', 'Marvel', '75,931']
['26', 'Heroes For Hire', '1', '$2.99', 'Marvel', '74,226']
['27', 'Supergirl', '9', '$2.99', 'DC', '74,111']
['28', 'Eternals', '3', '$3.99', 'Marvel', '72,051']
['29', 'Ultimate Spider-Man Annual', '2', '$3.99', 'Marvel', '71,400']
['30', 'Flash Fastest Man Alive', '3', '$2.99', 'DC', '70,499']
['31', 'Ultimate X-Men', '73', '$2.99', 'Marvel', '70,020']
['32', 'Teen Titans', '38', '$2.99', 'DC', '69,101']
['33', 'Ms Marvel', '6', '$2.99', 'Marvel', '68,200']
['34', 'Moon Knight', '4', '$2.99', 'Marvel', '67,673']
['35', 'Superman', '655', '$2.99', 'DC', '66,849']
['36', 'Detective Comics', '822', '$2.99', 'DC', '66,246']
['37', 'Ultimate Fantastic Four', '33', '$2.99', 'Marvel', '65,068']
['38', 'Ultimate X-Men Annual', '2', '$3.99', 'Marvel', '64,905']
['39', 'Ghost Rider', '2', '$2.99', 'Marvel', '61,676']
['40', 'Thunderbolts', '105', '$2.99', 'Marvel', '61,350']
['41', 'Annihilation', '1', '$2.99', 'Marvel', '60,891']
['42', 'Ultimate Fantastic Four Annual', '2', '$3.99', 'Marvel', '60,335']
['43', 'Action Comics', '842', '$2.99', 'DC', '57,854']
['44', 'Cable Deadpool', '31', '$2.99', 'Marvel', '55,478']
['45', 'Sensational Spider-Man', '29', '$2.99', 'Marvel', '55,315']
['46', 'Green Lantern Corps', '3', '$2.99', 'DC', '51,387']
['47', 'Friendly Neighborhood Spider-Man', '11', '$2.99', 'Marvel', '50,899']
['48', 'Trials of Shazam', '1', '$2.99', 'DC', '50,525']
['49', 'Daredevil', '88', '$2.99', 'Marvel', '50,458']
['50', 'Incredible Hulk', '97', '$2.99', 'Marvel', '48,801']
['51', 'Ion', '5', '$2.99', 'DC', '45,678']
['52', 'X-Factor', '10', '$2.99', 'Marvel', '44,518']
['53', 'Squadron Supreme', '6', '$2.99', 'Marvel', '44,480']
['54', 'Secret Six', '3', '$2.99', 'DC', '44,423']
['55', 'Omac', '2', '$2.99', 'DC', '41,932']
['56', 'Martian Manhunter', '1', '$2.99', 'DC', '41,185']
['57', 'Outsiders', '39', '$2.99', 'DC', '40,447']
['58', 'New X-Men', '29', '$2.99', 'Marvel', '40,227']
['59', 'Nightwing', '123', '$2.99', 'DC', '40,035']
['60', 'Claws', '1', '$3.99', 'Marvel', '39,891']
['61', 'Supergirl & Losh', '21', '$2.99', 'DC', '39,776']
['62', 'All New Atom', '2', '$2.99', 'DC', '38,167']
['63', 'Battlestar Galactica', '1', '$2.99', 'Dynamic', '38,023']
['64', 'Iron Man', '11', '$2.99', 'Marvel', '37,209']
['65', 'Robin', '153', '$2.99', 'DC', '36,538']
['66', 'New Excalibur', '10', '$2.99', 'Marvel', '36,040']
['67', 'Green Arrow', '65', '$2.99', 'DC', '35,638']
['68', 'Punisher', '36', '$2.99', 'Marvel', '34,162']
['69', 'Darkness Wolverine', '', '$2.99', 'Image', '33,990']
['70', 'Exiles', '85', '$2.99', 'Marvel', '33,913']
['71', 'Shadowpact', '4', '$2.99', 'DC', '33,319']
['72', 'Blue Beetle', '6', '$2.99', 'DC', '33,118']
['73', 'JSA Classified', '15', '$2.99', 'DC', '32,246']
['74', 'JSA Classified', '16', '$2.99', 'DC', '32,112']
['75', 'Boys', '1', '$2.99', 'DC', '31,576']
['76', 'Uncle Sam & Freedom Fighters', '2', '$2.99', 'DC', '31,557']
['77', 'Birds of Prey', '97', '$2.99', 'DC', '31,518']
['78', 'Creeper', '1', '$2.99', 'DC', '31,470']
['79', 'Checkmate', '5', '$2.99', 'DC', '31,193']
['80', 'Conan', '31', '$2.99', 'Dark Horse', '30,829']
['81', 'Batman & Mad Monk', '1', '$3.50', 'DC', '29,114']
['82', 'Red Sonja', '13', '$2.99', 'Dynamic', '28,941']
['83', 'Beyond', '2', '$2.99', 'Marvel', '28,673']
['84', 'She-Hulk 2', '10', '$2.99', 'Marvel', '28,501']
['85', 'Black Panther', '19', '$2.99', 'Marvel', '28,319']
['86', 'JLA Classified', '26', '$2.99', 'DC', '27,763']
['87', 'She-Hulk 2', '11', '$2.99', 'Marvel', '27,341']
['88', 'Catwoman', '58', '$2.99', 'DC', '26,517']
['89', 'Spawn', '159', '$2.95', 'Image', '26,182']
['90', 'Boys', '2', '$2.99', 'DC', '26,115']
['91', 'Y The Last Man', '48', '$2.99', 'DC', '25,780']
['92', 'Fables', '52', '$2.99', 'DC', '25,330']
['93', 'Runaways', '19', '$2.99', 'Marvel', '24,994']
['94', 'Savage Red Sonja Qotfw', '1', '$3.50', 'Dynamic', '24,487']
['95', 'Nextwave Agents of Hate', '7', '$2.99', 'Marvel', '24,199']
['96', 'Batman Legends of the Dark Knight', '209', '$2.99', 'DC', '24,055']
['97', 'Hawkgirl', '55', '$2.99', 'DC', '23,835']
['98', 'Jack of Fables', '2', '$2.99', 'DC', '23,509']
['99', 'Conan & Songs of the Dead', '2', '$2.99', 'Dark Horse', '23,078']
['100', 'Deadman', '1', '$2.99', 'DC', '21,938']
['101', 'Hunter Killer', '6', '$2.99', 'Image', '21,881']
['102', 'Annihilation Nova Corp Files', '', '$3.99', 'Marvel', '21,699']
['103', 'Walking Dead', '30', '$2.99', 'Image', '20,501']
['104', 'Transformers Stormbringer', '2', '$2.99', 'IDW', '20,377']
['105', 'Mythos Hulk', '', '$3.99', 'Marvel', '20,176']
['106', 'Ex Machina', '22', '$2.99', 'DC', '20,041']
['107', 'All New Off Handbk Marvel Universe\nA To Z', '8', '$3.99', 'Marvel', '19,888']
['108', 'Jonah Hex', '10', '$2.99', 'DC', '19,735']
['109', 'Fell', '6', '$1.99', 'Image', '19,505']
['110', 'Agents of Atlas', '1', '$2.99', 'Marvel', '19,256']
['111', 'Batman Journey Into Knight', '11', '$2.99', 'DC', '19,026']
['112', 'New Avengers', '22', '$2.99', 'Marvel', '18,739']
['113', 'Firestorm The Nuclear Man', '28', '$2.99', 'DC', '18,681']
['114', 'Transformers Evolutions Hearts of\nSteel', '2', '$2.99', 'IDW', '18,537']
['115', 'Civil War Front Line', '1', '$2.99', 'Marvel', '18,307']
['116', 'G.I. Joe Vs Transformers Vol. 3 Art\nof War', '5', '$2.95', "Devil's Due", '18,173']
['117', 'Marvel Team-Up', '23', '$2.99', 'Marvel', '17,675']
['118', 'G.I. Joe Americas Elite', '14', '$2.95', "Devil's Due", '17,282']
['119', 'X-Men Fairy Tales', '4', '$2.99', 'Marvel', '17,091']
['120', 'Transformers Evolution Hearts of\nSteel', '3', '$2.99', 'IDW', '17,052']
['121', 'Spider-Man\nFamily Featuring Amazing Friends', '$4.99', 'Marvel', '16,487']
['122', 'Fantastic Four First Family', '6', '$2.99', 'Marvel', '16,391']
['123', 'Next', '2', '$2.99', 'DC', '15,845']
['124', 'Soulfire Chaos Reign', '1', '$2.99', 'Aspen', '15,807']
['125', 'BPRD Universal Machine', '5', '$2.99', 'Dark Horse', '15,625']
['126', 'Fathom', '10', '$2.99', 'Aspen', '15,424']
['127', 'Xena', '2', '$3.50', 'Dynamic', '15,242']
['128', 'Manhunter', '25', '$2.99', 'DC', '15,146']
['129', 'Wolverine', '43', '$2.99', 'Marvel', '14,753']
['130', 'DMZ', '10', '$2.99', 'DC', '14,677']
['131', 'Man-Bat', '5', '$2.99', 'DC', '14,169']
['132', 'Cyberforce', '5', '$2.99', 'Image', '14,044']
['133', 'Hellblazer', '223', '$2.99', 'DC', '13,929']
['134', 'Loveless', '10', '$2.99', 'DC', '13,834']
['135', 'Invincible', '34', '$2.99', 'Image', '13,584']
['136', 'Warlord', '7', '$2.99', 'DC', '13,527']
['137', 'Street Fighter Legends Sakura', '1', '$3.95', 'Udon', '13,508']
['138', 'Man Called Kev', '2', '$2.99', 'DC', '13,345']
['139', '100 Bullets', '75', '$2.99', 'DC', '13,297']
['140', 'Civil War', '2', '$2.99', 'Marvel', '12,943']
['141', 'Civil War', '3', '$2.99', 'Marvel', '12,904']
['142', 'Escapists', '2', '$2.99', 'Dark Horse', '12,837']
['143', 'Battler Britton', '2', '$2.99', 'DC', '12,607']
['144', 'American Virgin', '6', '$2.99', 'DC', '12,464']
['145', 'Mouse Guard', '4', '$3.50', 'Archaia', '12,368']
['146', 'G.I. Joe Declassified', '2', '$4.95', "Devil's Due", '11,850']
['147', 'Doc Frankenstein', '5', '$3.50', 'Burlyman', '11,180']
['148', 'Snakes on a Plane', '1', '$2.99', 'DC', '10,988']
['149', 'X-Factor', '8', '$2.99', 'Marvel', '10,979']
['150', 'Kabuki', '7', '$2.99', 'Marvel', '10,778']
['151', 'Painkiller Jane', '3', '$2.99', 'Dynamic', '10,701']
['152', 'Girls', '16', '$2.99', 'Image', '10,615']
['153', 'Spike Vs Dracula', '5', '$3.99', 'IDW', '10,538']
['154', 'Testament', '9', '$2.99', 'DC', '10,442']
['155', 'Simpsons Comics', '121', '$2.99', 'Bongo', '10,327']
['156', 'Teen Titans Go', '34', '$2.25', 'DC', '10,308']
['157', 'Solo', '12', '$4.99', 'DC', '10,289']
['158', 'Exterminators', '8', '$2.99', 'DC', '10,279']
['159', 'Zombies', '3', '$3.99', 'IDW', '10,193']
['160', 'Transformers Generations', '6', '$2.49', 'IDW', '10,184']
['161', 'Justice League Unlimited', '24', '$2.25', 'DC', '10,097']
['162', 'Amazing Spider-Man', '534', '$2.99', 'Marvel', '10,011']
['163', 'Shrugged', '2', '$2.99', 'Aspen', '9,618']
['164', 'Claw The Unconquered', '3', '$2.99', 'DC', '9,302']
['165', 'Jack Kirbys Galactic Bounty Hunters', '2', '$2.99', 'Marvel', '9,283']
['166', 'Forgotten Realms Crystal Shard', '1', '$4.95', "Devil's Due", '9,206']
['167', 'Batman Son of the Demon', '', '$5.99', 'DC', '9,187']
['168', 'Spawn', '158', '$2.95', 'Image', '9,130']
['169', 'Batman', '655', '$2.99', 'DC', '8,775']
