['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Marvel 1602', '1', '$3.50', 'Marvel', '152,528']
['2', 'Batman', '618', '$2.25', 'DC', '149,040']
['3', 'Superman Batman', '1', '$2.95', 'DC', '135,880']
['4', 'Ultimate X-Men', '36', '$2.25', 'Marvel', '111,929']
['5', 'Ultimate Spider-Man', '44', '$2.25', 'Marvel', '103,762']
['6', 'Ultimate Spider-Man', '45', '$2.25', 'Marvel', '101,929']
['7', 'New X-Men', '144', '$2.25', 'Marvel', '101,034']
['8', 'Uncanny X-Men', '429', '$2.25', 'Marvel', '95,088']
['9', 'Amazing Spider-Man', '57', '$2.25', 'Marvel', '94,685']
['10', 'Amazing Spider-Man', '56', '$2.25', 'Marvel', '93,478']
['11', 'Spectacular Spider-Man', '3', '$2.25', 'Marvel', '79,096']
['12', 'Supreme Power', '1', '$2.99', 'Marvel', '70,824']
['13', 'Wolverine', '4', '$2.25', 'Marvel', '69,363']
['14', 'Daredevil', '50', '$2.99', 'Marvel', '66,248']
['15', 'X-Treme X-Men', '30', '$2.99', 'Marvel', '65,608']
['16', 'X-Treme X-Men', '29', '$2.99', 'Marvel', '65,339']
['17', 'Transformers Generation One Vol. 2', '5', '$2.95', 'Dreamwave', '62,388']
['18', 'Teen Titans', '2', '$2.50', 'DC', '62,329']
['19', 'Incredible Hulk', '59', '$2.25', 'Marvel', '60,108']
['20', 'JLA', '84', '$2.25', 'DC', '59,899']
['21', 'JLA', '85', '$2.25', 'DC', '59,139']
['22', 'Avengers', '69', '$2.25', 'Marvel', '58,603']
['23', 'Fantastic Four', '502 (#73)', '$2.25', 'Marvel', '54,787']
['24', 'Fantastic Four', '503 (#74)', '$2.25', 'Marvel', '54,489']
['25', 'Spider-Man & Wolverine', '3', '$2.99', 'Marvel', '53,640']
['26', 'Emma Frost', '2', '$2.50', 'Marvel', '47,112']
['27', 'Outsiders', '3', '$2.50', 'DC', '45,666']
['28', 'G.I. Joe', '21*', '$2.95', 'Image', '44,012']
['29', 'JSA', '51', '$2.50', 'DC', '43,952']
['30', 'Captain America', '16', '$2.99', 'Marvel', '43,684']
['31', 'Superman Birthright', '2', '$2.95', 'DC', '43,013']
['32', 'Green Arrow', '29', '$2.50', 'DC', '42,074']
['33', 'Exiles', '30', '$2.99', 'Marvel', '41,806']
['34', 'Exiles', '31', '$2.99', 'Marvel', '41,195']
['35', 'Exiles', '32', '$2.99', 'Marvel', '41,076']
['36', 'Spawn', '127', '$2.50', 'Image', '39,883']
['37', 'Mystique', '5', '$2.99', 'Marvel', '39,332']
['38', 'G.I. Joe', '20', '$2.95', 'Image', '39,108']
['39', 'Sojourn', '25', '$1.00', 'CrossGen', '38,676']
['40', 'Detective Comics', '785', '$2.75', 'DC', '38,482']
['41', 'Formerly Known As Justice League', '2', '$2.50', 'DC', '38,363']
['42', 'Punisher', '30', '$2.99', 'Marvel', '37,856']
['43', 'Thor Vikings', '2', '$3.50', 'Marvel', '36,887']
['44', 'Batman Death & Maidens', '1', '$2.95', 'DC', '36,858']
['45', 'Planetary', '16', '$2.95', 'DC', '36,187']
['46', 'Flash', '201', '$2.25', 'DC', '35,665']
['47', 'JSA All Stars', '4', '$2.50', 'DC', '34,950']
['48', 'Green Lantern', '168', '$2.25', 'DC', '34,458']
['49', 'Superman', '196', '$2.25', 'DC', '34,086']
['50', 'Trouble', '2', '$2.99', 'Marvel', '33,609']
['51', 'Superman Red Son', '3', '$5.95', 'DC', '32,744']
['52', 'Thor', '67', '$2.99', 'Marvel', '32,699']
['53', 'Thundercats Dogs of War', '2', '$2.95', 'DC', '32,416']
['54', 'Transformers Armada', '14', '$2.95', 'Dreamwave', '32,416']
['55', 'Kingpin', '3', '$2.50', 'Marvel', '31,597']
['56', 'Authority Vol. 2', '4', '$2.95', 'DC', '31,328']
['57', 'Action Comics', '806', '$2.25', 'DC', '31,254']
['58', 'Iron Man', '71', '$2.99', 'Marvel', '31,224']
['59', 'Wonder Woman', '195', '$2.25', 'DC', '29,942']
['60', 'Thundercats Dogs of War', '3', '$2.95', 'DC', '29,912']
['61', 'Batman Gotham Knights', '44', '$2.75', 'DC', '29,823']
['62', 'Nightwing', '84', '$2.25', 'DC', '29,793']
['63', 'Batgirl Year One', '9', '$2.95', 'DC', '29,167']
['64', 'X-Statix', '12', '$2.99', 'Marvel', '29,033']
['65', 'Hawkman', '18', '$2.50', 'DC', '28,929']
['66', 'Adventures of Superman', '619', '$2.25', 'DC', '28,511']
['67', 'Batgirl', '43', '$2.50', 'DC', '28,362']
['68', 'Dark Days', '2', '$3.99', 'IDW', '28,243']
['69', 'Birds of Prey', '58', '$2.50', 'DC', '28,213']
['70', 'Alias', '25', '$2.99', 'Marvel', '28,034']
['71', 'X-Men Phoenix', '3', '$2.99', 'Marvel', '27,975']
['72', 'Aquaman', '9', '$2.50', 'DC', '27,811']
['73', 'Doctor Fate', '1', '$2.50', 'DC', '27,751']
['74', 'Arkham Asylum Living Hell', '4', '$2.50', 'DC', '27,170']
['75', 'Captain Marvel', '13', '$2.99', 'Marvel', '26,634']
['76', 'Supreme Power Sp Ed', '1', '$4.99', 'Marvel', '26,589']
['77', 'Y The Last Man', '14', '$2.95', 'DC', '26,559']
['78', 'Hulk Nightmerica', '3', '$2.99', 'Marvel', '26,559']
['79', 'Powers', '33', '$2.95', 'Image', '26,514']
['80', 'Superman & Batman\nGenerations III', '8', '$2.95', 'DC', '26,276']
['81', 'Authority Vol. 2', '0', '$2.95', 'DC', '25,829']
['82', 'Paradise X Special A', '', '$2.99', 'Marvel', '25,814']
['83', 'Fables', '16', '$2.50', 'DC', '25,695']
