['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Infinite Crisis', '1', '$3.99', 'DC', '249,107']
['2', 'House Of M', '7', '$2.99', 'Marvel', '134,344']
['3', 'New Avengers', '12', '$2.50', 'Marvel', '127,868']
['4', 'Justice', '2', '$3.50', 'DC', '125,036']
['5', 'Friendly Neighborhood Spider-Man', '1', '$2.99', 'Marvel', '85,707']
['6', 'Uncanny X-Men', '465', '$2.50', 'Marvel', '84,217']
['7', 'Villains United', '6', '$2.50', 'DC', '83,854']
['8', 'JLA', '120', '$2.50', 'DC', '82,840']
['9', 'Amazing Spider-Man', '525', '$2.50', 'Marvel', '79,469']
['10', 'JLA', '121', '$2.50', 'DC', '78,819']
['11', 'Wolverine', '34', '$2.50', 'Marvel', '75,616']
['12', 'Ultimate X-Men', '64', '$2.50', 'Marvel', '75,070']
['13', 'Ultimate Spider-Man', '84', '$2.50', 'Marvel', '74,623']
['14', 'X-Men', '176', '$2.50', 'Marvel', '74,588']
['15', 'Wolverine', '35', '$2.50', 'Marvel', '73,637']
['16', 'Rann Thanagar War', '6', '$2.50', 'DC', '71,329']
['17', 'Ultimate Fantastic Four', '24', '$2.50', 'Marvel', '70,504']
['18', 'Batman', '646', '$2.50', 'DC', '69,931']
['19', 'Ghost Rider', '2', '$2.99', 'Marvel', '69,644']
['20', 'Green Lantern Corps Recharge', '2', '$2.99', 'DC', '68,882']
['21', 'Superman', '222', '$2.50', 'DC', '67,595']
['22', 'Teen Titans', '28', '$2.50', 'DC', '66,539']
['23', 'Marvel Knights Spider-Man', '19', '$2.99', 'Marvel', '66,098']
['24', 'Ultimate Secret', '4', '$2.99', 'Marvel', '64,868']
['25', 'Young Avengers', '8', '$2.99', 'Marvel', '63,833']
['26', 'DC Special Return of Donna Troy', '4', '$2.99', 'DC', '57,749']
['27', 'JSA Classified', '4', '$2.50', 'DC', '55,868']
['28', 'Superman Shazam First Thunder', '2', '$3.50', 'DC', '54,567']
['29', 'JSA', '78', '$2.50', 'DC', '54,035']
['30', 'Sentry', '2', '$2.99', 'Marvel', '53,350']
['31', 'Wonder Woman', '221', '$2.50', 'DC', '52,861']
['32', 'Adventures of Superman', '645', '$2.50', 'DC', '51,000']
['33', 'Action Comics', '832', '$2.50', 'DC', '47,937']
['34', 'Outsiders', '29', '$2.50', 'DC', '47,581']
['35', 'Wonder Woman', '222', '$2.50', 'DC', '47,035']
['36', 'Flash', '227', '$2.50', 'DC', '46,637']
['37', 'Captain America', '11', '$2.99', 'Marvel', '45,133']
['38', 'Daredevil', '78', '$2.99', 'Marvel', '45,042']
['39', 'JLA Classified', '13', '$2.50', 'DC', '43,805']
['40', 'Incredible Hulk', '87', '$2.99', 'Marvel', '42,427']
['41', 'New X-Men', '19', '$2.99', 'Marvel', '41,665']
['42', 'Exiles', '71', '$2.99', 'Marvel', '41,105']
['43', 'Captain Atom Armageddon', '1', '$2.99', 'DC', '40,637']
['44', 'Black Panther', '9', '$2.99', 'Marvel', '40,147']
['45', 'Spawn', '150', '$4.95', 'Image', '40,126']
['46', 'Nightwing', '113', '$2.50', 'DC', '39,811']
['47', 'Detective Comics', '812', '$2.50', 'DC', '39,245']
['48', 'Supreme Power Hyperion', '2', '$2.99', 'Marvel', '37,399']
['49', 'She-Hulk 2', '1', '$2.99', 'Marvel', '37,196']
['50', 'Punisher', '26', '$2.99', 'Marvel', '36,427']
['51', 'Supreme Power Nighthawk', '2', '$2.99', 'Marvel', '35,161']
['52', 'Conan', '21', '$2.99', 'Dark Horse', '34,210']
['53', 'Robin', '143', '$2.50', 'DC', '34,119']
['54', 'Legion of Super Heroes', '11', '$2.99', 'DC', '34,091']
['55', 'Mutopia X', '4', '$2.99', 'Marvel', '33,944']
['56', 'Green Arrow', '55', '$2.50', 'DC', '32,783']
['57', 'Birds of Prey', '87', '$2.50', 'DC', '32,063']
['58', 'Marvel 1602 New World', '4', '$3.50', 'Marvel', '31,818']
['59', 'Weapon X Days of Future Now', '4', '$2.99', 'Marvel', '30,385']
['60', 'Batman Gotham Knights', '70', '$2.50', 'DC', '30,280']
['61', 'New Thunderbolts', '13', '$2.99', 'Marvel', '29,231']
['62', 'Defenders', '4', '$2.99', 'Marvel', '29,056']
['63', 'X-Men Colossus Bloodline', '2', '$2.99', 'Marvel', '28,867']
['64', 'Thor Blood Oath', '2', '$2.99', 'Marvel', '28,462']
['65', 'Conan & Demons of Khitai', '1', '$2.99', 'Dark Horse', '28,357']
['66', 'Batman Journey Into Knight', '3', '$2.50', 'DC', '28,196']
['67', 'New Thunderbolts', '14', '$2.99', 'Marvel', '27,846']
['68', 'Astro City Dark Age', '4', '$2.99', 'DC', '27,350']
['69', 'Batgirl', '69', '$2.50', 'DC', '26,853']
['70', 'Runaways', '9', '$2.99', 'Marvel', '26,783']
['71', 'Army of Darkness', '1', '$2.99', 'Dynamic', '26,623']
['72', 'Y The Last Man', '38', '$2.99', 'DC', '26,518']
['73', 'Powers', '13', '$2.95', 'Marvel', '26,518']
