['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Blackest Night', '3', '$3.99', 'DC', '140,667']
['2', 'Captain America Reborn', '3', '$3.99', 'Marvel', '108,240']
['3', 'Batman And Robin', '4', '$2.99', 'DC', '106,835']
['4', 'Green Lantern', '46', '$2.99', 'DC', '103,579']
['5', 'Wolverine Giant-Size Old Man Logan', '1', '$4.99', 'Marvel', '93,744']
['6', 'Blackest Night Batman', '2', '$2.99', 'DC', '87,564']
['7', 'New Avengers', '57', '$3.99', 'Marvel', '85,526']
['8', 'Green Lantern Corps', '40', '$2.99', 'DC', '83,042']
['9', 'Dark Avengers', '9', '$3.99', 'Marvel', '79,662']
['10', 'Blackest Night Superman', '2', '$2.99', 'DC', '78,700']
['11', 'Batman', '690', '$2.99', 'DC', '76,936']
['12', 'Dark Avengers Uncanny X-Men Exodus', '', '$3.99', 'Marvel', '75,598']
['13', 'Uncanny X-Men', '515', '$2.99', 'Marvel', '73,523']
['14', 'Amazing Spider-Man', '606', '$2.99', 'Marvel', '70,118']
['15', 'Ultimate Comics Avengers', '2', '$3.99', 'Marvel', '68,539']
['16', 'Thor', '603', '$3.99', 'Marvel', '65,210']
['17', 'Blackest Night Titans', '2', '$2.99', 'DC', '64,032']
['18', 'Amazing Spider-Man', '604', '$2.99', 'Marvel', '63,382']
['19', 'Amazing Spider-Man', '605', '$3.99', 'Marvel', '62,778']
['20', 'Amazing Spider-Man', '607', '$2.99', 'Marvel', '62,517']
['21', 'Dark Wolverine', '78', '$2.99', 'Marvel', '60,651']
['22', 'Dark Reign List Avengers One Shot', '', '$3.99', 'Marvel', '60,286']
['23', 'Hulk', '15', '$3.99', 'Marvel', '58,618']
['24', 'Ultimate Comics Spider-Man', '2', '$3.99', 'Marvel', '57,429']
['25', 'Detective Comics', '857', '$3.99', 'DC', '57,015']
['26', 'Justice League of America', '37', '$2.99', 'DC', '55,431']
['27', 'Justice League Cry For Justice', '3', '$3.99', 'DC', '54,680']
['28', 'Superman Secret Origin', '1', '$3.99', 'DC', '54,584']
['29', 'Mighty Avengers', '29', '$2.99', 'Marvel', '54,430']
['30', 'Dark Reign List X-Men One Shot', '', '$3.99', 'Marvel', '53,824']
['31', 'Buffy The Vampire Slayer', '28', '$2.99', 'Dark Horse', '52,259']
['32', 'Incredible Hulk', '602', '$3.99', 'Marvel', '51,540']
['33', 'Ultimate Comics Armor Wars', '1', '$3.99', 'Marvel', '50,992']
['34', 'Deadpool', '15', '$2.99', 'Marvel', '50,436']
['35', 'Dark X-Men Confession One-Shot', '', '$3.99', 'Marvel', '49,897']
['36', 'Kick Ass', '7', '$2.99', 'Marvel', '49,895']
['37', 'X-Force', '19', '$2.99', 'Marvel', '49,775']
['38', 'Invincible Iron Man', '18', '$2.99', 'Marvel', '47,999']
['39', 'Red Robin', '4', '$2.99', 'DC', '47,905']
['40', 'Marvels Project', '2', '$3.99', 'Marvel', '47,704']
['41', 'Thor Annual', '1', '$3.99', 'Marvel', '47,678']
['42', 'Fantastic Four', '571', '$2.99', 'Marvel', '47,428']
['43', 'Justice Society of America', '31', '$2.99', 'DC', '47,396']
['44', 'Adventure Comics', '2', '$3.99', 'DC', '47,256']
['45', 'Spider-Woman', '1', '$3.99', 'Marvel', '47,162']
['46', 'Invincible Iron Man', '17', '$2.99', 'Marvel', '47,142']
['47', 'X-Men Legacy Annual', '1', '$3.99', 'Marvel', '46,783']
['48', 'Batman Widening Gyre', '2', '$2.99', 'DC', '46,248']
['49', 'Deadpool Merc With A Mouth', '3', '$2.99', 'Marvel', '43,818']
['50', 'Wolverine Origins', '40', '$2.99', 'Marvel', '42,688']
['51', 'Dark Reign List Daredevil One Shot', '', '$3.99', 'Marvel', '41,699']
['52', 'Wolverine Weapon X', '5', '$3.99', 'Marvel', '40,940']
['53', 'Batgirl', '2', '$2.99', 'DC', '40,592']
['54', 'Thunderbolts', '135', '$2.99', 'Marvel', '39,927']
['55', 'Batman Streets of Gotham', '4', '$3.99', 'DC', '37,856']
['56', 'Archie', '601', '$2.50', 'Archie', '37,839']
['57', 'Superman World of New Krypton', '7', '$2.99', 'DC', '37,665']
['58', 'Superman', '692', '$2.99', 'DC', '37,663']
['59', 'Superman Batman', '64', '$2.99', 'DC', '36,301']
['60', 'Action Comics', '881', '$3.99', 'DC', '36,153']
['61', 'Wednesday Comics', '9', '$3.99', 'DC', '35,931']
['62', 'Marvel Zombies Return', '1', '$3.99', 'Marvel', '35,265']
