['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Civil War', '4', '$2.99', 'Marvel', '272,547']
['2', 'Justice League of America', '2', '$2.99', 'DC', '143,398']
['3', 'Astonishing X-Men', '17', '$2.99', 'Marvel', '124,014']
['4', 'Amazing Spider-Man', '535', '$2.99', 'Marvel', '117,044']
['5', 'Ultimate Spider-Man', '100', '$3.99', 'Marvel', '116,186']
['6', '52', '18', '$2.50', 'DC', '111,819']
['7', '52', '19', '$2.50', 'DC', '111,600']
['8', '52', '20', '$2.50', 'DC', '111,089']
['9', '52', '21', '$2.50', 'DC', '110,339']
['10', 'Wolverine', '46', '$2.99', 'Marvel', '107,855']
['11', 'Civil War Front Line', '6', '$2.99', 'Marvel', '105,279']
['12', 'Wolverine Origins', '6', '$2.99', 'Marvel', '101,004']
['13', 'Ultimates 2', '12', '$3.99', 'Marvel', '97,249']
['14', 'Civil War X-Men', '3', '$2.99', 'Marvel', '92,965']
['15', 'Batman', '657', '$2.99', 'DC', '91,348']
['16', 'Uncanny X-Men', '478', '$2.99', 'Marvel', '89,841']
['17', 'Captain America', '22', '$2.99', 'Marvel', '82,223']
['18', 'X-Men', '191', '$2.99', 'Marvel', '82,040']
['19', 'Green Lantern', '13', '$2.99', 'DC', '78,094']
['20', 'Civil War Young Avengers &\nRunaways', '3', '$2.99', 'Marvel', '75,490']
['21', 'Civil War Files', '', '$3.99', 'Marvel', '74,677']
['22', 'X-Men Phoenix Warsong', '1', '$2.99', 'Marvel', '71,717']
['23', 'Ultimate X-Men', '74', '$2.99', 'Marvel', '68,867']
['24', 'Supergirl', '10', '$2.99', 'DC', '67,351']
['25', 'Flash Fastest Man Alive', '4', '$2.99', 'DC', '66,657']
['26', 'Teen Titans', '39', '$2.99', 'DC', '65,963']
['27', 'Ms Marvel', '7', '$2.99', 'Marvel', '64,967']
['28', 'Moon Knight', '5', '$2.99', 'Marvel', '64,729']
['29', 'Superman', '656', '$2.99', 'DC', '64,282']
['30', 'Detective Comics', '823', '$2.99', 'DC', '64,209']
['31', 'Heroes For Hire', '2', '$2.99', 'Marvel', '63,989']
['32', 'Eternals', '4', '$3.99', 'Marvel', '63,989']
['33', 'Ultimate Fantastic Four', '34', '$2.99', 'Marvel', '63,441']
['34', 'Cable Deadpool', '32', '$2.99', 'Marvel', '57,787']
['35', 'Action Comics', '843', '$2.99', 'DC', '56,079']
['36', 'Daredevil', '89', '$2.99', 'Marvel', '55,476']
['37', 'Sensational Spider-Man', '30', '$2.99', 'Marvel', '54,462']
['38', 'Ghost Rider', '3', '$2.99', 'Marvel', '54,023']
['39', 'Incredible Hulk', '98', '$2.99', 'Marvel', '52,982']
['40', 'Captain America', '21', '$2.99', 'Marvel', '49,045']
['41', 'Friendly Neighborhood Spider-Man', '12', '$2.99', 'Marvel', '48,058']
['42', 'Green Lantern Corps', '4', '$2.99', 'DC', '46,615']
['43', 'Mystery in Space', '1', '$3.99', 'DC', '46,606']
['44', 'Annihilation', '2', '$2.99', 'Marvel', '44,532']
