['\n', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['82', 'Thunderbolts', '162', '$2.99', 'Marvel', '25,990']
['83', 'Flashpoint Kid Flash Lost', '3', '$2.99', 'DC', '25,978']
['84', 'Superman Beyond', '0', '$3.99', 'DC', '25,793']
['85', 'Justice Society of America', '54', '$2.99', 'DC', '25,584']
['86', 'Batman Gates of Gotham', '5', '$2.99', 'DC', '25,376']
['87', 'Fear Itself Wolverine', '2', '$2.99', 'Marvel', '25,268']
['88', 'Flashpoint Citizen Cold', '3', '$2.99', 'DC', '25,009']
['89', 'Avengers Academy', '17', '$2.99', 'Marvel', '24,898']
['90', 'Alpha Flight', '3', '$2.99', 'Marvel', '24,872']
['91', 'Flashpoint Deathstroke the Curse of\nRavager', '3', '$2.99', 'DC', '24,634']
['92', 'Avengers Academy', '18', '$2.99', 'Marvel', '24,538']
['93', 'Ghost Rider', '2', '$2.99', 'Marvel', '24,440']
['94', 'Flashpoint Lois Lane and the\nResistance', '3', '$2.99', 'DC', '24,060']
['95', 'X-23', '13', '$2.99', 'Marvel', '23,976']
['96', 'Green Arrow', '15', '$2.99', 'DC', '23,883']
['97', 'X-Factor', '223', '$2.99', 'Marvel', '23,854']
['98', 'Teen Titans', '99', '$2.99', 'DC', '23,756']
['99', 'Flashpoint Secret Seven', '3', '$2.99', 'DC', '23,747']
['100', 'X-Factor', '224', '$2.99', 'Marvel', '23,681']
['101', 'Flashpoint Frankenstein Creatures\nof Unknown', '3', '$2.99', 'DC', '23,131']
['102', 'Flashpoint Legion of Doom', '3', '$2.99', 'DC', '23,088']
['103', 'Shield', '2', '$2.99', 'Marvel', '22,877']
['104', 'Angel & Faith', '1 Morris Cvr', '$2.99', 'Dark Horse', '22,813']
['105', 'Fear Itself Deadpool', '3', '$2.99', 'Marvel', '22,725']
['106', 'Batgirl', '24', '$2.99', 'DC', '22,695']
['107', 'Flashpoint the Outsider', '3', '$2.99', 'DC', '21,839']
['108', 'Batman Beyond', '8', '$2.99', 'DC', '21,838']
['109', 'Daken Dark Wolverine', '12', '$2.99', 'Marvel', '21,734']
['110', 'Batman 80 Page Giant 2011', '1', '$5.99', 'DC', '21,681']
['111', 'Legion of Super Heroes', '16', '$2.99', 'DC', '21,373']
['112', 'Daken Dark Wolverine', '13', '$2.99', 'Marvel', '21,302']
['113', 'Superboy', '10', '$2.99', 'DC', '20,563']
['114', 'Spider-Island Cloak And Dagger', '1', '$2.99', 'Marvel', '20,348']
['115', 'Black Panther Man Without Fear', '522', '$2.99', 'Marvel', '20,342']
['116', 'Superboy', '11', '$2.99', 'DC', '20,317']
['117', 'Gotham City Sirens', '26', '$2.99', 'DC', '20,216']
['118', 'Fear Itself Home Front', '5', '$3.99', 'Marvel', '19,956']
['119', 'Spider-Island Deadly Foes', '1', '$4.99', 'Marvel', '19,956']
['120', 'Supergirl', '67', '$2.99', 'DC', '19,764']
['121', 'Hellboy the Fury', '3', '$2.99', 'Dark Horse', '19,674']
['122', 'Wolverine Best There Is', '9', '$3.99', 'Marvel', '19,476']
['123', 'Adventure Comics', '529', '$2.99', 'DC', '19,227']
['124', 'Secret Six', '36', '$2.99', 'DC', '19,104']
['125', 'Green Lantern Movie Prequel Sinestro', '1', '$2.99', 'DC', '18,918']
['126', 'Mystic', '1', '$2.99', 'Marvel', '18,783']
['127', 'Star Wars Dark Times Out of the\nWilderness', '1', '$2.99', 'Dark Horse', '18,548']
['128', 'Spider-Island Amazing Spider-Girl', '1', '$2.99', 'Marvel', '18,394']
['129', 'Fables', '108', '$2.99', 'DC', '18,390']
['130', 'Heroes For Hire', '10', '$2.99', 'Marvel', '18,374']
['131', 'Titans', '38', '$2.99', 'DC', '18,035']
['132', 'Boys', '57', '$3.99', 'Dynamic Forces', '17,884']
['133', 'Punishermax', '16', '$3.99', 'Marvel', '17,625']
['134', 'Kevin Smith Bionic Man', '1', '$3.99', 'Dynamic Forces', '17,187']
['135', 'Zatanna', '16', '$2.99', 'DC', '17,076']
['136', 'Iron Man 2.0', '7.1', '$2.99', 'Marvel', '16,984']
['137', 'Fear Itself Deep', '3', '$2.99', 'Marvel', '16,918']
['138', 'Vengeance', '2', '$3.99', 'Marvel', '16,895']
['139', 'Herc', '6', '$2.99', 'Marvel', '16,730']
['140', 'DC Universe Online Legends', '13', '$2.99', 'DC', '16,540']
['141', 'Power Girl', '27', '$2.99', 'DC', '16,491']
['142', 'Fear Itself Youth In Revolt', '4', '$2.99', 'Marvel', '16,478']
['143', 'Iron Man 2.0', '8', '$2.99', 'Marvel', '16,455']
['144', 'Dark Tower Gunslinger Battle of Tull', '3', '$3.99', 'Marvel', '16,337']
['145', 'Red Skull', '2', '$2.99', 'Marvel', '16,166']
['146', 'Fear Itself Fearsome Four', '3', '$2.99', 'Marvel', '16,099']
['147', 'DC Universe Online Legends', '14', '$2.99', 'DC', '16,018']
['148', 'Spider-Island Deadly Hands of Kung\nFu', '1', '$2.99', 'Marvel', '15,907']
['149', 'Marvel Universe Vs Wolverine', '3', '$3.99', 'Marvel', '15,583']
['150', 'Star Wars Knight Errant Deluge', '1', '$3.50', 'Dark Horse', '15,448']
['151', 'American Vampire', '18', '$2.99', 'DC', '15,423']
['152', 'Boys Butcher Baker Candlestickmaker', '2', '$3.99', 'Dynamic Forces', '15,168']
['153', 'Invincible', '82', '$2.99', 'Image', '15,105']
['154', 'Star Wars Invasion Revelations', '2', '$3.50', 'Dark Horse', '14,829']
['155', 'Rocketeer Adventures', '4', '$3.99', 'IDW', '14,749']
['156', 'Star Wars Old Republic', '3', '$3.50', 'Dark Horse', '14,741']
['157', 'American Vampire Survival of the\nFittest', '3', '$2.99', 'DC', '14,696']
['158', 'Deadpoolmax', '11', '$3.99', 'Marvel', '14,626']
['159', 'Stand Night Has Come', '1', '$3.99', 'Marvel', '14,510']
['160', 'Justice League', '1 Combo Pack', '$4.99', 'DC', '14,432']
['161', 'Star Wars Jedi Dark Side', '4', '$2.99', 'Dark Horse', '14,425']
['162', 'Spawn', '210', '$2.99', 'Image', '14,100']
['163', 'Herc', '6.1', '$2.99', 'Marvel', '13,990']
['164', 'Haunt', '17', '$2.99', 'Image', '13,443']
['165', 'Warlord of Mars Dejah Thoris', '5', '$3.99', 'Dynamic Forces', '13,331']
['166', 'Criminal Last of Innocent', '3', '$3.50', 'Marvel', '13,265']
['167', 'Iron Age', '3', '$4.99', 'Marvel', '13,036']
['168', 'Thor Heaven And Earth', '2', '$2.99', 'Marvel', '12,696']
['169', 'Hero Comics 2011', '\n', '$3.99', 'IDW', '12,668']
['170', 'Wolverine And Black Cat Claws 2', '2', '$3.99', 'Marvel', '12,668']
['171', 'DC Retroactive Batman the 80s', '1', '$4.99', 'DC', '12,534']
['172', 'Godzilla Kingdom of Monsters', '6', '$3.99', 'IDW', '12,524']
['173', 'Vampirella', '9', '$3.99', 'Dynamic Forces', '12,459']
['174', 'Red Wing', '2', '$3.50', 'Image', '12,368']
['175', 'Dollhouse Epitaphs', '2', '$3.50', 'Dark Horse', '12,366']
['176', 'Chew', '20', '$2.99', 'Image', '12,202']
['177', 'Iron Age Omega', '1', '$2.99', 'Marvel', '12,144']
['178', 'Conan Road of Kings', '7', '$3.50', 'Dark Horse', '11,955']
['179', 'DC Retroactive Batman the 90s', '1', '$4.99', 'DC', '11,609']
['180', 'DC Retroactive Green Lantern the 80s', '1', '$4.99', 'DC', '11,398']
['181', 'Captain America Corps', '3', '$2.99', 'Marvel', '11,394']
['182', 'BPRD Hell On Earth Monsters', '2', '$3.50', 'Dark Horse', '11,221']
['183', 'DC Retroactive Justice League\nAmerica the 90s', '1', '$4.99', 'DC', '11,205']
['184', 'Hellraiser', '4', '$3.99', 'Boom', '11,096']
['185', 'DC Retroactive Superman the 80s', '1', '$4.99', 'DC', '11,072']
['186', 'Rachel Rising', '1', '$3.99', 'Abstract', '10,989']
['187', 'Thor Heaven And Earth', '3', '$2.99', 'Marvel', '10,948']
['188', 'Artifacts', '9', '$3.99', 'Image', '10,942']
['189', 'G.I. Joe Vol. 2 Ongoing', '4', '$3.99', 'IDW', '10,824']
['190', 'Baltimore Curse Bells', '1', '$3.50', 'Dark Horse', '10,797']
['191', 'Unwritten', '28', '$2.99', 'DC', '10,731']
['192', 'Morning Glories', '11', '$2.99', 'Image', '10,653']
['193', 'DC Retroactive Justice League\nAmerica the 80s', '1', '$4.99', 'DC', '10,583']
['194', 'Severed', '1', '$2.99', 'Image', '10,573']
['195', 'DC Retroactive Green Lantern the 90s', '1', '$4.99', 'DC', '10,527']
['196', 'Godzilla Gangsters &\nGoliaths', '3', '$3.99', 'IDW', '10,525']
['197', 'Fear Itself Fellowship of Fear Fear', '\n', '$3.99', 'Marvel', '10,448']
['198', 'DC Retroactive the Flash the 80s', '1', '$4.99', 'DC', '10,446']
['199', 'Jonah Hex', '70', '$2.99', 'DC', '10,369']
['200', 'Transformers Ongoing', '23', '$3.99', 'IDW', '10,327']
['201', 'Transformers Ongoing', '24', '$3.99', 'IDW', '10,097']
['202', 'DC Retroactive Wonder Woman the 80s', '1', '$4.99', 'DC', '10,079']
['203', 'Supreme Power', '3', '$3.99', 'Marvel', '10,040']
['204', 'Dungeons & Dragons Drizzt', '1', '$3.99', 'IDW', '9,855']
['205', 'Warlord of Mars Fall of Barsoom', '2', '$3.99', 'Dynamic Forces', '9,812']
['206', 'G.I. Joe A Real American Hero', '169', '$3.99', 'IDW', '9,670']
['207', 'Izombie', '16', '$2.99', 'DC', '9,568']
['208', 'DC Retroactive the Flash the 90s', '1', '$4.99', 'DC', '9,512']
['209', 'Sonic the Hedgehog', '228', '$2.99', 'Archie', '9,444']
['210', 'DC Retroactive Superman the 90s', '1', '$4.99', 'DC', '9,443']
['211', 'Sonic the Hedgehog', '227', '$2.99', 'Archie', '9,419']
['212', 'Hellblazer', '282', '$2.99', 'DC', '9,372']
['213', 'Mystery Men', '4', '$2.99', 'Marvel', '9,300']
['214', 'DC Retroactive Wonder Woman the 90s', '1', '$4.99', 'DC', '9,290']
['215', 'Snake Eyes Ongoing', '4', '$3.99', 'IDW', '9,288']
['216', 'Dungeons And Dragons', '9', '$3.99', 'IDW', '8,987']
['217', 'Dark Horse Presents', '3 Gibbons Cvr', '$7.99', 'Dark Horse', '8,931']
['218', 'Mega Man', '4 Spaz Cvr', '$2.99', 'Archie', '8,900']
['219', 'Irredeemable', '28', '$3.99', 'Boom', '8,820']
['220', 'All Winners Squad Band of Heroes', '3', '$2.99', 'Marvel', '8,766']
['221', 'Lady Death', '8', '$3.99', 'Avatar', '8,681']
['222', 'Dungeons And Dragons', '10', '$3.99', 'IDW', '8,546']
['223', 'Goon', '35', '$3.50', 'Dark Horse', '8,528']
['224', 'Zombies Christmas Carol', '4', '$3.99', 'Marvel', '8,513']
['225', 'Witchblade', '147', '$3.99', 'Image', '8,487']
['226', 'Thunder Agents', '10', '$2.99', 'DC', '8,453']
['227', 'Gambit From the Marvel Vault', '1', '$2.99', 'Marvel', '8,441']
['228', 'War Goddess', '0', '$3.99', 'Avatar', '8,427']
['229', 'Planet of the Apes', '5', '$1.00', 'Boom', '8,386']
['230', 'Grimm Fairy Tales', '63', '$2.99', 'Zenescope', '8,086']
['231', 'Young Justice', '7', '$2.99', 'DC', '8,062']
['232', 'Sweet Tooth', '24', '$2.99', 'DC', '7,948']
['233', 'Suicide Girls', '4', '$3.99', 'IDW', '7,902']
['234', 'Spongebob Comics', '4', '$2.99', 'United Plankton', '7,889']
['235', 'Red Sonja', '57', '$3.99', 'Dynamic Forces', '7,888']
['236', 'X-Men Schism', '1', '$4.99', 'Marvel', '7,792']
['237', 'Locke & Key Clockworks', '2', '$3.99', 'IDW', '7,686']
['238', 'John Byrne Next Men', '9', '$3.99', 'IDW', '7,651']
['239', 'Tiny Titans', '43', '$2.99', 'DC', '7,534']
['240', 'Zombies Christmas Carol', '5', '$3.99', 'Marvel', '7,514']
['241', 'Doctor Who Ongoing Vol. 2', '8', '$3.99', 'IDW', '7,480']
['242', 'Sergio Aragones Funnies', '2', '$3.50', 'Bongo', '7,439']
['243', 'X-Men Schism', '2', '$3.99', 'Marvel', '7,346']
['244', 'Roger Langridge Snarked', '0', '$1.00', 'Boom', '7,159']
['245', 'Sonic Universe', '31', '$2.99', 'Archie', '7,038']
['246', 'Spirit', '17', '$2.99', 'DC', '7,032']
['247', 'Incorruptible', '21', '$3.99', 'Boom', '7,015']
['248', 'Northlanders', '43', '$2.99', 'DC', '6,901']
['249', 'Anne Rice Servant of the Bones', '1', '$3.99', 'IDW', '6,884']
['250', 'Green Hornet Year One', '11', '$3.99', 'Dynamic Forces', '6,839']
['251', 'Queen Sonja', '19', '$3.99', 'Dynamic Forces', '6,816']
['252', 'Simpsons Comics', '181', '$2.99', 'Bongo', '6,796']
['253', 'Anita Blake Circus of Damned Ingenue', '5', '$3.99', 'Marvel', '6,712']
['254', 'Amazing Spider-Man Infested', '1', '$3.99', 'Marvel', '6,692']
['255', 'Xombi', '6', '$2.99', 'DC', '6,669']
['256', 'Elric the Balance Lost', '2', '$3.99', 'Boom', '6,643']
['257', 'Zorro Rides Again', '1', '$3.99', 'Dynamic Forces', '6,569']
['258', 'Caligula', '3', '$3.99', 'Avatar', '6,560']
['259', 'Tales From Neverland', '3', '$3.99', 'Zenescope', '6,531']
['260', 'House of Mystery', '40', '$2.99', 'DC', '6,512']
['261', 'Ka-Zar', '3', '$2.99', 'Marvel', '6,475']
['262', 'Doctor Who Annual 2011', '\n', '$7.99', 'IDW', '6,453']
['263', 'Grimm Fairy Tales', '62', '$2.99', 'Zenescope', '6,452']
['264', 'Scalped', '51', '$2.99', 'DC', '6,409']
['265', 'Fathom Blue Descent', '3 Cvr A Alex Sanchez', '$2.99', 'Aspen', '6,398']
['266', 'All New Batman the Brave And the\nBold', '10', '$2.99', 'DC', '6,351']
['267', 'Doc Savage', '17', '$2.99', 'DC', '6,312']
['268', 'Last Phantom', '8', '$3.99', 'Dynamic Forces', '6,172']
['269', 'Fly', '3 A Cvr Ebas', '$2.99', 'Zenescope', '6,133']
['270', '50 Girls 50', '3', '$2.99', 'Image', '6,127']
['271', 'Sinbad Gft Dream Eater One Shot', '\n', '$2.99', 'Zenescope', '6,059']
['272', 'Veronica', '208', '$2.99', 'Archie', '5,981']
['273', '68 (Sixty Eight)', '3', '$3.99', 'Image', '5,954']
['274', 'Soulfire Vol. 3', '3 Cvr A Fabok', '$2.99', 'Aspen', '5,895']
['275', 'Executive Assistant Iris Vol. 2', '2 Cvr A Francisco', '$3.50', 'Aspen', '5,843']
['276', 'The Rinse', '1', '$1.00', 'Boom', '5,819']
['277', 'War Goddess', '1', '$3.99', 'Avatar', '5,789']
['278', 'Zorro Rides Again', '2', '$3.99', 'Dynamic Forces', '5,740']
['279', 'Hack Slash Eva Monsters Ball', '3', '$3.99', 'Dynamic Forces', '5,726']
['280', 'Dmz', '68', '$2.99', 'DC', '5,668']
['281', 'Spider-Man Emergence Evil Jackal\nAnd Hobgoblin', '1', '$4.99', 'Marvel', '5,666']
['282', 'Night of the Living Dead Death\nValley', '3', '$3.99', 'Avatar', '5,527']
['283', 'Bart Simpson Comics', '62', '$2.99', 'Bongo', '5,462']
['284', 'Warehouse 13', '1', '$3.99', 'Dynamic Forces', '5,380']
['285', 'Grimm Fairy Tales Annual 2011', '\n', '$5.99', 'Zenescope', '5,349']
['286', 'Darkwing Duck', '15', '$3.99', 'Boom', '5,312']
['287', 'Butcher Baker Righteous Maker', '6', '$2.99', 'Image', '5,256']
['288', 'Salems Daughter Haunting', '1 A Cvr Artgerm', '$2.99', 'Zenescope', '5,171']
['289', '30 Days of Night Night Again', '4', '$3.99', 'IDW', '5,157']
['290', 'Vescell', '1', '$2.99', 'Image', '5,094']
['291', 'Damaged', '1', '$3.99', 'Radical', '4,977']
['292', 'Usagi Yojimbo', '139', '$3.50', 'Dark Horse', '4,769']
['293', 'Savage Dragon', '172', '$3.50', 'Image', '4,717']
['294', 'Savage Dragon', '173', '$3.50', 'Image', '4,712']
['295', 'Avengelyne', '2', '$2.99', 'Image', '4,710']
['296', 'Scooby Doo Where Are You', '12', '$2.99', 'DC', '4,686']
['297', 'Spider-Man', '17', '$2.99', 'Marvel', '4,675']
['298', 'Strawberry Shortcake Berry Fun', '1', '$3.95', 'Ape', '4,581']
['299', 'Chronicles of Wormwood Last Battle', '6', '$4.99', 'Avatar', '4,532']
['300', 'Blue Estate', '5', '$2.99', 'Image', '4,514']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Top-selling trade paperbacks', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Serenity HC Vol. 2 Better Days\n& Other Stories', '', '$19.99', 'Dark Horse', '4,076']
['2', 'Star Wars Adv Chewbacca &\nSlavers of the Shadowland', '', '$7.99', 'Dark Horse', '3,612']
['3', 'We 3 Deluxe Edition HC', '', '$24.99', 'DC', '3,229']
['4', 'BPRD Hell On Earth Vol. 1 New World', '', '$19.99', 'Dark Horse', '3,110']
['5', 'Batman Mad Love And Other Stories', '', '$17.99', 'DC', '3,088']
['6', 'FF By Jonathan Hickman Prem HC Vol.\n1', '', '$19.99', 'Marvel', '2,685']
['7', 'Walking Dead Vol. 14 No Way Out', '', '$14.99', 'Image', '2,638']
['8', 'Walking Dead Vol. 1 Days Gone Bye', '', '$9.99', 'Image', '2,632']
['9', 'Batman Under the Red Hood', '', '$29.99', 'DC', '2,625']
['10', 'Invincible Iron Man Vol. 6 Stark\nResilient Book 2', '', '$15.99', 'Marvel', '2,522']
['11', 'Shadowland', '', '$19.99', 'Marvel', '2,502']
['12', 'Hellblazer Bloody Carnations', '', '$19.99', 'DC', '2,445']
['13', 'Green Lantern Emerald Warriors HC\nVol. 1', '', '$22.99', 'DC', '2,320']
['14', 'Superman Batman Night And Day', '', '$17.99', 'DC', '2,250']
['15', 'Batman Impostors', '', '$14.99', 'DC', '2,212']
['16', 'Fables Deluxe Edition HC Vol. 3', '', '$29.99', 'DC', '2,158']
['17', 'League of Extraordinary Gentlemen\nIII Century #2 1969', '', '$9.95', 'Top Shelf', '2,153']
['18', 'Crow Special Ed', '', '$18.00', 'Pocket', '2,117']
['19', 'Oz Marvelous Land of Oz', '', '$19.99', 'Marvel', '2,105']
['20', 'Madame Xanadu Vol. 4 Extra Sensory', '', '$17.99', 'DC', '2,092']
['21', 'Best of Archie Comics', '', '$9.99', 'Archie', '2,080']
['22', 'Creepy Presents Bernie Wrightson HC', '', '$19.99', 'Dark Horse', '2,065']
['23', 'X-Men Curse of Mutants', '', '$19.99', 'Marvel', '2,055']
['24', 'X-Men Legacy Collision', '', '$14.99', 'Marvel', '2,047']
['25', 'Showcase Presents Trial of the Flash', '', '$19.99', 'DC', '2,031']
['26', 'Spider-Man Big Time', '', '$14.99', 'Marvel', '1,989']
['27', 'Superman Grounded HC Vol. 1', '', '$22.99', 'DC', '1,977']
['28', 'Transmetropolitan Vol. 10 One More\nTime New Ed', '', '$19.99', 'DC', '1,972']
['29', 'Carnage HC Family Feud', '', '$24.99', 'Marvel', '1,959']
['30', 'Chronicles of Conan Vol. 21 Blood\nof Titan', '', '$18.99', 'Dark Horse', '1,873']
['31', 'Incredible Hulks Dark Son', '', '$19.99', 'Marvel', '1,849']
['32', 'Star Wars Long Time Ago Omnibus\nVol. 4', '', '$24.99', 'Dark Horse', '1,841']
['33', 'Silver Surfer Devolution', '', '$14.99', 'Marvel', '1,781']
['34', 'X-Men Prelude to Schism Prem HC', '', '$19.99', 'Marvel', '1,747']
['35', 'Terry Moores Echo Complete Ed Sc', '', '$39.99', 'Abstract', '1,701']
['36', 'Invincible Iron Man Prem HC Vol. 8\nUnfixable', '', '$19.99', 'Marvel', '1,665']
['37', 'Yu Gi Oh Gx Vol. 7', '', '$9.99', 'Viz', '1,657']
['38', 'Gotham City Sirens HC Vol. 3\nStrange Fruit', '', '$22.99', 'DC', '1,637']
['39', 'Firestorm the Nuclear Man', '', '$17.99', 'DC', '1,629']
['40', 'Planet of the Apes Vol. 1', '', '$9.99', 'Boom', '1,620']
['41', 'Gantz Vol. 18', '', '$12.99', 'Dark Horse', '1,606']
['42', 'Amazing Spider-Man Omnibus HC', '', '$99.99', 'Marvel', '1,602']
['43', 'Spider-Man Fantastic Spider-Man\nPrem HC', '', '$24.99', 'Marvel', '1,593']
['44', 'Knuckles the Echidna Archives Vol. 1', '', '$9.95', 'Archie', '1,547']
['45', 'Shadowland Daredevil', '', '$14.99', 'Marvel', '1,543']
['46', 'Blackjacked & Pistol\nWhipped Crime Does Not Pay\nPrimer', '', '$19.99', 'Dark Horse', '1,498']
['47', 'Jack Kirby Omnibus HC Vol. 1\nStarring Green Arrow', '', '$49.99', 'DC', '1,481']
['48', 'Deadpool Am Spider-Man Hulk\nIdentity Wars Prem HC', '', '$19.99', 'Marvel', '1,481']
['49', 'Drifters Vol. 1', '', '$12.99', 'Dark Horse', '1,479']
['50', 'Infestation Vol. 1', '', '$19.99', 'IDW', '1,478']
['51', 'BPRD Plague of Frogs HC Vol. 2', '', '$34.99', 'Dark Horse', '1,477']
['52', 'DC Universe Legacies HC', '', '$34.99', 'DC', '1,460']
['53', 'Sandman Vol. 6 Fables And\nReflections New Ed', '', '$19.99', 'DC', '1,454']
['54', 'Uncanny X-Force Vol. 1 Apocalypse\nSolution', '', '$15.99', 'Marvel', '1,453']
['55', 'Avengers Academy Arcade Death Game', '', '$14.99', 'Marvel', '1,452']
['56', 'Walking Dead Vol. 2 Miles Behind Us\n(New Ptg)', '', '$14.99', 'Image', '1,450']
['57', 'New Avengers By Brian Michael\nBendis Prem HC Vol. 2', '', '$24.99', 'Marvel', '1,440']
