['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Green Lantern', '1', '$3.50', 'DC', '168,324']
['2', 'Astonishing X-Men', '10', '$2.99', 'Marvel', '134,963']
['3', 'Green Lantern Rebirth', '6', '$2.99', 'DC', '114,335']
['4', 'Ultimates 2', '6', '$2.99', 'Marvel', '102,008']
['5', 'Villains United', '1', '$2.50', 'DC', '96,718']
['6', 'Ultimate Iron Man', '2', '$2.99', 'Marvel', '90,182']
['7', 'Omac Project', '2', '$2.50', 'DC', '88,270']
['8', 'Uncanny X-Men', '459', '$2.25', 'Marvel', '83,532']
['9', 'Rann Thanagar War', '1', '$2.50', 'DC', '82,873']
['10', 'Ultimate X-Men', '59', '$2.25', 'Marvel', '81,307']
['11', 'X-Men', '170', '$2.25', 'Marvel', '81,034']
['12', 'Ultimate Spider-Man', '77', '$2.25', 'Marvel', '81,020']
['13', 'Wolverine', '28', '$2.25', 'Marvel', '80,947']
['14', 'Amazing Spider-Man', '520', '$2.25', 'Marvel', '76,130']
['15', 'Ultimate Fantastic Four', '18', '$2.25', 'Marvel', '71,466']
['16', 'Superman', '216', '$2.50', 'DC', '70,193']
['17', 'Young Avengers', '4', '$2.99', 'Marvel', '69,913']
['18', 'Teen Titans', '24', '$2.50', 'DC', '69,034']
['19', 'Fantastic Four', '527', '$2.99', 'Marvel', '67,421']
['20', 'Batman', '640', '$2.25', 'DC', '66,629']
['21', 'Superman', '217', '$2.50', 'DC', '65,309']
['22', 'Day of Vengeance', '2', '$2.50', 'DC', '64,456']
['23', 'JLA', '114', '$2.25', 'DC', '63,923']
['24', 'DC Sp Return of Donna Troy', '1', '$2.99', 'DC', '62,697']
['25', 'X-Men End Heroes & Martyrs', '3', '$2.99', 'Marvel', '58,860']
['26', 'Marvel Knights Spider-Man', '14', '$2.99', 'Marvel', '57,261']
['27', 'Excalibur', '13', '$2.99', 'Marvel', '54,609']
['28', 'X-23', '6', '$2.99', 'Marvel', '51,684']
['29', 'Excalibur', '14', '$2.99', 'Marvel', '51,351']
['30', 'JSA', '73', '$2.50', 'DC', '51,317']
['31', 'Outsiders', '24', '$2.50', 'DC', '51,304']
['32', 'Green Lantern Secret Files 2005', '', '$4.99', 'DC', '49,678']
['33', 'Daredevil', '73', '$2.99', 'Marvel', '48,672']
['34', 'Flash', '222', '$2.25', 'DC', '47,520']
['35', 'Captain America', '6', '$2.99', 'Marvel', '46,360']
['36', 'Secret War From Files of Nick Fury', '', '$3.99', 'Marvel', '46,054']
['37', 'JLA Classified', '7', '$2.99', 'DC', '45,780']
['38', 'Fantastic Four', '526', '$2.99', 'Marvel', '44,928']
['39', 'Action Comics', '827', '$2.50', 'DC', '44,002']
['40', 'Incredible Hulk', '81', '$2.99', 'Marvel', '43,815']
['41', 'Batman Dark Detective', '1', '$2.99', 'DC', '41,610']
['42', 'Legion of Super Heroes', '6', '$2.99', 'DC', '40,963']
['43', 'Black Panther', '4', '$2.99', 'Marvel', '40,797']
['44', 'Outsiders', '23', '$2.50', 'DC', '40,610']
['45', 'Lex Luthor Man of Steel', '3', '$2.99', 'DC', '39,777']
['46', 'Detective Comics', '806', '$2.99', 'DC', '38,831']
['47', 'Punisher', '21', '$2.99', 'Marvel', '37,992']
['48', 'Batman Dark Detective', '2', '$2.99', 'DC', '37,785']
['49', 'Excalibur', '12', '$2.99', 'Marvel', '37,738']
['50', 'Conan', '16', '$2.99', 'Dark Horse', '37,625']
['51', 'Seven Soldiers Shining Knight', '2', '$2.99', 'DC', '37,532']
['52', 'Shanna The She Devil', '4', '$3.50', 'Marvel', '37,205']
['53', 'Adventures of Superman', '640', '$2.50', 'DC', '37,039']
['54', 'Nightwing', '108', '$2.25', 'DC', '37,012']
['55', 'Spider-Man Breakout', '2', '$2.99', 'Marvel', '35,740']
['56', 'Seven Soldiers Guardian', '2', '$2.99', 'DC', '35,580']
['57', 'New X-Men', '13', '$2.99', 'Marvel', '35,027']
['58', 'Green Arrow', '50', '$3.50', 'DC', '34,880']
