['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Avengers/JLA', '2', '$5.95', 'DC', '162,309']
['2', 'Amazing Spider-Man', '500', '$3.50', 'Marvel', '148,939']
['3', 'Marvel 1602', '3', '$3.50', 'Marvel', '129,466']
['4', 'Ultimate Six', '2', '$2.25', 'Marvel', '119,918']
['5', 'Ultimate Six', '3', '$2.25', 'Marvel', '109,745']
['6', 'Ultimate X-Men', '38', '$2.25', 'Marvel', '108,120']
['7', 'Batman', '620', '$2.25', 'DC', '107,646']
['8', 'New X-Men', '147', '$2.25', 'Marvel', '105,655']
['9', 'Superman/Batman', '3', '$2.95', 'DC', '103,577']
['10', 'New X-Men', '148', '$2.25', 'Marvel', '103,017']
['11', 'Ultimate Spider-Man', '47', '$2.25', 'Marvel', '99,670']
['12', 'Ultimate Spider-Man', '48', '$2.25', 'Marvel', '98,755']
['13', 'Uncanny X-Men', '432', '$2.25', 'Marvel', '92,479']
['14', 'Wolverine', '6', '$2.25', 'Marvel', '82,080']
['15', 'Supreme Power', '3', '$2.99', 'Marvel', '77,128']
['16', 'Spectacular Spider-Man', '5', '$2.25', 'Marvel', '71,671']
['17', 'Batman', '619', '$2.25', 'DC', '71,391']
['18', 'Hulk Gray', '1', '$3.50', 'Marvel', '69,873']
['19', 'Teen Titans', '4', '$2.50', 'DC', '69,087']
['20', 'X-Treme X-Men', '32', '$2.99', 'Marvel', '63,468']
['21', 'Hulk Gray', '2', '$3.50', 'Marvel', '63,361']
['22', 'Thanos', '1', '$2.99', 'Marvel', '63,113']
['23', 'Transformers Generation One Vol. 2', '6', '$2.95', 'Dreamwave', '62,951']
['24', 'X-Treme X-Men', '33', '$2.99', 'Marvel', '62,736']
['25', 'Transformers War Within Vol. 2', '1', '$2.95', 'Dreamwave', '62,553']
['26', 'JLA', '88', '$2.25', 'DC', '59,453']
['27', 'Transformers/G.I. Joe', '2', '$2.95', 'Dreamwave', '59,141']
['28', 'JLA', '89', '$2.25', 'DC', '59,012']
['29', 'Avengers', '70', '$2.25', 'Marvel', '58,882']
['30', 'Daredevil', '53', '$2.99', 'Marvel', '58,624']
['31', 'Avengers', '72', '$2.25', 'Marvel', '58,441']
['32', 'Avengers', '71', '$2.25', 'Marvel', '57,354']
['33', 'G.I. Joe/Transformers', '4', '$2.95', 'Image', '55,998']
['34', 'Incredible Hulk', '62', '$2.25', 'Marvel', '55,535']
['35', 'Nyx', '1', '$2.99', 'Marvel', '54,760']
['36', 'Fantastic Four', '505 (#76)', '$2.25', 'Marvel', '52,854']
['37', 'Outsiders', '5', '$2.50', 'DC', '48,904']
['38', 'Silver Surfer', '2', '$2.25', 'Marvel', '47,278']
['39', 'Spider-Man & Dr Octopus\nNegative Exposure', '1', '$2.99', 'Marvel', '45,104']
['40', 'JSA', '53', '$2.50', 'DC', '43,715']
['41', 'Venom', '5', '$2.25', 'Marvel', '42,553']
['42', 'Captain America', '19', '$2.99', 'Marvel', '42,359']
['43', 'Punisher', '33', '$2.99', 'Marvel', '42,133']
['44', 'Venom', '6', '$2.25', 'Marvel', '42,068']
['45', 'Formerly Known as the Justice League', '4', '$2.50', 'DC', '42,036']
['46', 'Emma Frost', '4', '$2.50', 'Marvel', '41,713']
['47', 'Punisher', '34', '$2.99', 'Marvel', '41,444']
['48', 'New Mutants', '5', '$2.50', 'Marvel', '41,304']
['49', 'Superman Birthright', '4', '$2.95', 'DC', '41,261']
['50', 'Exiles', '35', '$2.99', 'Marvel', '40,733']
['51', 'New Mutants', '6', '$2.50', 'Marvel', '40,647']
['52', 'Exiles', '36', '$2.99', 'Marvel', '40,604']
['53', 'Venom', '7', '$2.25', 'Marvel', '40,583']
['54', 'Mystique', '7', '$2.99', 'Marvel', '39,700']
['55', 'Green Arrow', '31', '$2.50', 'DC', '39,528']
['56', 'Spawn', '129', '$2.50', 'Image', '38,214']
['57', 'Detective Comics', '787', '$2.75', 'DC', '37,881']
['58', 'Superman/Batman Secret Files 2003', '', '$4.95', 'DC', '37,859']
['59', 'Teen Titans/Outsiders Secret Files\n2003', '', '$5.95', 'DC', '37,762']
['60', 'G.I. Joe', '22', '$2.95', 'Image', '36,664']
['61', 'Thor Vikings', '4', '$3.50', 'Marvel', '35,685']
['62', 'Flash', '203', '$2.25', 'DC', '35,469']
['63', 'Hawkeye', '1', '$2.99', 'Marvel', '35,265']
['64', 'Planetary', '17', '$2.95', 'DC', '34,942']
