['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Secret Invasion', '2', '$3.99', 'Marvel', '182,390']
['2', 'Final Crisis', '1', '$3.99', 'DC', '144,784']
['3', 'New Avengers', '41', '$2.99', 'Marvel', '109,153']
['4', 'Avengers Invaders', '1', '$2.99', 'Marvel', '108,104']
['5', 'Invincible Iron Man', '1', '$2.99', 'Marvel', '105,833']
['6', 'Giant Size Astonishing X-Men', '1', '$4.99', 'Marvel', '105,477']
['7', 'Batman', '676', '$2.99', 'DC', '105,008']
['8', 'Mighty Avengers', '13', '$2.99', 'Marvel', '96,862']
['9', 'Batman', '677', '$2.99', 'DC', '96,088']
['10', 'Mighty Avengers', '14', '$2.99', 'Marvel', '95,253']
['11', 'Justice League of America', '21', '$2.99', 'DC', '90,009']
['12', 'Dark Tower Long Road Home', '3', '$3.99', 'Marvel', '87,605']
['13', 'Thor', '9', '$2.99', 'Marvel', '87,076']
['14', 'Uncanny X-Men', '498', '$2.99', 'Marvel', '82,066']
['15', 'Buffy Vampire Slayer', '14', '$2.99', 'Dark Horse', '82,045']
['16', 'X-Force', '4', '$2.99', 'Marvel', '80,151']
['17', 'X-Men Legacy', '211', '$2.99', 'Marvel', '79,795']
['18', 'Captain America', '38', '$2.99', 'Marvel', '79,327']
['19', 'Justice Society of America', '15', '$2.99', 'DC', '78,288']
['20', 'Amazing Spider-Man', '558', '$2.99', 'Marvel', '76,944']
['21', 'Amazing Spider-Man', '559', '$2.99', 'Marvel', '74,184']
['22', 'X-Men Legacy', '212', '$2.99', 'Marvel', '74,011']
['23', 'Amazing Spider-Man', '560', '$2.99', 'Marvel', '73,991']
['24', 'All Star Superman', '11', '$2.99', 'DC', '70,335']
['25', 'Green Lantern', '31', '$2.99', 'DC', '65,854']
['26', 'Fantastic Four', '557', '$2.99', 'Marvel', '62,718']
['27', 'Wolverine', '65', '$2.99', 'Marvel', '62,433']
['28', 'Secret Invasion Fantastic Four', '1', '$2.99', 'Marvel', '60,671']
['29', 'King Size Hulk', '1', '$4.99', 'Marvel', '57,463']
['30', 'Titans', '2', '$2.99', 'DC', '57,341']
['31', 'Avengers Initiative', '13', '$2.99', 'Marvel', '56,801']
['32', 'X-Men Divided We Stand', '2', '$3.99', 'Marvel', '56,547']
['33', 'Ultimate Spider-Man', '122', '$2.99', 'Marvel', '55,742']
['34', 'Marvel 1985', '1', '$3.99', 'Marvel', '55,121']
['35', 'Cable', '3', '$2.99', 'Marvel', '54,744']
['36', 'Logan', '3', '$3.99', 'Marvel', '54,612']
['37', 'Action Comics Annual', '11', '$4.99', 'DC', '54,307']
['38', 'Incredible Hercules', '117', '$2.99', 'Marvel', '52,993']
['39', 'Wolverine Origins', '25', '$3.99', 'Marvel', '52,891']
['40', 'Superman Batman', '48', '$2.99', 'DC', '52,830']
['41', 'Serenity Better Days', '3', '$2.99', 'Dark Horse', '52,413']
['42', 'Young X-Men', '2', '$2.99', 'Marvel', '51,252']
['43', 'Ultimate X-Men', '94', '$2.99', 'Marvel', '49,765']
['44', 'Detective Comics', '844', '$2.99', 'DC', '48,380']
['45', 'X-Factor', '31', '$2.99', 'Marvel', '48,217']
['46', 'Green Lantern Corps', '24', '$2.99', 'DC', '46,934']
['47', 'Action Comics', '865', '$2.99', 'DC', '46,751']
['48', 'Teen Titans', '59', '$2.99', 'DC', '46,292']
['49', 'Superman', '676', '$2.99', 'DC', '45,631']
['50', 'Angel After The Fall', '7', '$3.99', 'IDW', '45,417']
['51', 'Captain Britain & M.I. 13', '1', '$2.99', 'Marvel', '43,268']
['52', 'Ms. Marvel', '27', '$2.99', 'Marvel', '41,119']
['53', 'Daredevil', '107', '$2.99', 'Marvel', '40,407']
['54', 'Thunderbolts', '120', '$2.99', 'Marvel', '38,319']
['55', 'Wonder Woman', '20', '$2.99', 'DC', '38,105']
['56', 'Ultimate Fantastic Four', '54', '$2.99', 'Marvel', '37,545']
['57', 'Rann Thanagar Holy War', '1', '$3.50', 'DC', '37,168']
['58', 'X-Factor Quick & Dead', '', '$2.99', 'Marvel', '37,087']
['59', 'Project Superpowers', '3', '$2.99', 'Dynamic', '36,873']
['60', 'Iron Man Director of Shield', '29', '$2.99', 'Marvel', '36,405']
['61', 'Guardians of Galaxy', '1', '$2.99', 'Marvel', '36,282']
['62', 'Giant Size Incredible Hulk', '1', '$3.99', 'Marvel', '36,201']
['63', 'Brave & Bold', '13', '$2.99', 'DC', '35,804']
['64', 'Iron Man Viva Las Vegas', '1', '$3.99', 'Marvel', '35,142']
['65', 'Batman & Outsiders', '7', '$2.99', 'DC', '35,060']
['66', 'Booster Gold', '9', '$2.99', 'DC', '35,020']
['67', 'Genext', '1', '$3.99', 'Marvel', '33,676']
['68', 'Wolverine\nAmazing Immortal Man Bloody Tales', '$3.99', 'Marvel', '32,270']
['69', 'Flash', '240', '$2.99', 'DC', '31,934']
['70', 'Green Arrow Black Canary', '8', '$2.99', 'DC', '30,855']
