['\n', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['57', 'Ultimate Comics X-Men', '6', '$3.99', 'Marvel', '33,975']
['58', 'Superboy', '5*', '$2.99', 'DC', '33,677']
['59', 'Walking Dead', '93', '$2.99', 'Image', '31,596']
['60', 'Astonishing X-Men', '46', '$3.99', 'Marvel', '31,134']
['61', 'Carnage USA', '2', '$3.99', 'Marvel', '30,378']
['62', 'Green Arrow', '5*', '$2.99', 'DC', '30,234']
['63', 'Buffy the Vampire Slayer Season 9\nFreefall', '5', '$2.99', 'Dark Horse', '30,146']
['64', 'Suicide Squad', '5*', '$2.99', 'DC', '29,453']
['65', 'Stormwatch', '5', '$2.99', 'DC', '29,112']
['66', 'Venom', '12', '$2.99', 'Marvel', '28,728']
['67', 'Birds of Prey', '5*', '$2.99', 'DC', '28,530']
['68', 'Captain America And Bucky', '626', '$2.99', 'Marvel', '27,632']
['69', 'Fear Itself Fearless', '6', '$2.99', 'Marvel', '26,700']
['70', 'Fear Itself Fearless', '7', '$2.99', 'Marvel', '26,167']
['71', 'X-Factor', '230', '$2.99', 'Marvel', '25,707']
['72', 'Lord of the Jungle', '1', '$1.00', 'Dynamic Forces', '25,212']
['73', 'All Star Western', '5*', '$3.99', 'DC', '24,485']
['74', 'New Mutants', '36', '$2.99', 'Marvel', '23,891']
['75', 'Journey Into Mystery', '633', '$2.99', 'Marvel', '23,869']
['76', 'Huntress', '4', '$2.99', 'DC', '23,863']
['77', 'Superior', '7', '$4.99', 'Marvel', '23,387']
['78', 'Demon Knights', '5*', '$2.99', 'DC', '23,241']
['79', 'Legion of Super Heroes', '5*', '$2.99', 'DC', '23,062']
['80', 'Punisher', '7', '$2.99', 'Marvel', '22,908']
['81', 'Moon Knight', '9', '$3.99', 'Marvel', '22,872']
['82', 'Hulk', '47', '$2.99', 'Marvel', '22,720']
['83', 'Avengers Academy', '24', '$2.99', 'Marvel', '21,857']
['84', 'Batwing', '5*', '$2.99', 'DC', '21,632']
['85', 'Savage Hawkman', '5*', '$2.99', 'DC', '21,570']
['86', 'Deathstroke', '5*', '$2.99', 'DC', '21,485']
['87', 'X-23', '20', '$2.99', 'Marvel', '20,730']
['88', 'Batman Odyssey Vol. 2', '4', '$3.99', 'DC', '20,722']
['89', 'Thunderbolts', '168', '$2.99', 'Marvel', '20,585']
['90', 'Fatale', '1*', '$3.50', 'Image', '20,515']
['91', 'Frankenstein Agent of Shade', '5*', '$2.99', 'DC', '20,463']
['92', 'Thunderbolts', '169', '$2.99', 'Marvel', '20,316']
['93', 'DC Universe Presents', '5*', '$2.99', 'DC', '19,843']
['94', 'Legion Lost', '5*', '$2.99', 'DC', '19,394']
['95', 'Brilliant', '2', '$3.95', 'Marvel', '19,319']
['96', 'Fury of Firestorm The Nuclear Men', '5*', '$2.99', 'DC', '19,196']
['97', 'Danger Girl Revolver', '1', '$3.99', 'IDW', '19,169']
['98', 'Generation Hope', '15', '$2.99', 'Marvel', '18,878']
['99', 'Magneto Not A Hero', '3', '$2.99', 'Marvel', '18,804']
['100', 'Teenage Mutant Ninja Turtles Ongoing', '6', '$3.99', 'IDW', '18,773']
['101', 'Resurrection Man', '5*', '$2.99', 'DC', '18,675']
['102', 'Penguin Pain And Prejudice', '4', '$2.99', 'DC', '18,452']
['103', 'Alpha Flight', '8', '$2.99', 'Marvel', '18,408']
['104', 'Battle Scars', '3', '$2.99', 'Marvel', '18,102']
['105', 'Grifter', '5*', '$2.99', 'DC', '18,054']
['106', 'Angel & Faith', '6', '$2.99', 'Dark Horse', '17,800']
['107', 'Fables', '113', '$2.99', 'DC', '17,588']
['108', 'Shade', '4', '$2.99', 'DC', '17,512']
['109', 'Punishermax', '21', '$3.99', 'Marvel', '17,267']
['110', 'Daken Dark Wolverine', '19', '$2.99', 'Marvel', '17,253']
['111', 'Blue Beetle', '5*', '$2.99', 'DC', '17,138']
['112', 'I Vampire', '5*', '$2.99', 'DC', '16,934']
['113', 'Daken Dark Wolverine', '20', '$2.99', 'Marvel', '16,728']
['114', 'Boys', '62', '$3.99', 'Dynamic Forces', '16,700']
['115', 'Legion Secret Origin', '4', '$2.99', 'DC', '16,585']
['116', 'Star Wars Knights of the Old\nRepublic War', '1', '$3.50', 'Dark Horse', '16,179']
['117', 'Voodoo', '5*', '$2.99', 'DC', '15,915']
['118', 'Archie', '629', '$2.99', 'Archie', '15,906']
['119', 'Hawk And Dove', '5*', '$2.99', 'DC', '15,775']
['120', 'Captain Atom', '5*', '$2.99', 'DC', '15,693']
['121', 'Transformers More Than Meets Eye\nOngoing', '1', '$3.99', 'IDW', '15,340']
['122', 'Star Trek Legion of Superheroes', '4', '$3.99', 'IDW', '15,004']
['123', 'Dark Tower Gunslinger Way Station', '2', '$3.99', 'Marvel', '14,827']
['124', 'Ghost Rider', '8', '$2.99', 'Marvel', '14,637']
['125', 'Omac', '5*', '$2.99', 'DC', '14,618']
['126', 'Invincible', '87', '$2.99', 'Image', '14,299']
['127', 'American Vampire', '23', '$2.99', 'DC', '14,240']
['128', 'Black Panther Most Dangerous Man\nAlive', '528', '$2.99', 'Marvel', '14,221']
['129', 'X-Club', '2', '$2.99', 'Marvel', '14,219']
['130', 'Mister Terrific', '5*', '$2.99', 'DC', '13,802']
['131', 'Ray', '2', '$2.99', 'DC', '13,587']
['132', 'Static Shock', '5*', '$2.99', 'DC', '13,550']
['133', 'Game of Thrones', '5', '$3.99', 'Dynamic Forces', '13,096']
['134', 'Avengers 1959', '5', '$2.99', 'Marvel', '12,955']
['135', 'Villains For Hire', '2', '$2.99', 'Marvel', '12,851']
['136', 'Spawn', '215', '$2.99', 'Image', '12,794']
['137', 'Men of War', '5*', '$3.99', 'DC', '12,699']
['138', 'Star Wars Agent of the Empire Iron\nEclipse', '2', '$3.50', 'Dark Horse', '12,675']
['139', 'Deadpool Max 2', '4', '$3.99', 'Marvel', '12,639']
['140', 'DC Universe Online Legends', '21', '$2.99', 'DC', '12,578']
['141', 'DC Universe Online Legends', '22', '$2.99', 'DC', '12,455']
['142', 'Stand Night Has Come', '6', '$3.99', 'Marvel', '12,298']
['143', 'Blackhawks', '5*', '$2.99', 'DC', '12,267']
['144', 'Transformers Robots In Disguise\nOngoing', '1', '$3.99', 'IDW', '12,234']
['145', 'Star Trek Ongoing', '5', '$3.99', 'IDW', '12,178']
['146', 'Kirby Genesis', '5', '$3.99', 'Dynamic Forces', '12,174']
['147', 'Chew', '23', '$2.99', 'Image', '12,012']
['148', 'Lobster Johnson The Burning Hand', '1', '$3.50', 'Dark Horse', '12,004']
['149', 'Peanuts', '1', '$3.99', 'Boom', '11,994']
['150', 'King Conan Phoenix On The Sword', '1', '$3.50', 'Dark Horse', '11,338']
['151', "Grimm's Fairy Tales Alice In\nWonderland", '1', '$2.99', 'Zenescope', '11,317']
['152', 'Warlord of Mars Dejah Thoris', '9', '$3.99', 'Dynamic Forces', '10,989']
['153', 'Avengers Solo', '4', '$3.99', 'Marvel', '10,922']
['154', 'Artifacts', '13', '$3.99', 'Image', '10,780']
['155', 'Witchblade', '151', '$2.99', 'Image', '10,775']
['156', 'Garth Ennis Jennifer Blood', '8', '$3.99', 'Dynamic Forces', '10,767']
['157', 'Conan Road of Kings', '12', '$3.50', 'Dark Horse', '10,727']
['158', 'Thor Deviants Saga', '3', '$3.99', 'Marvel', '10,623']
['159', 'Thunder Agents Vol. 2', '3', '$2.99', 'DC', '10,354']
['160', 'Bprd Hell On Earth Russia', '5', '$3.50', 'Dark Horse', '10,244']
['161', 'Vampirella', '13', '$3.99', 'Dynamic Forces', '10,176']
['162', 'Unwritten', '33', '$2.99', 'DC', '9,888']
['163', 'Infestation 2', '1', '$3.99', 'IDW', '9,771']
['164', 'G.I. Joe Vol. 2 Ongoing', '9', '$3.99', 'IDW', '9,701']
['165', 'The Lone Ranger', '1', '$3.99', 'Dynamic Forces', '9,635']
['166', 'Morning Glories', '15', '$2.99', 'Image', '9,565']
['167', 'Unwritten', '33.5', '$2.99', 'DC', '9,483']
['168', 'Hellblazer', '287', '$2.99', 'DC', '9,368']
['169', 'True Blood French Quarter', '5', '$3.99', 'IDW', '9,260']
['170', 'Ultimate Comics Fallout', '4', '$3.99', 'Marvel', '9,125']
['171', 'Voltron', '2', '$3.99', 'Dynamic Forces', '8,990']
['172', 'Witchblade', '152', '$2.99', 'Image', '8,979']
['173', 'G.I. Joe A Real American Hero', '174', '$3.99', 'IDW', '8,926']
['174', 'Ghostbusters Ongoing', '5', '$3.99', 'IDW', '8,878']
['175', 'Goon', '37', '$3.50', 'Dark Horse', '8,789']
['176', 'Vampirella Vs Dracula', '1', '$3.99', 'Dynamic Forces', '8,710']
['177', 'Godzilla Kingdom of Monsters', '11', '$3.99', 'IDW', '8,676']
['178', 'Flash Gordon Zeitgeist', '2', '$3.99', 'Dynamic Forces', '8,611']
['179', 'Izombie', '21', '$2.99', 'DC', '8,514']
['180', 'Hellraiser', '9', '$3.99', 'Boom', '8,382']
['181', 'Snake Eyes Ongoing', '9', '$3.99', 'IDW', '8,328']
['182', 'Cobra Ongoing', '9', '$3.99', 'IDW', '8,249']
['183', 'Sweet Tooth', '29', '$2.99', 'DC', '8,128']
['184', 'Severed', '6', '$2.99', 'Image', '8,047']
['185', 'Green Hornet', '21', '$3.99', 'Dynamic Forces', '8,043']
['186', 'Whispers', '1', '$2.99', 'Image', '8,013']
['187', 'Godzilla Legends', '3', '$3.99', 'IDW', '8,012']
['188', 'Irredeemable', '33', '$3.99', 'Boom', '7,923']
['189', 'Tiny Titans', '48', '$2.99', 'DC', '7,819']
['190', 'Ferals', '1', '$3.99', 'Avatar', '7,802']
['191', 'The Strain', '2', '$3.50', 'Dark Horse', '7,650']
['192', 'Crossed Psychopath', '7', '$3.99', 'Avatar', '7,606']
['193', 'My Greatest Adventure', '4', '$3.99', 'DC', '7,591']
['194', 'Warlord of Mars Fall of Barsoom', '5', '$3.99', 'Dynamic Forces', '7,544']
['195', 'Mega Man', '9', '$2.99', 'Archie', '7,540']
['196', 'Young Justice', '12', '$2.99', 'DC', '7,288']
['197', 'Strange Talent of Luther Strode', '4', '$2.99', 'Image', '7,288']
['198', 'Cobra Annual 2012 Origin of Cobra\nCommander', '1', '$7.99', 'IDW', '7,235']
['199', 'Red Sonja', '62', '$3.99', 'Dynamic Forces', '7,160']
['200', 'Doctor Who Ongoing Vol. 2', '13', '$3.99', 'IDW', '7,156']
['201', 'Halo Fall of Reach Invasion', '1', '$3.99', 'Marvel', '7,155']
['202', 'Lady Death', '13', '$3.99', 'Avatar', '7,132']
['203', 'Steed And Mrs Peel', '1', '$3.99', 'Boom', '6,937']
['204', 'Legion of Monsters', '4', '$3.99', 'Marvel', '6,865']
['205', 'Tarot Witch of the Black Rose', '72', '$2.95', 'Broadsword', '6,859']
['206', 'All New Batman The Brave And The\nBold', '15', '$2.99', 'DC', '6,827']
['207', 'Mass Effect Invasion', '4', '$3.50', 'Dark Horse', '6,772']
['208', 'Sonic Universe', '36', '$2.99', 'Archie', '6,725']
['209', 'Kirby Genesis Dragonsbane', '1', '$3.99', 'Dynamic Forces', '6,675']
['210', 'Northlanders', '47', '$2.99', 'DC', '6,665']
['211', 'Simpsons Comics', '186', '$2.99', 'Bongo', '6,638']
['212', 'Hack Slash', '12', '$3.50', 'Image', '6,621']
['213', 'Incorruptible', '26', '$3.99', 'Boom', '6,464']
['214', 'Dark Shadows', '3', '$3.99', 'Dynamic Forces', '6,337']
['215', 'Supernatural', '4', '$2.99', 'DC', '6,251']
['216', "Grimm's Fairy Tales Myths &\nLegends", '11', '$2.99', 'Zenescope', '6,190']
['217', 'Justice League', '5 Combo Pack', '$4.99', 'DC', '6,094']
['218', 'Scalped', '55', '$2.99', 'DC', '6,083']
['219', 'Prophet', '21', '$2.99', 'Image', '6,029']
['220', 'Queen Sonja', '26', '$3.99', 'Dynamic Forces', '6,016']
['221', 'Artifacts Origins One Shot', '\n', '$3.99', 'Image', '5,988']
['222', 'Fathom Blue Descent', '4', '$2.99', 'Aspen', '5,827']
['223', 'Orchid', '4', '$3.50', 'Dark Horse', '5,803']
['224', 'Planet of the Apes', '10', '$3.99', 'Boom', '5,710']
['225', 'Justice League', '1', '$3.99', 'DC', '5,541']
['226', 'Creepy Comics', '7', '$4.99', 'Dark Horse', '5,540']
['227', 'Super Dinosaur', '7', '$2.99', 'Image', '5,518']
['228', 'Darkness', '97', '$2.99', 'Image', '5,328']
['229', 'Darkness', '98', '$2.99', 'Image', '5,316']
['230', 'Last Phantom', '11', '$3.99', 'Dynamic Forces', '5,302']
['231', 'Green Hornet Annual', '2', '$4.99', 'Dynamic Forces', '5,226']
['232', 'Caligula', '6', '$3.99', 'Avatar', '5,212']
['233', 'Bart Simpson Comics', '67', '$2.99', 'Bongo', '5,192']
['234', 'Six Guns', '4', '$2.99', 'Marvel', '5,159']
['235', 'John Carter A Princess of Mars', '5', '$2.99', 'Marvel', '4,998']
['236', 'Red Sonja Raven', '\n', '$4.99', 'Dynamic Forces', '4,942']
['237', 'Betrayal of the Planet of the Apes', '3', '$3.99', 'Boom', '4,926']
['238', 'Valen Outcast', '2', '$3.99', 'Boom', '4,926']
['239', 'John Carter of Mars World of Mars', '4', '$3.99', 'Marvel', '4,829']
['240', 'Usagi Yojimbo', '143', '$3.50', 'Dark Horse', '4,788']
['241', 'Rachel Rising', '4', '$3.99', 'Abstract', '4,737']
['242', 'Soulfire Vol. 3', '6', '$3.50', 'Aspen', '4,723']
['243', 'Pc Cast House of Night', '3', '$2.99', 'Dark Horse', '4,677']
['244', '30 Days of Night Ongoing', '4', '$3.99', 'IDW', '4,662']
['245', 'Batman', '5 Combo Pack', '$3.99', 'DC', '4,653']
['246', 'Uncharted', '3', '$2.99', 'DC', '4,643']
['247', 'Spider-Man', '22', '$2.99', 'Marvel', '4,635']
['248', 'Elric The Balance Lost', '7', '$3.99', 'Boom', '4,603']
['249', 'Scooby Doo Where Are You', '17', '$2.99', 'DC', '4,533']
['250', 'Kull The Cat & The Skull', '4', '$3.50', 'Dark Horse', '4,530']
['251', 'Diablo', '2', '$2.99', 'DC', '4,366']
['252', 'Robocop Road Trip', '1', '$3.99', 'Dynamic Forces', '4,334']
['253', 'Nancy In Hell On Earth', '1', '$3.99', 'Image', '4,323']
['254', 'Action Comics', '5 Combo Pack', '$4.99', 'DC', '4,262']
['255', 'Cold War', '4', '$3.99', 'IDW', '4,262']
['256', 'Dark Matter', '1', '$3.50', 'Dark Horse', '4,261']
['257', 'Salems Daughter Haunting', '4', '$2.99', 'Zenescope', '4,241']
['258', 'Rachel Rising', '5', '$3.99', 'Abstract', '4,180']
['259', 'Hp Lovecraft The Dunwich Horror', '4', '$3.99', 'IDW', '4,111']
['260', 'Avengelyne', '6', '$2.99', 'Image', '4,099']
['261', 'Memorial', '2', '$3.99', 'IDW', '4,073']
['262', 'Zorro Rides Again', '7', '$3.99', 'Dynamic Forces', '3,907']
['263', 'Theater', '4', '$3.99', 'Zenescope', '3,875']
['264', 'Mudman', '2', '$3.50', 'Image', '3,827']
['265', 'Charismagic', '4', '$2.99', 'Aspen', '3,801']
['266', 'Ghost Rider Cycle of Vengeance', '1', '$5.99', 'Marvel', '3,776']
['267', 'Charmed', '17', '$3.50', 'Zenescope', '3,692']
['268', 'Defenders Tournament of Heroes', '1', '$5.99', 'Marvel', '3,633']
['269', 'Robert Jordan Wheel of Time Eye of\nthe World', '19', '$3.99', 'Dynamic Forces', '3,617']
['270', 'Activity', '2', '$3.50', 'Image', '3,512']
['271', 'Last of the Greats', '4', '$2.99', 'Image', '3,507']
['272', 'Formic Wars Silent Strike', '2', '$3.99', 'Marvel', '3,507']
['273', 'Dead Mans Run', '1', '$3.50', 'Aspen', '3,421']
['274', 'Robocop Road Trip', '2', '$3.99', 'Dynamic Forces', '3,401']
['275', 'Bomb Queen Vii Queens World', '2', '$3.50', 'Image', '3,333']
['276', 'Pigs', '5', '$2.99', 'Image', '3,331']
['277', 'Sixth Gun', '18', '$3.99', 'Oni', '3,328']
['278', 'Graveyard of Empires', '3', '$2.99', 'Image', '3,310']
['279', 'Key of Z', '4', '$3.99', 'Boom', '3,285']
['280', 'The Occultist', '3', '$3.50', 'Dark Horse', '3,252']
['281', 'Bulletproof Coffin Disinterred', '1', '$3.99', 'Image', '3,239']
['282', 'Shinku', '4', '$2.99', 'Image', '3,235']
['283', 'Avengers X-Sanction', '1', '$3.99', 'Marvel', '3,170']
['284', 'Strikeforce Morituri We Who Are\nAbout To Die', '1', '$0.99', 'Marvel', '3,167']
['285', 'Knights of the Dinner Table', '182', '$5.99', 'Kenzer', '3,127']
['286', 'Super Heroes', '22', '$2.99', 'Marvel', '3,052']
['287', 'Strawberry Shortcake Berry Fun', '4', '$3.99', 'Ape', '3,045']
['288', 'Justice League', '4', '$3.99', 'DC', '3,026']
['289', 'Atlas Unified', '1', '$2.99', 'Ardden', '2,990']
['290', 'Mice Templar Vol. 3', '7', '$2.99', 'Image', '2,949']
['291', 'Elephantmen', '37', '$3.99', 'Image', '2,938']
['292', 'Shonen Jump February 2012', '\n', '$4.99', 'Viz', '2,902']
['293', 'Nowhere Man', '1', '$3.99', 'Dynamic Forces', '2,866']
['294', 'Near Death', '5', '$2.99', 'Image', '2,864']
['295', 'Legend of Oz The Wicked West', '2', '$3.50', 'Big Dog', '2,853']
['296', 'Batman', '4', '$2.99', 'DC', '2,829']
['297', 'Life With Archie', '16', '$3.99', 'Archie', '2,802']
['298', '7 Warriors', '3', '$3.99', 'Boom', '2,790']
['299', 'Stuff of Legend Jesters Tale', '4', '$3.99', 'Thirdworld', '2,717']
['300', 'Jurassic Park Dangerous Games', '5', '$3.99', 'IDW', '2,606']
['306', 'Misadventures of Adam West', '2', '$3.99', 'Bluewater', '2,431']
['307', 'Tank Girl Carioca', '3', '$5.99', 'Titan', '2,426']
['311', 'Scourge', '6', '$2.99', 'Aspen', '2,291']
['319', 'Misadventures of Adam West', '3', '$3.99', 'Bluewater', '2,171']
['322', 'Misadventures of Adam West', '4', '$3.99', 'Bluewater', '2,025']
['323', 'Gold Digger', '134', '$3.99', 'Antarctic', '1,993']
['333', 'Wasteland', '33', '$1.00', 'Oni', '1,815']
['335', 'Kung Fu Panda', '4', '$3.95', 'Ape', '1,783']
['336', 'Betty & Veronica Double\nDigest', '197', '$3.99', 'Archie', '1,742']
['341', 'Archie Double Digest', '225', '$3.99', 'Archie', '1,591']
['346', 'B & V Friends Double Digest', '221', '$3.99', 'Archie', '1,536']
['348', 'Phazer', '1', '$3.99', 'RZG', '1,483']
['349', 'Archie & Friends Double\nDigest', '12', '$3.99', 'Archie', '1,470']
['351', 'Jughead', '211', '$2.99', 'Archie', '1,413']
['352', 'Bettie Page In Danger', '1', '$9.95', 'Shh', '1,393']
['353', 'Gold Digger Holidays Special', '1', '$3.50', 'Antarctic', '1,376']
['360', 'Jugheads Double Digest', '177', '$3.99', 'Archie', '1,203']
['364', 'Lady Mechanika', '3', '$2.99', 'Aspen', '1,135']
['367', 'Logans Run Aftermath', '4', '$3.99', 'Bluewater', '1,115']
['373', 'Political Power Jon Stewart', '\n', '$3.99', 'Bluewater', '985']
['384', 'Steve Jobs Co Founder of Apple', '\n', '$3.99', 'Bluewater', '825']
['386', 'Helldorado', '2', '$3.99', 'Ape', '824']
['388', 'Clint', '13', '$6.99', 'Titan', '793']
['397', 'Ninjas Vs Zombies', '5', '$3.99', 'Azure', '703']
['400', 'Cyclops', '8', '$3.95', 'Archaia', '667']
['408', 'Archie', '627', '$2.99', 'Archie', '619']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Top-selling trade paperbacks', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Batman Through The Looking Glass HC', '', '$22.99', 'DC', '6,424']
['2', 'Invincible Vol. 15 Get Smart', '', '$16.99', 'Image', '4,993']
['3', 'Walking Dead Vol. 1 Days Gone Bye', '', '$9.99', 'Image', '4,470']
['4', 'Fear Itself Prem HC', '', '$34.99', 'Marvel', '3,989']
['5', 'Unwritten Vol. 5 On To Genesis', '', '$14.99', 'DC', '3,913']
['6', 'Batman The Return of Bruce Wayne', '', '$19.99', 'DC', '3,624']
['7', 'Walking Dead Vol. 15', '', '$14.99', 'Image', '3,262']
['8', 'BPRD Hell On Earth Vol. 2 Gods And\nMonsters', '', '$19.99', 'Dark Horse', '3,246']
['9', 'Sweet Tooth Vol. 4 Endangered\nSpecies', '', '$16.99', 'DC', '3,207']
['10', 'Batman The Dark Knight HC Vol. 1\nGolden Dawn Dlx Ed.', '', '$24.99', 'DC', '3,193']
['11', 'Naruto Vol. 54', '', '$9.99', 'Viz', '3,124']
['12', 'Star Wars Legacy Vol. 11 War', '', '$19.99', 'Dark Horse', '3,064']
['13', 'Avatar Last Airbender Vol. 1\nPromise Part 1', '', '$10.99', 'Dark Horse', '3,016']
['14', 'Sailor Moon Kodansha Ed. Vol. 3', '', '$10.99', 'Random House', '2,880']
['15', 'Walking Dead Vol. 2 Miles Behind Us', '', '$14.99', 'Image', '2,684']
['16', 'Witchfinder Vol. 2 Lost And Gone\nForever', '', '$17.99', 'Dark Horse', '2,607']
['17', 'Batman And Robin White Knight Dark\nKnight HC', '', '$22.99', 'DC', '2,568']
['18', 'Avengers By Brian Michael Bendis\nVol. 2', '', '$19.99', 'Marvel', '2,510']
['19', 'Dark Tower Gunslinger Battle of\nTull Prem HC', '', '$24.99', 'Marvel', '2,509']
['20', 'Irredeemable Vol. 8', '', '$16.99', 'Boom', '2,433']
['21', 'War of the Green Lanterns Aftermath\nHC', '', '$22.99', 'DC', '2,323']
['22', 'Wolverine Wolverine Vs X-Men', '', '$15.99', 'Marvel', '2,183']
['23', 'Batman Beyond Industrial Revolution', '', '$16.99', 'DC', '2,172']
['24', 'Catwoman Vol. 1', '', '$29.99', 'DC', '2,163']
['25', 'Jim Hensons Dark Crystal HC Vol. 1\nCreation Myths', '', '$19.95', 'Archaia', '2,054']
['26', 'Astonishing Spider-Man And Wolverine', '', '$19.99', 'Marvel', '2,053']
['27', 'Daredevil By Mark Waid Prem HC Vol.\n1', '', '$19.99', 'Marvel', '1,925']
['28', 'Sonic The Hedgehog Archives Vol. 17', '', '$7.99', 'Archie', '1,922']
['29', 'Flash Vol. 1 The Dastardly Death of\nthe Rogues', '', '$14.99', 'DC', '1,878']
['30', 'Deadpool Classic Vol. 6', '', '$29.99', 'Marvel', '1,853']
['31', 'Young Justice Vol. 1', '', '$12.99', 'DC', '1,844']
['32', 'FF By Jonathan Hickman Prem HC Vol.\n2', '', '$24.99', 'Marvel', '1,832']
['33', 'Preacher HC Book 6', '', '$39.99', 'DC', '1,817']
['34', 'Twelve Vol. 1', '', '$16.99', 'Marvel', '1,791']
['35', 'Walking Dead Vol. 3 Safety Behind\nBars', '', '$14.99', 'Image', '1,775']
['36', 'Wolverine Best There Is Contagion', '', '$19.99', 'Marvel', '1,771']
['37', 'Resurrection Man Vol. 1', '', '$29.99', 'DC', '1,770']
['38', 'Superman War of the Supermen', '', '$14.99', 'DC', '1,769']
['39', 'Fear Itself Avengers Prem HC', '', '$24.99', 'Marvel', '1,755']
['40', 'Captain America By Ed. Brubaker\nPrem HC Vol. 1', '', '$19.99', 'Marvel', '1,751']
['41', 'Spider-Man Spider-Island HC', '', '$39.99', 'Marvel', '1,740']
['42', 'Secret Six The Darkest House', '', '$16.99', 'DC', '1,725']
['43', 'Marvel Firsts 1970S Vol. 1', '', '$29.99', 'Marvel', '1,654']
['44', 'Black Butler Vol. 8', '', '$11.99', 'Hachette', '1,619']
