['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'JLA/Avengers', '3', '$5.95', 'Marvel', '147,938']
['2', 'Marvel 1602', '4', '$3.50', 'Marvel', '122,470']
['3', 'Wolverine The End', '1', '$2.99', 'Marvel', '116,006']
['4', 'Ultimate Six', '4', '$2.25', 'Marvel', '105,794']
['5', 'Ultimate X-Men', '39', '$2.25', 'Marvel', '105,553']
['6', 'New X-Men', '149', '$2.25', 'Marvel', '102,413']
['7', 'Batman', '621', '$2.25', 'DC', '96,616']
['8', 'Ultimate Spider-Man', '49', '$2.25', 'Marvel', '96,538']
['9', 'Amazing Spider-Man', '501 (#60)', '$2.25', 'Marvel', '94,393']
['10', 'Uncanny X-Men', '433', '$2.25', 'Marvel', '90,606']
['11', 'Wolverine', '7', '$2.25', 'Marvel', '78,597']
['12', 'Wolverine', '8', '$2.25', 'Marvel', '76,906']
['13', 'Supreme Power', '4', '$2.99', 'Marvel', '71,496']
['14', 'Teen Titans', '5', '$2.50', 'DC', '67,959']
['15', 'Spectacular Spider-Man', '6', '$2.25', 'Marvel', '67,515']
['16', 'Spectacular Spider-Man', '7', '$2.25', 'Marvel', '65,950']
['17', 'X-Treme X-Men', '34', '$2.99', 'Marvel', '61,467']
['18', 'JLA', '90', '$2.25', 'DC', '59,989']
['19', 'Avengers', '73', '$2.25', 'Marvel', '58,076']
['20', 'Daredevil', '54', '$2.99', 'Marvel', '57,457']
['21', 'Avengers', '74', '$2.25', 'Marvel', '57,457']
['22', 'Hulk Gray', '3', '$3.50', 'Marvel', '56,037']
['23', 'Transformers/G.I. Joe', '3', '$2.95', 'Dreamwave', '54,839']
['24', 'Incredible Hulk', '63', '$2.25', 'Marvel', '53,264']
['25', 'Fantastic Four', '506 (#77)', '$2.25', 'Marvel', '51,631']
['26', 'Fantastic Four', '507 (#78)', '$2.25', 'Marvel', '51,090']
['27', 'Outsiders', '6', '$2.50', 'DC', '48,076']
['28', 'Thanos', '2', '$2.99', 'Marvel', '45,690']
['29', 'JSA All Stars', '54', '$2.50', 'DC', '45,091']
