['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Wolverine', '1', '$3.99', 'Marvel', '104,414']
['2', 'Brightest Day', '9', '$2.99', 'DC ', '88,446']
['3', 'Brightest Day', '10', '$2.99', 'DC ', '87,241']
['4', 'Green Lantern', '57', '$2.99', 'DC ', '85,179']
['5', 'Batman And Robin', '14', '$2.99', 'DC ', '82,894']
['6', 'Avengers', '5', '$3.99', 'Marvel', '82,411']
['7', 'New Avengers', '4', '$3.99', 'Marvel', '77,479']
['8', 'Batman', '703', '$2.99', 'DC ', '77,033']
['9', 'Secret Avengers', '5', '$3.99', 'Marvel', '69,546']
['10', 'Amazing Spider-Man', '641', '$3.99', 'Marvel', '68,345']
['11', 'X-Men', '3', '$3.99', 'Marvel', '66,549']
['12', 'Green Lantern Corps', '52', '$2.99', 'DC ', '63,577']
['13', 'Uncanny X-Men', '528', '$3.99', 'Marvel', '62,415']
['14', 'Flash', '5', '$2.99', 'DC ', '62,063']
['15', 'Amazing Spider-Man', '643', '$2.99', 'Marvel', '61,855']
['16', 'Amazing Spider-Man', '642', '$2.99', 'Marvel', '60,115']
['17', 'Amazing Spider-Man', '644', '$2.99', 'Marvel', '58,310']
['18', 'Justice League Of America', '49', '$3.99', 'DC ', '57,616']
['19', 'Green Lantern Emerald Warriors', '2', '$3.99', 'DC ', '56,289']
['20', 'Thor', '614', '$3.99', 'Marvel', '53,505']
['21', 'Thor', '615', '$3.99', 'Marvel', '52,896']
['22', 'X-Men Legacy', '240', '$2.99', 'Marvel', '50,984']
['23', 'Daken Dark Wolverine', '1', '$3.99', 'Marvel', '48,819']
['24', 'X-23', '1', '$3.99', 'Marvel', '48,481']
['25', 'Avengers Prime', '3', '$3.99', 'Marvel', '48,173']
['26', 'Captain America', '610', '$3.99', 'Marvel', '47,986']
['27', 'Invincible Iron Man', '30', '$2.99', 'Marvel', '47,238']
['28', 'Shadowland', '3', '$3.99', 'Marvel', '47,223']
['29', 'Hulk', '25', '$3.99', 'Marvel', '46,784']
['30', 'Nemesis', '3', '$2.99', 'Marvel', '46,234']
['31', 'Buffy The Vampire Slayer', '36', '$2.99', 'Dark Horse', '44,883']
['32', 'Daredevil', '510', '$2.99', 'Marvel', '44,728']
['33', 'Green Arrow', '4', '$2.99', 'DC ', '44,220']
['34', 'Ultimate Comics Avengers 3', '2', '$3.99', 'Marvel', '43,119']
['35', 'Incredible Hulks', '612', '$3.99', 'Marvel', '42,956']
['36', 'Fantastic Four', '583', '$2.99', 'Marvel', '42,257']
['37', 'Birds Of Prey', '5', '$2.99', 'DC ', '40,146']
['38', 'Incredible Hulks', '613', '$3.99', 'Marvel', '40,063']
['39', 'Batman Odyssey', '3', '$3.99', 'DC ', '40,046']
['40', 'Astonishing X-Men: Xenogenesis', '3', '$3.99', 'Marvel', '38,951']
['41', 'Wonder Woman', '603', '$2.99', 'DC ', '38,852']
['42', 'Detective Comics', '869', '$3.99', 'DC ', '37,394']
['43', 'X-Force Sex And Violence', '3', '$3.99', 'Marvel', '37,283']
['44', 'Justice League Generation Lost', '9', '$2.99', 'DC ', '37,151']
['45', 'Justice League Generation Lost', '10', '$2.99', 'DC ', '36,624']
