['\n', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['49', 'Aquaman Death Of A Prince', '', '$29.99', 'DC', '1,632']
['50', 'Mystique By Sean Mckeever Ultimate\nCollection', '', '$24.99', 'Marvel', '1,628']
['51', 'Vampire Knight Vol. 12', '', '$9.99', 'Viz', '1,606']
['52', 'Green Lantern Rebirth New Edition', '', '$14.99', 'DC', '1,531']
['53', 'Walking Dead Vol. 13 Too Far Gone', '', '$14.99', 'Image', '1,525']
['54', 'Deadpool Team-Up Vol. 2 Special\nRelationship', '', '$19.99', 'Marvel', '1,519']
['55', 'League of Extraordinary Gentlemen\nIII Century #1 1910', '', '$7.95', 'Top Shelf', '1,518']
['56', 'She-Hulks Hunt For Intelligencia', '', '$14.99', 'Marvel', '1,498']
['57', 'Deadpool Prem HC Vol. 7 Space Oddity', '', '$19.99', 'Marvel', '1,476']
['58', 'Essential Spider-Man Vol. 10', '', '$19.99', 'Marvel', '1,468']
['59', 'Marvel Masterworks Iron Fist HC\nVol. 1', '', '$54.99', 'Marvel', '1,413']
['60', 'Marvel Masterworks Golden Age\nCaptain America HC Vol. 5', '', '$59.99', 'Marvel', '1,401']
['61', 'Creepy Comics Vol. 1', '', '$19.99', 'Dark Horse', '1,394']
['62', 'Isle Of 100000 Graves', '', '$14.99', 'Fantagraphics', '1,393']
['63', 'Hulk Gray', '', '$19.99', 'Marvel', '1,361']
['64', 'Walking Dead Vol. 3 Safety Behind\nBars', '', '$14.99', 'Image', '1,335']
['65', 'Ghost In Shell Stand Alone Complex\nVol. 1', '', '$10.99', 'Random House', '1,334']
['66', 'Daredevil Yellow', '', '$19.99', 'Marvel', '1,322']
['67', 'Secret Avengers Prem HC Vol. 2 Eyes\nOf Dragon', '', '$24.99', 'Marvel', '1,314']
['68', 'First Wave HC', '', '$29.99', 'DC', '1,288']
['69', 'X-Factor Vol. 11 Happenings In Vegas', '', '$14.99', 'Marvel', '1,288']
['70', 'Ant-Man And Wasp Small World', '', '$14.99', 'Marvel', '1,283']
['71', 'Bakuman Vol. 5', '', '$9.99', 'Viz', '1,283']
['72', 'Dethklok HC', '', '$19.99', 'Dark Horse', '1,282']
['73', 'Green Lantern Secret Origin', '', '$14.99', 'DC', '1,257']
['74', 'Daredevil Reborn Prem HC', '', '$19.99', 'Marvel', '1,252']
['75', 'One Piece Vol. 57', '', '$9.99', 'Viz', '1,247']
['76', 'Terminator 2029 To 1984', '', '$19.99', 'Dark Horse', '1,241']
['77', 'Angel Omnibus Vol. 1', '', '$24.99', 'Dark Horse', '1,236']
['78', 'Lil Depressed Boy Vol. 1 She Is\nStaggering', '', '$9.99', 'Image', '1,231']
['79', 'Chew Vol. 1', '', '$9.99', 'Image', '1,197']
['80', 'Ouran High School Host Club Vol. 16', '', '$9.99', 'Viz', '1,187']
['81', 'Deadpool HC Vol. 1', '', '$39.99', 'Marvel', '1,183']
['82', 'NGE Campus Apocalyse Vol. 4', '', '$10.99', 'Dark Horse', '1,180']
['83', 'Marvel Masterworks Atlas Era Jungle\nAdventure HC Vol. 2', '', '$59.99', 'Marvel', '1,169']
['84', 'Scary Godmother Comic Book Stories', '', '$24.99', 'Dark Horse', '1,160']
['85', 'Secret Warriors Prem HC Vol. 5 Night', '', '$19.99', 'Marvel', '1,160']
['86', 'Marvel Masterworks Mighty Thor Vol.\n3', '', '$24.99', 'Marvel', '1,152']
['87', 'X-Men Great Power Prem HC', '', '$24.99', 'Marvel', '1,133']
['88', 'Walking Dead Vol. 12 Life Among Them', '', '$14.99', 'Image', '1,131']
['89', 'Walking Dead Vol. 4 Hearts Desire', '', '$14.99', 'Image', '1,123']
['90', 'Congress of the Animals HC', '', '$19.99', 'Fantagraphics', '1,118']
['91', 'One Month To Live', '', '$14.99', 'Marvel', '1,117']
['92', 'Soul Eater Vol. 6', '', '$11.99', 'Hachette', '1,115']
['93', 'Executive Assistant Iris Vol. 1', '', '$18.99', 'Aspen', '1,101']
['94', 'Claymore Vol. 18', '', '$9.99', 'Viz', '1,100']
['95', 'Spider-Man Original Clone Saga', '', '$39.99', 'Marvel', '1,098']
['96', 'Walking Dead Vol. 9 Here We Remain', '', '$14.99', 'Image', '1,094']
['97', 'Archie Babies Ogn', '', '$9.95', 'Archie', '1,087']
['98', 'Impossible Man', '', '$34.99', 'Marvel', '1,082']
['99', 'Walking Dead Vol. 5 Best Defense', '', '$14.99', 'Image', '1,080']
['100', 'New Avengers HC Vol. 6', '', '$29.99', 'Marvel', '1,061']
['101', 'New X-Men By Grant Morrison Book 2', '', '$14.99', 'Marvel', '1,061']
['102', 'Tenjo Tenge Vol. 1', '', '$17.99', 'Viz', '1,054']
['103', 'Fables Vol. 1 Legends In Exile', '', '$12.99', 'DC', '1,053']
['104', 'Batman Dark Knight Returns', '', '$14.99', 'DC', '1,040']
['105', 'Captain America By Dan Jurgens Vol.\n1', '', '$29.99', 'Marvel', '1,036']
['106', 'Fables Vol. 15 Rose Red', '', '$17.99', 'DC', '1,032']
['107', 'Spawn Origins Vol. 11', '', '$14.99', 'Image', '1,029']
['108', 'Incal Classic Collection HC', '', '$44.95', 'Humanoids', '1,026']
['109', 'Magdalena Origins Vol. 2', '', '$16.99', 'Image', '1,012']
['110', 'Citizen Rex HC', '', '$19.99', 'Dark Horse', '1,010']
['111', 'Batman Hush Complete', '', '$24.99', 'DC', '1,002']
['112', 'Walking Dead Vol. 6 Sorrowful Life', '', '$14.99', 'Image', '1,001']
['113', 'Walking Dead Vol. 11 Fear The\nHunters', '', '$14.99', 'Image', '1,000']
['114', 'Walking Dead Vol. 10 What We Become', '', '$14.99', 'Image', '999']
['115', 'Morning Glories Vol. 1 For A Better\nFuture', '', '$9.99', 'Image', '991']
['116', 'Captain Britain HC Vol. 1 Birth Of\nLegend', '', '$39.99', 'Marvel', '990']
['117', 'Thor Blood And Thunder', '', '$34.99', 'Marvel', '985']
['118', 'Bomb Queen Vol. 6 Time Bomb', '', '$16.99', 'Image', '983']
['119', 'Naoki Urasawa 20Th Century Boys\nVol. 15 (Note Price)', '', '$12.99', 'Viz', '969']
['120', 'Walking Dead Vol. 7 The Calm Before', '', '$14.99', 'Image', '967']
['121', 'Wolverine And Jubilee Prem HC Curse\nOf Mutants', '', '$19.99', 'Marvel', '965']
['122', 'Iron Man War Of Iron Men', '', '$16.99', 'Marvel', '964']
['123', 'Celluloid HC', '', '$35.00', 'Fantagraphics', '954']
['124', 'Chew Vol. 3 Just Desserts', '', '$12.99', 'Image', '951']
['125', 'I Am Legion Sc', '', '$19.95', 'Humanoids', '950']
['126', 'Pokemon Adventures Platinum Vol. 2', '', '$7.99', 'Viz', '950']
['127', 'Serenity Shepherds Tale HC', '', '$14.99', 'Dark Horse', '935']
['128', 'Pokemon Adventures Vol. 13', '', '$7.99', 'Viz', '927']
['129', 'Punisher Max HC Vol. 6', '', '$39.99', 'Marvel', '925']
['130', 'G.I. Joe Cobra Vol. 4', '', '$17.99', 'IDW', '924']
['131', 'Black Widow Name of Rose', '', '$16.99', 'Marvel', '921']
['132', 'Captain America Serve And Protect\nPrem HC', '', '$24.99', 'Marvel', '911']
['133', 'Crossed 3D HC Vol. 1', '', '$14.99', 'Avatar', '902']
['134', 'Walt Disney Comics &\nStories Archives Vol. 1', '', '$14.99', 'Boom', '901']
['135', 'Captain America American Nightmare\nPrem HC', '', '$24.99', 'Marvel', '901']
['136', 'Hulk Hulk No More HC', '', '$39.99', 'Marvel', '891']
['137', 'Thor Gods On Earth', '', '$29.99', 'Marvel', '888']
['138', 'Tarot Witch Of The Black Rose Vol. 9', '', '$24.99', 'Broadsword', '887']
['139', 'Creepy Archives HC Vol. 10', '', '$49.99', 'Dark Horse', '879']
['140', 'Walking Dead Vol. 8 Made To Suffer', '', '$14.99', 'Image', '877']
['141', 'Green Lantern Sinestro Corps War\nVol. 1', '', '$14.99', 'DC', '873']
['142', 'Stan Lee Traveler Vol. 1', '', '$9.99', 'Boom', '872']
['143', 'Breed Col Vol. 1 Book Of Genesis', '', '$17.99', 'Image', '872']
['144', 'Fantastic Four By Waid &\nWieringo Ult Coll Book 1', '', '$24.99', 'Marvel', '863']
['145', 'Fate Stay Night Vol. 11', '', '$10.99', 'Tokyopop', '862']
['146', 'X-Men Alpha Flight Prem HC', '', '$34.99', 'Marvel', '853']
['147', 'Absolute Batman The Long Halloween\nHC', '', '$75.00', 'DC', '851']
['148', 'Blackest Night HC', '', '$29.99', 'DC', '849']
['149', 'Ratchet and Clank', '', '$17.99', 'DC', '845']
['150', 'Bleach 3-In-1 Ed Vol. 1', '', '$14.99', 'Viz', '841']
['151', 'Y The Last Man Vol. 1 Unmanned', '', '$14.99', 'DC', '838']
['152', 'Oh My Goddess Rtl Vol. 18', '', '$11.99', 'Dark Horse', '831']
['153', 'Captain America Fighting Avenger', '', '$14.99', 'Marvel', '825']
['154', 'Kingdom Come New Edition', '', '$17.99', 'DC', '820']
['155', 'Sonic The Hedgehog Archives Vol. 14', '', '$7.95', 'Archie', '811']
['156', 'Nyx Vol. 1 Wannabe', '', '$19.99', 'Marvel', '809']
['157', 'Thor Thunderstrike', '', '$24.99', 'Marvel', '809']
['158', 'Batman And Robin Deluxe HC Vol. 3\nBatman Must Die', '', '$24.99', 'DC', '788']
['159', 'Chew Vol. 2 International Flavor', '', '$12.99', 'Image', '785']
['160', 'Green Lantern No Fear', '', '$12.99', 'DC', '775']
['161', 'Negima Neo Vol. 7', '', '$10.99', 'Random House', '773']
['162', 'Proof Vol. 6 Endangered', '', '$16.99', 'Image', '771']
['163', 'Batman Year One Deluxe SC', '', '$14.99', 'DC', '765']
['164', 'Miss Fury HC', '', '$49.99', 'IDW', '754']
['165', 'Black Dynamite Slave Island', '', '$5.95', 'Ape', '753']
['166', 'Vampirella Masters Series Vol. 4\nVisionaries', '', '$16.99', 'Dynamic Forces', '752']
['167', 'Scott Pilgrim Vol. 1 Precious\nLittle Life', '', '$11.99', 'Oni', '748']
['168', 'Sandman Vol. 1 Preludes &\nNocturnes New Ed', '', '$19.99', 'DC', '739']
['169', 'Thing Prem HC Liberty Legion', '', '$24.99', 'Marvel', '739']
['170', 'Batman The Killing Joke Special Ed\nHC', '', '$17.99', 'DC', '733']
['171', 'Marvel Adventures Avengers Digest\nHulk', '', '$9.99', 'Marvel', '728']
['172', 'Samurai Harem Asu No Yoichi Vol. 8', '', '$12.99', 'Tokyopop', '725']
['173', 'Avengers West Coast Prem HC Family\nTies', '', '$34.99', 'Marvel', '724']
['174', 'Darkness Origins Vol. 3', '', '$19.99', 'Image', '716']
['175', 'Brightest Day HC Vol. 1', '', '$29.99', 'DC', '711']
['176', 'Fullmetal Alchemist 3-In-1 Ed Vol. 1', '', '$14.99', 'Viz', '706']
['177', 'Tooth HC', '', '$24.99', 'Oni', '703']
['178', 'Green Lantern Rage Of The Red\nLanterns', '', '$14.99', 'DC', '700']
['179', 'Next Men HC Vol. 1', '', '$21.99', 'IDW', '694']
['180', 'Jesus Hates Zombies Jurassic Kinda\nLife Vol. 1', '', '$4.99', '215 Ink', '693']
['181', 'Angel HC Vol. 3 The Wolf The Ram\nAnd The Heart', '', '$24.99', 'IDW', '690']
['182', 'Transmetropolitan Vol. 1 Back On\nThe Street', '', '$14.99', 'DC', '687']
['183', 'Boys Vol. 8 Highland Laddie', '', '$19.99', 'Dynamic Forces', '686']
['184', 'Phineas & Ferb Early Comic\nReader #5 Quantum Boogaloo', '', '$4.99', 'HarperCollins', '671']
['185', 'Serenity Better Days', '', '$9.99', 'Dark Horse', '669']
['186', 'Scud The Disposable Assassin Whole\nShebang', '', '$29.99', 'Image', '669']
['187', 'Watchmen', '', '$19.99', 'DC', '667']
['188', 'Level Up', '', '$15.99', 'St. Martins', '667']
['189', 'Brightest Day HC Vol. 2', '', '$29.99', 'DC', '663']
['190', 'Tezukas Black Jack Vol. 14', '', '$16.95', 'Random House', '660']
['191', 'V For Vendetta', '', '$19.99', 'DC', '653']
['192', 'Avengers Vs Pet Avengers', '', '$14.99', 'Marvel', '649']
['193', 'Civil War', '', '$24.99', 'Marvel', '643']
['194', 'Deadman Wonderland Vol. 5', '', '$10.99', 'Tokyopop', '642']
['195', 'Green Lantern Revenge of the Green\nLanterns', '', '$14.99', 'DC', '638']
['196', 'Phoenix Wright Vol. 1', '', '$10.99', 'Random House', '635']
['197', 'Lucille', '', '$29.95', 'Top Shelf', '634']
['198', 'Batman The Long Halloween', '', '$19.99', 'DC', '631']
['199', 'Ultimate Six Prem HC', '', '$24.99', 'Marvel', '624']
['200', 'Air Gear Vol. 18', '', '$10.99', 'Random House', '619']
['201', 'Ninja Girls Vol. 5', '', '$10.99', 'Random House', '619']
['202', 'Dreams of Darkchylde Vol. 1', '', '$16.99', 'Image', '618']
['203', 'Art of Doug Sneyd HC', '', '$39.99', 'Dark Horse', '616']
['204', 'Wolverine Old Man Logan', '', '$29.99', 'Marvel', '611']
['205', 'Fables Vol. 2 Animal Farm', '', '$12.99', 'DC', '610']
['206', 'Chip N Dale Rescue Rangers\nWorldwide Rescue', '', '$14.99', 'Boom', '609']
['207', 'Janet Evanovich Troublemaker', '', '$16.99', 'Dark Horse', '609']
['208', 'Al Williamson Archives SC Vol. 2', '', '$19.95', 'Flesk', '601']
['209', 'Tintin Young Readers Ed Secret Of\nThe Unicorn', '', '$8.99', 'Hachette', '601']
['210', 'Green Lantern Agent Orange', '', '$14.99', 'DC', '598']
['211', 'Anyas Ghost', '', '$15.99', 'St. Martins', '587']
['212', 'Spice And Wolf Vol. 4', '', '$12.99', 'Hachette', '585']
['213', 'Twilight Experiment', '', '$17.99', 'DC', '584']
['214', 'Star Trek Classic Movie Omnibus', '', '$24.99', 'IDW', '584']
['215', 'Peanuts Happiness Is A Warm Blanket\nCharlie Brown HC', '', '$19.99', 'Boom', '580']
['216', 'Preacher Vol. 1 Gone To Texas New\nEdition', '', '$17.99', 'DC', '574']
['217', 'Jurassic Park Devils In The Desert', '', '$17.99', 'IDW', '574']
['218', 'Higurashi When They Cry Vol. 13 Eye\nOpening Arc Pt 3', '', '$11.99', 'Hachette', '573']
['219', 'Ultimatum Companion HC', '', '$49.99', 'Marvel', '571']
['220', 'Crossed 3D Vol. 1', '', '$8.99', 'Avatar', '568']
['221', 'Green Lantern Wanted Hal Jordan', '', '$14.99', 'DC', '568']
['222', 'Boys Vol. 1 Name of the Game', '', '$16.99', 'Dynamic Forces', '568']
['223', 'Superman Earth One HC', '', '$19.99', 'DC', '565']
['224', 'Johnny Homicidal Maniac Directors\nCut SC', '', '$21.95', 'Slave Labor', '563']
['225', 'Thunder Agents Archives HC Vol. 7', '', '$59.99', 'DC', '561']
['226', 'Tintin Young Readers Ed Red\nRackhams Treasure', '', '$8.99', 'Hachette', '556']
['227', 'Fables Vol. 14 Witches', '', '$17.99', 'DC', '554']
['228', 'Gingerbread Girl', '', '$12.95', 'Top Shelf', '552']
['229', 'Sandman Vol. 2 The Dolls House New\nEd', '', '$19.99', 'DC', '550']
['230', 'Maid Shokun Vol. 1', '', '$10.99', 'Tokyopop', '545']
['231', 'Metal Hurlant Collection HC Vol. 1', '', '$29.95', 'Humanoids', '540']
['232', 'Sgt Frog Vol. 21', '', '$10.99', 'Tokyopop', '540']
['233', 'Arkham Asylum Anniversary Ed Sc', '', '$17.99', 'DC', '537']
['234', 'Priest Purgatory Vol. 2', '', '$19.99', 'Tokyopop', '535']
['235', 'Dr Strange Prem HC Into Dark\nDimension', '', '$24.99', 'Marvel', '532']
['236', 'Aion Vol. 3', '', '$10.99', 'Tokyopop', '529']
['237', 'Invincible Vol. 14 Viltrumite War', '', '$19.99', 'Image', '527']
['238', 'Nightly News Vol. 1', '', '$16.99', 'Image', '527']
['239', 'Pokemon Black & White\nActivity Kit', '', '$11.99', 'Viz', '521']
['240', 'Green Lantern Sinestro Corps War\nVol. 2', '', '$14.99', 'DC', '518']
['241', 'Negima Omnibus Vol. 1', '', '$19.99', 'Random House', '516']
['242', 'Elephantmen HC Vol. 4 Questionable\nThings', '', '$34.99', 'Image', '514']
['243', 'Unwritten Vol. 1 Tommy Taylor And\nBogus Identity New Ed', '', '$12.99', 'DC', '505']
['244', 'Captain Easy HC Vol. 2 Soldier Of\nFortune', '', '$39.99', 'Fantagraphics', '502']
['245', 'Daytripper', '', '$19.99', 'DC', '500']
['246', 'Walking Dead Compendium Vol. 1', '', '$59.99', 'Image', '499']
['247', 'Certain Scientific Railgun Vol. 1', '', '$10.99', 'St. Martins', '499']
['248', 'Batman The Return Of Bruce Wayne\nDeluxe Ed HC', '', '$29.99', 'DC', '497']
['249', 'Boys Vol. 7 The Innocents', '', '$19.99', 'Dynamic Forces', '497']
['250', 'Walking Dead HC Vol. 1', '', '$34.99', 'Image', '496']
['251', 'Runaways Vol. 6 Parental Guidance\nDigest', '', '$9.99', 'Marvel', '495']
['252', 'Serenity HC Vol. 1 Those Left Behind', '', '$19.99', 'Dark Horse', '494']
['253', 'American Vampire HC Vol. 2', '', '$24.99', 'DC', '494']
['254', 'Batman And Robin Vol. 1 Batman\nReborn', '', '$14.99', 'DC', '494']
['255', 'Dr Horrible', '', '$9.99', 'Dark Horse', '493']
['256', 'Stuck Rubber Baby SC', '', '$17.99', 'DC', '493']
['257', 'Ghostface Vol. 1', '', '$17.99', 'Tokyopop', '493']
['258', 'Joker HC', '', '$19.99', 'DC', '492']
['259', 'Buffy the Vampire Slayer Season 8\nVol. 1 Long Way Home', '', '$15.99', 'Dark Horse', '491']
['260', 'Final Crisis', '', '$19.99', 'DC', '491']
['261', 'Dungeons & Dragons HC Vol.\n1 Shadowplague', '', '$24.99', 'IDW', '490']
['262', 'Something Monstrous', '', '$17.99', 'IDW', '486']
['263', 'Locke & Key Vol. 1 Welcome\nTo Lovecraft', '', '$19.99', 'IDW', '479']
['264', 'Invincible Vol. 1 Family Matters', '', '$12.99', 'Image', '479']
['265', 'Batman RIP', '', '$14.99', 'DC', '473']
['266', 'Lil Abner HC Vol. 3', '', '$49.99', 'IDW', '473']
['267', 'Kane And Lynch', '', '$17.99', 'DC', '471']
['268', 'Magic the Gathering Path Of The\nPlaneswalker Vol. 2', '', '$17.95', 'Wizards of the Coast', '471']
['269', 'Border Vol. 1', '', '$12.95', 'Digital Manga', '470']
['270', 'Fables Vol. 3 Storybook Love', '', '$14.99', 'DC', '466']
['271', 'Suicide Forest', '', '$17.99', 'IDW', '466']
['272', 'Butterfly of the Distant Day', '', '$12.95', 'Digital Manga', '464']
['273', 'Scott Pilgrim Vol. 2 Vs The World', '', '$11.99', 'Oni', '464']
['274', 'Project Superpowers Black Terror\nVol. 3', '', '$16.99', 'Dynamic Forces', '463']
['275', '27 (Twenty Seven) Vol. 1 First Set', '', '$16.99', 'Image', '463']
['276', 'Fables Vol. 4 March Of The Wooden\nSoldiers', '', '$17.99', 'DC', '462']
['277', 'All Star Superman Vol. 1', '', '$12.99', 'DC', '457']
['278', 'Ultimo Vol. 5', '', '$9.99', 'Viz', '456']
['279', 'Dean Koontz Frankenstein Prodigal\nSon Vol. 2', '', '$16.99', 'Dynamic Forces', '450']
['280', 'Axe Cop Vol. 1', '', '$14.99', 'Dark Horse', '449']
['281', 'Cowboys And Aliens IT Books', '', '$15.99', 'HarperCollins', '449']
['282', 'Y The Last Man Vol. 2 Cycles', '', '$12.99', 'DC', '447']
['283', 'Sakura Hime Legend of Princess\nSakura Vol. 2', '', '$9.99', 'Viz', '443']
['284', 'Haunt Vol. 1', '', '$9.99', 'Image', '442']
['285', 'Life With Mister Dangerous', '', '$22.00', 'Random House', '442']
['286', 'Marijuanaman HC', '', '$24.99', 'Image', '441']
['287', 'Pax Romana Vol. 1', '', '$14.99', 'Image', '441']
['288', 'Runaways Vol. 5 Escape To New York\nDigest', '', '$9.99', 'Marvel', '438']
['289', 'Flash Rebirth', '', '$14.99', 'DC', '436']
['290', 'Happy Cafe Vol. 8', '', '$10.99', 'Tokyopop', '435']
['291', 'Blackest Night Green Lantern HC', '', '$24.99', 'DC', '434']
['292', 'Dmz Vol. 1 On The Ground', '', '$9.99', 'DC', '429']
['293', 'Paying For It HC', '', '$24.95', 'Drawn & Quarterly', '428']
['294', 'Preacher Vol. 2 Until The End of\nthe World New Edition ', '', '$14.99', 'DC', '427']
['295', 'All Star Superman Vol. 2', '', '$12.99', 'DC', '423']
['296', 'Welcome To Oddville HC', '', '$14.95', 'Adhouse', '421']
['297', 'Serenity Those Left Behind', '', '$9.99', 'Dark Horse', '420']
['298', 'Boys Definitive Edition HC Vol. 3', '', '$75.00', 'Dynamic Forces', '419']
['299', 'Boys Vol. 2 Get Some', '', '$19.99', 'Dynamic Forces', '418']
['300', 'American Vampire HC Vol. 1', '', '$24.99', 'DC', '414']
