['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Blackest Night', '8', '$3.99', 'DC', '135,059']
['2', 'Siege', '3', '$3.99', 'Marvel', '113,073']
['3', 'Green Lantern', '52', '$2.99', 'DC', '97,368']
['4', 'Batman and Robin', '10', '$2.99', 'DC', '85,290']
['5', 'Green Lantern Corps', '46', '$3.99', 'DC', '76,721']
['6', 'New Avengers', '63', '$3.99', 'Marvel', '76,147']
['7', 'Dark Avengers', '15', '$3.99', 'Marvel', '72,257']
['8', 'Ultimate New Ultimates', '1', '$3.99', 'Marvel', '71,278']
['9', 'Uncanny X-Men', '522', '$3.99', 'Marvel', '67,994']
['10', 'Amazing Spider-Man', '623', '$2.99', 'Marvel', '66,062']
['11', 'X-Men Second Coming', '1', '$3.99', 'Marvel', '66,013']
['12', 'Thor', '608', '$2.99', 'Marvel', '62,013']
['13', 'Batman', '697', '$2.99', 'DC', '61,157']
['14', 'Amazing Spider-Man', '624', '$2.99', 'Marvel', '60,215']
['15', 'Ultimate Avengers', '5', '$3.99', 'Marvel', '58,099']
['16', 'Captain America', '604', '$3.99', 'Marvel', '56,962']
['17', 'Justice League of America', '43', '$3.99', 'DC', '56,460']
['18', 'Amazing Spider-Man', '627', '$2.99', 'Marvel', '54,203']
['19', 'Amazing Spider-Man', '625', '$2.99', 'Marvel', '54,179']
['20', 'Kevin Smith Green Hornet', '1', '$3.99', 'Dynamic', '54,124']
['21', 'Amazing Spider-Man', '626', '$2.99', 'Marvel', '53,867']
['22', 'Nemesis', '1', '$2.99', 'Marvel', '53,733']
['23', 'Mighty Avengers', '35', '$2.99', 'Marvel', '51,084']
['24', 'Hulk', '21', '$3.99', 'Marvel', '50,785']
['25', 'Justice League Rise and Fall Special', '1', '$3.99', 'DC', '50,363']
['26', 'X-Force', '25', '$2.99', 'Marvel', '49,910']
['27', 'Mighty Avengers', '34', '$2.99', 'Marvel', '49,855']
['28', 'Justice League Cry for Justice', '7', '$3.99', 'DC', '49,770']
['29', 'Dark Wolverine', '84', '$2.99', 'Marvel', '49,470']
['30', 'Invincible Iron Man', '24', '$2.99', 'Marvel', '49,238']
['31', 'X-Men Legacy', '234', '$2.99', 'Marvel', '48,216']
['32', 'Incredible Hulk', '608', '$3.99', 'Marvel', '47,146']
['33', 'Buffy The Vampire Slayer', '33', '$2.99', 'Dark Horse', '46,571']
['34', 'Detective', '862', '$3.99', 'DC', '44,687']
