['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Secret Invasion', '1', '$3.99', 'Marvel', '250,213']
['2', 'New Avengers', '40', '$2.99', 'Marvel', '110,448']
['3', 'Dark Tower Long Road Home', '2', '$3.99', 'Marvel', '103,008']
['4', 'Mighty Avengers', '12', '$2.99', 'Marvel', '97,219']
['5', 'Uncanny X-Men', '497', '$2.99', 'Marvel', '93,350']
['6', 'Hulk', '3', '$2.99', 'Marvel', '92,468']
['7', 'Thor', '8', '$2.99', 'Marvel', '91,963']
['8', 'Amazing Spider-Man', '555', '$2.99', 'Marvel', '86,885']
['9', 'Justice League of America', '20', '$2.99', 'DC', '85,789']
['10', 'X-Force', '3', '$2.99', 'Marvel', '85,732']
['11', 'Buffy Vampire Slayer', '13', '$2.99', 'Dark Horse', '83,563']
['12', 'Captain America', '37', '$2.99', 'Marvel', '80,619']
['13', 'Justice Society of America', '14', '$2.99', 'DC', '80,491']
['14', 'Amazing Spider-Man', '556', '$2.99', 'Marvel', '78,442']
['15', 'X-Men Legacy', '210', '$2.99', 'Marvel', '77,425']
['16', 'Amazing Spider-Man', '557', '$2.99', 'Marvel', '77,041']
['17', 'Titans', '1', '$3.50', 'DC', '75,569']
['18', 'Countdown to Final Crisis', '1', '$2.99', 'DC', '72,688']
['19', 'Young X-Men', '1', '$2.99', 'Marvel', '71,579']
['20', 'Batman', '675', '$2.99', 'DC', '71,124']
['21', 'Countdown to Final Crisis', '2', '$2.99', 'DC', '70,149']
['22', 'Countdown to Final Crisis', '3', '$2.99', 'DC', '69,815']
['23', 'Countdown to Final Crisis', '4', '$2.99', 'DC', '69,616']
['24', 'Cable', '1', '$2.99', 'Marvel', '65,555']
['25', 'Green Lantern', '30', '$2.99', 'DC', '65,334']
['26', 'X-Men: Divided We Stand', '1', '$3.99', 'Marvel', '65,327']
['27', 'Fantastic Four', '556', '$2.99', 'Marvel', '65,000']
['28', 'Wolverine', '64', '$2.99', 'Marvel', '64,858']
['29', 'Cable', '2', '$2.99', 'Marvel', '59,865']
['30', 'Action Comics', '863', '$2.99', 'DC', '56,870']
['31', 'Ultimate Spider-Man', '121', '$2.99', 'Marvel', '56,622']
['32', 'Serenity: Better Days', '2', '$2.99', 'Dark Horse', '56,117']
['33', 'Logan', '2', '$3.99', 'Marvel', '56,102']
['34', 'Superman', '675', '$3.99', 'DC', '54,843']
['35', 'Avengers Initiative', '11', '$2.99', 'Marvel', '52,866']
['36', 'Superman Batman', '47', '$2.99', 'DC', '52,546']
['37', 'Avengers Initiative', '12', '$2.99', 'Marvel', '52,333']
['38', 'X-Factor', '30', '$2.99', 'Marvel', '51,437']
['39', 'Wolverine Origins', '24', '$2.99', 'Marvel', '49,289']
['40', 'Ultimate X-Men', '93', '$2.99', 'Marvel', '49,097']
['41', 'Action Comics', '864', '$2.99', 'DC', '48,428']
['42', 'Detective Comics', '843', '$2.99', 'DC', '48,421']
['43', 'Teen Titans', '58', '$2.99', 'DC', '47,347']
['44', 'Green Lantern Corps', '23', '$2.99', 'DC', '46,771']
['45', 'Angel After The Fall', '6', '$3.99', 'IDW', '46,636']
['46', 'Kick Ass', '2', '$2.99', 'Marvel', '45,654']
['47', 'Incredible Hercules', '116', '$2.99', 'Marvel', '44,566']
['48', 'Thor Ages of Thunder', '', '$3.99', 'Marvel', '43,428']
['49', 'Ultimate Human', '4', '$2.99', 'Marvel', '43,414']
['50', 'Ms Marvel', '26', '$2.99', 'Marvel', '42,269']
['51', 'Project Superpowers', '2', '$2.99', 'Dynamic', '41,614']
['52', 'Wonder Woman', '19', '$2.99', 'DC', '39,481']
['53', 'Captain Marvel', '5', '$2.99', 'Marvel', '38,663']
['54', 'Brave & Bold', '12', '$2.99', 'DC', '37,731']
['55', 'Ultimate Fantastic Four', '53', '$2.99', 'Marvel', '37,454']
['56', 'Batman & Outsiders', '6', '$2.99', 'DC', '36,543']
['57', 'Booster Gold', '8', '$2.99', 'DC', '35,974']
['58', 'Iron Man', '28', '$3.99', 'Marvel', '35,747']
['59', 'DC Wildstorm Dreamwar', '1', '$2.99', 'DC', '34,787']
['60', 'Flash', '239', '$2.99', 'DC', '33,734']
['61', 'Green Arrow Black Canary', '7', '$2.99', 'DC', '32,027']
['62', 'Young Avengers Presents', '3', '$2.99', 'Marvel', '31,977']
['63', 'Supergirl', '28', '$2.99', 'DC', '31,373']
['64', 'Immortal Iron Fist', '14', '$3.99', 'Marvel', '30,875']
['65', 'Punisher', '56', '$2.99', 'Marvel', '30,789']
['66', 'Teen Titans Year One', '4', '$2.99', 'DC', '30,476']
['67', 'Young Avengers Presents', '4', '$2.99', 'Marvel', '30,299']
['68', 'Daredevil: Blood of Tarantula', '', '$3.99', 'Marvel', '30,299']
['69', 'Star Wars Legacy', '22', '$2.99', 'Dark Horse', '30,199']
['70', 'Death of New Gods', '8', '$3.50', 'DC', '29,929']
['71', 'Nightwing', '143', '$2.99', 'DC', '29,907']
['72', 'Annihilation Conquest', '6', '$3.99', 'Marvel', '29,872']
['73', 'Twelve', '4', '$2.99', 'Marvel', '29,723']
['74', 'Punisher War Journal', '18', '$2.99', 'Marvel', '29,559']
['75', 'New Exiles', '4', '$2.99', 'Marvel', '29,225']
['76', 'Legion of Super Heroes', '41', '$2.99', 'DC', '28,933']
['77', 'New Exiles', '5', '$2.99', 'Marvel', '28,499']
['78', 'Hulk Vs. Hercules: When Titans\nCollide', '', '$3.99', 'Marvel', '28,407']
['79', 'Nova', '12', '$2.99', 'Marvel', '28,179']
['80', 'Boys', '17', '$2.99', 'Dynamic', '28,051']
['81', 'Moon Knight', '17', '$2.99', 'Marvel', '27,802']
['82', 'Iron Man Legacy of Doom', '1', '$2.99', 'Marvel', '27,297']
['83', 'Robin', '173', '$2.99', 'DC', '26,351']
['84', 'Salvation Run', '6', '$2.99', 'DC', '26,273']
['85', 'World of Warcraft', '6', '$2.99', 'DC', '26,266']
['86', 'Ghost Rider', '22', '$2.99', 'Marvel', '25,861']
['87', 'Last Defenders', '2', '$2.99', 'Marvel', '25,725']
['88', 'Tangent Supermans Reign', '2', '$2.99', 'DC', '25,647']
['89', 'Wolverine First Class', '2', '$2.99', 'Marvel', '25,605']
