['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Blackest Night ', '6', '$3.99', 'DC', '100,651']
['2', 'Green Lantern ', '49', '$2.99', 'DC', '97,285']
['3', 'Captain America Reborn ', '5', '$3.99', 'Marvel', '91,790']
['4', 'Captain America\nReborn Who Will Wield The Shield', '$3.99', 'Marvel', '80,771']
['5', 'Blackest Night The Flash ', '1', '$2.99', 'DC', '80,313']
['6', 'Green Lantern Corps ', '43', '$2.99', 'DC', '77,774']
['7', 'New Avengers ', '60', '$3.99', 'Marvel', '72,790']
['8', 'Blackest Night Wonder Woman ', '1', '$2.99', 'DC', '70,758']
['9', 'Dark Avengers ', '12', '$3.99', 'Marvel', '69,799']
['10', 'Blackest Night JSA ', '1', '$2.99', 'DC', '68,721']
['11', 'Justice League of America ', '40', '$3.99', 'DC', '68,672']
['12', 'Siege Cabal', '', '$3.99', 'Marvel', '68,655']
['13', 'Uncanny X-Men ', '518', '$2.99', 'Marvel', '68,572']
['14', 'Uncanny X-Men ', '519', '$2.99', 'Marvel', '67,043']
['15', 'Batman ', '694', '$2.99', 'DC', '65,908']
['16', 'Amazing Spider-Man ', '615', '$2.99', 'Marvel', '63,738']
['17', 'Fall of Hulks Alpha', '', '$3.99', 'Marvel', '62,785']
['18', 'Thor ', '604', '$2.99', 'Marvel', '61,608']
['19', 'New Avengers Annual ', '3', '$4.99', 'Marvel', '61,435']
['20', 'Dark Avengers Annual ', '1', '$4.99', 'Marvel', '60,524']
['21', 'Adventure Comics ', '5', '$3.99', 'DC', '59,876']
['22', 'Amazing Spider-Man ', '614', '$2.99', 'Marvel', '59,696']
['23', 'Amazing Spider-Man ', '616', '$2.99', 'Marvel', '58,856']
['24', 'Astonishing X-Men ', '33', '$2.99', 'Marvel', '57,592']
['25', 'Thor ', '605', '$2.99', 'Marvel', '55,242']
['26', 'Hulk ', '18', '$3.99', 'Marvel', '53,222']
['27', 'Detective Comics ', '860', '$3.99', 'DC', '52,295']
['28', 'X-Force ', '22', '$3.99', 'Marvel', '51,859']
['29', 'X-Men Legacy ', '231', '$2.99', 'Marvel', '50,929']
['30', 'X-Men Legacy ', '230', '$3.99', 'Marvel', '49,776']
['31', 'Superman Batman ', '67', '$2.99', 'DC', '49,650']
['32', 'Mighty Avengers ', '32', '$2.99', 'Marvel', '48,662']
['33', 'Dark Wolverine ', '81', '$2.99', 'Marvel', '48,102']
['34', 'Invincible Iron Man ', '21', '$2.99', 'Marvel', '47,330']
