['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Brightest Day ', '7', '$2.99', 'DC', '93,459']
['2', 'Brightest Day ', '8', '$2.99', 'DC', '91,546']
['3', 'Avengers ', '4', '$3.99', 'Marvel', '87,333']
['4', 'New Avengers ', '3', '$3.99', 'Marvel', '81,354']
['5', 'Secret Avengers ', '4', '$3.99', 'Marvel', '74,655']
['6', 'Amazing Spider-Man ', '640', '$3.99', 'Marvel', '73,656']
['7', 'Batman ', '702', '$2.99', 'DC', '73,414']
['8', 'X-Men ', '2', '$3.99', 'Marvel', '71,464']
['9', 'Uncanny X-Men ', '527', '$3.99', 'Marvel', '69,052']
['10', 'Green Lantern Emerald Warriors ', '1', '$3.99', 'DC', '68,332']
['11', 'Green Lantern Corps ', '51', '$2.99', 'DC', '67,124']
['12', 'Amazing Spider-Man ', '639', '$3.99', 'Marvel', '67,086']
['13', 'Justice League of America ', '48', '$3.99', 'DC', '60,733']
['14', 'Avengers Prime ', '2', '$3.99', 'Marvel', '55,518']
['15', 'Ultimate Comics Avengers 3 ', '1', '$3.99', 'Marvel', '53,870']
['16', 'X-Men Legacy ', '239', '$2.99', 'Marvel', '53,236']
['17', 'Captain America ', '609', '$3.99', 'Marvel', '52,834']
['18', 'Captain America ', '608', '$3.99', 'Marvel', '51,362']
['19', 'Thor ', '613', '$3.99', 'Marvel', '51,076']
['20', 'Astonishing X-Men ', '35', '$2.99', 'Marvel', '50,441']
['21', 'Superman ', '702', '$2.99', 'DC', '50,023']
['22', 'Invincible Iron Man ', '29', '$2.99', 'Marvel', '49,012']
['23', 'Hulk ', '24', '$3.99', 'Marvel', '48,903']
['24', 'Justice Society of America ', '42', '$2.99', 'DC', '48,420']
['25', 'Batman Odyssey ', '2', '$3.99', 'DC', '47,675']
['26', 'Ultimate Comics Avengers 2 ', '6', '$3.99', 'Marvel', '46,358']
['27', 'Green Arrow ', '3', '$2.99', 'DC', '46,308']
['28', 'Birds of Prey ', '4', '$2.99', 'DC', '46,149']
['29', 'Incredible Hulk ', '611', '$3.99', 'Marvel', '44,982']
['30', 'Shadowland ', '2', '$3.99', 'Marvel', '44,573']
['31', 'Daredevil ', '509', '$2.99', 'Marvel', '41,577']
['32', 'Dark Wolverine ', '89', '$2.99', 'Marvel', '41,409']
['33', 'Superman Secret Origin ', '6', '$3.99', 'DC', '41,051']
['34', 'Steve Rogers Super-Soldier ', '2', '$3.99', 'Marvel', '40,278']
['35', 'Justice League Generation Lost ', '7', '$2.99', 'DC', '39,971']
['36', 'Dark Wolverine ', '90', '$2.99', 'Marvel', '39,815']
['37', 'Justice League Generation Lost ', '8', '$2.99', 'DC', '38,745']
['38', 'Detective Comics ', '868', '$3.99', 'DC', '38,682']
['39', 'X-Force Sex and Violence ', '2', '$3.99', 'Marvel', '38,480']
['40', 'Buffy the Vampire Slayer Riley One\nShot', '', '$3.50', 'Dark Horse', '38,119']
['41', 'Wonder Woman ', '602', '$2.99', 'DC', '38,012']
['42', 'Namor First Mutant ', '1', '$3.99', 'Marvel', '37,399']
['43', 'Ultimate Comics Spider-Man ', '13', '$3.99', 'Marvel', '36,946']
['44', 'Action Comics ', '892', '$3.99', 'DC', '36,401']
['45', 'Avengers Academy ', '3', '$2.99', 'Marvel', '35,629']
['46', 'Deadpool ', '26', '$2.99', 'Marvel', '35,595']
['47', 'Red Robin ', '15', '$2.99', 'DC', '34,709']
['48', 'Fantastic Four ', '582', '$2.99', 'Marvel', '34,617']
['49', 'Deadpool ', '1000', '$4.99', 'Marvel', '34,482']
['50', 'Superman Batman ', '75', '$4.99', 'DC', '34,324']
['51', 'Legion of Super Heroes ', '4', '$3.99', 'DC', '34,239']
['52', 'Shield ', '3', '$2.99', 'Marvel', '33,335']
['53', 'Titans ', '26', '$2.99', 'DC', '32,800']
['54', 'New Mutants ', '16', '$2.99', 'Marvel', '31,989']
['55', 'X-Men Curse of Mutants Storm\n& Gambit ', '1', '$3.99', 'Marvel', '31,751']
['56', 'Batman Beyond ', '3', '$2.99', 'DC', '31,469']
['57', 'Thunderbolts ', '147', '$2.99', 'Marvel', '31,252']
['58', 'Thanos Imperative ', '3', '$3.99', 'Marvel', '30,493']
['59', 'X-Factor ', '208', '$2.99', 'Marvel', '30,095']
['60', 'Wolverine Weapon X ', '16', '$3.99', 'Marvel', '29,424']
['61', 'Adventure Comics ', '517', '$3.99', 'DC', '28,966']
['62', 'X-Men Curse of Mutants Blade ', '1', '$3.99', 'Marvel', '28,318']
['63', 'Shadowland Moon Knight ', '1', '$3.99', 'Marvel', '28,196']
['64', 'Secret Warriors ', '18', '$2.99', 'Marvel', '27,415']
['65', 'Image United ', '3', '$3.99', 'Image', '27,314']
['66', 'Batgirl ', '13', '$2.99', 'DC', '27,247']
['67', 'Zatanna ', '4', '$2.99', 'DC', '27,203']
['68', 'Shadowland Bullseye ', '1', '$3.99', 'Marvel', '26,949']
['69', 'Time Masters Vanishing Point ', '2', '$3.99', 'DC', '26,918']
['70', 'Secret Warriors ', '19', '$2.99', 'Marvel', '26,902']
['71', 'Marvel Universe vs. Punisher ', '1', '$3.99', 'Marvel', '26,665']
['72', 'Walking Dead ', '76', '$2.99', 'Image', '26,553']
['73', 'Ultimate Comics Mystery ', '2', '$3.99', 'Marvel', '26,507']
['74', 'True Blood ', '2', '$3.99', 'IDW', '26,419']
['75', 'Supergirl ', '55', '$2.99', 'DC', '25,891']
['76', 'DC Universe Legacies ', '4', '$3.99', 'DC', '25,691']
['77', 'Thor Rage of Thor ', '1', '$3.99', 'Marvel', '25,257']
['78', 'Superman the Last Family of Krypton\n      ', '1', '$4.99', 'DC', '25,046']
['79', 'Teen Titans ', '86', '$3.99', 'DC', '24,971']
['80', 'Doomwar ', '6', '$3.99', 'Marvel', '24,797']
['81', 'Red Hood Lost Days ', '3', '$2.99', 'DC', '24,701']
['82', 'Gotham City Sirens ', '15', '$2.99', 'DC', '24,589']
['83', 'Avengers & Infinity\nGauntlet ', '1', '$2.99', 'Marvel', '24,438']
['84', 'Marvel Universe vs. Punisher ', '2', '$3.99', 'Marvel', '24,233']
['85', 'Batman Streets of Gotham ', '15', '$3.99', 'DC', '24,171']
['86', 'Dungeons and Dragons ', '0', '$1.00', 'IDW', '23,657']
['87', 'Deadpool Wade Wilsons War ', '3', '$3.99', 'Marvel', '23,580']
['88', 'Deadpool Corps ', '5', '$2.99', 'Marvel', '22,887']
['89', 'JSA All Stars ', '9', '$3.99', 'DC', '22,347']
['90', 'Shadowland Blood on Streets ', '1', '$3.99', 'Marvel', '22,110']
['91', 'Dark Tower Gunslinger Journey\nBegins ', '4', '$3.99', 'Marvel', '21,820']
['92', 'Deadpool Team-Up ', '890', '$2.99', 'Marvel', '21,279']
['93', 'Shadowland Power Man ', '1', '$3.99', 'Marvel', '21,206']
['94', 'Secret Six ', '24', '$2.99', 'DC', '21,177']
['95', 'Boys ', '45', '$3.99', 'Dynamite', '21,041']
['96', 'Star Wars Legacy ', '50', '$2.99', 'Dark Horse', '20,666']
['97', 'Punisher Max Happy Ending ', '1', '$3.99', 'Marvel', '20,074']
['98', 'Fables ', '97', '$2.99', 'DC', '19,625']
['99', 'Shadowland Daughters of Shadow ', '1', '$3.99', 'Marvel', '19,513']
['100', 'Age of Heroes ', '4', '$3.99', 'Marvel', '19,206']
['101', 'Booster Gold ', '35', '$2.99', 'DC', '19,104']
['102', 'Power Girl ', '15', '$2.99', 'DC', '19,091']
['103', 'Hellboy the Storm ', '2', '$2.99', 'Dark Horse', '19,070']
['104', 'Boys Highland Laddie ', '1', '$3.99', 'Dynamite', '18,629']
['105', 'Stand Hardcases ', '3', '$3.99', 'Marvel', '18,352']
['106', 'Hawkeye & Mockingbird ', '3', '$2.99', 'Marvel', '17,870']
['107', 'Iron Man Legacy ', '5', '$2.99', 'Marvel', '17,773']
['108', 'Magnus Robot Fighter ', '1', '$3.50', 'Dark Horse', '17,729']
['109', 'Black Widow ', '5', '$2.99', 'Marvel', '17,568']
['110', 'Captain America Forever Allies ', '1', '$3.99', 'Marvel', '17,418']
['111', 'Star Wars Old Republic ', '2', '$2.99', 'Dark Horse', '17,384']
['112', 'Heroic Age Prince of Power ', '4', '$3.99', 'Marvel', '17,137']
['113', 'New Mutants Forever ', '1', '$3.99', 'Marvel', '16,784']
['114', 'Angel ', '36', '$3.99', 'IDW', '16,016']
['115', 'Spider-Girl End ', '1', '$3.99', 'Marvel', '15,888']
['116', 'Avengers Origin ', '5', '$3.99', 'Marvel', '15,793']
['117', 'Izombie ', '4', '$2.99', 'DC', '15,772']
['118', 'Outsiders ', '32', '$2.99', 'DC', '15,754']
['119', 'Invincible ', '74', '$2.99', 'Image', '15,735']
['120', 'Web of Spider-Man ', '11', '$3.99', 'Marvel', '15,562']
['121', 'Guarding the Globe ', '1', '$3.50', 'Image', '15,013']
['122', 'Batman Confidential ', '47', '$2.99', 'DC', '14,341']
['123', 'G.I. Joe A Real American Hero ', '157', '$3.99', 'IDW', '14,263']
['124', 'Ex Machina ', '50', '$4.99', 'DC', '14,146']
['125', 'Young Allies ', '3', '$2.99', 'Marvel', '14,016']
['126', 'X-Men Forever 2 ', '5', '$3.99', 'Marvel', '13,632']
['127', 'B.P.R.D. Hell on Earth New World ', '1', '$3.50', 'Dark Horse', '13,563']
['128', 'X-Men Forever 2 ', '6', '$3.99', 'Marvel', '13,351']
['129', 'Spider-Man Fantastic Four ', '2', '$3.99', 'Marvel', '13,329']
['130', 'Atlas ', '4', '$2.99', 'Marvel', '13,205']
['131', 'Amazing Spider-Man Presents\nAmerican Son ', '4', '$3.99', 'Marvel', '13,128']
['132', 'Doc Savage ', '5', '$3.99', 'DC', '13,125']
['133', 'Daredevil Black and White ', '1', '$3.99', 'Marvel', '13,111']
['134', 'Last Phantom ', '1', '$3.99', 'Dynamite', '12,887']
['135', 'Unwritten ', '16', '$2.99', 'DC', '12,778']
['136', 'Chew ', '13', '$2.99', 'Image', '12,756']
['137', 'G.I. Joe ', '21', '$3.99', 'IDW', '12,264']
['138', 'Thor Mighty Avenger ', '3', '$2.99', 'Marvel', '12,112']
['139', 'Irredeemable ', '16', '$3.99', 'Boom', '12,106']
['140', 'Baltimore Plague Ships ', '1', '$3.50', 'Dark Horse', '12,099']
['141', 'Transformers Ongoing ', '10', '$3.99', 'IDW', '11,951']
['142', 'Spectacular Spider-Girl ', '4', '$3.99', 'Marvel', '11,810']
['143', 'Jonah Hex ', '58', '$2.99', 'DC', '11,775']
['144', 'X-Files 30 Days of Night ', '2', '$3.99', 'DC', '11,163']
['145', 'Supergod ', '4', '$3.99', 'Avatar', '11,134']
['146', 'Hercules Twilight of A God ', '3', '$3.99', 'Marvel', '11,029']
['147', 'Spirit ', '5', '$3.99', 'DC', '11,015']
['148', 'Doom Patrol ', '13', '$2.99', 'DC', '10,878']
['149', 'Rebels ', '19', '$2.99', 'DC', '10,851']
['150', 'Witchblade ', '137', '$2.99', 'Image', '10,696']
['151', 'Crossed Family Values ', '3', '$3.99', 'Avatar', '10,317']
['152', 'G.I. Joe Origins ', '18', '$3.99', 'IDW', '10,074']
['153', 'Hellblazer ', '270', '$2.99', 'DC', '9,928']
['154', 'Spitfire ', '1', '$3.99', 'Marvel', '9,926']
['155', 'Hit-Monkey ', '2', '$2.99', 'Marvel', '9,916']
['156', 'Project Superpowers Chapter Two ', '11', '$2.99', 'Dynamite', '9,772']
['157', 'Star Wars Blood Ties Tale Jango\n& Boba Fett ', '1', '$3.50', 'Dark Horse', '9,769']
['158', 'Locke & Key Keys To the\nKingdom ', '1', '$3.99', 'IDW', '9,429']
['159', 'G.I. Joe Cobra II', '7', '$3.99', 'IDW', '9,387']
['160', 'Marvelman Familys Finest ', '2', '$3.99', 'Marvel', '9,324']
['161', '1 For Dollar Hellboy Seed of\nDestruction', '', '$1.00', 'Dark Horse', '9,291']
['162', 'Sweet Tooth ', '12', '$2.99', 'DC', '9,246']
['163', '1 For Dollar Sin City Hard Goodbye ', '', '$1.00', 'Dark Horse', '9,012']
['164', 'Azrael ', '11', '$2.99', 'DC', '8,930']
['165', 'X-Campus ', '3', '$4.99', 'Marvel', '8,855']
['166', 'Kato Origins Way of the Ninja ', '3', '$3.99', 'Dynamite', '8,689']
['167', 'Morning Glories ', '1', '$3.99', 'Image', '8,687']
['168', 'Daytripper ', '9', '$2.99', 'DC', '8,617']
['169', 'Captain America 1940s Newspaper\nStrip ', '3', '$3.99', 'Marvel', '8,461']
