['\n', 'Comic-book\nTitle', 'Issue', 'Price', 'Publisher', 'Est. sales']
['116', 'Worlds Finest', '16', '$2.99', 'DC', '22,987']
['117', 'Constantine', '7', '$2.99', 'DC', '22,954']
['118', 'DC Comics Essentials Batman', '1', '$1.00', 'DC', '22,842']
['119', 'Sex Criminals', '2*', '$3.50', 'Image', '22,510']
['120', 'Scarlet Spider', '23', '$2.99', 'Marvel', '22,246']
['121', 'Avengers Arena', '16', '$2.99', 'Marvel', '22,179']
['122', 'Trish Out of Water', '1', '$1.00', 'Aspen', '22,080']
['123', 'Swamp Thing', '24', '$2.99', 'DC', '21,724']
['124', 'Coffin Hill', '1*', '$2.99', 'DC', '21,716']
['125', 'Hinterkind', '1*', '$2.99', 'DC', '21,164']
['126', "Batman The Dark Knight (Joker's Daughter)", '23.4 Std Ed.', '$2.99', 'DC', '21,064']
['127', 'Astonishing X-Men', '68', '$3.99', 'Marvel', '21,023']
['128', 'A Plus X', '13', '$3.99', 'Marvel', '20,908']
['129', 'Trillium', '3*', '$2.99', 'DC', '20,733']
['130', 'Animal Man', '24', '$2.99', 'DC', '20,554']
['131', 'Shaolin Cowboy', '1', '$3.99', 'Dark Horse', '20,527']
['132', 'Rocket Girl', '1*', '$3.50', 'Image', '20,287']
['133', 'Punisher Trial of Punisher', '2', '$3.99', 'Marvel', '20,143']
['134', 'Marvel Now What', '1', '$3.99', 'Marvel', '19,833']
['135', 'X-Men Legacy', '18', '$2.99', 'Marvel', '19,767']
['136', 'Trinity of Sin The Phantom Stranger', '12', '$2.99', 'DC', '19,732']
['137', 'Swamp Thing Annual', '2', '$4.99', 'DC', '19,628']
['138', 'Thor Crown of Fools', '1', '$3.99', 'Marvel', '19,610']
['139', 'Venom', '42', '$2.99', 'Marvel', '19,561']
['140', 'Fantomex Max', '1', '$3.99', 'Marvel', '19,259']
['141', 'My Little Pony 2013 Annual', '\n', '$7.99', 'IDW', '18,614']
['142', 'Fearless Defenders', '10', '$3.99', 'Marvel', '18,543']
['143', 'Birds of Prey', '24', '$2.99', 'DC', '18,382']
['144', 'Superboy', '24', '$2.99', 'DC', '18,341']
['145', 'Talon', '12', '$2.99', 'DC', '18,218']
['146', 'Daredevil Dark Nights', '5', '$2.99', 'Marvel', '18,163']
['147', 'Adventure Time', '21', '$3.99', 'Boom', '18,156']
['148', 'Larfleeze', '4', '$2.99', 'DC', '18,061']
['149', 'Ultimate Comics X-Men', '32', '$3.99', 'Marvel', '17,921']
['150', 'Letter 44', '1', '$1.00', 'Oni', '17,889']
['151', 'Beware The Batman', '1*', '$2.99', 'DC', '17,847']
['152', 'Ultimate Comics X-Men', '33', '$3.99', 'Marvel', '17,719']
['153', 'Batman Beyond Universe', '3', '$3.99', 'DC', '17,658']
['154', 'TMNT Ongoing', '27', '$3.99', 'IDW', '17,042']
['155', 'Astro City', '5', '$3.99', 'DC', '16,927']
['156', 'Adventure Time 2013 Spoooktacular', '1', '$4.99', 'Boom', '16,920']
['157', 'Manhattan Projects', '15', '$3.50', 'Image', '16,842']
['158', 'X-Files Season 10', '5', '$3.99', 'IDW', '16,819']
['159', '1 For 1 Star Wars', '\n', '$1.00', 'Dark Horse', '16,690']
['160', 'Three', '1', '$2.99', 'Image', '16,347']
['161', 'He Man and the Masters of the Universe', '6', '$2.99', 'DC', '16,294']
['162', 'He Man and the Masters of the Universe', '7', '$2.99', 'DC', '16,059']
['163', 'True Lives O/T Fabulous Killjoys', '5', '$3.99', 'Dark Horse', '15,687']
['164', 'God Is Dead', '2', '$3.99', 'Avatar', '15,366']
['165', 'Regular Show', '4', '$3.99', 'Boom', '15,269']
['166', 'Red Sonja', '4', '$3.99', 'Dynamic Forces', '15,128']
['167', 'Wolverine Max', '12', '$3.99', 'Marvel', '15,106']
['168', 'Dexter', '4', '$3.99', 'Marvel', '14,920']
['169', 'Powerpuff Girls', '2', '$3.99', 'IDW', '14,749']
['170', 'Marvel Universe Avengers Assemble', '1', '$3.99', 'Marvel', '14,713']
['171', 'Sons of Anarchy', '2', '$3.99', 'Boom', '14,688']
['172', 'Adventure Time Candy Capers', '4', '$3.99', 'Boom', '14,679']
['173', 'Satellite Sam', '4', '$3.50', 'Image', '14,666']
['174', 'Star Wars Legacy Ii', '8', '$2.99', 'Dark Horse', '14,576']
['175', 'Fables', '134', '$2.99', 'DC', '14,575']
['176', 'Adventures of Superman', '6', '$3.99', 'DC', '14,484']
['177', 'Legends of the Dark Knight', '13', '$3.99', 'DC', '14,430']
['178', 'All Star Western', '24', '$3.99', 'DC', '14,378']
['179', 'Invincible', '106', '$2.99', 'Image', '13,961']
['180', 'Smallville Season 11', '18', '$3.99', 'DC', '13,794']
['181', 'Vertigo Essentials The Sandman', '1', '$1.00', 'DC', '13,758']
['182', 'Star Trek Khan', '1', '$3.99', 'IDW', '13,573']
['183', 'Spawn', '236', '$2.99', 'Image', '13,368']
['184', 'Fairest', '20', '$2.99', 'DC', '13,008']
['185', 'Doctor Who Prisoners of Time', '9', '$3.99', 'IDW', '12,999']
['186', 'Batman Lil Gotham', '7', '$2.99', 'DC', '12,919']
['187', 'Nowhere Men', '6', '$2.99', 'Image', '12,704']
['188', 'Cryptozoic Man', '1', '$3.99', 'Dynamic Forces', '12,635']
['189', 'Ash & The Army of Darkness', '1', '$3.99', 'Dynamic Forces', '12,620']
['190', 'Thief of Thieves', '17', '$2.99', 'Image', '12,511']
['191', 'Rat Queens', '2', '$3.50', 'Image', '12,335']
['192', 'Witching Hour', '1', '$7.99', 'DC', '12,325']
['193', 'Chew', '37', '$2.99', 'Image', '12,214']
['194', 'Smallville Season 11 Special', '3', '$4.99', 'DC', '12,115']
['195', 'Sex', '8', '$2.99', 'Image', '12,082']
['196', 'Star Wars Dark Times Spark Remains', '4', '$3.50', 'Dark Horse', '11,988']
['197', 'Eternal Warrior', '2', '$3.99', 'Valiant', '11,984']
['198', 'Magic The Gathering Theros', '1', '$4.99', 'IDW', '11,919']
['199', 'Batman Arkham Unhinged', '19', '$3.99', 'DC', '11,879']
['200', 'Conan The Barbarian', '21', '$3.50', 'Dark Horse', '11,800']
['201', 'Fbp Federal Bureau of Physics', '4', '$2.99', 'DC', '11,600']
['202', 'TMNT Villain Microseries', '7', '$3.99', 'IDW', '11,584']
['203', 'X-O Manowar', '18', '$3.99', 'Valiant', '11,438']
['204', 'Sidekick', '3*', '$2.99', 'Image', '11,371']
['205', 'Quantum & Woody', '4', '$3.99', 'Valiant', '11,242']
['206', 'Dce Essentials Wonder Woman', '1', '$1.00', 'DC', '11,220']
['207', 'Batwing', '24', '$2.99', 'DC', '11,114']
['208', 'Shadow Now', '1', '$3.99', 'Dynamic Forces', '10,989']
['209', 'Sonic The Hedgehog', '253', '$2.99', 'Archie', '10,982']
['210', 'Star Trek Ongoing', '26', '$3.99', 'IDW', '10,872']
['211', 'Shadow', '18', '$3.99', 'Dynamic Forces', '10,863']
['212', 'Doctor Who Vol. 3', '14', '$3.99', 'IDW', '10,826']
['213', 'Archer & Armstrong', '14', '$3.99', 'Valiant', '10,811']
['214', 'Peter Panzerfaust', '15', '$3.50', 'Image', '10,769']
['215', 'Uber', '6', '$3.99', 'Avatar', '10,747']
['216', 'Rocketeer Spirit Pulp Friction', '2', '$3.99', 'IDW', '10,691']
['217', 'Harbinger', '17', '$3.99', 'Valiant', '10,686']
['218', 'Shadowman', '11', '$3.99', 'Valiant', '10,632']
['219', 'Sonic The Hedgehog', '254', '$2.99', 'Archie', '10,585']
['220', 'Grimm Fairy Tales Oz', '3', '$2.99', 'Zenescope', '10,537']
['221', 'Itty Bitty Hellboy', '3', '$2.99', 'Dark Horse', '10,404']
['222', 'Shadow Year One', '6', '$3.99', 'Dynamic Forces', '10,351']
['223', 'Conan People O/T Black Circle', '1', '$3.50', 'Dark Horse', '10,213']
['224', 'Justice League of Americas Vibe', '8', '$2.99', 'DC', '10,139']
['225', 'Stormwatch', '24', '$2.99', 'DC', '10,067']
['226', 'Zero', '2', '$2.99', 'Image', '9,847']
['227', 'Bloodshot & Hard Corps', '15', '$3.99', 'Valiant', '9,806']
['228', 'Extinction Parade', '3', '$3.99', 'Avatar', '9,721']
['229', 'Elfquest Final Quest Special One Shot', '\n', '$5.99', 'Dark Horse', '9,680']
['230', 'Vertigo Essentials V For Vendetta', '1', '$1.00', 'DC', '9,661']
['231', 'BPRD Hell On Earth', '112', '$3.50', 'Dark Horse', '9,497']
['232', 'Five Ghosts', '6', '$3.50', 'Image', '9,399']
['233', 'Katana', '8', '$2.99', 'DC', '9,392']
['234', 'Forever Evil', '1 Dir. Cut', '$5.99', 'DC', '9,370']
['235', 'Bedlam', '9', '$3.50', 'Image', '9,328']
['236', 'Transformers More Than Meets Eye', '22', '$3.99', 'IDW', '9,248']
['237', 'Transformers Robots In Disguise', '21', '$3.99', 'IDW', '9,220']
['238', 'King Conan Hour of the Dragon', '6', '$3.50', 'Dark Horse', '9,131']
['239', 'Abe Sapien', '6', '$3.50', 'Dark Horse', '9,120']
['240', 'Movement', '5', '$2.99', 'DC', '9,110']
['241', 'Transformers Robots In Disguise', '22', '$3.99', 'IDW', '9,044']
['242', 'Ame Comi Girls', '8', '$3.99', 'DC', '8,991']
['243', 'Sonic Universe', '57', '$2.99', 'Archie', '8,874']
['244', 'Unwritten', '54', '$2.99', 'DC', '8,871']
['245', 'Marvel Universe Hulk Agents of Smash', '1', '$2.99', 'Marvel', '8,834']
['246', 'Grindhouse Doors Open At Midnight', '1', '$3.99', 'Dark Horse', '8,802']
['247', 'Americas Got Powers', '7', '$2.99', 'Image', '8,774']
['248', 'Mara', '6', '$2.99', 'Image', '8,685']
['249', 'Transformers Regeneration One', '95', '$3.99', 'IDW', '8,663']
['250', '100 Bullets Brother Lono', '5', '$2.99', 'DC', '8,591']
['251', 'Massive', '16', '$3.50', 'Dark Horse', '8,345']
['252', 'Judge Dredd', '11', '$3.99', 'IDW', '8,269']
['253', 'Sheltered', '4', '$2.99', 'Image', '8,209']
['254', 'Ghosted', '4', '$2.99', 'Image', '8,183']
['255', 'Rachel Rising', '20', '$3.99', 'Abstract', '8,166']
['256', 'Arrow', '12', '$3.99', 'DC', '8,148']
['257', 'G.I. Joe', '9', '$3.99', 'IDW', '8,099']
['258', 'Mega Man', '30', '$2.99', 'Archie', '8,086']
['259', 'Danger Girl The Chase', '2', '$3.99', 'IDW', '8,067']
['260', 'Witchblade', '170', '$2.99', 'Image', '7,990']
['261', 'Halo Initiation', '3', '$3.99', 'Dark Horse', '7,960']
['262', 'TMNT New Animated Adventures', '4', '$3.99', 'IDW', '7,905']
['263', 'Judge Dredd', '12', '$3.99', 'IDW', '7,636']
['264', 'Edgar Allan Poes The Raven\n& Red Death One Shot', '$3.99', 'Dark Horse', '7,560']
['265', 'Game of Thrones', '17', '$3.99', 'Dynamic Forces', '7,545']
['266', 'Grimm Fairy Tales Robyn Hood Wanted', '5', '$5.99', 'Zenescope', '7,438']
['267', 'Morning Glories', '32', '$3.50', 'Image', '7,382']
['268', 'Baltimore Infernal Train', '2', '$3.50', 'Dark Horse', '7,374']
['269', 'G.I. Joe A Real American Hero', '194', '$3.99', 'IDW', '7,314']
['270', 'Spongebob Comics', '25', '$2.99', 'United Plankton', '7,254']
['271', 'Invincible Universe', '7', '$2.99', 'Image', '7,233']
['272', 'Shadow Green Hornet Dark Nights', '4', '$3.99', 'Dynamic Forces', '7,151']
['273', 'G.I. Joe A Real American Hero', '195', '$3.99', 'IDW', '7,135']
['274', 'Fox', '1', '$2.99', 'Archie', '7,131']
['275', 'Bushido', '1', '$2.99', 'Image', '7,124']
['276', 'Bounce', '6', '$2.99', 'Image', '7,112']
['277', 'Simpsons Comics', '206', '$2.99', 'Bongo', '7,082']
['278', 'CBLDF Liberty Annual 2013', '\n', '$4.99', 'Image', '7,031']
['279', 'Grimm Fairy Tales Wonderland Ttlg', '1', '$3.99', 'Zenescope', '7,028']
['280', 'Warlord of Mars', '28', '$3.99', 'Dynamic Forces', '7,000']
['281', 'Morning Glories', '33', '$3.50', 'Image', '6,997']
['282', 'Occultist', '1', '$3.50', 'Dark Horse', '6,995']
['283', 'Zombie War', '1', '$3.99', 'IDW', '6,939']
['284', 'Godzilla Rulers of the Earth', '5', '$3.99', 'IDW', '6,920']
['285', 'Crossed Badlands', '37', '$3.99', 'Avatar', '6,901']
['286', 'Kings Watch', '2', '$3.99', 'Dynamic Forces', '6,886']
['287', 'Ghostbusters', '8', '$3.99', 'IDW', '6,875']
['288', 'Robocop Last Stand', '3', '$3.99', 'Boom', '6,868']
['289', 'Crossed Badlands', '38', '$3.99', 'Avatar', '6,840']
['290', 'Mocking Dead', '2', '$3.99', 'Dynamic Forces', '6,833']
['291', 'Grimm Fairy Tales Wonderland', '16', '$2.99', 'Zenescope', '6,820']
['292', 'G.I. Joe Special Missions', '8', '$3.99', 'IDW', '6,798']
['293', 'Grimm Fairy Tales Grimm Fairy Tales', '90', '$2.99', 'Zenescope', '6,779']
['294', 'Mars Attacks Judge Dredd', '2', '$3.99', 'IDW', '6,769']
['295', 'Crossed Badlands', '39', '$3.99', 'Avatar', '6,743']
['296', 'Grimm Fairy Tales Wonderland Down Rabbit\xa0Hole', '5', '$2.99', 'Zenescope', '6,718']
['297', 'Crossed Badlands', '40', '$3.99', 'Avatar', '6,607']
['298', 'Dejah Thoris & Green Men of Mars', '7', '$3.99', 'Dynamic Forces', '6,510']
['299', 'All New Fathom', '3', '$3.99', 'Aspen', '6,508']
['300', 'Lords of Mars', '3', '$3.99', 'Dynamic Forces', '6,491']
['301', 'Triple Helix', '1', '$3.99', 'IDW', '6,412']
['302', 'Bravest Warriors', '13', '$3.99', 'Boom', '6,387']
['303', 'Mass Effect Foundation', '4', '$3.99', 'Dark Horse', '6,376']
['304', 'Futurama Comics', '69', '$2.99', 'Bongo', '6,358']
['305', 'Green Team Teen Trillionaires', '5', '$2.99', 'DC', '6,318']
['306', 'Mark Waid Green Hornet', '6', '$3.99', 'Dynamic Forces', '6,302']
['307', 'Grimm Fairy Tales Giant\nSize 2013 (Unleashed Pt6)', '$5.99', 'Zenescope', '6,302']
['308', 'Mind The Gap', '15', '$2.99', 'Image', '6,287']
['309', 'G.I. Joe Cobra Files', '7', '$3.99', 'IDW', '6,213']
['310', 'Reality Check', '2', '$2.99', 'Image', '6,177']
['311', 'Grimm', '6', '$3.99', 'Dynamic Forces', '6,171']
['312', 'Memory Collectors', '1', '$3.99', 'IDW', '6,170']
['313', 'Tom Strong and the Planet of Peril', '4', '$2.99', 'DC', '6,155']
['314', 'Catwoman', '23 2nd Ptg', '$2.99', 'DC', '6,132']
['315', 'Warlord of Mars Dejah Thoris', '30', '$3.99', 'Dynamic Forces', '6,127']
['316', 'Grimm Fairy Tales\nHalloween Special 2013', '$5.99', 'Zenescope', '6,126']
['317', 'Other Dead', '2', '$3.99', 'IDW', '6,092']
['318', 'Marvel Universe Ultimate Spider-Man', '19', '$2.99', 'Marvel', '5,941']
['319', 'Todd The Ugliest Kid On Earth', '6', '$2.99', 'Image', '5,933']
['320', 'Clone', '11', '$2.99', 'Image', '5,735']
['321', 'Uncanny', '4', '$3.99', 'Dynamic Forces', '5,728']
['322', 'Bushido', '2', '$2.99', 'Image', '5,704']
['323', 'Pathfinder', '9', '$3.99', 'Dynamic Forces', '5,688']
['324', 'Kiss Kids', '2', '$3.99', 'IDW', '5,679']
['325', 'Imagine Agents', '1', '$3.99', 'Boom', '5,672']
['326', 'Warlord of Mars Dejah Thoris', '31', '$3.99', 'Dynamic Forces', '5,663']
['327', 'Lady Rawhide', '2', '$3.99', 'Dynamic Forces', '5,643']
['328', 'X', '6', '$2.99', 'Dark Horse', '5,524']
['329', 'Transformers Prime Beast Hunters', '6', '$3.99', 'IDW', '5,492']
['330', 'Justice League (Secret Society)', '23.4 Std Ed.', '$2.99', 'DC', '5,486']
['331', 'Multiple Warheads Down Fall One Shot', '\n', '$7.99', 'Image', '5,479']
['332', 'Bushido', '3', '$2.99', 'Image', '5,453']
['333', 'Pathfinder', '10', '$3.99', 'Dynamic Forces', '5,382']
['334', 'Bushido', '4', '$2.99', 'Image', '5,311']
['335', 'Thunder Agents', '3', '$3.99', 'IDW', '5,296']
['336', 'Herobear & The Kid 2013 Annual', '1', '$3.99', 'Boom', '5,275']
['337', 'Wild Blue Yonder', '3', '$3.99', 'IDW', '5,248']
['338', 'Grimm Fairy Tales No Tomorrow', '3', '$2.99', 'Zenescope', '5,236']
['339', 'Buck Rogers In 25th Century', '2', '$3.99', 'Hermes', '5,214']
['340', 'Death Sentence', '1', '$3.99', 'Titan', '5,140']
['341', 'Herobear & The Kid Inheritance', '3', '$3.99', 'Boom', '5,128']
['342', 'Prophet', '40', '$3.99', 'Image', '5,128']
['343', 'Six Gun Gorilla', '5', '$3.99', 'Boom', '5,099']
['344', 'Mind Mgmt', '16', '$3.99', 'Dark Horse', '5,056']
['345', 'Bushido', '5', '$2.99', 'Image', '5,053']
['346', 'Scooby Doo Where Are You', '38', '$2.99', 'DC', '4,983']
['347', 'Sergio Aragones Funnies', '10', '$3.50', 'Bongo', '4,950']
['348', 'Vampirella', '35', '$3.99', 'Dynamic Forces', '4,949']
['349', 'Creepy Comics', '14', '$3.99', 'Dark Horse', '4,922']
['350', 'Kiss Kids', '3', '$3.99', 'IDW', '4,918']
['351', 'Captain Midnight', '4', '$2.99', 'Dark Horse', '4,850']
['352', 'Hit', '2', '$3.99', 'Boom', '4,837']
['353', 'Codename Action', '2', '$3.99', 'Dynamic Forces', '4,831']
['354', 'Grimm Fairy Tales Hunters Shadowlands', '5', '$2.99', 'Zenescope', '4,828']
['355', 'Archie', '648', '$2.99', 'Archie', '4,816']
['356', 'Shoot First', '1', '$3.99', 'Dark Horse', '4,807']
['357', 'Grimm Fairy Tales Realm Knights', '3', '$2.99', 'Zenescope', '4,800']
['358', 'George RR Martin Skin Trade', '3', '$3.99', 'Avatar', '4,777']
['359', 'Batman (Bane)', '23.4 Std. Ed.', '$2.99', 'DC', '4,774']
['360', 'Screwed', '5', '$2.99', 'Zenescope', '4,739']
['361', 'Suicide Risk', '6', '$3.99', 'Boom', '4,685']
['362', 'Clive Barker Next Testament', '5', '$3.99', 'Boom', '4,676']
['363', 'Pathfinder Goblins', '3', '$3.99', 'Dynamic Forces', '4,655']
['364', 'Vampirella Southern Gothic', '3', '$3.99', 'Dynamic Forces', '4,593']
['365', 'The Star Wars', '1', '$3.99', 'Dark Horse', '4,580']
['366', 'Dark Horse Presents', '29', '$7.99', 'Dark Horse', '4,476']
['367', 'Kiss Me Satan', '2', '$3.99', 'Dark Horse', '4,452']
['368', 'Buzzkill', '2', '$3.99', 'Dark Horse', '4,448']
['369', 'Strain The Fall', '4', '$3.99', 'Dark Horse', '4,402']
['370', 'Black Bat', '6', '$3.99', 'Dynamic Forces', '4,350']
['371', 'Archie', '649', '$2.99', 'Archie', '4,342']
['372', 'Jirni', '5', '$3.99', 'Aspen', '4,335']
['373', 'Hit List', '2', '$2.99', 'Zenescope', '4,317']
['374', 'All New Executive Assistant Iris', '2', '$3.99', 'Aspen', '4,224']
['375', 'Crow Curare', '3', '$3.99', 'IDW', '4,201']
['376', 'Batman Superman (Doomsday)', '3.1 Std. Ed.', '$2.99', 'DC', '4,163']
['377', 'Great Pacific', '11', '$2.99', 'Image', '4,142']
['378', 'Doctor Who Classics', '5', '$3.99', 'IDW', '4,127']
['379', '1 For 1 Baltimore Plague Ships', '\n', '$1.00', 'Dark Horse', '3,996']
['380', 'Brain Boy', '2', '$2.99', 'Dark Horse', '3,969']
['381', 'Forever Evil', '1', '$3.99', 'DC', '3,968']
['382', 'X-Men', '5', '$3.99', 'Marvel', '3,913']
