['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Fallen Son:\nDeath of Captain America: Captain America', '$2.99', 'Marvel', '169,972']
['52', 'Civil War Front Line Book 1', '', '$14.99', 'Marvel', '2,435']
['53', 'Marvel\nAdventures Spider-Man Vol. 6 Black Costume\nDigest', '$6.99', 'Marvel', '2,363']
['54', 'Other Side', '', '$12.99', 'DC', '2,347']
['55', 'All New Atom Vol. 1 My Life in\nMiniature', '', '$14.99', 'DC', '2,275']
['56', 'Neon Genesis\nEvangelion Angelic Days Vol. 5', '$9.99', 'ADV', '2,267']
['57', 'Fantastic Four End Prem HC', '', '$19.99', 'Marvel', '2,259']
['58', 'Negima Vol. 14', '', '$10.95', 'Random House', '2,107']
['59', 'Amazing Spider-Girl Vol. 1', '', '$14.99', 'Marvel', '2,099']
['60', 'Civil War X-Men', '', '$11.99', 'Marvel', '2,099']
['61', 'Fantastic Four\nVisionaries Walter Simonson Vol. 1', '$19.99', 'Marvel', '2,091']
['62', 'Watchmen', '', '$19.99', 'DC', '2,050']
['63', 'Blade Undead Again', '', '$14.99', 'Marvel', '2,018']
['64', 'Star Wars Panel To Panel Vol. 2', '', '$19.95', 'Dark Horse', '2,018']
['65', 'Korgi Vol. 1', '', '$10.00', 'Top Shelf', '2,010']
['66', 'Street Fighter Alpha Vol. 1', '', '$12.95', 'Udon', '1,986']
['67', 'Magician Apprentice Vol. 1 HC', '', '$19.99', 'Marvel', '1,930']
['68', 'Battler Britton', '', '$19.99', 'DC', '1,890']
['69', 'Civil War Road To Civil War', '', '$14.99', 'Marvel', '1,890']
['70', 'Spider-Man Loves\nMary Jane Vol. 3 My Secret Life Digest', '$7.99', 'Marvel', '1,874']
['71', 'Avengers Next Rebirth', '', '$13.99', 'Marvel', '1,858']
['72', 'X-Factor Many Lives of Madrox Prem\nHC', '', '$19.99', 'Marvel', '1,842']
['73', 'Punisher Max Vol. 3 HC', '', '$29.99', 'Marvel', '1,842']
['74', 'Walking Dead Vol. 1 Days Gone Bye', '', '$9.99', 'Image', '1,802']
['75', 'Star Wars 30th\nAnnv Coll HC Vol. 3 Darth Maul ', '$19.95', 'Dark Horse', '1,794']
['76', 'Samurai Deeper Kyo Vol. 22', '', '$9.99', 'Tokyopop', '1,778']
['77', 'Spider-Man\n& Power Pack Big City Super Heroes Digest', '$6.99', 'Marvel', '1,738']
['78', 'Casanova Vol. 1 Luxuria HC', '', '$24.99', 'Image', '1,730']
['79', 'Civil War Fantastic Four', '', '$17.99', 'Marvel', '1,650']
['80', 'EC Archives\nShock Suspenstories Vol. 2 HC ', '$49.95', 'Gemstone', '1,642']
['81', 'Complete Dick Tracy Vol. 2 HC', '', '$29.99', 'IDW', '1,626']
['82', '300 HC', '', '$30.00', 'Dark Horse', '1,610']
['83', 'Fell Vol. 1 Feral City Ltd Ed HC ', '', '$24.99', 'Image', '1,602']
['84', 'Runaways Vol. 3 Good Die Young\nDigest', '', '$7.99', 'Marvel', '1,602']
['85', 'Soulfire Dying of Light', '', '$14.99', 'Aspen', '1,578']
['86', 'Transformers Animated Movie\nAdaptation', '', '$17.99', 'IDW', '1,570']
['87', 'Simpsons Vol. 6\nBig Beastly Book of Bart Simpson', '$14.95', 'Bongo', '1,522']
['88', 'Hellstorm Son of Satan Equinox', '', '$17.99', 'Marvel', '1,522']
['89', 'Walking Dead Vol. 2 Miles Behind Us', '', '$12.99', 'Image', '1,490']
['90', 'Action Heroes Archives Vol. 2 HC', '', '$75.00', 'DC', '1,442']
['91', 'Walking Dead Vol. 5 Best Defense', '', '$12.99', 'Image', '1,434']
['92', 'Fables Vol. 1 Legends in Exile', '', '$9.99', 'DC', '1,434']
['93', 'Y The Last Man Vol. 1 Unmanned', '', '$12.99', 'DC', '1,434']
['94', 'Transformers Escalation', '', '$19.99', 'IDW', '1,410']
['95', 'Fear Agent Vol. 2 My War ', '', '$14.95', 'Dark Horse', '1,386']
['96', 'Gunsmith Cats Omnibus Vol. 2 ', '', '$16.95', 'Dark Horse', '1,330']
['97', 'Initial D Vol. 26', '', '$9.99', 'Tokyopop', '1,314']
['98', 'Civil War Thunderbolts', '', '$13.99', 'Marvel', '1,306']
['99', 'Love Mode Vol. 5', '', '$9.99', 'Tokyopop', '1,266']
['100', 'Spider-Man Black Cat Evil That Men\nDo', '', '$14.99', 'Marvel', '1,266']
