['\n', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['166', 'G.I. Joe A Real American Hero', '163', '$3.99', 'IDW', '10,262']
['167', 'Jonah Hex', '64', '$2.99', 'DC', '10,255']
['168', 'Knight & Squire', '5', '$2.99', 'DC', '10,221']
['169', 'Crossed Family Values', '7', '$3.99', 'Avatar', '10,217']
['170', 'Crossed Psychopath', '1', '$3.99', 'Avatar', '10,182']
['171', 'Thunder Agents', '4', '$2.99', 'DC', '10,124']
['172', 'G.I. Joe', '27', '$3.99', 'IDW', '10,102']
['173', 'Irredeemable', '22', '$3.99', 'Boom', '10,025']
['174', 'Witchblade', '142', '$2.99', 'Image', '9,803']
['175', 'Spawn Architects Of Fear', '\n', '$6.99', 'Image', '9,763']
['176', 'Dungeons And Dragons', '4', '$3.99', 'IDW', '9,761']
['177', 'Hellblazer', '276', '$2.99', 'DC', '9,466']
['178', 'JLA The 99', '5', '$2.99', 'DC', '9,391']
['179', 'Ozma Of Oz', '4', '$3.99', 'Marvel', '9,159']
['180', 'Freedom Fighters', '6', '$2.99', 'DC', '9,050']
['181', 'Grimm Fairy Tales', '55', '$2.99', 'Zenescope', '8,897']
['182', 'Magnus Robot Fighter', '3', '$3.50', 'Dark Horse', '8,890']
['183', 'Warriors Three', '3', '$3.99', 'Marvel', '8,594']
['184', 'Fathom Blue Descent', '2', '$2.99', 'Aspen', '8,588']
['185', 'John Byrne Next Men', '3', '$3.99', 'IDW', '8,568']
['186', 'Last Phantom', '4', '$3.99', 'Dynamic Forces', '8,543']
['187', 'Green Hornet Year One', '8', '$3.99', 'Dynamic Forces', '8,503']
['188', 'Sweet Tooth', '18', '$2.99', 'DC', '8,466']
['189', 'Halo Fall Of Reach Boot Camp', '4', '$3.99', 'Marvel', '8,437']
['190', 'Incorruptible', '15', '$3.99', 'Boom', '8,252']
['191', 'Terry Moores Echo', '28', '$3.50', 'Abstract', '7,995']
['192', 'Spike', '5', '$3.99', 'IDW', '7,992']
['193', 'Doc Savage', '11', '$2.99', 'DC', '7,972']
['194', 'Metalocalypse Dethklok', '3', '$3.99', 'Dark Horse', '7,952']
['195', 'Mass Effect Evolution', '2', '$3.50', 'Dark Horse', '7,825']
['196', 'Warriors Three', '4', '$3.99', 'Marvel', '7,807']
['197', 'Doctor Solar Man Of Atom', '5', '$3.50', 'Dark Horse', '7,778']
['198', 'Iron Man Rapture', '4', '$3.99', 'Marvel', '7,734']
['199', 'Queen Sonja', '14', '$3.99', 'Dynamic Forces', '7,636']
['200', 'Sonic The Hedgehog', '221', '$2.99', 'Archie', '7,592']
['201', 'Azrael', '17', '$2.99', 'DC', '7,558']
['202', 'Kevin Smith Kato', '8', '$3.99', 'Dynamic Forces', '7,473']
['203', 'G.I. Joe Cobra II', '13', '$3.99', 'IDW', '7,436']
['204', 'Tiny Titans', '37', '$2.99', 'DC', '7,426']
['205', 'Spirit', '11', '$2.99', 'DC', '7,417']
['206', 'Anita Blake Circus Of Damned Ingenue', '2', '$3.99', 'Marvel', '7,352']
['207', 'Captain America Korvac Saga', '3', '$2.99', 'Marvel', '7,336']
['208', 'Walking Dead Weekly', '5', '$2.99', 'Image', '7,105']
['209', 'House Of Mystery', '34', '$2.99', 'DC', '7,092']
['210', 'Charmed', '6', '$3.50', 'Zenescope', '7,014']
['211', 'Northlanders', '37', '$2.99', 'DC', '7,006']
['212', 'Transformers 3 Movie Prequel\nFoundation', '1', '$3.99', 'IDW', '6,985']
['213', 'GFT Presents Neverland', '7', '$2.99', 'Zenescope', '6,970']
['214', 'Transformers Rising Storm', '1', '$3.99', 'IDW', '6,911']
['215', 'Formic Wars Burning Earth', '1', '$3.99', 'Marvel', '6,901']
['216', 'Simpsons Comics', '175', '$2.99', 'Bongo', '6,896']
['217', 'Charismagic', '0 Cover A', '$1.99', 'Aspen', '6,879']
['218', 'Walking Dead Weekly', '6', '$2.99', 'Image', '6,728']
['219', 'Sherlock Holmes Year One', '1', '$3.99', 'Dynamic Forces', '6,726']
['220', 'Stan Lee Soldier Zero', '5', '$3.99', 'Boom', '6,612']
['221', 'Casanova Gula', '2', '$3.99', 'Marvel', '6,579']
['222', 'All New Batman The Brave And The\nBold', '4', '$2.99', 'DC', '6,561']
['223', 'Magdalena', '5', '$3.99', 'Image', '6,538']
['224', 'Walking Dead Weekly', '7', '$2.99', 'Image', '6,516']
['225', 'Black Terror', '13', '$3.99', 'Dynamic Forces', '6,468']
['226', 'Sonic Universe', '25', '$2.99', 'Archie', '6,464']
['227', 'Stan Lee Traveler', '4', '$3.99', 'Boom', '6,419']
['228', 'Walking Dead Weekly', '8', '$2.99', 'Image', '6,393']
['229', 'New York Five', '2', '$2.99', 'DC', '6,237']
['230', 'Scalped', '46', '$2.99', 'DC', '6,179']
['231', 'Dungeons & Dragons Dark Sun', '2', '$3.99', 'IDW', '6,137']
['232', 'Stan Lee Starborn', '3', '$3.99', 'Boom', '6,085']
['233', 'Kull The Hate Witch', '4', '$3.50', 'Dark Horse', '6,018']
['234', 'Turf', '4', '$2.99', 'Image', '5,985']
['235', 'Black Terror', '14', '$3.99', 'Dynamic Forces', '5,891']
['236', 'Darkwing Duck', '9', '$3.99', 'Boom', '5,813']
['237', 'DMZ', '62', '$2.99', 'DC', '5,781']
['238', 'Night of the Living Dead', '3', '$3.99', 'Avatar', '5,741']
['239', 'Kevin Smith Kato Annual', '1', '$4.99', 'Dynamic Forces', '5,733']
['240', 'Bart Simpson Comics', '58', '$2.99', 'Bongo', '5,478']
['241', 'Assassins Creed The Fall', '3', '$3.99', 'DC', '5,383']
['242', 'Daomu', '1', '$2.99', 'Image', '5,282']
['243', 'Age Of X Alpha', '1', '$3.99', 'Marvel', '5,115']
['244', 'Avengers Earths Mightiest Heroes', '4', '$3.99', 'Marvel', '5,027']
['245', 'Green Hornet Strikes', '6', '$3.99', 'Dynamic Forces', '5,025']
['246', 'Spider-Man', '11', '$2.99', 'Marvel', '4,923']
['247', 'Mighty Samson', '2', '$3.50', 'Dark Horse', '4,914']
['248', 'Super Hero Squad Spectacular', '1', '$3.99', 'Marvel', '4,879']
['249', 'Jericho Season 3', '4', '$3.99', 'IDW', '4,863']
['250', 'Victorian Undead II Holmes Vs\nDracula', '4', '$2.99', 'DC', '4,796']
['251', 'Savage Dragon', '169', '$3.50', 'Image', '4,786']
['252', 'Do Androids Dream Of Electric Sheep', '19', '$3.99', 'Boom', '4,526']
['253', 'Green Hornet Blood Ties', '4', '$3.99', 'Dynamic Forces', '4,507']
['254', 'Robert Jordan Wheel Of Time Eye of\nthe World', '8', '$3.99', 'Dynamic Forces', '4,499']
['255', '27 (Twenty Seven)', '3', '$3.99', 'Image', '4,476']
['256', 'Scooby Doo Where Are You', '6', '$2.99', 'DC', '4,456']
['257', 'DC Comics Presents Green Lantern\nFear Itself', '1', '$7.99', 'DC', '4,437']
['258', 'Monster Hunters Survival Guide', '2', '$2.99', 'Zenescope', '4,369']
['259', 'Uncle Scrooge', '400', '$3.99', 'Boom', '4,333']
['260', 'Let Me In Crossroads', '3', '$3.99', 'Dark Horse', '4,267']
['261', 'Orson Scott Cards Speaker For Dead', '2', '$3.99', 'Marvel', '4,262']
['262', 'Transformers Ongoing', '1 100 Penny Press', '$1.00', 'IDW', '4,247']
['263', 'Deus Ex', '1', '$2.99', 'DC', '4,238']
['264', 'Shonen Jump March 2011', '\n', '$4.99', 'Viz', '4,148']
['265', 'Farscape', '16', '$3.99', 'Boom', '4,003']
['266', 'Chip N Dale Rescue Rangers', '3', '$3.99', 'Boom', '3,834']
['267', 'Buck Rogers Annual', '1', '$4.99', 'Dynamic Forces', '3,799']
['268', 'Atomic Robo Deadly Art Of Science', '3', '$3.50', 'Red 5', '3,791']
['269', 'Mice Templar Vol. 3', '2', '$2.99', 'Image', '3,781']
['270', 'Skullkickers', '6', '$2.99', 'Image', '3,731']
['271', 'Detective Comics Classics', '\n', '$5.99', 'DC', '3,702']
['272', 'Amory Wars Keeping Secrets Of\nSilent Earth 3', '8', '$3.99', 'Boom', '3,702']
['273', 'Atomic Robo Deadly Art Of Science', '4', '$3.50', 'Red 5', '3,653']
['274', 'Fallen Angel Return Of The Son', '2', '$3.99', 'IDW', '3,616']
['275', 'Doc Macabre', '3', '$3.99', 'IDW', '3,543']
['276', 'Scourge', '3', '$2.99', 'Aspen', '3,481']
['277', 'Who Is Jake Ellis?', '2', '$2.99', 'Image', '3,456']
['278', 'Knights Of The Dinner Table', '171', '$4.99', 'Kenzer', '3,436']
['279', 'Jurassic Park Devils In The Desert', '2', '$3.99', 'IDW', '3,372']
['280', 'Lil Depressed Boy', '1', '$2.99', 'Image', '3,339']
['281', 'DC Comics Presents Batman Conspiracy', '1', '$7.99', 'DC', '3,308']
['282', 'Sixth Gun', '9', '$3.99', 'Oni', '3,279']
['283', 'Doctor Who Classics Series 4', '1', '$3.99', 'IDW', '3,273']
['284', 'Donald Duck', '363', '$3.99', 'Boom', '3,265']
['285', 'Carnage', '1', '$3.99', 'Marvel', '3,240']
['286', 'Life With Archie Married Life', '7', '$3.99', 'Archie', '3,166']
['287', '28 Days Later', '20', '$3.99', 'Boom', '3,163']
['288', 'Hotwire Deep Cut', '3', '$3.50', 'Radical', '3,157']
['289', 'Super Heroes', '11', '$2.99', 'Marvel', '3,134']
['290', 'Bomb Queen VI', '4', '$3.50', 'Image', '3,132']
['291', 'Raise The Dead II', '3', '$3.99', 'Dynamic Forces', '3,094']
['292', 'Silent Hill Past Life', '4', '$3.99', 'IDW', '3,081']
['293', 'Captain Wonder 3D One-Shot', '\n', '$4.99', 'Image', '3,031']
['294', 'Flash Gordon Invasion of the Red\nSword', '1', '$3.99', 'Ardden', '3,030']
['295', 'DC Comics Presents Wonder Woman', '1', '$7.99', 'DC', '3,023']
['296', 'Marineman', '3', '$3.99', 'Image', '2,982']
['297', 'Last Zombie', '4', '$3.99', 'Antarctic', '2,934']
['298', 'Memoir', '2', '$3.50', 'Image', '2,916']
['299', 'Ratchet And Clank', '6', '$2.99', 'DC', '2,874']
['300', 'Kill Shakespeare', '1 100 Penny Press', '$1.00', 'IDW', '2,860']
['304', 'Tank Girl Bad Wind Rising', '2', '$3.99', 'Titan', '2,754']
['307', 'Driver For The Dead', '3', '$4.99', 'Radical', '2,662']
['317', 'Archie & Friends', '152', '$2.99', 'Archie', '2,334']
['322', 'Gold Digger', '125', '$3.99', 'Antarctic', '2,085']
['323', 'Betty', '190', '$2.99', 'Archie', '2,082']
['332', 'Cavewoman Hunt', '2', '$3.75', 'Basement', '1,901']
['336', 'Knights Of The Dinner Table', '170', '$4.99', 'Kenzer', '1,863']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Top-selling trade paperbacks', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Batman The Return of Bruce Wayne\nDeluxe Ed HC ', '', '$29.99', 'DC', '5,310']
['2', 'Morning Glories Vol. 1 For A Better\nFuture\xa0', '', '$9.99', 'Image', '5,063']
['3', 'Naruto Vol. 50 ', '', '$9.99', 'Viz', '4,538']
['4', 'DMZ Vol. 9 MIA', '', '$14.99', 'DC', '4,133']
['5', 'Nemesis Prem HC ', '', '$19.99', 'Marvel', '4,009']
['6', 'Daytripper ', '', '$19.99', 'DC', '3,830']
['7', 'Scalped Vol. 7 Rez Blues ', '', '$17.99', 'DC', '3,628']
['8', 'Savage Sword of Conan Vol. 9 ', '', '$19.99', 'Dark Horse', '2,953']
['9', 'Star Wars Old Republic Vol. 1 Blood\nof Empire ', '', '$15.99', 'Dark Horse', '2,767']
['10', 'Walking Dead Vol. 1 Days Gone Bye ', '', '$9.99', 'Image', '2,706']
['11', 'Haunt Vol. 2 ', '', '$16.99', 'Image', '2,622']
['12', 'Shadowland Prem HC ', '', '$24.99', 'Marvel', '2,549']
['13', 'Blade of The Immortal Vol. 23\nScarlet Swords ', '', '$19.99', 'Dark Horse', '2,539']
['14', 'Flash Dastardly Death of The Rogues\nHC ', '', '$19.99', 'DC', '2,427']
['15', 'True Blood HC Vol. 1 All Together\nNow ', '', '$24.99', 'IDW', '2,284']
['16', 'Freakangels Vol. 5 ', '', '$19.99', 'Avatar', '2,262']
['17', 'Superman War of The Supermen HC ', '', '$19.99', 'DC', '2,169']
['18', 'Hellblazer Pandemonium ', '', '$17.99', 'DC', '2,156']
['19', 'Astonishing X-Men Vol. 6 Exogenetic\n      ', '', '$14.99', 'Marvel', '2,109']
['20', 'Invincible Iron Man Vol. 5 Stark\nResilient Book 1 ', '', '$15.99', 'Marvel', '2,004']
['21', 'Stand Hardcases Prem HC ', '', '$24.99', 'Marvel', '1,953']
['22', 'Scenes From An Impending Marriage\nHC ', '', '$9.95', 'Drawn & Quarterly', '1,925']
['23', 'Superman Batman Torment ', '', '$14.99', 'DC', '1,875']
['24', 'Deadpool Merc With A Mouth Vol. 1\nHead Trip ', '', '$34.99', 'Marvel', '1,786']
['25', 'Air Vol. 4 A History of The Future ', '', '$14.99', 'DC', '1,778']
['26', 'Oh My Goddess Rtl Vol. 37 ', '', '$10.99', 'Dark Horse', '1,761']
['27', 'X-Men Curse of Mutants Prem HC ', '', '$24.99', 'Marvel', '1,707']
['28', 'Noche Roja HC ', '', '$19.99', 'DC', '1,670']
['29', 'Wolverine Reckoning ', '', '$19.99', 'Marvel', '1,659']
['30', 'Showcase Presents Justice League of\nAmerica Vol. 5 ', '', '$19.99', 'DC', '1,594']
['31', 'Justice League The Rise And Fall HC\n      ', '', '$24.99', 'DC', '1,545']
['32', 'Suicide Squad Vol. 1 Trial By Fire ', '', '$19.99', 'DC', '1,531']
['33', 'Walking Dead Vol. 13 Too Far Gone ', '', '$14.99', 'Image', '1,494']
['34', 'Teen Titans Hunt For Raven ', '', '$17.99', 'DC', '1,481']
['35', 'Spider-Man Big Time Prem HC ', '', '$19.99', 'Marvel', '1,476']
['36', 'Spider-Man Gauntlet Vol. 5 Lizard ', '', '$14.99', 'Marvel', '1,407']
['37', 'Finder Vol. 1 Voice ', '', '$19.99', 'Dark Horse', '1,397']
['38', 'Sonic The Hedgehog Select Vol. 3 ', '', '$11.95', 'Archie', '1,383']
['39', 'Invincible Iron Man Prem HC Vol. 6\nStark Resilient Book 2 ', '', '$19.99', 'Marvel', '1,351']
['40', 'Grimm Fairy Tales Different Seasons\n      ', '', '$17.99', 'Zenescope', '1,326']
['41', 'One Piece Vol. 56 ', '', '$9.99', 'Viz', '1,321']
['42', 'Superman Mon El Vol. 1 ', '', '$17.99', 'DC', '1,313']
['43', 'Marvel Masterworks Golden Age\nMystic Comics HC Vol. 1 ', '', '$59.99', 'Marvel', '1,301']
['44', 'Marvel Masterworks Sub-Mariner HC\nVol. 4\xa0', '', '$54.99', 'Marvel', '1,275']
['45', 'Chronicles of Kull Vol. 4 Blood of\nKings Other Stories ', '', '$18.99', 'Dark Horse', '1,265']
['46', 'Shadowland Daredevil Prem HC ', '', '$19.99', 'Marvel', '1,265']
['47', 'Vampirella Archives HC Vol. 2 ', '', '$49.99', 'Dynamic Forces', '1,250']
['48', 'Thor Worldengine Prem HC ', '', '$19.99', 'Marvel', '1,232']
['49', 'Darkwing Duck Classics Vol. 1 ', '', '$12.99', 'Boom', '1,206']
['50', 'Marvel Masterworks Atlas Era\nBattlefield HC Vol. 1 ', '', '$64.99', 'Marvel', '1,189']
['51', 'Namor First Mutant Vol. 1 Curse of\nMutants ', '', '$14.99', 'Marvel', '1,187']
['52', 'Black Butler Vol. 4 ', '', '$11.99', 'Hachette', '1,171']
['53', 'Blackest Night HC ', '', '$29.99', 'DC', '1,157']
['54', 'Bakuman Vol. 3 ', '', '$9.99', 'Viz', '1,157']
['55', 'Fringe Tales From The Fringe ', '', '$14.99', 'DC', '1,152']
['56', 'Spider-Woman Agent of Sword ', '', '$19.99', 'Marvel', '1,151']
