['\n', 'Comic-book\nTitle', 'Issue', 'Price', 'Publisher', 'Est. sales']
['79', 'Scarlet Spider', '7', '$2.99', 'Marvel', '29,140']
['80', 'Deadpool', '58', '$2.99', 'Marvel', '28,706']
['81', 'Dark Avengers', '178', '$2.99', 'Marvel', '28,572']
['82', 'He Man And The Masters Of The Universe', '1', '$2.99', 'DC', '27,665']
['83', 'Buffy the Vampire Slayer Season 9 Freefall', '11', '$2.99', 'Dark Horse', '27,490']
['84', 'Birds Of Prey', '11', '$2.99', 'DC', '27,389']
['85', 'Winter Soldier', '8', '$2.99', 'Marvel', '27,317']
['86', 'Age Of Apocalypse', '5', '$2.99', 'Marvel', '27,223']
['87', 'Venom', '20', '$2.99', 'Marvel', '26,941']
['88', 'Venom', '21', '$2.99', 'Marvel', '26,534']
['89', 'Green Arrow', '11', '$2.99', 'DC', '24,646']
['90', 'All Star Western', '11', '$3.99', 'DC', '23,572']
['91', 'X-Factor', '239', '$2.99', 'Marvel', '23,506']
['92', 'Dial H', '3*', '$2.99', 'DC', '23,498']
['93', 'X-Factor', '240', '$2.99', 'Marvel', '23,223']
['94', 'Punisher', '13', '$2.99', 'Marvel', '23,075']
['95', 'Secret Service', '3', '$2.99', 'Marvel', '22,993']
['96', 'Batman Beyond Unlimited', '6', '$3.99', 'DC', '22,555']
['97', 'Defenders', '8', '$3.99', 'Marvel', '22,504']
['98', 'Ravagers', '3*', '$2.99', 'DC', '22,467']
['99', 'Hulk', '55', '$2.99', 'Marvel', '22,141']
['100', 'Star Trek TNG Doctor Who Assimilation', '3', '$3.99', 'IDW', '21,996']
['101', 'Batman Arkham Unhinged', '4', '$2.99', 'DC', '21,809']
['102', 'Adventure Time Marceline Scream Queens', '1', '$3.99', 'Boom', '21,182']
['103', 'Smallville Season 11', '3', '$3.99', 'DC', '20,864']
['104', 'New Mutants', '45', '$2.99', 'Marvel', '20,751']
['105', 'Captain America And Iron Man', '634', '$2.99', 'Marvel', '20,641']
['106', 'New Mutants', '46', '$2.99', 'Marvel', '20,396']
['107', 'Fairest', '5', '$2.99', 'DC', '20,371']
['108', 'Batwing', '11', '$2.99', 'DC', '20,047']
['109', 'Journey Into Mystery', '641', '$2.99', 'Marvel', '19,850']
['110', 'Adventure Time', '6', '$3.99', 'Boom', '19,767']
['111', 'Thief Of Thieves', '6', '$2.99', 'Image', '19,733']
['112', 'Stormwatch', '11', '$2.99', 'DC', '19,678']
['113', 'Legion Of Super Heroes', '11', '$2.99', 'DC', '19,421']
['114', 'Teenage Mutant Ninja Turtles', '12', '$3.99', 'IDW', '18,789']
['115', 'Crow', '1', '$3.99', 'IDW', '18,689']
['116', 'Star Wars Darth Maul Death Sentence', '1', '$2.99', 'Dark Horse', '18,579']
['117', 'Manhattan Projects', '5', '$3.50', 'Image', '18,398']
['118', 'Demon Knights', '11', '$2.99', 'DC', '18,201']
['119', 'X-O Manowar', '3', '$3.99', 'Valiant', '18,149']
['120', 'Revival', '1*', '$2.99', 'Image', '18,039']
['121', 'National Comics Eternity', '1', '$3.99', 'DC', '17,587']
['122', 'Star Wars Blood Ties Boba Fett Is Dead', '4', '$3.50', 'Dark Horse', '17,526']
['123', 'Space Punisher', '1', '$3.99', 'Marvel', '17,446']
['124', 'Harbinger', '2', '$3.99', 'Valiant', '17,239']
['125', 'Infernal Man-Thing', '1', '$3.99', 'Marvel', '17,132']
['126', 'Fables', '119', '$2.99', 'DC', '17,110']
['127', 'Deathstroke', '11', '$2.99', 'DC', '17,107']
['128', 'Legion Lost', '11', '$2.99', 'DC', '17,037']
['129', 'Wonderland', '1', '$2.99', 'Zenescope', '16,909']
['130', 'Angel & Faith', '12', '$2.99', 'Dark Horse', '16,656']
['131', 'Danger Girl G.I. Joe', '1', '$3.99', 'IDW', '16,649']
['132', 'Massive', '2', '$3.50', 'Dark Horse', '16,600']
['133', 'Star Wars Darth Vader Ghost Prison', '3', '$3.50', 'Dark Horse', '16,332']
['134', 'Boys', '68', '$3.99', 'Dynamic Forces', '16,330']
['135', 'Fury Max', '4', '$3.99', 'Marvel', '16,329']
['136', 'Chew Secret Agent Poyo', '1', '$3.50', 'Image', '15,982']
['137', 'Transformers Regeneration One', '81', '$3.99', 'IDW', '15,973']
['138', 'Spawn', '221', '$2.99', 'Image', '15,801']
['139', 'I Vampire', '11', '$2.99', 'DC', '15,734']
['140', 'Frankenstein Agent Of Shade', '11', '$2.99', 'DC', '15,635']
['141', 'Savage Hawkman', '11', '$2.99', 'DC', '15,460']
['142', 'American Vampire', '29', '$2.99', 'DC', '15,324']
['143', 'Conan The Barbarian', '6', '$3.50', 'Dark Horse', '15,078']
['144', 'TMNT Micro Series', '6\n', '$3.99', 'IDW', '14,945']
['145', 'Fury Of Firestorm The Nuclear Men', '11', '$2.99', 'DC', '14,931']
['146', 'Resurrection Man', '11', '$2.99', 'DC', '14,715']
['147', 'Punk Rock Jesus', '1', '$2.99', 'DC', '14,571']
['148', 'Invincible', '93', '$2.99', 'Image', '14,545']
['149', 'American Vampire Lord Of Nightmares', '2', '$2.99', 'DC', '14,412']
['150', 'Shade', '10', '$2.99', 'DC', '14,257']
['151', 'Untold Tales Of Punisher Max', '2', '$3.99', 'Marvel', '14,148']
['152', 'Blue Beetle', '11', '$2.99', 'DC', '13,923']
['153', 'Dark Tower Gunslinger Man In Black', '2', '$3.99', 'Marvel', '13,831']
['154', 'DC Universe Presents', '11', '$2.99', 'DC', '13,619']
['155', 'Kiss', '2', '$3.99', 'IDW', '13,428']
['156', 'Grifter', '11', '$2.99', 'DC', '13,382']
['157', 'G.I. Combat', '3*', '$3.99', 'DC', '12,923']
['158', 'Infernal Man-Thing', '2', '$3.99', 'Marvel', '12,476']
['159', 'Star Wars Knight Errant Escape', '2', '$3.50', 'Dark Horse', '12,232']
['160', 'Voodoo', '11', '$2.99', 'DC', '12,120']
['161', 'Marvel Zombies Destroy', '5', '$3.99', 'Marvel', '11,859']
['162', 'BPRD Hell On Earth Devils Engine', '3', '$3.50', 'Dark Horse', '11,625']
['163', 'Spaceman', '8', '$2.99', 'DC', '11,561']
['164', 'Transformers Robots In Disguise', '7', '$3.99', 'IDW', '11,229']
['165', 'Transformers More Than Meets Eye', '7', '$3.99', 'IDW', '11,112']
['166', 'Grimm Fairy Tales', '75', '$5.99', 'Zenescope', '11,108']
['167', 'Captain Atom', '11', '$2.99', 'DC', '11,041']
['168', 'Game Of Thrones', '9', '$3.99', 'Dynamic Forces', '11,027']
['169', 'Star Trek', '11', '$3.99', 'IDW', '10,932']
['170', 'Mars Attacks', '2', '$3.99', 'IDW', '10,744']
['171', 'Rocketeer Adventures 2', '4', '$3.99', 'IDW', '10,676']
['172', 'BPRD Hell On Earth Exorcism', '2', '$3.50', 'Dark Horse', '10,484']
['173', 'Warlord Of Mars', '19', '$3.99', 'Dynamic Forces', '10,002']
['174', 'Crossed Badlands', '9', '$3.99', 'Avatar', '9,520']
['175', 'Unwritten', '39', '$2.99', 'DC', '9,478']
['176', 'Saucer Country', '5', '$2.99', 'DC', '9,470']
['177', 'Godzilla', '3', '$3.99', 'IDW', '9,281']
['178', 'Hellblazer', '293', '$2.99', 'DC', '9,247']
['179', 'Superman Family Adventures', '3', '$2.99', 'DC', '9,246']
['180', 'Eerie Comics', '1', '$2.99', 'Dark Horse', '9,212']
['181', 'Crossed Badlands', '10', '$3.99', 'Avatar', '9,205']
['182', 'Warlord Of Mars Dejah Thoris', '13', '$3.99', 'Dynamic Forces', '9,194']
['183', 'Cape 1969', '1', '$3.99', 'IDW', '9,043']
['184', 'Morning Glories', '20', '$2.99', 'Image', '9,027']
['185', 'Sonic The Hedgehog', '238', '$2.99', 'Archie', '8,976']
['186', 'Vampirella', '19', '$3.99', 'Dynamic Forces', '8,944']
['187', 'The Spider', '3', '$3.99', 'Dynamic Forces', '8,907']
['188', 'Popeye', '3', '$3.99', 'IDW', '8,849']
['189', 'G.I. Joe A Real American Hero', '180', '$3.99', 'IDW', '8,845']
['190', 'Prophecy', '2', '$3.99', 'Dynamic Forces', '8,844']
['191', 'Earth 2', '2', '$2.99', 'DC', '8,804']
['192', 'New Deadwardians', '5', '$2.99', 'DC', '8,784']
['193', 'G.I. Joe Vol. 2', '15', '$3.99', 'IDW', '8,667']
['194', 'Haunt', '24', '$2.99', 'Image', '8,604']
['195', 'Witchblade', '158', '$2.99', 'Image', '8,556']
['196', 'Debris', '1', '$3.50', 'Image', '8,532']
['197', 'Kevin Smith Bionic Man', '10', '$3.99', 'Dynamic Forces', '8,479']
['198', 'True Blood', '3', '$3.99', 'IDW', '8,449']
['199', 'Goon', '40', '$3.50', 'Dark Horse', '8,364']
['200', 'Axe Cop President of the World', '1', '$3.50', 'Dark Horse', '8,320']
['201', 'Kirby Genesis', '8', '$3.99', 'Dynamic Forces', '8,257']
['202', 'Haunt', '25', '$2.99', 'Image', '8,227']
['203', 'Rachel Rising', '9', '$3.99', 'Abstract', '8,194']
['204', 'Lord Of The Jungle', '6', '$3.99', 'Dynamic Forces', '8,169']
['205', 'Spongebob Comics', '10', '$2.99', 'United Plankton', '8,092']
['206', 'Sonic Universe', '42', '$2.99', 'Archie', '8,061']
['207', 'Battle Beasts', '1', '$3.99', 'IDW', '8,041']
['208', 'Kevin Smith Bionic Man', '11', '$3.99', 'Dynamic Forces', '8,027']
['209', 'Baltimore Dr Leskovars Remedy', '2', '$3.50', 'Dark Horse', '7,974']
['210', 'Teenage Mutant Ninja Turtles Color Classics', '3', '$3.99', 'IDW', '7,900']
['211', 'Snake Eyes & Storm Shadow', '15', '$3.99', 'IDW', '7,890']
['212', 'Garth Ennis Jennifer Blood', '14', '$3.99', 'Dynamic Forces', '7,889']
['213', 'Planetoid', '2*', '$2.99', 'Image', '7,858']
['214', 'Ghostbusters', '11', '$3.99', 'IDW', '7,809']
['215', 'Green Lantern The Animated Series', '4', '$2.99', 'DC', '7,790']
['216', 'Dejah Thoris & White Apes Of Mars', '4', '$3.99', 'Dynamic Forces', '7,763']
['217', 'Danger Club', '3', '$2.99', 'Image', '7,750']
['218', 'Izombie', '27', '$2.99', 'DC', '7,714']
['219', 'Creator Owned Heroes', '2', '$3.99', 'Image', '7,626']
['220', 'Cobra', '15', '$3.99', 'IDW', '7,619']
['221', 'Sweet Tooth', '35', '$2.99', 'DC', '7,558']
['222', 'Muppets', '1', '$2.99', 'Marvel', '7,558']
['223', 'Young Justice', '18', '$2.99', 'DC', '7,458']
['224', 'Call Of Wonderland', '2', '$3.99', 'Zenescope', '7,418']
['225', 'Mass Effect Homeworlds', '3', '$3.50', 'Dark Horse', '7,375']
['226', 'Grimm Fairy Tales Jungle Book', '4', '$2.99', 'Zenescope', '7,311']
['227', 'Night Force', '5', '$2.99', 'DC', '7,222']
['228', 'Lady Death', '19', '$3.99', 'Avatar', '7,212']
['229', 'Tarot Witch Of The Black Rose', '75', '$2.95', 'Broadsword', '7,190']
['230', 'Hoax Hunters', '1', '$2.99', 'Image', '6,973']
['231', 'Simpsons Comics', '192', '$2.99', 'Bongo', '6,917']
['232', 'Carbon Grey Vol. 2', '1', '$3.99', 'Image', '6,916']
['233', 'Fanboys Vs Zombies', '4', '$3.99', 'Boom', '6,882']
['234', 'Epic Kill', '3', '$2.99', 'Image', '6,813']
['235', 'Earth 2', '1', '$3.99', 'DC', '6,748']
['236', 'Hellraiser', '15', '$3.99', 'Boom', '6,704']
['237', 'Grimm Fairy Tales Bad Girls', '1', '$2.99', 'Zenescope', '6,636']
['238', 'Red Sonja', '67', '$3.99', 'Dynamic Forces', '6,515']
['239', 'Dark Horse Presents', '14', '$7.99', 'Dark Horse', '6,448']
['240', 'Marvel Universe Ultimate Spider-Man', '4', '$2.99', 'Marvel', '6,447']
['241', 'Marvel Universe Avengers Earths Heroes', '4', '$2.99', 'Marvel', '6,421']
['242', 'Green Hornet', '26', '$3.99', 'Dynamic Forces', '6,413']
['243', 'Executive Assistant Assassins', '1', '$3.99', 'Aspen', '6,327']
['244', 'Vampirella Red Room', '2', '$3.99', 'Dynamic Forces', '6,317']
['245', 'Hack Slash', '17', '$3.50', 'Image', '6,296']
['246', 'Artifacts', '19', '$3.99', 'Image', '6,203']
['247', 'Grimm Fairy Tales\nWonderland Annual 2012', '$5.99', 'Zenescope', '6,199']
['248', 'Hellraiser', '16', '$3.99', 'Boom', '6,198']
['249', 'Grimm Fairy Tales Swimsuit\nSpecial 2012\xa0', '$5.99', 'Zenescope', '6,158']
['250', 'Red Sonja Witchblade', '5', '$3.99', 'Dynamic Forces', '6,127']
['251', 'Prophet', '27', '$2.99', 'Image', '6,117']
['252', 'Garfield', '3', '$3.99', 'Boom', '6,108']
['253', 'The Lone Ranger Snake Of Iron', '1', '$3.99', 'Dynamic Forces', '6,081']
['254', 'Jennifer Blood Annual', '1', '$4.99', 'Dynamic Forces', '6,068']
['255', 'Pantha', '2', '$3.99', 'Dynamic Forces', '6,062']
['256', 'Stitched', '6', '$3.99', 'Avatar', '6,017']
['257', 'Hero Worship', '1', '$3.99', 'Avatar', '5,994']
['258', 'Mega Man', '15', '$2.99', 'Archie', '5,934']
['259', 'Ferals', '6', '$3.99', 'Avatar', '5,883']
['260', 'Irresistible', '1', '$3.99', 'Zenescope', '5,843']
['261', 'The Lone Ranger', '7', '$3.99', 'Dynamic Forces', '5,762']
['262', 'Strain', '6', '$3.50', 'Dark Horse', '5,742']
['263', 'Grimm Fairy Tales Myths & Legends', '18', '$2.99', 'Zenescope', '5,720']
['264', 'Queen Sonja', '30', '$3.99', 'Dynamic Forces', '5,688']
['265', 'Creepy Comics', '9', '$4.99', 'Dark Horse', '5,632']
['266', 'Mind Mgmt', '2', '$3.99', 'Dark Horse', '5,566']
['267', 'Darkness', '105', '$2.99', 'Image', '5,515']
['268', 'Bart Simpson Comics', '73', '$2.99', 'Bongo', '5,502']
['269', 'Extermination', '2', '$3.99', 'Boom', '5,493']
['270', 'Trio', '3', '$3.99', 'IDW', '5,453']
['271', 'Takio', '2', '$3.95', 'Marvel', '5,337']
['272', 'Archie', '635', '$2.99', 'Archie', '5,319']
['273', 'Dark Shadows', '6', '$3.99', 'Dynamic Forces', '5,283']
['274', 'Fathom Kiani Vol. 2', '3', '$3.50', 'Aspen', '5,134']
['275', 'Dominique Laveau Voodoo Child', '5', '$2.99', 'DC', '5,054']
['276', 'Dancer', '3', '$3.50', 'Image', '5,037']
['277', 'Sunset First Look One Shot', '\n', '$1.00', 'Image', '4,976']
['278', 'Scooby Doo Where Are You', '23', '$2.99', 'DC', '4,934']
['279', 'Planet Of The Apes', '16', '$3.99', 'Boom', '4,768']
['280', 'Avengers Vs X-Men', '1', '$3.99', 'Marvel', '4,648']
['281', 'Avengers Vs X-Men', '3', '$3.99', 'Marvel', '4,605']
['282', 'John Carter Gods Of Mars', '5', '$2.99', 'Marvel', '4,555']
['283', 'Peter Panzerfaust', '5', '$3.50', 'Image', '4,546']
['284', 'Soulfire Faith', '1', '$3.99', 'Aspen', '4,543']
['285', 'Soulfire Despair', '1', '$3.99', 'Aspen', '4,524']
['286', 'Avengers Vs X-Men', '0', '$3.99', 'Marvel', '4,501']
['287', 'Ninjettes', '5', '$3.99', 'Dynamic Forces', '4,499']
['288', 'Concrete Three Uneasy Pieces One Shot', '\n', '$2.99', 'Dark Horse', '4,480']
['289', 'Resident Alien', '3', '$3.50', 'Dark Horse', '4,471']
['290', 'Soulfire Grace', '1', '$3.99', 'Aspen', '4,431']
['291', 'Avengers Vs X-Men', '2', '$3.99', 'Marvel', '4,424']
['292', 'Exile Planet of the Apes', '4', '$3.99', 'Boom', '4,411']
['293', 'Transformers Regeneration\nOne 100 Pg Spectacular', '$7.99', 'IDW', '4,407']
['294', 'Alabaster Wolves', '4', '$3.50', 'Dark Horse', '4,352']
['295', 'Soulfire Power', '1', '$3.99', 'Aspen', '4,330']
['296', 'Kirby Genesis Captain Victory', '6', '$3.99', 'Dynamic Forces', '4,320']
['297', 'Enormous One Shot', '1', '$9.99', 'Image', '4,269']
['298', 'Super Dinosaur', '12', '$2.99', 'Image', '4,245']
['299', 'Orchid', '8', '$3.50', 'Dark Horse', '4,199']
['300', 'Fatima The Blood Spinners', '2', '$3.99', 'Dark Horse', '4,187']
['301', 'Atomic Robo Real Science Adv', '4', '$2.75', 'Red 5', '4,178']
['309', 'Legend Of Oz The Wicked West', '5', '$3.50', 'Big Dog', '3,659']
['313', 'Charmed', '22', '$3.50', 'Zenescope', '3,244']
['318', 'Charismagic', '6', '$3.50', 'Aspen', '3,065']
['319', 'Life With Archie', '21', '$3.99', 'Archie', '3,017']
['321', 'Everybody Loves Tank Girl', '1', '$3.99', 'Titan', '2,939']
['323', 'Stan Lees Mighty 7', '3', '$2.99', 'Archie', '2,804']
['332', 'Victorian Secret Girls Of Summer', '1', '$3.99', 'Antarctic', '2,575']
['334', 'Secret History Of Db Cooper', '5', '$3.99', 'Oni', '2,516']
['335', 'Finding Gossamyr', '1', '$3.99', 'Thirdworld', '2,484']
['347', 'Bad Medicine', '3', '$3.99', 'Oni', '1,904']
['349', 'Betty & Veronica Double Digest', '203', '$3.99', 'Archie', '1,779']
['351', 'Castle Waiting Vol. II', '17', '$3.95', 'Fantagraphics', '1,752']
['353', 'Archie Double Digest', '231', '$3.99', 'Archie', '1,672']
['356', 'Knights Of The Dinner Table', '188', '$5.99', 'Kenzer', '1,625']
['357', 'Anti', '1', '$1.00', '12 Gauge', '1,618']
['359', 'Tales Designed To Thrizzle', '8', '$4.95', 'Fantagraphics', '1,607']
['360', 'Broken Pieces', '3', '$3.50', 'Aspen', '1,596']
['361', 'B & V Friends Double Digest', '227', '$3.99', 'Archie', '1,563']
['362', 'Jughead', '214', '$2.99', 'Archie', '1,561']
['363', 'Archie & Friends Double Digest', '18', '$3.99', 'Archie', '1,517']
['365', 'Critter', '2', '$3.50', 'Big Dog', '1,492']
['368', 'World Of Archie Double Digest', '19', '$3.99', 'Archie', '1,457']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Top-selling trade paperbacks', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Batman Earth One HC', '', '$22.99', 'DC', '32,913']
['2', 'Fables Vol. 17 Inherit The Wind', '', '$14.99', 'DC', '10,740']
['3', 'Richard Starks Parker The Score', '', '$24.99', 'IDW', '5,861']
['4', 'Buffy the Vampire Slayer Season 9 Freefall', '', '$17.99', 'Dark Horse', '5,071']
['5', 'Invincible Vol. 16 Family Ties', '', '$16.99', 'Image', '4,827']
['6', 'Batman & Robin HC Vol. 1 Born To Kill', '', '$24.99', 'DC', '4,542']
['7', 'Locke & Key HC Vol. 5 Clockworks', '', '$24.99', 'IDW', '4,042']
['8', 'Suicide Squad Vol. 1 Kicked In The Teeth', '', '$14.99', 'DC', '3,862']
['9', 'Scalped Vol. 9 Knuckle Up', '', '$14.99', 'DC', '3,809']
['10', 'Wild Children One Shot', '', '$7.99', 'Image', '3,786']
['11', 'Daredevil By Mark Waid Vol. 1', '', '$15.99', 'Marvel', '3,710']
['12', 'Batgirl HC Vol. 1 The Darkest Reflection', '', '$22.99', 'DC', '3,556']
['13', 'Walking Dead Vol. 1 Days Gone Bye', '', '$9.99', 'Image', '3,514']
['14', 'Walking Dead Vol. 16 A Larger World', '', '$14.99', 'Image', '3,270']
['15', 'Batman Dark Knight Returns', '', '$19.99', 'DC', '3,144']
['16', 'Batman Knightfall Vol. 1', '', '$29.99', 'DC', '3,133']
['17', 'Naruto Vol. 57', '', '$9.99', 'Viz', '3,096']
['18', 'Underwater Welder', '', '$19.95', 'Top Shelf', '2,864']
['19', 'Ant-Man Season One Prem HC', '', '$24.99', 'Marvel', '2,673']
['20', 'Demon Knights Vol. 1 Seven Against The Dark', '', '$14.99', 'DC', '2,585']
['21', 'Batman Year One Deluxe SC', '', '$14.99', 'DC', '2,565']
['22', 'Batman Knightfall New Ed Vol. 2 Knightquest', '', '$29.99', 'DC', '2,533']
['23', 'FF By Jonathan Hickman Vol. 2', '', '$19.99', 'Marvel', '2,471']
['24', 'Teenage Mutant Ninja Turtles Ongoing Vol.\xa02', '', '$17.99', 'IDW', '2,408']
['25', 'Batwing Vol. 1 The Lost Kingdom', '', '$14.99', 'DC', '2,295']
['26', 'Creepy Presents Richard Corben HC', '', '$29.99', 'Dark Horse', '2,292']
['27', 'Batman Dark Victory', '', '$19.99', 'DC', '2,211']
['28', 'Ultimate Comics Hawkeye By Jonathan Hickman', '', '$14.99', 'Marvel', '2,210']
['29', 'Batman The Long Halloween', '', '$24.99', 'DC', '2,148']
['30', 'Batman HC Vol. 1 The Court Of Owls', '', '$24.99', 'DC', '2,134']
['31', 'X-23 Vol. 2 Chaos Theory', '', '$16.99', 'Marvel', '2,125']
['32', 'Walking Dead Vol. 2 Miles Behind Us\xa0', '', '$14.99', 'Image', '2,099']
['33', 'Bleach Vol. 43', '', '$9.99', 'Viz', '2,019']
['34', 'Wonder Woman The Twelve Labors', '', '$14.99', 'DC', '2,009']
['35', 'Bleach Vol. 42', '', '$9.99', 'Viz', '2,005']
['36', 'Green Lantern Emerald Warriors Vol. 1', '', '$14.99', 'DC', '1,894']
['37', 'Showcase Presents Showcase Vol. 1', '', '$19.99', 'DC', '1,877']
['38', 'Captain America And Bucky Life of Bucky Barnes', '', '$14.99', 'Marvel', '1,877']
['39', 'Incorruptible Vol. 7', '', '$16.99', 'Boom', '1,861']
['40', 'Red Hulk Haunted', '', '$16.99', 'Marvel', '1,850']
['41', 'Hellboy Library HC Vol. 5 Darkness Calls Wild\nHunt', '', '$49.99', 'Dark Horse', '1,804']
['42', 'Grifter Vol. 1 Most Wanted', '', '$16.99', 'DC', '1,776']
['43', 'Casanova Vol. 3 Avaritia', '', '$14.99', 'Marvel', '1,754']
['44', 'Walking Dead Vol. 3 Safety Behind Bars', '', '$14.99', 'Image', '1,716']
['45', 'X-Men Steve Rogers Escape From Negative\xa0Zone', '', '$14.99', 'Marvel', '1,712']
['46', 'JLA Vol. 2', '', '$24.99', 'DC', '1,689']
['47', 'League of Extraordinary Gentlemen III Century #3\n2009', '', '$9.95', 'Top Shelf', '1,666']
