['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Dark Avengers', '3', '$3.99', 'Marvel', '96,532']
['2', 'New Avengers', '51', '$3.99', 'Marvel', '95,326']
['3', 'Batman Battle For The Cowl', '1', '$3.99', 'DC', '91,605']
['4', 'Wolverine', '71', '$2.99', 'Marvel', '86,033']
['5', 'Ultimatum', '3', '$3.99', 'Marvel', '79,427']
['6', 'Uncanny X-Men', '507', '$2.99', 'Marvel', '77,945']
['7', 'Mighty Avengers', '23', '$2.99', 'Marvel', '71,322']
['8', 'Justice League of America', '31', '$2.99', 'DC', '68,749']
['9', 'Ultimate Wolverine Vs Hulk', '3', '$2.99', 'Marvel', '68,380']
['10', 'Buffy The Vampire Slayer', '23', '$2.99', 'Dark Horse', '64,099']
['11', 'Captain America', '48', '$2.99', 'Marvel', '62,099']
['12', 'Amazing Spider-Man', '588', '$3.99', 'Marvel', '61,325']
['13', 'Amazing Spider-Man', '589', '$2.99', 'Marvel', '58,823']
['14', 'War of Kings', '1', '$3.99', 'Marvel', '58,700']
['15', 'X-Men Legacy', '222', '$2.99', 'Marvel', '55,598']
['16', 'Green Lantern Corps', '34', '$2.99', 'DC', '54,154']
['17', 'Batman Cacophony', '3', '$3.99', 'DC', '52,806']
['18', 'X-Force Cable Messiah War Prologue', '', '$3.99', 'Marvel', '52,769']
['19', 'Invincible Iron Man', '11', '$2.99', 'Marvel', '52,157']
['20', 'X-Force', '13', '$2.99', 'Marvel', '51,789']
['21', 'Ultimate X-Men', '100', '$3.99', 'Marvel', '51,366']
['22', 'Superman World of New Krypton', '1', '$2.99', 'DC', '50,043']
['23', 'Fantastic Four', '565', '$2.99', 'Marvel', '48,371']
['24', 'Secret Warriors', '2', '$2.99', 'Marvel', '48,079']
['25', 'Dark Reign Fantastic Four', '1', '$2.99', 'Marvel', '48,054']
['26', 'Deadpool', '8', '$2.99', 'Marvel', '47,967']
['27', 'Stand American Nightmares', '1', '$3.99', 'Marvel', '47,466']
['28', 'Action Comics', '875', '$2.99', 'DC', '47,072']
['29', 'New Avengers Reunion', '1', '$3.99', 'Marvel', '46,840']
['30', 'Thunderbolts', '130', '$2.99', 'Marvel', '45,803']
['31', 'Wolverine Origins', '34', '$2.99', 'Marvel', '45,572']
['32', 'Superman', '686', '$2.99', 'DC', '44,969']
['33', 'Superman Batman', '56', '$2.99', 'DC', '42,458']
['34', 'Daredevil', '116', '$2.99', 'Marvel', '41,255']
['35', 'Daredevil', '117', '$2.99', 'Marvel', '41,040']
['36', 'Azrael Deaths Dark Knight', '1', '$2.99', 'DC', '39,979']
['37', 'Batman Battle For The Cowl\nCommissioner Gordon', '1', '$2.99', 'DC', '39,822']
['38', 'Gotham Gazette Batman Dead', '1', '$2.99', 'DC', '39,332']
['39', 'Punisher', '3', '$2.99', 'Marvel', '37,564']
['40', 'X-Infernus', '4', '$3.99', 'Marvel', '36,426']
['41', 'Dark Reign Elektra', '1', '$3.99', 'Marvel', '36,380']
['42', 'Titans', '11', '$2.99', 'DC', '35,235']
['43', 'Deadpool Games of Death', '', '$3.99', 'Marvel', '34,846']
['44', 'Trinity', '40', '$2.99', 'DC', '34,608']
['45', 'Trinity', '41', '$2.99', 'DC', '34,432']
['46', 'Trinity', '42', '$2.99', 'DC', '34,114']
['47', 'Oracle', '1', '$2.99', 'DC', '34,076']
['48', 'Trinity', '43', '$2.99', 'DC', '33,836']
['49', 'Black Panther 2', '2', '$2.99', 'Marvel', '33,750']
['50', 'Supergirl', '39', '$2.99', 'DC', '33,708']
