['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'World War Hulk', '4', '$3.99', 'Marvel', '148,564']
['2', 'Amazing Spider-Man', '544', '$3.99', 'Marvel', '146,170']
['3', 'Justice League of America', '13', '$2.99', 'DC', '119,435']
['4', 'New Avengers', '34', '$2.99', 'Marvel', '112,780']
['5', 'Thor', '3', '$2.99', 'Marvel', '109,930']
['6', 'All Star Batman & Robin Boy\nWonder', '7', '$2.99', 'DC', '100,551']
['7', 'Incredible Hulk', '110', '$2.99', 'Marvel', '96,805']
['8', 'Buffy The Vampire Slayer', '6', '$2.99', 'Dark Horse', '96,526']
['9', 'Uncanny X-Men', '490', '$2.99', 'Marvel', '87,925']
['10', 'X-Men', '203', '$2.99', 'Marvel', '85,626']
['11', 'Justice Society of America', '9', '$2.99', 'DC', '84,091']
['12', 'Countdown', '34', '$2.99', 'DC', '82,512']
['13', 'Countdown', '33', '$2.99', 'DC', '81,719']
['14', 'Countdown', '32', '$2.99', 'DC', '81,072']
['15', 'Countdown', '31', '$2.99', 'DC', '80,103']
['16', 'Captain America', '30', '$2.99', 'Marvel', '79,530']
['17', 'Green Lantern', '23', '$2.99', 'DC', '79,060']
['18', 'Wolverine', '57', '$2.99', 'Marvel', '74,565']
['19', 'Avengers Initiative', '6', '$2.99', 'Marvel', '74,161']
['20', 'Batman', '669', '$2.99', 'DC', '73,448']
['21', 'JLA Wedding Special', '1', '$3.99', 'DC', '72,053']
['22', 'Captain America Chosen', '1', '$3.99', 'Marvel', '67,506']
['23', 'Ultimate Spider-Man', '113', '$2.99', 'Marvel', '67,455']
['24', 'Ultimate Spider-Man', '114', '$2.99', 'Marvel', '66,662']
['25', 'Tales of Sinestro Corps Parallax', '1', '$2.99', 'DC', '65,891']
['26', 'World War Hulk Front Line', '4', '$2.99', 'Marvel', '62,527']
['27', 'Wolverine Origins', '17', '$2.99', 'Marvel', '62,306']
['28', 'Captain America Chosen', '2', '$3.99', 'Marvel', '59,758']
['29', 'Ultimate Power', '7', '$2.99', 'Marvel', '57,980']
['30', 'Teen Titans', '51', '$2.99', 'DC', '57,833']
['31', 'Superman Batman', '40', '$2.99', 'DC', '57,393']
['32', 'Flash', '232', '$2.99', 'DC', '56,952']
['33', 'Ultimate X-Men', '86', '$2.99', 'Marvel', '55,329']
['34', 'X-Factor', '23', '$2.99', 'Marvel', '53,294']
['35', 'New X-Men', '42', '$2.99', 'Marvel', '52,714']
['36', 'Green Arrow Black Canary Wedding\nSpecial', '1', '$3.99', 'DC', '51,105']
['37', 'Detective Comics', '836', '$2.99', 'DC', '49,460']
['38', 'X-Men Emperor Vulcan', '1', '$2.99', 'Marvel', '48,975']
['39', 'Superman', '667', '$2.99', 'DC', '48,593']
['40', 'Wonder Woman Annual', '1', '$3.99', 'DC', '48,380']
['41', 'World War Hulk Gamma Corps', '3', '$2.99', 'Marvel', '47,528']
['42', 'Moon Knight', '12', '$2.99', 'Marvel', '47,506']
['43', 'Punisher War Journal', '11', '$2.99', 'Marvel', '47,205']
['44', 'Booster Gold', '2', '$2.99', 'DC', '47,088']
['45', 'Daredevil', '100', '$3.99', 'Marvel', '46,963']
['46', 'Iron Man', '22', '$2.99', 'Marvel', '46,676']
['47', 'Ultimate Fantastic Four', '46', '$2.99', 'Marvel', '46,632']
['48', 'Supergirl', '21', '$2.99', 'DC', '44,642']
['49', 'Countdown Search For Ray Palmer\nWildstorm', '1', '$2.99', 'DC', '41,080']
['50', 'Sub-Mariner', '4', '$2.99', 'Marvel', '40,118']
['51', 'Heroes For Hire', '13', '$2.99', 'Marvel', '40,073']
['52', 'New Warriors', '4', '$2.99', 'Marvel', '39,985']
['53', 'New Avengers Transformers', '3', '$2.99', 'Marvel', '38,737']
['54', 'Marvel Comics Presents', '1', '$3.99', 'Marvel', '38,325']
['55', 'Ghost Rider', '15', '$2.99', 'Marvel', '38,208']
['56', 'Outsiders', '50', '$2.99', 'DC', '38,201']
['57', '52 Aftermath Four Horsemen', '2', '$2.99', 'DC', '37,752']
['58', 'Umbrella Academy Apocalypse Suite', '1', '$2.99', 'Dark Horse', '37,686']
['59', 'Countdown To Mystery', '1', '$3.99', 'DC', '37,224']
['60', 'Nova', '6', '$2.99', 'Marvel', '36,967']
['61', 'Black Adam The Dark Age', '2', '$2.99', 'DC', '36,746']
['62', 'JLA Hitman', '1', '$3.99', 'DC', '35,872']
['63', 'Countdown To Adventure', '2', '$3.99', 'DC', '34,550']
['64', 'Immortal Iron Fist', '9', '$2.99', 'Marvel', '34,271']
['65', 'Black Canary Wedding Planner', '', '$2.99', 'DC', '34,073']
['66', 'The Order', '3', '$2.99', 'Marvel', '33,926']
['67', 'Wonder Girl', '1', '$2.99', 'DC', '33,507']
['68', 'Infinity Inc', '1', '$2.99', 'DC', '33,390']
['69', 'Immortal Iron Fist Annual', '1', '$3.99', 'Marvel', '32,413']
['70', 'Ms Marvel', '19', '$2.99', 'Marvel', '32,361']
['71', 'Boys', '10 (RES)', '$2.99', 'Dynamic', '32,068']
['72', 'Green Arrow Year One', '5', '$2.99', 'DC', '31,495']
['73', 'Star Wars Legacy', '16', '$2.99', 'Dark Horse', '31,230']
['74', 'Daredevil Wraparound', '100', '$3.99', 'Marvel', '31,157']
['75', 'Superman Confidential', '6', '$2.99', 'DC', '31,142']
['76', 'Marvel Zombies\nBook Angels Demons & Monstrosities', '$3.99', 'Marvel', '30,885']
['77', 'Penance Relentless', '1', '$2.99', 'Marvel', '30,444']
['78', 'Punisher Max Annual', '1', '$3.99', 'Marvel', '30,342']
['79', 'Annihilation Conquest Wraith', '3', '$2.99', 'Marvel', '29,835']
['80', 'Suicide Squad Raise Flag', '1', '$2.99', 'DC', '29,497']
['81', 'Annihilation Conquest Star Lord', '3', '$2.99', 'Marvel', '29,438']
['82', 'Annihilation Conquest Quasar', '3', '$2.99', 'Marvel', '29,387']
['83', 'Nightwing', '136', '$2.99', 'DC', '29,247']
['84', 'Trials of Shazam', '8', '$2.99', 'DC', '29,232']
['85', 'Batman Confidential', '9', '$2.99', 'DC', '28,836']
['86', 'Spider-Man Red Sonja', '2', '$2.99', 'Marvel', '28,755']
['87', 'Exiles', '98', '$2.99', 'Marvel', '28,300']
['88', 'Supergirl & Legion of Super\nHeroes', '34', '$2.99', 'DC', '28,285']
['89', 'She-Hulk 2', '21', '$2.99', 'Marvel', '27,213']
['90', 'Birds Of Prey', '110', '$2.99', 'DC', '27,139']
['91', 'New Excalibur', '23', '$2.99', 'Marvel', '26,970']
['92', 'Iron Man Enter Mandarin', '1', '$2.99', 'Marvel', '26,904']
['93', 'Cable Deadpool', '45', '$2.99', 'Marvel', '26,001']
['94', 'Y The Last Man', '58', '$2.99', 'DC', '25,531']
['95', 'Fables', '65', '$2.99', 'DC', '25,303']
['96', 'Robin', '166', '$2.99', 'DC', '24,870']
['97', 'Batman Lobo Deadly Serious', '2', '$5.99', 'DC', '24,583']
['98', 'Frank Frazettas Death Dealer', '4', '$3.99', 'Image', '24,238']
['99', 'Spawn', '171', '$2.95', 'Image', '23,761']
['100', 'Uncle Sam & Freedom Fighters', '1', '$2.99', 'DC', '23,724']
['101', 'Metal Men', '2', '$2.99', 'DC', '23,650']
['102', 'Walking Dead', '42', '$2.99', 'Image', '23,100']
['103', 'Star Wars Knights of the Old\nRepublic', '20', '$2.99', 'Dark Horse', '21,829']
['104', 'Jungle Girl', '1', '$2.99', 'Dynamic', '21,807']
['105', 'Lone Ranger', '8', '$2.99', 'Dynamic', '20,051']
['106', 'JLA Classified', '42', '$2.99', 'DC', '20,007']
['107', 'Spirit', '10', '$2.99', 'DC', '19,956']
['108', 'Star Wars Rebellion', '10', '$2.99', 'Dark Horse', '19,919']
['109', 'Astro City Dark Age Book Two', '4', '$2.99', 'DC', '19,758']
['110', 'JLA Classified', '43', '$2.99', 'DC', '19,736']
['111', 'Catwoman', '71', '$2.99', 'DC', '19,486']
['112', 'JSA Classified', '30', '$2.99', 'DC', '19,376']
['113', 'X-Men First Class Vol. 2', '4', '$2.99', 'Marvel', '19,082']
['114', 'Checkmate', '18', '$2.99', 'DC', '18,737']
['115', 'Jack of Fables', '14', '$2.99', 'DC', '18,722']
['116', 'Amazing Spider-Girl', '12', '$2.99', 'Marvel', '18,671']
['117', 'Shadowpact', '17', '$2.99', 'DC', '18,377']
['118', 'Shanna She-Devil Survival of Fittest', '2', '$2.99', 'Marvel', '17,988']
['119', 'Madame Mirage', '2', '$2.99', 'Image', '17,620']
['120', 'All New Atom', '15', '$2.99', 'DC', '17,260']
['121', 'Ex Machina', '30', '$2.99', 'DC', '17,158']
['122', 'Lobster Johnson Iron Prometheus', '1', '$2.99', 'Dark Horse', '17,025']
['123', 'BPRD Killing Ground', '2', '$2.99', 'Dark Horse', '16,137']
['124', 'Gen 13', '12', '$2.99', 'DC', '16,107']
['125', 'Irredeemable Ant-Man', '12', '$2.99', 'Marvel', '15,982']
['126', 'Blue Beetle', '19', '$2.99', 'DC', '15,733']
['127', 'Loners', '5', '$2.99', 'Marvel', '15,556']
['128', 'Avengers Classic', '4', '$2.99', 'Marvel', '15,387']
['129', 'G.I. Joe Americas Elite', '27', '$3.50', "Devil's Due", '15,263']
['130', 'Jonah Hex', '23', '$2.99', 'DC', '15,152']
['131', 'Super Villain Team Up Modoks 11', '3', '$2.99', 'Marvel', '14,815']
['132', 'Criminal', '9', '$2.99', 'Marvel', '14,763']
['133', 'Spawn Godslayer', '4', '$2.99', 'Image', '14,726']
['134', 'Fantastic Five', '5', '$2.99', 'Marvel', '14,616']
['135', 'Transformers Megatron Origin', '3', '$3.99', 'IDW', '14,543']
['136', 'Terror Inc', '2', '$3.99', 'Marvel', '14,491']
['137', 'Midnighter', '11', '$2.99', 'DC', '14,344']
['138', 'Thor', '2', '$2.99', 'Marvel', '14,337']
['139', 'Daredevil Battlin Jack Murdock', '4', '$3.99', 'Marvel', '13,896']
['140', 'Aquaman Sword Of Atlantis', '56', '$2.99', 'DC', '13,375']
['141', 'Supernatural Origins', '5', '$2.99', 'DC', '13,030']
['142', 'Astounding Wolf-Man', '3', '$2.99', 'Image', '13,015']
['143', 'Hellblazer', '236', '$2.99', 'DC', '12,934']
['144', 'White Tiger', '6', '$2.99', 'Marvel', '12,435']
['145', 'Iron & The Maiden', '2', '$3.99', 'Aspen', '12,244']
['146', '100 Bullets', '85', '$2.99', 'DC', '11,884']
['147', 'DMZ', '23', '$2.99', 'DC', '11,855']
['148', 'Star Trek Year Four', '2', '$3.99', 'IDW', '11,480']
