['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Civil War', '6', '$2.99', 'Marvel', '259,251']
['2', 'Civil War Return', '', '$2.99', 'Marvel', '125,707']
['3', 'Wolverine', '50', '$3.99', 'Marvel', '115,616']
['4', 'Amazing Spider-Man', '537', '$2.99', 'Marvel', '114,796']
['5', 'Ultimate Spider-Man', '104', '$3.99', 'Marvel', '108,076']
['6', '52', '35', '$2.50', 'DC', '105,089']
['7', 'Civil War Front Line', '10', '$2.99', 'Marvel', '99,790']
['8', 'All Star Superman', '6', '$2.99', 'DC', '98,797']
['9', 'Wolverine Origins', '10', '$2.99', 'Marvel', '97,876']
['10', '52', '36', '$2.50', 'DC', '96,810']
['11', '52', '37', '$2.50', 'DC', '96,607']
['12', '52', '38', '$2.50', 'DC', '95,940']
['13', '52', '39', '$2.50', 'DC', '94,860']
['14', 'Punisher War Journal', '2', '$2.99', 'Marvel', '87,966']
['15', 'Justice Society of America', '2', '$2.99', 'DC', '86,175']
['16', 'Fantastic Four', '542', '$2.99', 'Marvel', '84,334']
['17', 'Uncanny X-Men', '482', '$2.99', 'Marvel', '83,855']
['18', 'Moon Knight', '7', '$2.99', 'Marvel', '76,918']
['19', 'X-Men', '195', '$2.99', 'Marvel', '76,896']
['20', 'Batman', '662', '$2.99', 'DC', '72,495']
['21', 'Punisher War Journal', '3', '$2.99', 'Marvel', '70,139']
['22', 'Ultimate X-Men', '78', '$2.99', 'Marvel', '66,406']
['23', 'Green Lantern', '16', '$2.99', 'DC', '66,101']
['24', 'Thunderbolts', '110', '$2.99', 'Marvel', '64,963']
['25', 'Eternals', '6', '$3.99', 'Marvel', '62,339']
['26', 'Superman', '658', '$2.99', 'DC', '60,679']
['27', 'Teen Titans', '43', '$2.99', 'DC', '60,287']
['28', 'Black Panther', '24', '$2.99', 'Marvel', '57,706']
['29', 'Spider-Man Reign', '2', '$3.99', 'Marvel', '56,786']
['30', 'Ultimate Fantastic Four', '38', '$2.99', 'Marvel', '52,856']
['31', 'Flash Fastest Man Alive', '8', '$2.99', 'DC', '50,964']
['32', 'Batman Confidential', '2', '$2.99', 'DC', '47,448']
['33', 'Daredevil', '93', '$2.99', 'Marvel', '47,122']
['34', 'Sensational Spider-Man', '34', '$2.99', 'Marvel', '47,006']
