['\n', 'Comic-book\nTitle', 'Issue', 'Price', 'Publisher', 'Est. sales']
['40', 'Star Wars', '2', '$2.99', 'Dark Horse', '46,063']
['41', 'Wolverine And X-Men', '25', '$3.99', 'Marvel', '45,057']
['42', 'Fantastic Four', '4', '$2.99', 'Marvel', '44,999']
['43', 'Green Lantern Corps', '17', '$2.99', 'DC', '44,497']
['44', 'Before Watchmen Comedian', '5', '$3.99', 'DC', '44,393']
['45', 'My Little Pony Friendship Is Magic', '3', '$3.99', 'IDW', '43,579']
['46', 'Young Avengers', '2', '$2.99', 'Marvel', '43,559']
['47', 'Thunderbolts', '4', '$2.99', 'Marvel', '43,287']
['48', 'Before Watchmen Dr Manhattan', '4', '$3.99', 'DC', '43,273']
['49', 'Flash', '17', '$2.99', 'DC', '42,936']
['50', 'Green Lantern New Guardians', '17', '$2.99', 'DC', '42,285']
['51', 'Thunderbolts', '5', '$2.99', 'Marvel', '41,663']
['52', 'Hit-Girl', '5', '$4.99', 'Marvel', '39,569']
['53', 'Teen Titans', '17', '$2.99', 'DC', '39,186']
['54', 'Wonder Woman', '17', '$2.99', 'DC', '39,110']
['55', 'Daredevil', '23', '$2.99', 'Marvel', '37,170']
['56', 'Hawkeye', '8', '$2.99', 'Marvel', '36,898']
['57', 'Green Arrow', '17', '$2.99', 'DC', '36,043']
['58', 'Deadpool Killustrated', '2', '$2.99', 'Marvel', '35,846']
['59', 'Red Lanterns', '17', '$2.99', 'DC', '35,839']
['60', 'FF', '4', '$2.99', 'Marvel', '35,815']
['61', 'Ultimate Comics Spider-Man', '20', '$3.99', 'Marvel', '35,461']
['62', 'My Little Pony Twilight Sparkle', '1', '$3.99', 'IDW', '34,435']
['63', 'Avengers Arena', '4', '$2.99', 'Marvel', '33,611']
['64', 'Legend of the Shadowclan', '1', '$1.00', 'Aspen', '33,246']
['65', 'Avengers Arena', '5', '$2.99', 'Marvel', '32,548']
['66', 'X-Men', '41', '$3.99', 'Marvel', '32,488']
['67', 'Secret Avengers', '37', '$3.99', 'Marvel', '32,139']
['68', 'Batwoman', '17', '$2.99', 'DC', '32,041']
['69', 'Swamp Thing', '17', '$2.99', 'DC', '31,497']
['70', 'X-Men Legacy', '6', '$2.99', 'Marvel', '31,074']
['71', 'Avenging Spider-Man', '17', '$3.99', 'Marvel', '30,783']
['72', 'Catwoman', '17', '$2.99', 'DC', '30,194']
['73', 'Supergirl', '17', '$2.99', 'DC', '30,146']
['74', 'Avengers Assemble', '12', '$3.99', 'Marvel', '29,475']
['75', 'Animal Man', '17', '$2.99', 'DC', '29,425']
['76', 'Worlds Finest', '9', '$2.99', 'DC', '28,332']
['77', 'Talon', '5', '$2.99', 'DC', '28,003']
['78', 'Justice League of Americas Vibe', '1', '$2.99', 'DC', '27,051']
['79', 'Avengers Assemble Annual', '1', '$4.99', 'Marvel', '27,028']
['80', 'Katana', '1', '$2.99', 'DC', '27,021']
['81', 'Daredevil End of Days', '5', '$3.99', 'Marvel', '26,777']
['82', 'Superboy', '17', '$2.99', 'DC', '26,762']
['83', 'Happy', '4', '$2.99', 'Image', '26,641']
['84', 'Suicide Squad', '17', '$2.99', 'DC', '26,370']
['85', 'Justice League Dark', '17', '$2.99', 'DC', '25,841']
['86', 'Morbius Living Vampire', '2', '$2.99', 'Marvel', '25,735']
['87', 'Scarlet Spider', '14', '$2.99', 'Marvel', '24,388']
['88', 'Astonishing X-Men', '59', '$3.99', 'Marvel', '24,195']
['89', 'Hellboy In Hell', '3', '$2.99', 'Dark Horse', '23,845']
['90', 'Ultimate Comics Ultimates', '21', '$3.99', 'Marvel', '23,811']
['91', 'Venom', '31', '$2.99', 'Marvel', '23,441']
['92', 'Punisher War Zone', '5', '$2.99', 'Marvel', '22,824']
['93', 'Alpha Big Time', '1', '$2.99', 'Marvel', '22,778']
['94', 'Buffy the Vampire Slayer Season 9 Freefall', '18', '$2.99', 'Dark Horse', '22,530']
['95', 'Adventure Time', '13', '$3.99', 'Boom', '22,474']
['96', 'Ultimate Comics X-Men', '22', '$3.99', 'Marvel', '22,456']
['97', 'Winter Soldier', '15', '$2.99', 'Marvel', '22,199']
['98', 'Ultimate Comics X-Men', '23', '$3.99', 'Marvel', '22,197']
['99', 'Birds of Prey', '17', '$2.99', 'DC', '22,112']
['100', 'Wolverine Max', '4', '$3.99', 'Marvel', '22,072']
['101', 'X-Factor', '251', '$2.99', 'Marvel', '21,096']
['102', 'Legends of the Dark Knight', '5', '$3.99', 'DC', '21,041']
['103', 'Young Romance New 52 Valentines Day Special', '1', '$7.99', 'DC', '20,963']
['104', 'X-Factor', '252', '$2.99', 'Marvel', '20,929']
['105', 'Gambit', '9', '$2.99', 'Marvel', '20,851']
['106', 'Adventure Time Fionna & Cake', '2', '$3.99', 'Boom', '20,810']
['107', 'Journey Into Mystery', '649', '$2.99', 'Marvel', '20,064']
['108', 'Shadow Year One', '1', '$3.99', 'Dynamic Forces', '19,310']
['109', 'Threshold', '2', '$3.99', 'DC', '18,389']
['110', 'Captain Marvel', '10', '$2.99', 'Marvel', '18,359']
['111', 'Dark Avengers', '187', '$2.99', 'Marvel', '18,213']
['112', 'Phantom Stranger', '5', '$2.99', 'DC', '18,032']
['113', 'Fatale', '12', '$3.50', 'Image', '17,999']
['114', 'Red She-Hulk', '62', '$2.99', 'Marvel', '17,766']
['115', 'Age of Apocalypse', '12', '$2.99', 'Marvel', '17,643']
['116', 'G.I. Joe', '1', '$3.99', 'IDW', '17,553']
['117', 'Star Wars', '1', '$2.99', 'Dark Horse', '17,441']
['118', 'All Star Western', '17', '$3.99', 'DC', '17,398']
['119', 'Manhattan Projects', '9', '$3.50', 'Image', '17,229']
['120', 'Injustice Gods Among Us', '2', '$3.99', 'DC', '17,068']
['121', 'Batman Beyond Unlimited', '13', '$3.99', 'DC', '17,025']
['122', 'Smallville Season 11', '10', '$3.99', 'DC', '17,024']
['123', 'Garth Ennis Red Team', '1', '$3.99', 'Dynamic Forces', '16,724']
['124', 'Revival', '7', '$2.99', 'Image', '16,639']
['125', 'Scarlet', '6', '$3.95', 'Marvel', '16,528']
['126', 'Superior Spider-Man', '1', '$3.99', 'Marvel', '16,427']
['127', 'Spawn', '228', '$2.99', 'Image', '16,343']
['128', 'Legion of Super Heroes', '17', '$2.99', 'DC', '16,242']
['129', 'TMNT Ongoing', '18', '$3.99', 'IDW', '16,172']
['130', 'Fairest', '12', '$2.99', 'DC', '16,141']
['131', 'TMNT Ongoing', '19', '$3.99', 'IDW', '16,125']
['132', 'Batman Arkham Unhinged', '11', '$2.99', 'DC', '15,703']
['133', 'Fables', '126', '$2.99', 'DC', '15,480']
['134', 'Buffy The Vampire Slayer Willow Wonderland', '4', '$2.99', 'Dark Horse', '15,236']
['135', 'Thief of Thieves', '12', '$2.99', 'Image', '14,974']
['136', 'X-Treme X-Men', '10', '$2.99', 'Marvel', '14,813']
['137', 'Masks', '4', '$3.99', 'Dynamic Forces', '14,744']
['138', 'Harbinger', '0', '$3.99', 'Valiant', '14,699']
['139', 'Powers Bureau', '1', '$3.95', 'Marvel', '14,698']
['140', 'X-Treme X-Men', '11', '$2.99', 'Marvel', '14,623']
['141', 'Star Trek Countdown To Darkness', '2', '$3.99', 'IDW', '14,492']
['142', 'Ghostbusters', '1', '$3.99', 'IDW', '14,442']
['143', 'Angel & Faith', '19', '$2.99', 'Dark Horse', '14,412']
['144', 'Star Wars Dark Times Fire Carrier', '1', '$2.99', 'Dark Horse', '14,308']
['145', 'Ravagers', '9', '$2.99', 'DC', '14,223']
['146', 'Star Wars Dawn of the Jedi Prisoner of Bogan', '3', '$2.99', 'Dark Horse', '14,145']
['147', 'Bedlam', '4', '$3.50', 'Image', '13,912']
['148', 'Stormwatch', '17', '$2.99', 'DC', '13,657']
['149', 'Demon Knights', '17', '$2.99', 'DC', '13,571']
['150', 'Django Unchained', '2', '$3.99', 'DC', '13,554']
['151', 'Dial H', '9', '$2.99', 'DC', '13,541']
['152', 'X-O Manowar', '10', '$3.99', 'Valiant', '13,504']
['153', 'Snapshot', '1', '$2.99', 'Image', '13,337']
['154', 'Fury Max', '9', '$3.99', 'Marvel', '13,283']
['155', 'Team 7', '5', '$2.99', 'DC', '13,005']
['156', 'Conan The Barbarian', '13', '$3.50', 'Dark Horse', '13,000']
['157', 'TMNT Secret Foot Clan', '3', '$3.99', 'IDW', '12,868']
['158', 'JSA Liberty Files The Whistling Skull', '3', '$2.99', 'DC', '12,851']
['159', 'Doctor Who Prisoners of Time', '2', '$3.99', 'IDW', '12,730']
['160', 'Dark Tower Gunslinger Sheemies Tale', '2', '$3.99', 'Marvel', '12,723']
['161', 'Deathstroke', '17', '$2.99', 'DC', '12,626']
['162', 'Batwing', '17', '$2.99', 'DC', '12,595']
['163', 'Son of Merlin', '1', '$1.00', 'Image', '12,575']
['164', 'Shadowman', '4', '$3.99', 'Valiant', '12,531']
['165', 'Hellblazer', '300', '$4.99', 'DC', '12,522']
['166', 'Rocketeer Hollywood Horror', '1', '$3.99', 'IDW', '12,488']
['167', 'Savage Hawkman', '17', '$2.99', 'DC', '12,376']
['168', 'Ame Comi Girls', '5', '$3.99', 'DC', '12,343']
['169', 'Sword of Sorcery', '5', '$3.99', 'DC', '12,334']
['170', 'Harbinger', '9', '$3.99', 'Valiant', '12,222']
['171', 'DC Universe Presents', '17', '$2.99', 'DC', '11,985']
['172', 'I Vampire', '17', '$2.99', 'DC', '11,833']
['173', 'Arrow', '4', '$3.99', 'DC', '11,581']
['174', 'Bloodshot', '8', '$3.99', 'Valiant', '11,557']
['175', 'Judge Dredd', '4', '$3.99', 'IDW', '11,512']
['176', 'Archer & Armstrong', '7', '$3.99', 'Valiant', '11,494']
['177', 'Star Wars Agent of the Empire Hard Targets', '5', '$2.99', 'Dark Horse', '11,103']
['178', 'Fury of Firestorm The Nuclear Man', '17', '$2.99', 'DC', '11,100']
['179', 'Fairy Quest', '1', '$3.99', 'Boom', '10,728']
['180', 'Americas Got Powers', '5', '$2.99', 'Image', '10,660']
['181', 'Doctor Who Vol. 3', '6', '$3.99', 'IDW', '10,579']
['182', 'Transformers Spotlight Megatron One Shot', '\n', '$3.99', 'IDW', '10,356']
['183', 'Star Trek Ongoing', '17', '$3.99', 'IDW', '10,321']
['184', 'Doctor Who Vol. 3', '5', '$3.99', 'IDW', '10,271']
['185', 'BPRD Hell On Earth', '104', '$3.50', 'Dark Horse', '10,269']
['186', 'Star Trek Ongoing', '18', '$3.99', 'IDW', '10,210']
['187', 'BPRD 1948', '5', '$3.50', 'Dark Horse', '10,172']
['188', 'Locke & Key Omega', '3', '$3.99', 'IDW', '10,130']
['189', 'Magic The Gathering Path of Vengeance', '3', '$4.99', 'IDW', '10,093']
['190', 'Transformers More Than Meets Eye\xa0', '13', '$3.99', 'IDW', '10,051']
['191', 'Massive', '9', '$3.50', 'Dark Horse', '9,936']
['192', 'Transformers Robots In Disguise', '14', '$3.99', 'IDW', '9,874']
['193', 'Transformers Regeneration One', '88', '$3.99', 'IDW', '9,782']
['194', 'Star Trek Next Generation Hive', '4', '$3.99', 'IDW', '9,777']
['195', 'Legend of Luther Strode', '3', '$3.50', 'Image', '9,416']
['196', 'My Little Pony', '1 & 2 Hot Topic Pack', '$3.99', 'IDW', '8,988']
['197', 'Dejah Thoris & Green Men of Mars', '1', '$3.99', 'Dynamic Forces', '8,932']
['198', 'Warlord of Mars', '23', '$3.99', 'Dynamic Forces', '8,768']
['199', 'Bravest Warriors', '5', '$3.99', 'Boom', '8,652']
['200', 'Clone', '4', '$2.99', 'Image', '8,589']
['201', 'Sonic The Hedgehog', '245', '$2.99', 'Archie', '8,490']
['202', 'Morning Glories', '24', '$3.99', 'Image', '8,364']
['203', 'Unwritten', '46', '$2.99', 'DC', '8,352']
['204', 'Great Pacific', '4', '$2.99', 'Image', '8,102']
['205', 'Baltimore Widow & The Tank One Shot', '\n', '$3.50', 'Dark Horse', '8,071']
['206', 'Vampirella Strikes', '2', '$3.99', 'Dynamic Forces', '7,972']
['207', 'Transformers Prime Rage of the Dinobots', '3', '$3.99', 'IDW', '7,821']
['208', 'Five Weapons', '1', '$3.50', 'Image', '7,721']
['209', 'Crossed Annual 2013', '1', '$5.99', 'Avatar', '7,613']
['210', 'Transformers Prime Rage of the Dinobots', '4', '$3.99', 'IDW', '7,609']
['211', 'Crossed Badlands', '23', '$3.99', 'Avatar', '7,543']
['212', 'G.I. Joe A Real American Hero', '187', '$3.99', 'IDW', '7,489']
['213', 'Joe Kubert Presents', '5', '$4.99', 'DC', '7,288']
['214', 'Crossed Badlands', '24', '$3.99', 'Avatar', '7,279']
['215', 'Uncanny Skullkickers', '1', '$3.50', 'Image', '7,271']
['216', 'Pathfinder', '5', '$3.99', 'Dynamic Forces', '7,159']
['217', 'Young Justice', '25', '$2.99', 'DC', '7,136']
['218', 'Grimm Fairy Tales Jungle Book Last of the\nSpecies', '1', '$3.99', 'Zenescope', '7,090']
['219', 'Warlord of Mars Dejah Thoris', '22', '$3.99', 'Dynamic Forces', '7,059']
['220', 'Mouse Guard Black Axe', '6', '$3.50', 'Archaia', '7,052']
['221', 'Godzilla Ongoing', '10', '$3.99', 'IDW', '6,992']
['222', 'Vampirella', '26', '$3.99', 'Dynamic Forces', '6,946']
['223', 'Road To Oz', '5', '$3.99', 'Marvel', '6,944']
['224', 'Human Bomb', '3', '$2.99', 'DC', '6,931']
['225', 'Spongebob Comics', '17', '$2.99', 'United Plankton', '6,923']
['226', 'Robyn Hood', '5', '$4.99', 'Zenescope', '6,901']
['227', 'Marvels Iron Man 3 Prelude', '2', '$2.99', 'Marvel', '6,858']
['228', 'Black Beetle', '2', '$3.99', 'Dark Horse', '6,747']
['229', 'Simpsons Comics', '199', '$2.99', 'Bongo', '6,720']
['230', 'Wonderland', '8', '$2.99', 'Zenescope', '6,707']
['231', 'Sonic Universe', '49', '$2.99', 'Archie', '6,682']
['232', 'Snake Eyes & Storm Shadow', '21', '$3.99', 'IDW', '6,659']
['233', 'Saga', '8', '$2.99', 'Image', '6,641']
['234', 'Evil Ernie', '4', '$3.99', 'Dynamic Forces', '6,578']
['235', 'Deathmatch', '3', '$3.99', 'Boom', '6,490']
['236', 'Grimm Fairy Tales', '82', '$2.99', 'Zenescope', '6,483']
['237', 'Professor Frink Fantastic Science Fictions', '1', '$3.99', 'Bongo', '6,395']
['238', 'Red Sonja Unchained', '1', '$3.99', 'Dynamic Forces', '6,275']
['239', 'Dia De Los Muertos', '1', '$4.99', 'Image', '6,179']
['240', 'Todd The Ugliest Kid On Earth', '2', '$2.99', 'Image', '6,177']
['241', 'Grimm Fairy Tales Madness of Wonderland', '1', '$3.99', 'Zenescope', '6,150']
['242', 'Multiple Warheads Alphabet To Infinity', '4', '$2.99', 'Image', '6,107']
['243', 'Saucer Country', '12', '$2.99', 'DC', '6,067']
['244', 'True Blood Ongoing', '9', '$3.99', 'IDW', '6,062']
['245', 'Grimm Fairy Tales\nValentines Day Special 2013', '$5.99', 'Zenescope', '6,036']
['246', 'Mars Attacks', '7', '$3.99', 'IDW', '5,943']
['247', 'All New X-Men', '5', '$3.99', 'Marvel', '5,839']
['248', 'Kevin Smith Bionic Man', '16', '$3.99', 'Dynamic Forces', '5,793']
['249', 'Peanuts Vol. 2', '6', '$3.99', 'Boom', '5,752']
['250', 'Crow Skinning The Wolves', '3', '$3.99', 'IDW', '5,737']
['251', 'Hack Slash', '24', '$3.50', 'Image', '5,665']
['252', 'Dark Horse Presents', '21', '$7.99', 'Dark Horse', '5,647']
['253', 'Borderlands Origins', '4', '$3.99', 'IDW', '5,581']
['254', 'Superior Spider-Man', '2', '$3.99', 'Marvel', '5,558']
['255', 'Witch Doctor Malpractice', '4', '$2.99', 'Image', '5,552']
['256', 'Red Sonja', '73', '$3.99', 'Dynamic Forces', '5,546']
['257', 'Artifacts', '25', '$3.99', 'Image', '5,545']
['258', 'Hellraiser Dark Watch', '1', '$3.99', 'Boom', '5,528']
['259', 'Prophet', '34', '$3.99', 'Image', '5,429']
['260', 'Bionic Man Vs Bionic Woman', '2', '$3.99', 'Dynamic Forces', '5,390']
['261', 'Mega Man', '22', '$2.99', 'Archie', '5,373']
['262', 'Creepy Comics', '11', '$4.99', 'Dark Horse', '5,342']
['263', 'Garth Ennis Jennifer Blood', '22', '$3.99', 'Dynamic Forces', '5,331']
['264', 'Jericho Season 4', '2', '$3.99', 'IDW', '5,331']
['265', 'Fashion Beast', '6', '$3.99', 'Avatar', '5,328']
['266', 'Comeback', '4', '$3.50', 'Image', '5,311']
['267', 'Mind Mgmt', '8', '$3.99', 'Dark Horse', '5,268']
['268', 'Bart Simpson Comics', '80', '$2.99', 'Bongo', '5,235']
['269', 'Green Lantern The Animated Series', '11', '$2.99', 'DC', '5,211']
['270', 'Jennifer Blood', '23', '$3.99', 'Dynamic Forces', '5,126']
['271', 'Marvel Universe Ultimate Spider-Man', '11', '$2.99', 'Marvel', '5,086']
['272', 'Colder', '4', '$3.99', 'Dark Horse', '5,079']
['273', 'Prophecy', '7', '$3.99', 'Dynamic Forces', '5,035']
['274', 'Grimm Fairy Tales Myths & Legends', '25', '$5.99', 'Zenescope', '4,989']
['275', 'TMNT Color Classics', '9', '$3.99', 'IDW', '4,984']
['276', 'Marvel Universe Avengers Earths Heroes', '11', '$2.99', 'Marvel', '4,940']
['277', 'Carbon Grey Vol. 2', '3', '$3.99', 'Image', '4,919']
['278', 'The Lone Ranger', '13', '$3.99', 'Dynamic Forces', '4,910']
['279', 'Guarding The Globe', '6', '$2.99', 'Image', '4,831']
['280', 'Kill Shakespeare Tide of Blood', '1', '$3.99', 'IDW', '4,820']
['281', 'The Spider', '9', '$3.99', 'Dynamic Forces', '4,760']
['282', 'Sherlock Holmes Liverpool Demon', '2', '$3.99', 'Dynamic Forces', '4,756']
['283', 'Scooby Doo Where Are You', '30', '$2.99', 'DC', '4,752']
['284', 'Blackacre', '3', '$2.99', 'Image', '4,737']
['285', 'Hawkeye', '1', '$2.99', 'Marvel', '4,727']
['286', 'Mylo Xyloto', '1', '$3.99', 'Bongo', '4,723']
['287', 'Lord of the Jungle', '13', '$3.99', 'Dynamic Forces', '4,700']
['288', 'Insurgent', '2', '$2.99', 'DC', '4,662']
['289', 'Castle A Calm Before Storm', '3', '$3.99', 'Marvel', '4,656']
['290', 'Popeye', '10', '$3.99', 'IDW', '4,621']
['291', 'Grimm Universe', '3', '$3.99', 'Zenescope', '4,593']
['292', 'Peter Panzerfaust', '9', '$3.50', 'Image', '4,456']
['293', 'I Love Trouble', '3', '$2.99', 'Image', '4,384']
['294', 'Garth Ennis Battlefields', '4', '$3.99', 'Dynamic Forces', '4,281']
['295', 'Night of the Living Dead Aftermath', '4', '$3.99', 'Avatar', '4,265']
['296', '68 Scars', '4', '$3.99', 'Image', '4,260']
['297', 'Strain', '11', '$3.50', 'Dark Horse', '4,227']
['298', 'Marvels Thor Adaptation', '2', '$2.99', 'Marvel', '4,209']
['299', 'High Ways', '2', '$3.99', 'IDW', '4,204']
['300', 'Godstorm', '4', '$2.99', 'Zenescope', '4,110']
['308', 'Rachel Rising', '14', '$3.99', 'Abstract', '3,992']
['322', 'Executive Assistant Assassins', '8', '$3.99', 'Aspen', '3,664']
['329', 'Sixth Gun Sons of the Gun', '1', '$3.99', 'Oni', '3,526']
['336', 'Legend of Oz The Wicked West Ongoing', '4', '$3.50', 'Big Dog', '3,276']
['338', 'Sixth Gun', '29', '$3.99', 'Oni', '3,097']
['339', 'Charismagic Death Princess', '2', '$3.99', 'Aspen', '3,096']
['345', 'Knights of the Dinner Table', '195', '$5.99', 'Kenzer', '2,980']
['352', 'Betty & Veronica', '264', '$2.99', 'Archie', '2,833']
['357', 'New Crusaders Rise of the Heroes', '6', '$2.99', 'Archie', '2,685']
['366', 'Kevin Keller', '7', '$2.99', 'Archie', '2,551']
['367', 'Courtney Crumrin Ongoing', '10', '$3.99', 'Oni', '2,550']
['368', 'Life With Archie', '27', '$3.99', 'Archie', '2,437']
['375', 'Stuff of Legend Toy Collector', '3', '$3.99', 'Thirdworld', '2,283']
['376', 'Sonic Super Digest', '2', '$3.99', 'Archie', '2,243']
['387', 'Sonic Super Special Magazine', '6', '$9.99', 'Archie', '1,847']
['389', 'Gold Digger', '147', '$3.99', 'Antarctic', '1,818']
['399', 'Joan of Arc From The Ashes', '3', '$3.50', 'Big Dog', '1,598']
['404', 'NFL Rush Zone Season of the Guardians', '1', '$3.99', 'Action Lab', '1,459']
['405', 'Betty & Veronica Double Digest', '210', '$3.99', 'Archie', '1,430']
['417', 'Last Zombie Before The After', '3', '$3.99', 'Antarctic', '1,284']
['418', 'Last Zombie Before The After', '4', '$3.99', 'Antarctic', '1,277']
['422', 'Critter', '8', '$3.50', 'Big Dog', '1,248']
['424', 'Archie & Friends Double Digest', '24', '$3.99', 'Archie', '1,230']
['432', 'World of Archie Double Digest', '26', '$3.99', 'Archie', '1,150']
['437', 'Jugheads Double Digest', '189', '$3.99', 'Archie', '1,074']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Nemo Heart of Ice HC', '', '$14.95', 'Top Shelf', '10,097']
['2', 'Batman HC The Night of the Owls', '', '$29.99', 'DC', '8,334']
['3', 'Adventure Time Vol. 2', '', '$14.99', 'Boom', '6,239']
['4', 'Walking Dead Vol. 1 Days Gone Bye', '', '$14.99', 'Image', '5,835']
['5', 'Saga Vol. 1', '', '$9.99', 'Image', '4,553']
['6', 'Batman The Black Mirror', '', '$16.99', 'DC', '3,796']
['7', 'Catwoman Vol. 2 Dollhouse', '', '$14.99', 'DC', '3,263']
['8', 'Star Trek The Next Generation Doctor Who\xa0Assimilation Vol. 2', '', '$17.99', 'IDW', '3,214']
['9', 'Batgirl Vol. 1 The Darkest Reflection', '', '$14.99', 'DC', '3,207']
['10', 'Adventure Time Vol. 1', '', '$14.99', 'Boom', '3,152']
['11', 'Ravine Vol. 1', '', '$14.99', 'Image', '3,045']
['12', 'Walking Dead Compendium Vol. 1', '', '$59.99', 'Image', '2,981']
['13', 'Batgirl HC Vol. 2 Knightfall Descends', '', '$24.99', 'DC', '2,954']
['14', 'Naruto Vol. 60', '', '$9.99', 'Viz', '2,834']
['15', 'Death of Superman New Ed', '', '$14.99', 'DC', '2,734']
['16', 'Suicide Squad Vol. 2 Basilisk Rising', '', '$16.99', 'DC', '2,672']
['17', 'Tower Chronicles Vol. 3 Geisthawk', '', '$7.99', 'Legendary', '2,495']
['18', 'Sailor Moon Kodansha Ed Vol. 9', '', '$10.99', 'Random House', '2,495']
['19', 'Goon Vol. 12 Them That Raised Us Lament', '', '$16.99', 'Dark Horse', '2,491']
['20', 'Batman And Robin White Knight Dark Knight', '', '$16.99', 'DC', '2,487']
['21', 'Walking Dead Vol. 2 Miles Behind Us', '', '$14.99', 'Image', '2,379']
['22', 'Batman Arkham Unhinged HC', '', '$22.99', 'DC', '2,372']
['23', 'Superman For Tomorrow', '', '$24.99', 'DC', '2,315']
['24', 'Iron Man Tales of Golden Avenger Gn', '', '$14.99', 'Marvel', '2,249']
['25', 'Avengers Vs Thanos', '', '$34.99', 'Marvel', '2,233']
['26', 'New Deadwardians', '', '$14.99', 'DC', '2,138']
['27', 'Walking Dead Vol. 17 Something To Fear', '', '$14.99', 'Image', '2,104']
['28', 'Jim Hensons Dark Crystal HC Vol. 2 Creation\nMyths', '', '$19.95', 'Archaia', '2,095']
['29', 'Wolverine And X-Men By Jason Aaron Vol. 2', '', '$16.99', 'Marvel', '2,049']
['30', 'Scarlet Spider Vol. 1 Life After Death', '', '$16.99', 'Marvel', '1,915']
['31', 'Walking Dead Vol. 3 Safety Behind Bars', '', '$14.99', 'Image', '1,892']
['32', 'Batman Deathblow Deluxe Edition HC', '', '$22.99', 'DC', '1,873']
['33', 'Assassins Creed The Chain', '', '$19.95', 'Ubiworkshop', '1,862']
['34', 'Avatar Last Airbender Promise Library Ed HC', '', '$39.99', 'Dark Horse', '1,852']
['35', 'Superman Vs Shazam', '', '$19.99', 'DC', '1,848']
['36', 'Fables Deluxe Edition HC Vol. 6', '', '$29.99', 'DC', '1,835']
['37', 'Bleach Vol. 55', '', '$9.99', 'Viz', '1,835']
['38', 'Daredevil By Mark Waid Prem HC Vol. 4', '', '$19.99', 'Marvel', '1,717']
['39', 'Uncanny X-Force Prem HC Book 02 Final Execution', '', '$24.99', 'Marvel', '1,709']
['40', 'Sonic The Hedgehog Archives Vol. 20', '', '$7.99', 'Archie', '1,684']
['41', 'Atomic Robo Vol. 7', '', '$18.95', 'Red 5', '1,668']
['42', 'Deadpool Max Second Cut', '', '$19.99', 'Marvel', '1,658']
['43', 'Uncanny X-Men By Kieron Gillen Vol. 3 Avx', '', '$16.99', 'Marvel', '1,645']
['44', 'Stormwatch Vol. 2 Enemies of the Earth', '', '$14.99', 'DC', '1,629']
