['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'New Avengers', '35', '$2.99', 'Marvel', '111,363']
['2', 'Friendly Neighborhood Spider-Man', '24', '$3.99', 'Marvel', '110,289']
['3', 'Justice League of America', '14', '$2.99', 'DC', '101,656']
['4', 'Mighty Avengers', '5', '$2.99', 'Marvel', '99,440']
['5', 'Justice Society of America', '10', '$2.99', 'DC', '99,319']
['6', 'X-Men Messiah Complex One Shot', '', '$3.99', 'Marvel', '98,854']
['7', 'Buffy The Vampire Slayer', '7', '$2.99', 'Dark Horse', '94,045']
['8', 'Marvel Zombies 2', '1', '$2.99', 'Marvel', '92,490']
['9', 'Uncanny X-Men', '491', '$2.99', 'Marvel', '85,547']
['10', 'Wolverine', '58', '$2.99', 'Marvel', '83,722']
['11', 'X-Men', '204', '$2.99', 'Marvel', '83,369']
['12', 'Green Lantern', '24', '$2.99', 'DC', '78,567']
['13', 'Countdown', '30', '$2.99', 'DC', '78,139']
['14', 'Countdown', '29', '$2.99', 'DC', '77,673']
['15', 'Captain America', '31', '$2.99', 'Marvel', '77,050']
['16', 'Countdown', '28', '$2.99', 'DC', '76,922']
['17', 'Batman', '670', '$2.99', 'DC', '76,809']
['18', 'Countdown', '27', '$2.99', 'DC', '76,321']
['19', 'Countdown To Final Crisis', '26', '$2.99', 'DC', '75,434']
['20', 'Ultimate Spider-Man', '115', '$2.99', 'Marvel', '74,232']
['21', 'Punisher War Journal', '12', '$3.99', 'Marvel', '66,478']
['22', 'Ultimate X-Men', '87', '$2.99', 'Marvel', '62,962']
['23', 'Green Lantern Corps', '16', '$2.99', 'DC', '60,798']
['24', 'Tales of Sinestro Corps Cyborg\nSuperman', '1', '$2.99', 'DC', '60,190']
['25', 'Wolverine Origins', '18', '$2.99', 'Marvel', '59,987']
['26', 'World War Hulk Front Line', '5', '$2.99', 'Marvel', '59,521']
['27', 'Green Lantern Corps', '17', '$2.99', 'DC', '59,160']
['28', 'Fantastic Four', '550', '$2.99', 'Marvel', '57,846']
['29', 'Tales of Sinestro Corps Superman\nPrime', '1', '$3.99', 'DC', '55,892']
['30', 'Teen Titans', '52', '$2.99', 'DC', '55,118']
['31', 'Wolverine Annual Deathsong', '1', '$3.99', 'Marvel', '54,983']
['32', 'Superman Batman', '41', '$2.99', 'DC', '54,870']
['33', 'Ultimate Power', '8', '$2.99', 'Marvel', '54,788']
['34', 'Action Comics', '858', '$3.50', 'DC', '54,540']
['35', 'Action Comics', '856', '$2.99', 'DC', '53,758']
['36', 'Captain America Chosen', '3', '$3.99', 'Marvel', '53,112']
['37', 'Green Arrow Black Canary', '1', '$3.50', 'DC', '52,128']
['38', 'X-Factor', '24', '$2.99', 'Marvel', '52,030']
['39', 'Action Comics', '857', '$2.99', 'DC', '51,346']
['40', 'Detective Comics', '837', '$2.99', 'DC', '51,309']
['41', 'Flash', '233', '$2.99', 'DC', '51,099']
['42', 'New X-Men', '43', '$2.99', 'Marvel', '49,506']
['43', 'Brave & Bold', '7', '$2.99', 'DC', '48,642']
['44', 'Wonder Woman', '13', '$2.99', 'DC', '48,334']
['45', 'Superman', '668', '$2.99', 'DC', '47,898']
['46', 'Runaways', '28', '$2.99', 'Marvel', '47,710']
['47', 'Superman', '669', '$2.99', 'DC', '47,222']
['48', 'Daredevil', '101', '$2.99', 'Marvel', '47,139']
['49', 'Thunderbolts', '117', '$2.99', 'Marvel', '47,101']
['50', 'Death of New Gods', '1', '$3.50', 'DC', '46,621']
['51', 'What If Planet Hulk', '', '$3.99', 'Marvel', '46,102']
['52', 'Ultimate Fantastic Four', '47', '$2.99', 'Marvel', '44,968']
['53', 'Moon Knight', '13', '$3.99', 'Marvel', '44,036']
['54', 'Iron Man', '23', '$2.99', 'Marvel', '42,563']
['55', 'X-Men Emperor Vulcan', '2', '$2.99', 'Marvel', '41,977']
['56', 'Supergirl', '22', '$2.99', 'DC', '41,714']
['57', 'Daredevil Annual', '1', '$3.99', 'Marvel', '40,775']
['58', 'Booster Gold', '3', '$2.99', 'DC', '39,333']
['59', 'X-Men Die By Sword', '1', '$2.99', 'Marvel', '38,266']
['60', 'Ms. Marvel', '20', '$2.99', 'Marvel', '37,890']
['61', 'Sub-Mariner', '5', '$2.99', 'Marvel', '37,116']
['62', 'New Warriors', '5', '$2.99', 'Marvel', '36,898']
['63', 'Countdown Search For Ray Palmer\nCrime Society', '1', '$2.99', 'DC', '36,417']
['64', 'Heroes For Hire', '14', '$2.99', 'Marvel', '36,342']
['65', 'Anita Blake Vampire Hunter First\nDeath', '2', '$3.99', 'Marvel', '35,997']
['66', 'Death of New Gods', '2', '$3.50', 'DC', '35,644']
['67', 'She-Hulk 2', '22', '$2.99', 'Marvel', '35,531']
['68', 'New Avengers Transformers', '4', '$2.99', 'Marvel', '34,907']
['69', 'Nova', '7', '$2.99', 'Marvel', '34,840']
['70', 'Ghost Rider', '16', '$2.99', 'Marvel', '34,299']
['71', 'X-Men Die By Sword', '2', '$2.99', 'Marvel', '34,284']
['72', 'Punisher', '51', '$2.99', 'Marvel', '33,735']
['73', 'Black Panther', '31', '$2.99', 'Marvel', '33,637']
['74', 'Black Adam Dark Age', '3', '$2.99', 'DC', '33,344']
['75', '52 Aftermath Four Horsemen', '3', '$2.99', 'DC', '32,608']
['76', 'Cable Deadpool', '46', '$2.99', 'Marvel', '32,075']
['77', 'Umbrella Academy Apocalypse Suite', '2', '$2.99', 'Dark Horse', '31,143']
['78', 'Countdown To Adv', '3', '$3.99', 'DC', '30,985']
['79', 'Gotham Underground', '1', '$2.99', 'DC', '30,970']
['80', 'Green Arrow Year One', '6', '$2.99', 'DC', '30,910']
['81', 'JLA Hitman', '2', '$3.99', 'DC', '30,835']
['82', 'Boys', '11', '$2.99', 'Dynamic', '30,820']
['83', 'Countdown To Mystery', '2', '$3.99', 'DC', '29,633']
['84', 'Countdown Lord Havok &\nExtremists', '1', '$2.99', 'DC', '29,392']
