['\n', 'Comic-book\nTitle', 'Issue', 'Price', 'Publisher', 'Est. sales']
['94', 'Forever Evil Argus', '3', '$2.99', 'DC', '22,758']
['95', 'Lazarus', '5', '$2.99', 'Image', '22,695']
['96', 'Young Avengers', '14', '$2.99', 'Marvel', '22,692']
['97', 'Supergirl', '26', '$2.99', 'DC', '22,646']
['98', 'Marvel Knights X-Men', '2', '$3.99', 'Marvel', '22,549']
['99', 'Cataclysm Ultimate X-Men', '2', '$3.99', 'Marvel', '22,508']
['100', 'Constantine', '9', '$2.99', 'DC', '22,403']
['101', 'Marvel Knights Hulk', '1', '$3.99', 'Marvel', '22,169']
['102', 'FF', '15', '$2.99', 'Marvel', '22,034']
['103', 'Injustice Gods Among Us', '12', '$3.99', 'DC', '21,871']
['104', 'Twilight Zone', '1', '$3.99', 'Dynamic Forces', '21,723']
['105', 'Scarlet Spider', '25', '$3.99', 'Marvel', '21,627']
['106', 'Superior Foes of Spider-Man', '6', '$2.99', 'Marvel', '21,367']
['107', 'DC Vs Masters of The Universe', '3', '$2.99', 'DC', '21,325']
['108', 'Pretty Deadly', '3*', '$3.50', 'Image', '21,079']
['109', 'Worlds Finest', '18', '$2.99', 'DC', '21,039']
['110', 'Hellboy In Hell', '5', '$2.99', 'Dark Horse', '21,026']
['111', 'Captain America Living Legend', '4', '$3.99', 'Marvel', '20,938']
['112', 'Superior Foes of Spider-Man', '7', '$2.99', 'Marvel', '20,858']
['113', 'Thunderbolts Annual 2013', '1', '$4.99', 'Marvel', '20,840']
['114', 'Trinity of Sin Pandora', '6', '$2.99', 'DC', '20,563']
['115', 'Swamp Thing', '26', '$2.99', 'DC', '20,247']
['116', 'Black Science', '2*', '$3.50', 'Image', '20,151']
['117', 'Trillium', '5', '$2.99', 'DC', '20,035']
['118', 'My Little Pony Micro Series', '10', '$3.99', 'IDW', '19,967']
['119', 'Avengers Ai', '7.INH', '$2.99', 'Marvel', '19,879']
['120', 'Dead Boy Detectives', '1*', '$2.99', 'DC', '19,525']
['121', 'Unity', '2*', '$3.99', 'Valiant', '18,845']
['122', 'Animal Man', '26', '$2.99', 'DC', '18,823']
['123', 'Trinity of Sin The Phantom Stranger', '14', '$2.99', 'DC', '18,649']
['124', 'A Plus X', '15', '$3.99', 'Marvel', '18,648']
['125', 'X-Men Legacy', '21', '$2.99', 'Marvel', '18,574']
['126', 'Saviors', '1', '$2.99', 'Image', '17,894']
['127', 'Superboy', '26', '$2.99', 'DC', '17,690']
['128', 'Birds of Prey', '26', '$2.99', 'DC', '17,497']
['129', 'Locke & Key Alpha', '2', '$7.99', 'IDW', '16,936']
['130', 'Dead Body Road', '1*', '$2.99', 'Image', '16,840']
['131', 'Talon', '14', '$2.99', 'DC', '16,373']
['132', 'Daredevil Dark Nights', '7', '$2.99', 'Marvel', '15,996']
['133', 'Batman Beyond Universe', '5', '$3.99', 'DC', '15,857']
['134', 'Star Wars Darth Vader & Cry of Shadows', '1', '$3.50', 'Dark Horse', '15,847']
['135', 'Manhattan Projects', '17', '$3.50', 'Image', '15,646']
['136', 'Adventure Time', '23', '$3.99', 'Boom', '15,635']
['137', 'TMNT Ongoing', '29', '$3.99', 'IDW', '15,532']
['138', 'Ten Grand', '6', '$2.99', 'Image', '15,366']
['139', 'Astro City', '7', '$3.99', 'DC', '15,360']
['140', 'Larfleeze', '6', '$2.99', 'DC', '15,081']
['141', 'X-Files Season 10', '7', '$3.99', 'IDW', '14,792']
['142', 'True Lives of the Fabulous Killjoys', '6', '$3.99', 'Dark Horse', '14,762']
['143', 'He Man And The Masters of The Universe', '9', '$2.99', 'DC', '14,465']
['144', 'Fearless Defenders', '12', '$3.99', 'Marvel', '14,252']
['145', 'Fables', '136', '$2.99', 'DC', '14,220']
['146', 'Wolverine Max', '14', '$3.99', 'Marvel', '14,118']
['147', 'Star Wars Legacy II', '10', '$2.99', 'Dark Horse', '13,783']
['148', 'Doc Savage', '1', '$3.99', 'Dynamic Forces', '13,631']
['149', 'Longshot Saves Marvel Universe', '3', '$2.99', 'Marvel', '13,614']
['150', 'Star Wars Dawn of the Jedi Force War', '2', '$3.50', 'Dark Horse', '13,531']
['151', 'All Star Western', '26', '$3.99', 'DC', '13,440']
['152', 'God Is Dead', '4', '$3.99', 'Avatar', '13,369']
['153', 'Red Sonja', '6', '$3.99', 'Dynamic Forces', '13,291']
['154', 'Invincible', '107', '$2.99', 'Image', '13,268']
['155', 'Satellite Sam', '5', '$3.50', 'Image', '13,060']
['156', 'Terminator Salvation Final Battle', '1', '$3.99', 'Dark Horse', '13,022']
['157', 'Smallville Season 11 Alien', '1', '$3.99', 'DC', '13,019']
['158', 'Longshot Saves Marvel Universe', '4', '$2.99', 'Marvel', '12,854']
['159', 'TMNT Villain Microseries', '8', '$3.99', 'IDW', '12,829']
['160', 'Manifest Destiny', '2', '$2.99', 'Image', '12,801']
['161', 'Fairest', '21', '$2.99', 'DC', '12,718']
['162', 'Spawn', '238', '$2.99', 'Image', '12,459']
['163', 'Teen Titans Go', '1*', '$2.99', 'DC', '12,219']
['164', 'Sons of Anarchy', '4', '$3.99', 'Boom', '12,215']
['165', 'Adventures of Superman', '8', '$3.99', 'DC', '12,142']
['166', 'Adventure Time Candy Capers', '6', '$3.99', 'Boom', '12,070']
['167', 'Chew', '38', '$2.99', 'Image', '12,068']
['168', 'Fantomex Max', '3', '$3.99', 'Marvel', '12,064']
['169', 'Star Wars Dark Times Spark Remains', '5', '$3.50', 'Dark Horse', '11,828']
['170', 'Samurai Jack', '3', '$3.99', 'IDW', '11,553']
['171', 'Shaolin Cowboy', '3', '$3.99', 'Dark Horse', '11,255']
['172', 'Conan The Barbarian', '23', '$3.50', 'Dark Horse', '11,245']
['173', 'Coffin Hill', '3*', '$2.99', 'DC', '11,215']
['174', 'Star Trek Khan', '3', '$3.99', 'IDW', '11,103']
['175', 'Legends Dark Knight 100 Page Super Spectacular', '1', '$9.99', 'DC', '11,091']
['176', 'Batman Lil Gotham', '9', '$2.99', 'DC', '11,078']
['177', 'Revival', '16', '$2.99', 'Image', '11,065']
['178', 'Rocket Girl', '3', '$3.50', 'Image', '10,976']
['179', 'Batwing', '26', '$2.99', 'DC', '10,753']
['180', 'Regular Show', '7', '$3.99', 'Boom', '10,733']
['181', 'Sex', '9', '$2.99', 'Image', '10,707']
['182', 'Alex + Ada', '2', '$2.99', 'Image', '10,700']
['183', 'Hinterkind', '3*', '$2.99', 'DC', '10,599']
['184', 'Star Trek Ongoing', '28', '$3.99', 'IDW', '10,443']
['185', 'Sonic The Hedgehog', '255', '$2.99', 'Archie', '10,422']
['186', 'Doctor Who Vol. 3', '16', '$3.99', 'IDW', '10,264']
['187', 'Grimm Fairy Tales Oz', '5', '$2.99', 'Zenescope', '10,158']
['188', 'Transformers More Than Meets Eye', '24', '$3.99', 'IDW', '10,138']
['189', 'Powerpuff Girls', '4', '$3.99', 'IDW', '10,029']
['190', 'X-O Manowar', '20', '$3.99', 'Valiant', '9,941']
['191', 'Secret', '4', '$3.50', 'Image', '9,849']
['192', 'Transformers Robots In Disguise', '24', '$3.99', 'IDW', '9,812']
['193', 'Ghost', '1', '$2.99', 'Dark Horse', '9,805']
['194', 'Eternal Warrior', '4', '$3.99', 'Valiant', '9,645']
['195', 'FBP Federal Bureau of Physics', '6', '$2.99', 'DC', '9,543']
['196', 'Magic The Gathering Theros', '2', '$4.99', 'IDW', '9,486']
['197', 'Shadowman', '13', '$3.99', 'Valiant', '9,403']
['198', 'Rover Red Charlie', '1', '$3.99', 'Avatar', '9,327']
['199', 'Harbinger', '19', '$3.99', 'Valiant', '9,237']
['200', 'Legends of Red Sonja', '2', '$3.99', 'Dynamic Forces', '9,116']
['201', 'Conan People of the Black Circle', '3', '$3.50', 'Dark Horse', '9,090']
['202', 'Krampus', '1', '$2.99', 'Image', '9,078']
['203', 'Uber', '8', '$3.99', 'Avatar', '9,065']
['204', 'Stormwatch', '26', '$2.99', 'DC', '9,052']
['205', 'Doctor Who Special 2013', '\n', '$7.99', 'IDW', '9,016']
['206', 'Rocketeer Spirit Pulp Friction', '4', '$3.99', 'IDW', '8,941']
['207', 'Halo Escalation', '1', '$3.99', 'Dark Horse', '8,875']
['208', 'Quantum & Woody', '6', '$3.99', 'Valiant', '8,855']
['209', 'Wraith Welcome To Christmasland', '2', '$3.99', 'IDW', '8,850']
['210', 'Illegitimates', '1*', '$3.99', 'IDW', '8,840']
['211', 'Protectors Inc', '2', '$2.99', 'Image', '8,723']
['212', 'Star Trek Annual 2013', '\n', '$7.99', 'IDW', '8,683']
['213', 'Itty Bitty Hellboy', '5', '$2.99', 'Dark Horse', '8,678']
['214', 'BPRD Hell On Earth', '114', '$3.50', 'Dark Horse', '8,668']
['215', 'Abe Sapien', '8', '$3.50', 'Dark Horse', '8,622']
['216', 'Archer & Armstrong', '16', '$3.99', 'Valiant', '8,608']
['217', 'Justice League of Americas Vibe', '10', '$2.99', 'DC', '8,489']
['218', 'Umbral', '2', '$2.99', 'Image', '8,485']
['219', 'Transformers Regeneration One', '97', '$3.99', 'IDW', '8,273']
['220', 'Ash & The Army of Darkness', '2*', '$3.99', 'Dynamic Forces', '8,223']
['221', 'Burn The Orphanage Born To Lose', '2', '$4.99', 'Image', '8,187']
['222', 'Bloodshot & Hard Corps', '17', '$3.99', 'Valiant', '8,142']
['223', 'Sonic Universe', '59', '$2.99', 'Archie', '8,123']
['224', 'Terminator Salvation Final Battle', '2', '$3.99', 'Dark Horse', '8,087']
['225', 'Extinction Parade', '4', '$3.99', 'Avatar', '8,059']
['226', 'Zero', '4', '$2.99', 'Image', '8,046']
['227', 'Three', '3', '$2.99', 'Image', '8,021']
['228', 'Sledgehammer 44 Lightning War', '2', '$3.50', 'Dark Horse', '7,998']
['229', 'Midas Flesh', '1', '$3.99', 'Boom', '7,907']
['230', 'Regular Show Skips', '2', '$3.99', 'Boom', '7,865']
['231', 'Grimm Fairy Tales Wonderland', '18', '$2.99', 'Zenescope', '7,859']
['232', 'Katana', '10', '$2.99', 'DC', '7,856']
['233', 'Beware The Batman', '3*', '$2.99', 'DC', '7,843']
['234', 'DC Comics Essentials Watchmen', '1', '$1.00', 'DC', '7,821']
['235', 'Day Men', '2', '$3.99', 'Boom', '7,777']
['236', 'Massive', '18', '$3.50', 'Dark Horse', '7,770']
['237', 'Wonderful World of Lisa Simpson', '1', '$3.99', 'Bongo', '7,744']
['238', 'Grimm Fairy Tales Code Red', '1', '$2.99', 'Zenescope', '7,731']
['239', 'Army of Darkness Vs Hack Slash', '4', '$3.99', 'Dynamic Forces', '7,707']
['240', 'Rachel Rising', '22', '$3.99', 'Abstract', '7,581']
['241', 'Danger Girl The Chase', '4', '$3.99', 'IDW', '7,411']
['242', 'G.I. Joe', '11', '$3.99', 'IDW', '7,395']
['243', 'Mega Man', '32', '$2.99', 'Archie', '7,352']
['244', 'Maxx Maxximized', '2', '$3.99', 'IDW', '7,345']
['245', 'Judge Dredd', '14', '$3.99', 'IDW', '7,331']
['246', 'DC Comics Essentials Action Comics', '1', '$1.00', 'DC', '7,291']
['247', 'Sin Boldly One Shot', '\n', '$3.50', 'Image', '7,272']
['248', 'Wwe Ongoing', '1', '$2.99', 'NBM', '7,271']
['249', 'Witchblade', '171', '$2.99', 'Image', '7,263']
['250', 'Movement', '7', '$2.99', 'DC', '7,252']
['251', 'Baltimore Chapel of Bones', '1', '$3.50', 'Dark Horse', '7,250']
['252', 'Emerald City of Oz', '5', '$3.99', 'Marvel', '7,018']
['253', 'G.I. Joe A Real American Hero', '197', '$3.99', 'IDW', '6,983']
['254', 'G.I. Joe', '12', '$3.99', 'IDW', '6,982']
['255', 'Drumhellar (Previously Strangeways)', '2', '$3.50', 'Image', '6,952']
['256', 'Battlestar Galactica', '6', '$3.99', 'Dynamic Forces', '6,896']
['257', 'Simpsons Comics', '207', '$2.99', 'Bongo', '6,794']
['258', 'Spongebob Comics', '27', '$2.99', 'United Plankton', '6,745']
['259', 'TMNT New Animated Adventures', '6', '$3.99', 'IDW', '6,649']
['260', 'Godzilla Rulers of The Earth', '7', '$3.99', 'IDW', '6,587']
['261', 'Invincible Universe', '8', '$2.99', 'Image', '6,476']
['262', 'Warlord of Mars', '31', '$3.99', 'Dynamic Forces', '6,421']
['263', 'Robotech Voltron', '1', '$3.99', 'Dynamic Forces', '6,408']
['264', 'Shadow Now', '3', '$3.99', 'Dynamic Forces', '6,373']
['265', 'G.I. Joe Special Missions', '10', '$3.99', 'IDW', '6,326']
['266', 'Grimm Fairy Tales Grimm Fairy Tales\xa0', '92', '$2.99', 'Zenescope', '6,262']
['267', 'Painkiller Jane Price of Freedom', '2', '$2.99', 'Marvel', '6,196']
['268', 'Crossed Badlands', '43', '$3.99', 'Avatar', '6,086']
['269', 'Ghostbusters', '11', '$3.99', 'IDW', '6,059']
['270', 'Mouse Guard Legends of the Guard Vol. 2', '4', '$3.50', 'Archaia', '6,054']
['271', 'Ben 10', '2*', '$3.99', 'IDW', '6,032']
['272', 'Vertigo Essentials Amercian Vampire', '1', '$1.00', 'DC', '6,014']
['273', 'Kings Watch', '3', '$3.99', 'Dynamic Forces', '5,991']
['274', 'Revelations', '1', '$3.99', 'Boom', '5,949']
['275', 'Grimm Fairy Tales 2013 Holiday Special\xa0', '\n', '$5.99', 'Zenescope', '5,938']
['276', 'Bounce', '8', '$2.99', 'Image', '5,886']
['277', 'Marvels Captain America First Avenger Adaptation', '2', '$2.99', 'Marvel', '5,827']
['278', 'Grimm Fairy Tales Wonderland Ttlg', '4', '$3.99', 'Zenescope', '5,768']
['279', 'Lords of Mars', '5', '$3.99', 'Dynamic Forces', '5,668']
['280', 'Mass Effect Foundation', '6', '$3.99', 'Dark Horse', '5,655']
['281', 'G.I. Joe Cobra Files', '9', '$3.99', 'IDW', '5,630']
['282', 'Mind The Gap', '16', '$2.99', 'Image', '5,589']
['283', 'Mars Attacks Judge Dredd', '4', '$3.99', 'IDW', '5,566']
['284', 'Dejah Thoris & Green Men of Mars', '9', '$3.99', 'Dynamic Forces', '5,558']
['285', 'Marvel Universe Avengers Assemble', '3', '$2.99', 'Marvel', '5,548']
['286', 'Warlord of Mars Dejah Thoris', '33', '$3.99', 'Dynamic Forces', '5,502']
['287', 'Kiss Kids', '4', '$3.99', 'IDW', '5,487']
['288', 'Bravest Warriors', '15', '$3.99', 'Boom', '5,423']
['289', 'Mr Peabody & Sherman', '2', '$3.99', 'IDW', '5,405']
['290', 'Robocop Last Stand', '5', '$3.99', 'Boom', '5,368']
['291', 'Dark Horse Presents', '31', '$7.99', 'Dark Horse', '5,358']
['292', 'Tom Strong And The Planet of Peril', '6', '$2.99', 'DC', '5,307']
['293', 'Mark Waid Green Hornet', '8', '$3.99', 'Dynamic Forces', '5,285']
['294', 'Mocking Dead', '4', '$3.99', 'Dynamic Forces', '5,264']
['295', 'Transformers Prime Beast Hunters', '8', '$3.99', 'IDW', '5,260']
['296', 'Grimm Fairy Tales No Tomorrow', '4', '$2.99', 'Zenescope', '5,232']
['297', 'Grimm', '8', '$3.99', 'Dynamic Forces', '5,225']
['298', 'A Voice In The Dark', '2', '$3.99', 'Image', '5,222']
['299', 'Vertigo Essentials 100 Bullets', '1', '$1.00', 'DC', '5,213']
['300', 'Grimm Fairy Tales Quest', '2', '$3.99', 'Zenescope', '5,157']
['301', 'Sherlock Holmes Moriarty Lives', '1', '$3.99', 'Dynamic Forces', '5,132']
['302', 'Clone', '13', '$2.99', 'Image', '5,101']
['303', 'Carbon Grey Vol. 3', '1', '$3.99', 'Image', '5,083']
['304', 'Prophet', '41', '$3.99', 'Image', '5,033']
['305', 'Grindhouse Doors Open At Midnight', '3', '$3.99', 'Dark Horse', '5,018']
['306', 'Marvel Universe Ultimate Spider-Man', '21', '$2.99', 'Marvel', '5,015']
['307', 'Harley Quinn', '0', '$2.99', 'DC', '4,989']
['308', 'Other Dead', '4', '$3.99', 'IDW', '4,955']
['309', 'Pathfinder', '12', '$3.99', 'Dynamic Forces', '4,944']
['310', 'Uncanny', '5', '$3.99', 'Dynamic Forces', '4,884']
['311', 'All New Soulfire', '2', '$3.99', 'Aspen', '4,861']
['312', 'Bad Blood', '1', '$3.99', 'Dark Horse', '4,859']
['313', 'Lady Rawhide', '3', '$3.99', 'Dynamic Forces', '4,845']
['314', 'Archie', '650', '$3.99', 'Archie', '4,829']
['315', 'Six Gun Gorilla', '6', '$3.99', 'Boom', '4,791']
['316', 'Hit List', '3', '$2.99', 'Zenescope', '4,758']
['317', 'Green Team Teen Trillionaires', '7', '$2.99', 'DC', '4,753']
['318', 'Wake Part One', '1', '$9.99', 'DC', '4,747']
['319', 'X', '8', '$2.99', 'Dark Horse', '4,729']
['320', 'Vampirella', '37', '$3.99', 'Dynamic Forces', '4,724']
['321', '1 For $1 Conan The Barbarian', '1', '$1.00', 'Dark Horse', '4,702']
['322', 'Indestructible', '1*', '$3.99', 'IDW', '4,693']
['323', 'Sergio Aragones Funnies', '11', '$3.50', 'Bongo', '4,631']
['324', 'Todd The Ugliest Kid On Earth', '8', '$2.99', 'Image', '4,515']
['325', 'Eerie Comics', '4', '$3.99', 'Dark Horse', '4,444']
['326', 'Herobear & The Kid Inheritance', '5', '$3.99', 'Boom', '4,437']
['327', 'Grindhouse Doors Open At Midnight', '4', '$3.99', 'Dark Horse', '4,400']
['328', 'Noir', '2', '$3.99', 'Dynamic Forces', '4,392']
['329', 'Triple Helix', '3', '$3.99', 'IDW', '4,386']
['330', 'Clive Barker Next Testament', '6', '$3.99', 'Boom', '4,361']
['331', 'George Rr Martin Skin Trade', '4', '$3.99', 'Avatar', '4,343']
['332', 'Fox', '2', '$2.99', 'Archie', '4,334']
['333', 'The Lone Ranger', '20', '$3.99', 'Dynamic Forces', '4,323']
['334', 'Scooby Doo Where Are You', '40*', '$2.99', 'DC', '4,322']
['335', 'Marvel Universe Hulk Agents of Smash', '3', '$2.99', 'Marvel', '4,312']
['336', 'Darkness', '116', '$3.99', 'Image', '4,307']
['337', 'Peanuts Vol. 2', '14', '$3.99', 'Boom', '4,305']
['338', 'Battlestar Galactica Starbuck', '2', '$3.99', 'Dynamic Forces', '4,270']
['339', 'Vampirella Southern Gothic', '4', '$3.99', 'Dynamic Forces', '4,232']
['340', 'Captain Midnight', '6', '$2.99', 'Dark Horse', '4,213']
['341', 'Clown Fatale', '2', '$3.99', 'Dark Horse', '4,200']
['342', 'The Star Wars (Lucas Draft)', '1', '$3.99', 'Dark Horse', '4,190']
['343', 'Absolution Happy Kitty Special', '1', '$3.99', 'Avatar', '4,167']
['344', 'Artifacts', '33', '$3.99', 'Image', '4,129']
['345', 'Memory Collectors', '2', '$3.99', 'IDW', '4,061']
['346', 'Grimm Warlock', '1', '$3.99', 'Dynamic Forces', '3,966']
['347', 'Deceivers', '1', '$3.99', 'Boom', '3,943']
['348', 'Suicide Risk', '8', '$3.99', 'Boom', '3,924']
['349', 'Grimm Fairy Tales Realm Knights', '4', '$5.99', 'Zenescope', '3,913']
['350', 'Great Pacific', '12', '$2.99', 'Image', '3,854']
['351', 'TMNT Color Classics Series 2', '2', '$3.99', 'IDW', '3,846']
['352', 'Juice Squeezers', '1', '$3.99', 'Dark Horse', '3,827']
['353', 'Thunder Agents', '5', '$3.99', 'IDW', '3,788']
['354', 'Deadworld Restoration', '1', '$3.99', 'IDW', '3,717']
['355', 'X-Files Classics Hundred Penny Press Ed', '1', '$1.00', 'IDW', '3,708']
['356', 'Jennifer Blood', '34', '$3.99', 'Dynamic Forces', '3,687']
['357', 'Strain The Fall', '6', '$3.99', 'Dark Horse', '3,680']
['358', 'Reality Check', '4', '$2.99', 'Image', '3,672']
['359', 'Buzzkill', '4', '$3.99', 'Dark Horse', '3,661']
['360', 'Hit', '4', '$3.99', 'Boom', '3,649']
['361', 'Lil Ernie', '1', '$3.99', 'Dynamic Forces', '3,576']
['362', 'Jupiters Legacy Studio Ed', '1', '$4.99', 'Image', '3,487']
['363', 'Black Bat', '7', '$3.99', 'Dynamic Forces', '3,485']
['364', 'Haunted Horror', '8', '$3.99', 'IDW', '3,465']
['365', 'Walking Dead Michonne Special', '\n', '$2.99', 'Image', '3,402']
['366', 'Deathmatch', '12', '$3.99', 'Boom', '3,361']
['367', 'Sixth Gun', '36', '$3.99', 'Oni', '3,345']
['368', 'Sinister Dexter', '1', '$3.99', 'IDW', '3,298']
['369', 'Atomic Robo Savage Sword of Dr Dinosaur', '4', '$3.50', 'Red 5', '3,292']
['370', 'Kiss Me Satan', '4', '$3.99', 'Dark Horse', '3,257']
['371', 'The Spider', '16', '$3.99', 'Dynamic Forces', '3,255']
['372', 'Codename Action', '4', '$3.99', 'Dynamic Forces', '3,253']
['373', 'Brain Boy', '0', '$2.99', 'Dark Horse', '3,249']
['374', 'Hellraiser Dark Watch', '11', '$3.99', 'Boom', '3,215']
['375', 'Bionic Man', '26', '$3.99', 'Dynamic Forces', '3,197']
['376', 'Occultist', '3', '$3.50', 'Dark Horse', '3,167']
['377', 'Think Tank', '11', '$3.99', 'Image', '3,130']
['378', 'Judge Dredd Classics', '6', '$3.99', 'IDW', '2,988']
