['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'All Star Batman & Robin Boy\nWonder', '2', '$2.99', 'DC', '178,573']
['2', 'New Avengers', '10', '$2.50', 'Marvel', '142,999']
['3', 'House Of M', '6', '$2.99', 'Marvel', '138,116']
['4', 'New Avengers', '11', '$2.50', 'Marvel', '131,347']
['5', 'Superman Batman', '22', '$2.99', 'DC', '103,234']
['6', 'Supergirl', '2', '$2.99', 'DC', '101,671']
['7', 'Ultimates 2', '8', '$2.99', 'Marvel', '95,970']
['8', 'Ghost Rider', '1', '$2.99', 'Marvel', '95,172']
['9', 'JLA', '119', '$2.50', 'DC', '94,063']
['10', 'Omac Project', '6', '$2.50', 'DC', '93,364']
['11', 'JLA', '118', '$2.50', 'DC', '89,419']
['12', 'Wolverine', '32', '$2.50', 'Marvel', '89,016']
['13', 'Uncanny X-Men', '464', '$2.50', 'Marvel', '85,876']
['14', 'Villains United', '5', '$2.50', 'DC', '82,484']
['15', 'Green Lantern Corps Recharge', '1', '$3.50', 'DC', '80,710']
['16', 'Wolverine', '33', '$2.50', 'Marvel', '78,499']
['17', 'Sentry', '1', '$2.99', 'Marvel', '77,886']
['18', 'X-Men', '175', '$2.50', 'Marvel', '76,546']
['19', 'Ultimate Spider-Man', '82', '$2.50', 'Marvel', '75,748']
['20', 'Ultimate X-Men', '63', '$2.50', 'Marvel', '74,752']
['21', 'Ultimate Spider-Man', '83', '$2.50', 'Marvel', '73,789']
['22', 'Rann Thanagar War', '5', '$2.50', 'DC', '72,561']
['23', 'Ultimate Fantastic Four', '23', '$2.50', 'Marvel', '71,486']
['24', 'Ultimate Iron Man', '4', '$2.99', 'Marvel', '71,189']
['25', 'Amazing Spider-Man', '524', '$2.50', 'Marvel', '71,057']
['26', 'Day of Vengeance', '6', '$2.50', 'DC', '70,483']
['27', 'Superman', '221', '$2.50', 'DC', '69,058']
['28', 'Ultimate Secret', '3', '$2.99', 'Marvel', '67,039']
['29', 'Superman Shazam First Thunder', '1', '$3.50', 'DC', '66,412']
['30', 'Batman', '645', '$2.50', 'DC', '65,977']
['31', 'Ultimate Fantastic Four Annual', '1', '$3.99', 'Marvel', '65,377']
