['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['*', 'FCBD Edition Ultimate Spider-Man', '1', '$0.12', 'Marvel', '631,990']
['*', "FCBD Edition Star Wars Tales: A\nJedi's Weaponpon", '1', '$0.12', 'Dark Horse', '389,260']
['*', 'FCBD Edition Justice League\nAdventures', '1', '$0.12', 'DC', '310,643']
['*', 'FCBD Edition Tomb Raider', '1/2', '$0.02', 'Image', '238,679']
['', '', '', '', '', '']
['1', 'Transformers Generation One', '1', '$2.95', 'Dreamwave', '128,202']
['2', 'New X-Men', '125', '$2.25', 'Marvel', '112,005']
['3', 'Ultimates', '4', '$2.25', 'Marvel', '110,896']
['4', 'Amazing Spider-Man', '40 (Res)', '$2.25', 'Marvel', '106,725']
['5', 'Ultimate X-Men', '17', '$2.25', 'Marvel', '103,085']
['6', 'Uncanny X-Men', '405', '$2.25', 'Marvel', '100,958']
['7', 'Captain America', '1', '$3.99', 'Marvel', '97,366']
['8', 'Ultimate Spider-Man', '21', '$2.25', 'Marvel', '90,827']
['9', 'Wolverine', '175', '$3.50', 'Marvel', '81,198']
['10', 'G.I. Joe', '5', '$2.95', 'Image', '77,972']
['11', 'X-Treme X-Men', '12', '$2.99', 'Marvel', '77,248']
['12', 'Green Arrow', '14', '$2.50', 'DC', '75,942']
['13', 'JLA', '65', '$2.25', 'DC', '66,577']
['14', 'Avengers', '53', '$2.25', 'Marvel', '57,869']
['15', 'Spider-Man Peter Parker', '42', '$2.25', 'Marvel', '52,434']
['16', 'Wolverine Hulk', '3', '$3.50', 'Marvel', '52,420']
['17', 'Spider-Man Peter Parker', '43', '$2.25', 'Marvel', '52,111']
['18', 'Detective Comics', '769', '$2.50', 'DC', '52,097']
['19', 'Daredevil', '32', '$2.99', 'Marvel', '51,147']
['20', 'X-Factor', '1', '$2.50', 'Marvel', '50,279']
['21', 'Marvel Mangaverse', '1', '$2.99', 'Marvel', '50,072']
['22', 'Spider-Man Movie Adaptation', '', '$5.95', 'Marvel', '48,582']
['23', 'Punisher', '11', '$2.99', 'Marvel', '48,331']
['24', 'Batman', '602', '$2.25', 'DC', '48,220']
['25', 'Fantastic Four', '54', '$3.50', 'Marvel', '48,172']
['26', 'Incredible Hulk', '39', '$2.25', 'Marvel', '47,858']
['27', 'Nightwing', '68', '$2.25', 'DC', '46,301']
['28', 'Spawn', '121', '$2.50', 'Image', '46,161']
['29', 'Batgirl', '27', '$2.50', 'DC', '45,997']
['30', 'Batman Gotham Knights', '28', '$2.50', 'DC', '45,857']
['31', 'Fathom', '15', '$2.50', 'Image', '45,298']
['32', 'X-Force', '127', '$2.25', 'Marvel', '45,168']
['33', 'JSA', '35', '$2.50', 'DC', '44,507']
['34', 'Hawkman', '2', '$2.50', 'DC', '44,459']
['35', 'G.I. Joe Battle Files', '1', '$5.95', 'Image', '43,494']
['36', 'X-Men Unlimited', '35', '$3.50', 'Marvel', '42,892']
['37', 'Ultimate Marvel Team-Up', '15', '$2.25', 'Marvel', '42,004']
['38', 'Paradise X', '2', '$2.99', 'Marvel', '41,850']
['39', 'Exiles', '12', '$2.25', 'Marvel', '41,677']
['40', 'Superman', '181', '$2.25', 'DC', '40,727']
['41', 'Iron Man', '53', '$2.25', 'Marvel', '40,461']
['42', 'Iron Man', '54', '$2.25', 'Marvel', '40,215']
['43', 'Star Wars Ep II Attack of the Clones', '1', '$3.99', 'Dark Horse', '40,211']
['44', 'Black Widow Pale Little Spider', '1', '$2.99', 'Marvel', '39,343']
['45', 'Star Wars Ep II Attack of the Clones', '2', '$3.99', 'Dark Horse', '38,904']
['46', 'Thor', '48', '$2.25', 'Marvel', '38,725']
['47', 'Green Lantern', '149', '$2.25', 'DC', '37,939']
['48', 'Elektra', '10', '$2.99', 'Marvel', '37,559']
['49', 'Marvel Knights Double Shot', '1 (Res)', '$2.99', 'Marvel', '37,356']
['50', 'Midnight Nation', '11 (Res)', '$2.50', 'Image', '37,274']
['51', 'Morlocks', '1', '$2.50', 'Marvel', '36,676']
['52', 'Action Comics', '790', '$2.25', 'DC', '36,560']
['53', 'Adventures Of Superman', '603', '$2.25', 'DC', '36,064']
['54', 'Alias', '8', '$2.99', 'Marvel', '35,707']
['55', 'Superman Man Of Steel', '125', '$2.25', 'DC', '34,661']
['56', 'Catwoman', '6', '$2.50', 'DC', '34,289']
['57', 'Robin', '101', '$2.25', 'DC', '32,081']
['58', 'Tomb Raider', '21', '$2.50', 'Image', '31,941']
['59', 'Batman Legends of the Dark Knight', '154', '$2.25', 'DC', '31,661']
['60', 'Startling\nStories Megalomaniacal Spider-Man', '$2.99', 'Marvel', '31,517']
['61', 'Order', '3', '$2.25', 'Marvel', '31,410']
['62', 'Thunderbolts', '63', '$2.25', 'Marvel', '31,222']
['63', 'Muties', '3', '$2.50', 'Marvel', '31,145']
['64', 'Blade', '2', '$2.99', 'Marvel', '30,706']
['65', 'Cable', '104', '$2.25', 'Marvel', '30,441']
['66', 'Marvel Knights Vol. 2', '2', '$2.99', 'Marvel', '30,301']
['67', 'Transformers Px Preview Book', '1', '$3.95', 'Dreamwave', '30,272']
['68', 'Spider-Man Tangled Web', '13', '$2.99', 'Marvel', '29,839']
['69', 'Deadline', '1', '$2.99', 'Marvel', '29,732']
['70', 'Powers', '20', '$2.95', 'Image', '29,385']
['71', 'Flash', '185', '$2.25', 'DC', '29,371']
['72', 'Wonder Woman', '180', '$2.25', 'DC', '28,922']
['73', 'Witchblade', '55', '$2.50', 'Image', '28,898']
['74', 'Young Justice', '44', '$2.50', 'DC', '28,855']
['75', 'Star Wars Jango Fett Open Seasons', '1', '$2.99', 'Dark Horse', '28,705']
['76', 'Deadpool', '66', '$2.25', 'Marvel', '28,652']
['77', 'Just Imagine\nStan Lee W/Scott McDaniel Creating Aquaman', '$5.95', 'DC', '28,377']
['78', 'Birds Of Prey', '42', '$2.50', 'DC', '28,339']
['79', 'Avengers Celestial Quest', '8', '$3.50', 'Marvel', '28,180']
