['\n', 'Comic-book\nTitle', 'Issue', 'Price', 'Publisher', 'Est. sales']
['37', 'Wonder Woman', '10', '$2.99', 'DC', '47,229']
['38', 'Batgirl', '10', '$2.99', 'DC', '47,050']
['39', 'X-Men Legacy', '269', '$2.99', 'Marvel', '46,923']
['40', 'Worlds Finest', '2*', '$2.99', 'DC', '46,359']
['41', 'Green Lantern Corps', '10', '$2.99', 'DC', '44,615']
['42', 'Green Lantern New Guardians', '10', '$2.99', 'DC', '44,404']
['43', 'Daredevil', '14', '$2.99', 'Marvel', '43,865']
['44', 'Mars Attacks', '1', '$3.99', 'IDW', '43,514']
['45', 'Avengers Assemble', '4', '$3.99', 'Marvel', '43,022']
['46', 'Ultimate Comics Spider-Man', '11', '$3.99', 'Marvel', '42,549']
['47', 'Saga', '4', '$2.99', 'Image', '41,143']
['48', 'Batwoman', '10', '$2.99', 'DC', '41,014']
['49', 'Incredible Hulk', '9', '$3.99', 'Marvel', '40,467']
['50', 'Fantastic Four', '607', '$2.99', 'Marvel', '40,453']
['51', 'Avenging Spider-Man', '8', '$3.99', 'Marvel', '39,861']
['52', 'Dark Avengers', '175', '$2.99', 'Marvel', '39,532']
['53', 'Captain America', '13', '$3.99', 'Marvel', '39,456']
['54', 'Incredible Hulk', '10', '$3.99', 'Marvel', '38,122']
['55', 'Red Lanterns', '10', '$2.99', 'DC', '38,005']
['56', 'X-Men', '30', '$3.99', 'Marvel', '37,690']
['57', 'Swamp Thing', '10', '$2.99', 'DC', '37,383']
['58', 'Catwoman', '10', '$2.99', 'DC', '37,158']
['59', 'Red Hood And The Outlaws', '10', '$2.99', 'DC', '37,044']
['60', 'X-Men', '31', '$3.99', 'Marvel', '35,789']
['61', 'Wolverine', '308', '$3.99', 'Marvel', '35,142']
['62', 'Animal Man', '10', '$2.99', 'DC', '34,992']
['63', 'Dark Avengers', '176', '$2.99', 'Marvel', '34,614']
['64', 'FF', '19', '$2.99', 'Marvel', '34,260']
['65', 'Avengers Academy', '31', '$2.99', 'Marvel', '34,040']
['66', 'Mighty Thor', '15', '$3.99', 'Marvel', '33,674']
['67', 'Supergirl', '10', '$2.99', 'DC', '33,309']
['68', 'Justice League Dark', '10', '$2.99', 'DC', '33,238']
['69', 'Invincible Iron Man', '518', '$3.99', 'Marvel', '32,553']
['70', 'Invincible Iron Man', '519', '$3.99', 'Marvel', '32,518']
['71', 'Avengers Academy', '32', '$2.99', 'Marvel', '32,243']
['72', 'Harbinger', '1', '$3.99', 'Valiant', '32,111']
['73', 'Mighty Thor', '16', '$3.99', 'Marvel', '31,798']
['74', 'Suicide Squad', '10', '$2.99', 'DC', '31,576']
['75', 'Superboy', '10', '$2.99', 'DC', '31,358']
['76', 'Justice League International', '10', '$2.99', 'DC', '31,015']
['77', 'Ultimate Comics Ultimates', '12', '$3.99', 'Marvel', '30,845']
['78', 'Winter Soldier', '6', '$2.99', 'Marvel', '30,836']
['79', 'Scarlet Spider', '6', '$2.99', 'Marvel', '30,722']
['80', 'Age of Apocalypse', '4', '$2.99', 'Marvel', '30,469']
['81', 'Spawn', '220', '$3.99', 'Image', '30,136']
['82', 'Mighty Thor Annual', '1', '$4.99', 'Marvel', '30,038']
['83', 'Deadpool', '56', '$2.99', 'Marvel', '29,513']
['84', 'Ultimate Comics X-Men', '13', '$3.99', 'Marvel', '29,159']
['85', 'Winter Soldier', '7', '$2.99', 'Marvel', '28,984']
['86', 'Venom', '19', '$2.99', 'Marvel', '28,702']
['87', 'Birds of Prey', '10', '$2.99', 'DC', '28,457']
['88', 'Ravagers', '2*', '$2.99', 'DC', '28,015']
['89', 'Buffy the Vampire Slayer Season 9 Freefall', '10', '$2.99', 'Dark Horse', '27,867']
['90', 'Dial H', '2*', '$2.99', 'DC', '27,556']
['91', 'Green Arrow', '10', '$2.99', 'DC', '25,769']
['92', 'All Star Western', '10', '$3.99', 'DC', '25,334']
['93', 'X-Factor', '237', '$2.99', 'Marvel', '24,854']
['94', 'Batman Beyond Unlimited', '5', '$3.99', 'DC', '24,058']
['95', 'X-Factor', '238', '$2.99', 'Marvel', '23,607']
['96', 'Defenders', '7', '$3.99', 'Marvel', '23,574']
['97', 'Punisher', '12', '$2.99', 'Marvel', '23,329']
['98', 'Batman Arkham Unhinged', '3', '$2.99', 'DC', '23,322']
['99', 'Smallville Season 11', '2', '$3.99', 'DC', '22,468']
['100', 'Hulk', '53', '$2.99', 'Marvel', '22,386']
['101', 'Massive', '1', '$3.50', 'Dark Horse', '22,173']
['102', 'Hulk', '54', '$2.99', 'Marvel', '22,070']
['103', 'New Mutants', '44', '$2.99', 'Marvel', '22,069']
['104', 'Journey Into Mystery', '639', '$2.99', 'Marvel', '21,914']
['105', 'Fatale', '6', '$3.50', 'Image', '21,828']
['106', 'Captain America And Iron Man', '633', '$2.99', 'Marvel', '21,822']
['107', 'Captain America And Hawkeye', '632', '$2.99', 'Marvel', '21,674']
['108', 'X-O Manowar', '2', '$3.99', 'Valiant', '21,261']
['109', 'Fairest', '4', '$2.99', 'DC', '21,156']
['110', 'Adventure Time', '5', '$3.99', 'Boom', '20,889']
['111', 'Batwing', '10', '$2.99', 'DC', '20,724']
['112', 'Journey Into Mystery', '640', '$2.99', 'Marvel', '20,714']
['113', 'Stormwatch', '10', '$2.99', 'DC', '20,592']
['114', 'Kiss', '1', '$3.99', 'IDW', '20,518']
['115', 'Legion of Super Heroes', '10', '$2.99', 'DC', '19,963']
['116', 'Thief of Thieves', '5', '$2.99', 'Image', '19,833']
['117', 'Deathstroke', '10', '$2.99', 'DC', '19,722']
['118', 'Shadow', '3', '$3.99', 'Dynamic Forces', '19,554']
['119', 'Teenage Mutant Ninja Turtles', '11', '$3.99', 'IDW', '19,416']
['120', 'Star Trek TNG Doctor Who Assimilation', '2', '$3.99', 'IDW', '19,273']
['121', 'Star Wars Dawn of the Jedi Force Storm', '5', '$3.50', 'Dark Horse', '19,025']
['122', 'Demon Knights', '10', '$2.99', 'DC', '19,006']
['123', 'Fables', '118', '$2.99', 'DC', '18,566']
['124', 'Manhattan Projects', '4', '$3.50', 'Image', '18,544']
['125', 'Extermination', '1', '$1.00', 'Boom', '18,130']
['126', 'Star Wars Blood Ties Boba Fett Is Dead', '3', '$3.50', 'Dark Horse', '17,813']
['127', 'Legion Lost', '10', '$2.99', 'DC', '17,581']
['128', 'Fury Max', '3', '$3.99', 'Marvel', '17,152']
['129', 'G.I. Combat', '2*', '$3.99', 'DC', '17,102']
['130', 'Angel & Faith', '11', '$2.99', 'Dark Horse', '17,044']
['131', 'Star Wars Darth Vader Ghost Prison', '2', '$3.50', 'Dark Horse', '16,858']
['132', 'Boys', '67', '$3.99', 'Dynamic Forces', '16,567']
['133', 'I Vampire', '10', '$2.99', 'DC', '16,517']
['134', 'Untold Tales of Punisher Max', '1', '$4.99', 'Marvel', '16,449']
['135', 'Savage Hawkman', '10', '$2.99', 'DC', '16,417']
['136', 'Frankenstein Agent of Shade', '10', '$2.99', 'DC', '16,377']
['137', 'American Vampire Lord of Nightmares', '1', '$2.99', 'DC', '15,858']
['138', 'Fury of Firestorm The Nuclear Men', '10', '$2.99', 'DC', '15,789']
['139', 'TMNT Micro Series', '5*', '$3.99', 'IDW', '15,769']
['140', 'Magic The Gathering Spell Thief', '1', '$4.99', 'IDW', '15,726']
['141', 'American Vampire', '28', '$2.99', 'DC', '15,573']
['142', 'Resurrection Man', '10', '$2.99', 'DC', '15,481']
['143', 'Star Wars Knight Errant Escape', '1', '$3.50', 'Dark Horse', '15,449']
['144', 'Conan The Barbarian', '5', '$3.50', 'Dark Horse', '15,393']
['145', 'Secret', '2*', '$3.50', 'Image', '14,905']
['146', 'Shade', '9', '$2.99', 'DC', '14,818']
['147', 'Dark Tower Gunslinger Man In Black', '1', '$3.99', 'Marvel', '14,672']
['148', 'Invincible', '92', '$2.99', 'Image', '14,553']
['149', 'Blue Beetle', '10', '$2.99', 'DC', '14,413']
['150', 'DC Universe Presents', '10', '$2.99', 'DC', '14,310']
['151', 'Grifter', '10', '$2.99', 'DC', '14,258']
['152', 'Mind The Gap', '2*', '$2.99', 'Image', '14,218']
['153', 'Amazing Spider-Man Movie', '1', '$2.99', 'Marvel', '13,627']
['154', 'Marvel Zombies Destroy', '3', '$3.99', 'Marvel', '13,049']
['155', 'Voodoo', '10', '$2.99', 'DC', '12,928']
['156', 'Creator Owned Heroes', '1', '$3.99', 'Image', '12,778']
['157', 'Marvel Zombies Destroy', '4', '$3.99', 'Marvel', '12,501']
['158', 'Amazing Spider-Man Movie', '2', '$2.99', 'Marvel', '12,477']
['159', 'Spaceman', '7', '$2.99', 'DC', '12,125']
['160', 'Planetoid', '1*', '$2.99', 'Image', '12,057']
['161', 'Avengers Black Widow Strikes', '3', '$2.99', 'Marvel', '11,618']
['162', 'Captain Atom', '10', '$2.99', 'DC', '11,546']
['163', 'Transformers Robots In Disguise', '6', '$3.99', 'IDW', '11,443']
['164', 'Transformers More Than Meets Eye', '6', '$3.99', 'IDW', '11,263']
['165', 'Chew', '27*', '$2.99', 'Image', '11,262']
['166', 'BPRD Hell On Earth Exorcism', '1', '$3.50', 'Dark Horse', '11,212']
['167', 'Prophecy', '1', '$3.99', 'Dynamic Forces', '11,124']
['168', 'Star Trek', '10', '$3.99', 'IDW', '11,007']
['169', 'Hypernaturals', '1', '$3.99', 'Boom', '10,854']
['170', 'BPRD Hell On Earth Devils Engine', '2', '$3.50', 'Dark Horse', '10,771']
['171', 'Amazing Fantasy 15 Spider-Man', '\n', '$3.99', 'Marvel', '10,441']
['172', 'Superman Family Adventures', '2', '$2.99', 'DC', '10,137']
['173', 'Popeye', '2', '$3.99', 'IDW', '9,983']
['174', 'Saucer Country', '4', '$2.99', 'DC', '9,959']
['175', 'Crossed Badlands', '7', '$3.99', 'Avatar', '9,875']
['176', 'Godzilla', '2', '$3.99', 'IDW', '9,753']
['177', 'Baltimore Dr Leskovars Remedy', '1', '$3.50', 'Dark Horse', '9,671']
['178', 'Warlord of Mars', '18', '$3.99', 'Dynamic Forces', '9,589']
['179', 'Crossed Badlands', '8', '$3.99', 'Avatar', '9,552']
['180', 'Hellblazer', '292', '$2.99', 'DC', '9,533']
['181', 'Unwritten', '38', '$2.99', 'DC', '9,494']
['182', 'Vampirella', '18', '$3.99', 'Dynamic Forces', '9,144']
['183', 'New Deadwardians', '4', '$2.99', 'DC', '9,124']
['184', 'True Blood', '2', '$3.99', 'IDW', '8,943']
['185', 'Morning Glories', '19', '$2.99', 'Image', '8,931']
['186', 'G.I. Joe Vol. 2', '14', '$3.99', 'IDW', '8,921']
['187', 'Lord of The Jungle', '5', '$3.99', 'Dynamic Forces', '8,768']
['188', 'G.I. Joe A Real American Hero', '179', '$3.99', 'IDW', '8,763']
['189', 'Green Lantern The Animated Series', '3', '$2.99', 'DC', '8,716']
['190', 'Witchblade', '157', '$2.99', 'Image', '8,714']
['191', 'Teenage Mutant Ninja Turtles Color Classics', '2', '$3.99', 'IDW', '8,713']
['192', 'The Spider', '2', '$3.99', 'Dynamic Forces', '8,680']
['193', 'Fanboys Vs Zombies', '3', '$3.99', 'Boom', '8,535']
['194', 'Pantha', '1', '$3.99', 'Dynamic Forces', '8,341']
['195', 'Epic Kill', '2', '$2.99', 'Image', '8,255']
['196', 'Ghostbusters', '10', '$3.99', 'IDW', '8,207']
['197', 'Snake Eyes & Storm Shadow', '14', '$3.99', 'IDW', '8,104']
['198', 'Dejah Thoris & White Apes of Mars', '3', '$3.99', 'Dynamic Forces', '8,072']
['199', 'Spongebob Comics', '9', '$2.99', 'United Plankton', '7,981']
['200', 'Izombie', '26', '$2.99', 'DC', '7,914']
['201', 'Cobra', '14', '$3.99', 'IDW', '7,874']
['202', 'Night Force', '4', '$2.99', 'DC', '7,768']
['203', 'Sweet Tooth', '34', '$2.99', 'DC', '7,689']
['204', 'Young Justice', '17', '$2.99', 'DC', '7,459']
['205', 'Garfield', '2', '$3.99', 'Boom', '7,452']
['206', 'Lady Death', '18', '$3.99', 'Avatar', '7,355']
['207', 'Dorothy And Wizard In Oz', '8', '$3.99', 'Marvel', '7,258']
['208', 'Dungeons & Dragons Forgotten Realms', '2', '$3.99', 'IDW', '7,225']
['209', 'Sonic Universe', '41', '$2.99', 'Archie', '7,197']
['210', 'Avengers Vs X-Men', '1', '$3.99', 'Marvel', '7,134']
['211', 'Dark Horse Presents', '13', '$7.99', 'Dark Horse', '7,132']
['212', 'Simpsons Comics', '191', '$2.99', 'Bongo', '7,063']
['213', 'Grimm Fairy Tales', '74', '$2.99', 'Zenescope', '6,988']
['214', 'Higher Earth', '2', '$3.99', 'Boom', '6,964']
['215', 'Avengers Vs X-Men', '2', '$3.99', 'Marvel', '6,765']
['216', 'Marvel Universe Ultimate Spider-Man', '3', '$2.99', 'Marvel', '6,756']
['217', 'Hell Yeah', '4', '$2.99', 'Image', '6,749']
['218', 'Fatima The Blood Spinners', '1', '$3.99', 'Dark Horse', '6,690']
['219', 'Spawn 20Th Anniversary Coll Special', '1', '$4.99', 'Image', '6,546']
['220', 'Flash Gordon Zeitgeist', '5', '$3.99', 'Dynamic Forces', '6,545']
['221', 'Idolized', '0', '$2.50', 'Aspen', '6,523']
['222', 'Red Sonja Witchblade', '4', '$3.99', 'Dynamic Forces', '6,514']
['223', 'Artifacts', '18', '$3.99', 'Image', '6,464']
['224', 'Hack Slash', '16', '$3.50', 'Image', '6,391']
['225', 'Marvel Universe Avengers Earths Heroes', '3', '$2.99', 'Marvel', '6,345']
['226', 'Trio', '2', '$3.99', 'IDW', '6,289']
['227', 'Prophet', '26', '$2.99', 'Image', '6,275']
['228', 'Incorruptible', '30', '$3.99', 'Boom', '6,217']
['229', 'Warriors of Mars', '3', '$3.99', 'Dynamic Forces', '6,179']
['230', 'Ragemoor', '4', '$3.50', 'Dark Horse', '6,163']
['231', 'Grimm Fairy Tales Angel Oneshot', '\n', '$5.99', 'Zenescope', '6,158']
['232', 'Grimm Fairy Tales Annual 2012', '\n', '$5.99', 'Zenescope', '6,136']
['233', 'Lady Death Origins Cursed', '3', '$3.99', 'Avatar', '6,130']
['234', 'Scalped', '59', '$2.99', 'DC', '6,075']
['235', 'Stitched', '5', '$3.99', 'Avatar', '6,068']
['236', 'Strain', '5', '$3.50', 'Dark Horse', '6,054']
['237', 'Halo Fall of Reach Invasion', '4', '$3.99', 'Marvel', '5,972']
['238', 'Dancer', '2', '$3.50', 'Image', '5,968']
['239', 'Mega Man', '14', '$2.99', 'Archie', '5,906']
['240', 'The Lone Ranger', '6', '$3.99', 'Dynamic Forces', '5,830']
['241', 'Darkness', '104', '$2.99', 'Image', '5,823']
['242', 'Fathom Vol. 4', '6', '$3.50', 'Aspen', '5,773']
['243', 'Dominique Laveau Voodoo Child', '4', '$2.99', 'DC', '5,752']
['244', 'Vampirella Vs Dracula', '5', '$3.99', 'Dynamic Forces', '5,732']
['245', 'Voltron', '6', '$3.99', 'Dynamic Forces', '5,721']
['246', 'Casanova Avaritia', '4', '$4.99', 'Marvel', '5,672']
['247', 'Next Men Aftermath', '44', '$3.99', 'IDW', '5,629']
['248', 'Bart Simpson Comics', '72', '$2.99', 'Bongo', '5,552']
['249', 'Supreme', '65', '$2.99', 'Image', '5,539']
['250', 'Grim Leaper', '2', '$3.50', 'Image', '5,212']
['251', 'Avengers Vs X-Men', '0', '$3.99', 'Marvel', '5,050']
['252', 'Justice League', '1*', '$3.99', 'DC', '5,042']
['253', 'Planet of The Apes', '15', '$3.99', 'Boom', '5,034']
['254', 'Kirby Genesis Captain Victory', '5', '$3.99', 'Dynamic Forces', '5,015']
['255', 'Scooby Doo Where Are You', '22', '$2.99', 'DC', '4,968']
['256', 'Soulfire Primer', '1', '$1.00', 'Aspen', '4,954']
['257', 'Simpsons Super Spectacular', '15', '$2.99', 'Bongo', '4,953']
['258', 'John Carter Gods of Mars', '4', '$2.99', 'Marvel', '4,709']
['259', 'Merciless Rise of Ming', '2', '$3.99', 'Dynamic Forces', '4,692']
['260', 'Soulfire Hope', '1', '$3.99', 'Aspen', '4,660']
['261', 'Resident Alien', '2', '$3.50', 'Dark Horse', '4,597']
['262', 'Savage Dragon', '180', '$3.50', 'Image', '4,595']
['263', 'Super Dinosaur', '11', '$2.99', 'Image', '4,592']
['264', 'Atomic Robo Flying She Devils of the Pacific', '1', '$3.50', 'Red 5', '4,564']
['265', 'Archie', '634', '$2.99', 'Archie', '4,552']
['266', 'Toy Story', '4', '$2.99', 'Marvel', '4,486']
['267', 'Saga', '1', '$2.99', 'Image', '4,484']
['268', 'Alabaster Wolves', '3', '$3.50', 'Dark Horse', '4,479']
['269', 'Whispers', '3', '$2.99', 'Image', '4,479']
['270', 'Batman Annual', '1', '$4.99', 'DC', '4,360']
['271', 'Dan The Unharmable', '2', '$3.99', 'Avatar', '4,252']
['272', 'Voltron Year One', '3', '$3.99', 'Dynamic Forces', '4,154']
['273', 'Steed And Mrs Peel', '6', '$3.99', 'Boom', '4,122']
['274', 'Walking Dead', '98', '$2.99', 'Image', '4,099']
['275', 'Glory', '27', '$2.99', 'Image', '3,977']
['276', 'Gears of War', '24', '$2.99', 'DC', '3,944']
['277', 'Astonishing X-Men', '50', '$3.99', 'Marvel', '3,935']
['278', 'Avengers Vs X-Men', '4', '$3.99', 'Marvel', '3,925']
['279', 'Supurbia', '4', '$3.99', 'Boom', '3,920']
['280', 'Zorro Rides Again', '10', '$3.99', 'Dynamic Forces', '3,898']
['281', 'Star Trek Tng Doctor Who Assimilation', '1', '$3.99', 'IDW', '3,896']
['282', 'Atomic Robo Real Science Adv', '3', '$2.75', 'Red 5', '3,837']
['283', 'Avengers Vs X-Men', '3', '$3.99', 'Marvel', '3,826']
['284', 'Kirby Genesis Silver Star', '6', '$3.99', 'Dynamic Forces', '3,808']
['285', 'DC Comics Presents Superman Adventures', '1', '$7.99', 'DC', '3,795']
['286', 'Kevin Keller', '3', '$2.99', 'Archie', '3,759']
['287', 'Rebel Blood', '4', '$3.50', 'Image', '3,753']
['288', '30 Days of Night', '8', '$3.99', 'IDW', '3,715']
['289', 'Waking Dream End', '2*', '$3.99', 'Zenescope', '3,659']
['290', 'Nancy In Hell On Earth', '3', '$2.99', 'Image', '3,657']
['291', 'Batman', '1', '$2.99', 'DC', '3,639']
['292', 'Batman', '4', '$2.99', 'DC', '3,516']
['293', 'Alpha Girl', '3', '$2.99', 'Image', '3,490']
['294', 'Mudman', '4', '$3.50', 'Image', '3,457']
['295', 'Legend of Oz The Wicked West', '4', '$3.50', 'Big Dog', '3,434']
['296', 'Courtney Crumrin', '3', '$3.99', 'Oni', '3,418']
['297', 'Reset', '3', '$3.50', 'Dark Horse', '3,413']
['298', 'Justice League', '10*', '$4.99', 'DC', '3,412']
['299', 'Bad Medicine', '2', '$3.99', 'Oni', '3,309']
['300', 'Night of 1000 Wolves', '2', '$3.99', 'IDW', '3,302']
['304', 'Sixth Gun', '23', '$3.99', 'Oni', '3,204']
['306', 'Knights of The Dinner Table', '187', '$5.99', 'Kenzer', '3,098']
['310', 'Bad Medicine', '1*', '$3.99', 'Oni', '2,743']
['313', 'Secret History of DB Cooper', '4', '$3.99', 'Oni', '2,719']
['320', 'Betty & Veronica', '260', '$2.99', 'Archie', '2,593']
['326', 'Life With Archie', '20', '$3.99', 'Archie', '2,557']
['331', 'Critter', '1', '$3.50', 'Big Dog', '2,216']
['340', 'Caspers Scare School', '2', '$3.99', 'Ape', '1,976']
['343', 'Gold Digger', '139', '$3.99', 'Antarctic', '1,937']
['349', 'Steamcraft', '1', '$3.99', 'Antarctic', '1,911']
['351', 'Betty & Veronica Double Digest', '202', '$3.99', 'Archie', '1,899']
['369', 'Cavewoman Bunny Ranch One Shot', '\n', '$3.75', 'Basement', '1,803']
['374', 'Swimsuit Steampunk', '1', '$3.99', 'Antarctic', '1,772']
['384', 'Richie Rich', '5', '$3.99', 'Ape', '1,765']
['387', 'Archie Double Digest', '230', '$3.99', 'Archie', '1,724']
['395', 'Kung Fu Panda', '5', '$3.99', 'Ape', '1,671']
['398', 'Kung Fu Panda', '6', '$3.99', 'Ape', '1,617']
['399', 'I Feel Sick', '2', '$3.95', 'Slave Labor', '1,613']
['400', 'Archie & Friends Double Digest', '17', '$3.99', 'Archie', '1,608']
['401', 'Richie Rich', '6', '$3.99', 'Ape', '1,600']
['405', 'Penny For Your Soul False Prophet', '5', '$3.50', 'Big Dog', '1,586']
['409', 'I Feel Sick', '1', '$3.95', 'Slave Labor', '1,562']
['410', 'B & V Friends Double Digest', '226', '$3.99', 'Archie', '1,536']
['412', 'World of Archie Double Digest', '18', '$3.99', 'Archie', '1,516']
['413', 'X-O Manowar', '1', '$3.99', 'Valiant', '1,449']
['414', 'Jugheads Double Digest', '182', '$3.99', 'Archie', '1,404']
['415', 'Knights of The Dinner Table', '188', '$5.99', 'Kenzer', '1,379']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Top-selling trade paperbacks', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Walking Dead Vol. 16 A Larger World', '', '$14.99', 'Image', '28,284']
['2', 'League of Extraordinary Gentlemen III Century #3\n2009', '', '$9.95', 'Top Shelf', '20,638']
['3', 'Watchmen', '', '$19.99', 'DC', '11,369']
['4', 'Boys Vol. 11 Over The Hill with the Swords\xa0of A Thousand Men', '', '$19.99', 'Dynamic Forces', '5,442']
['5', 'Batman Detective Comics HC Vol. 1 Faces of Death', '', '$22.99', 'DC', '5,421']
['6', 'Fatale Vol. 1 Death Chases Me', '', '$14.99', 'Image', '5,026']
['7', 'Batwoman HC Vol. 1 Hydrology', '', '$22.99', 'DC', '4,188']
['8', 'Walking Dead Vol. 1 Days Gone Bye', '', '$9.99', 'Image', '4,011']
['9', 'DMZ Vol. 12 The Five Nations of New York', '', '$14.99', 'DC', '4,005']
['10', 'Morning Glories Vol. 3 P.E.', '', '$14.99', 'Image', '3,714']
['11', 'Red Lanterns Vol. 1 Blood And Rage', '', '$14.99', 'DC', '3,591']
['12', 'Game of Thrones Vol. 1', '', '$25.00', 'Random House', '2,966']
['13', 'X-Men Schism', '', '$19.99', 'Marvel', '2,829']
['14', 'Justice', '', '$29.99', 'DC', '2,716']
['15', 'Angel & Faith Vol. 1 Live Through This', '', '$17.99', 'Dark Horse', '2,598']
['16', 'Batman HC Vol. 1 The Court of Owls', '', '$24.99', 'DC', '2,568']
['17', 'Watchmen The Absolute Edition HC', '', '$99.99', 'DC', '2,534']
['18', 'Walking Dead Vol. 2 Miles Behind Us', '', '$14.99', 'Image', '2,467']
['19', 'Daredevil By Mark Waid Prem HC Vol. 2', '', '$19.99', 'Marvel', '2,365']
['20', 'Frankenstein Agent of Shade Vol. 1 War Monsters', '', '$14.99', 'DC', '2,364']
['21', 'Batman Vs The Black Glove Dlx Ed HC', '', '$29.99', 'DC', '2,333']
['22', 'Barry Sonnenfelds Dinosaurs Vs Aliens HC', '', '$19.99', 'Dynamic Forces', '2,316']
['23', 'Defenders By Matt Fraction Vol. 1', '', '$19.99', 'Marvel', '2,302']
['24', 'Goon Vol. 11 Deformed Body & Devious Mind', '', '$16.99', 'Dark Horse', '2,295']
['25', 'Moon Knight By Bendis And Maleev Vol. 1', '', '$19.99', 'Marvel', '2,280']
['26', 'Deadpool Vol. 9 Institutionalized', '', '$15.99', 'Marvel', '2,271']
['27', 'Infinity Gauntlet', '', '$24.99', 'Marvel', '2,257']
['28', 'Carnage USA HC', '', '$24.99', 'Marvel', '2,251']
['29', 'Tiny Titans Vol. 7 Growing Up Tiny', '', '$12.99', 'DC', '2,249']
['30', 'David Mazzucchelli Daredevil Born Again Artist\nEd HC', '', '$95.00', 'IDW', '2,232']
['31', 'Walking Dead Vol. 3 Safety Behind Bars', '', '$14.99', 'Image', '2,172']
['32', 'Bleach Vol. 40', '', '$9.99', 'Viz', '2,153']
['33', 'Amazing Spider-Man Movie Prelude', '', '$9.99', 'Marvel', '2,132']
['34', 'Bleach Vol. 41', '', '$9.99', 'Viz', '2,131']
['35', 'Guild Vol. 2', '', '$14.99', 'Dark Horse', '2,112']
['36', 'Green Lantern Corps Revolt of Alpha Lanterns', '', '$14.99', 'DC', '2,055']
['37', 'Teenage Mutant Ninja Turtles Micro Series Vol. 1', '', '$17.99', 'IDW', '2,035']
['38', 'Dark Tower Gunslinger Way Station Prem HC', '', '$24.99', 'Marvel', '2,019']
['39', 'Battle Scars', '', '$16.99', 'Marvel', '1,981']
['40', 'Birds of Prey Vol. 1 End Run', '', '$14.99', 'DC', '1,969']
['41', 'Sonic The Hedgehog Archives Vol. 18', '', '$7.99', 'Archie', '1,952']
['42', 'Usagi Yojimbo Vol. 26 Traitors of the Earth', '', '$16.99', 'Dark Horse', '1,952']
['43', 'Legion of Super Heroes Vol. 1 Hostile World', '', '$14.99', 'DC', '1,909']
['44', 'Yu Gi Oh Zexal Vol. 1', '', '$9.99', 'Viz', '1,899']
['45', 'Gotham City Sirens Vol. 3 Strange Fruit', '', '$14.99', 'DC', '1,897']
