['\n', 'Comic-book\nTitle', 'Issue', 'Price', 'Publisher', 'Est. sales']
['78', 'Shrugged Vol. 2', '1', '$1.00', 'Aspen', '30,657']
['79', 'Ultimate Comics Wolverine', '1', '$3.99', 'Marvel', '29,537']
['80', 'X-Men Legacy', '7', '$2.99', 'Marvel', '29,231']
['81', 'Animal Man', '18', '$2.99', 'DC', '28,711']
['82', 'Worlds Finest', '10', '$2.99', 'DC', '28,469']
['83', 'Avengers Assemble', '13', '$3.99', 'Marvel', '28,432']
['84', 'Fearless Defenders', '2', '$2.99', 'Marvel', '28,244']
['85', 'X-Men Legacy', '8', '$2.99', 'Marvel', '28,174']
['86', 'Green Arrow', '18', '$2.99', 'DC', '28,080']
['87', 'Supergirl', '18', '$2.99', 'DC', '28,051']
['88', 'Astonishing X-Men', '60', '$3.99', 'Marvel', '27,683']
['89', 'Daredevil End of Days', '6', '$3.99', 'Marvel', '26,316']
['90', 'Justice League Dark', '18', '$2.99', 'DC', '25,664']
['91', 'My Little Pony Micro Series: Rainbow Dash', '2', '$3.99', 'IDW', '25,473']
['92', 'Ultimate Comics Wolverine', '2', '$3.99', 'Marvel', '25,472']
['93', 'Talon', '6', '$2.99', 'DC', '25,440']
['94', 'Suicide Squad', '18', '$2.99', 'DC', '25,232']
['95', 'Superboy', '18', '$2.99', 'DC', '24,455']
['96', 'Hellboy In Hell', '4', '$2.99', 'Dark Horse', '23,982']
['97', 'Scarlet Spider', '15', '$2.99', 'Marvel', '23,682']
['98', 'Sex', '1', '$2.99', 'Image', '23,630']
['99', 'Ultimate Comics Ultimates', '22', '$3.99', 'Marvel', '23,442']
['100', 'Venom', '32', '$2.99', 'Marvel', '22,521']
['101', 'Buffy the Vampire Slayer Season 9 Freefall', '19', '$2.99', 'Dark Horse', '22,424']
['102', 'Adventure Time', '14', '$3.99', 'Boom', '22,165']
['103', 'Birds of Prey', '18', '$2.99', 'DC', '21,957']
['104', 'Ultimate Comics X-Men', '24', '$3.99', 'Marvel', '21,862']
['105', 'Star Wars Legacy', '1', '$2.99', 'Dark Horse', '21,600']
['106', 'Adventure Time Fionna & Cake', '3', '$3.99', 'Boom', '21,333']
['107', 'Winter Soldier', '16', '$2.99', 'Marvel', '20,973']
['108', 'X-Factor', '253', '$2.99', 'Marvel', '20,835']
['109', 'Age of Apocalypse', '13', '$2.99', 'Marvel', '20,670']
['110', 'Wolverine Max', '5', '$3.99', 'Marvel', '20,479']
['111', 'Morbius Living Vampire', '3', '$2.99', 'Marvel', '20,262']
['112', 'Gambit', '10', '$2.99', 'Marvel', '20,187']
['113', 'Legends of the Dark Knight', '6', '$3.99', 'DC', '19,681']
['114', 'Katana', '2', '$2.99', 'DC', '19,247']
['115', 'Justice League of America', '1', '$3.99', 'DC', '19,225']
['116', 'Justice League of Americas Vibe', '2', '$2.99', 'DC', '19,092']
['117', 'Journey Into Mystery', '650', '$2.99', 'Marvel', '19,007']
['118', 'Injustice Gods Among Us', '3', '$3.99', 'DC', '18,608']
['119', 'X-Treme X-Men', '12', '$2.99', 'Marvel', '17,782']
['120', 'Captain Marvel', '11', '$2.99', 'Marvel', '17,743']
['121', 'Fatale', '13', '$3.50', 'Image', '17,662']
['122', 'Dark Avengers', '188', '$2.99', 'Marvel', '17,448']
['123', 'Phantom Stranger', '6', '$2.99', 'DC', '17,375']
['124', 'Revival', '8', '$2.99', 'Image', '17,082']
['125', 'Manhattan Projects', '10', '$3.50', 'Image', '17,028']
['126', 'All Star Western', '18', '$3.99', 'DC', '16,897']
['127', 'Ame Comi Girls', '1', '$3.99', 'DC', '16,558']
['128', 'Smallville Season 11', '11', '$3.99', 'DC', '16,502']
['129', 'Batman Beyond Unlimited', '14', '$3.99', 'DC', '16,456']
['130', 'Spawn', '229', '$2.99', 'Image', '16,355']
['131', 'Alpha Big Time', '2', '$2.99', 'Marvel', '16,305']
['132', 'Legion of Super Heroes', '18', '$2.99', 'DC', '16,148']
['133', 'TMNT', '20', '$3.99', 'IDW', '16,084']
['134', 'Red She-Hulk', '63', '$2.99', 'Marvel', '15,941']
['135', 'X-O Manowar', '11', '$3.99', 'Valiant', '15,765']
['136', 'Fairest', '13', '$2.99', 'DC', '15,693']
['137', 'Invincible', '101', '$2.99', 'Image', '15,540']
['138', 'Fables', '127', '$2.99', 'DC', '15,529']
['139', 'Lost Vegas', '1', '$3.50', 'Image', '15,273']
['140', 'Mark Waid Green Hornet', '1', '$3.99', 'Dynamic Forces', '15,114']
['141', 'Threshold', '3', '$3.99', 'DC', '15,109']
['142', 'Batman Arkham Unhinged', '12', '$3.99', 'DC', '15,067']
['143', 'Buffy The Vampire Slayer Willow Wonderland', '5', '$2.99', 'Dark Horse', '15,010']
['144', 'Star Trek Countdown To Darkness', '3', '$3.99', 'IDW', '14,778']
['145', 'Angel & Faith', '20', '$2.99', 'Dark Horse', '14,245']
['146', 'Star Wars Dawn of the Jedi Prisoner of Bogan', '4', '$2.99', 'Dark Horse', '13,728']
['147', 'Bedlam', '5', '$3.50', 'Image', '13,701']
['148', 'Ravagers', '10', '$2.99', 'DC', '13,466']
['149', 'Sledgehammer 44', '1', '$3.50', 'Dark Horse', '13,446']
['150', 'Nowhere Men', '4', '$2.99', 'Image', '13,368']
['151', 'Stormwatch', '18', '$2.99', 'DC', '13,255']
['152', 'Five Ghosts Haunting of Fabian Gray', '1', '$3.50', 'Image', '13,163']
['153', 'Shadowman', '5', '$3.99', 'Valiant', '13,145']
['154', 'G.I. Joe Special Missions', '1', '$3.99', 'IDW', '13,104']
['155', 'Fury Max', '10', '$3.99', 'Marvel', '13,096']
['156', 'TMNT Secret Foot Clan', '4', '$3.99', 'IDW', '13,090']
['157', 'Dial H', '10', '$2.99', 'DC', '13,084']
['158', 'Star Wars Dark Times Fire Carrier', '2', '$2.99', 'Dark Horse', '13,077']
['159', 'Judge Dredd Year One', '1', '$3.99', 'IDW', '13,013']
['160', 'Demon Knights', '18', '$2.99', 'DC', '12,975']
['161', 'Powers Bureau', '2', '$3.95', 'Marvel', '12,966']
['162', 'Conan The Barbarian', '14', '$3.50', 'Dark Horse', '12,944']
['163', 'Doctor Who Prisoners of Time', '3', '$3.99', 'IDW', '12,717']
['164', 'Chew', '32', '$2.99', 'Image', '12,671']
['165', 'BPRD Vampire', '1', '$3.50', 'Dark Horse', '12,474']
['166', 'Deathstroke', '18', '$2.99', 'DC', '12,306']
['167', 'Harbinger', '10', '$3.99', 'Valiant', '12,196']
['168', 'Batwing', '18', '$2.99', 'DC', '12,084']
['169', 'Crossed Badlands', '25', '$3.99', 'Avatar', '12,022']
['170', 'Savage Hawkman', '18', '$2.99', 'DC', '12,021']
['171', 'Helheim', '1', '$3.99', 'Oni', '11,877']
['172', 'Team 7', '6', '$2.99', 'DC', '11,805']
['173', 'Sword of Sorcery', '6', '$3.99', 'DC', '11,776']
['174', 'Powers Bureau', '3', '$3.95', 'Marvel', '11,705']
['175', 'Shadow', '10', '$3.99', 'Dynamic Forces', '11,682']
['176', 'DC Universe Presents', '18', '$2.99', 'DC', '11,679']
['177', 'JSA Liberty Files The Whistling Skull', '4', '$2.99', 'DC', '11,569']
['178', 'I Vampire', '18', '$2.99', 'DC', '11,568']
['179', 'Judge Dredd', '5', '$3.99', 'IDW', '11,447']
['180', 'Archer & Armstrong', '8', '$3.99', 'Valiant', '11,072']
['181', 'Peter Panzerfaust', '10', '$3.50', 'Image', '10,989']
['182', 'G.I. Joe', '2', '$3.99', 'IDW', '10,979']
['183', 'Bloodshot', '9', '$3.99', 'Valiant', '10,959']
['184', 'Arrow', '5', '$3.99', 'DC', '10,908']
['185', 'BPRD Hell On Earth', '105', '$3.50', 'Dark Horse', '10,772']
['186', 'Snapshot', '2', '$2.99', 'Image', '10,742']
['187', 'Walking Dead Michonne Special', '\n', '$2.99', 'Image', '10,703']
['188', 'Fury of Firestorm The Nuclear Man', '18', '$2.99', 'DC', '10,679']
['189', 'Mara', '3*', '$2.99', 'Image', '10,570']
['190', 'Star Trek', '19', '$3.99', 'IDW', '10,412']
['191', 'Doctor Who Vol. 3', '7', '$3.99', 'IDW', '10,307']
['192', 'Time Warp', '1', '$7.99', 'DC', '9,964']
['193', 'Transformers More Than Meets Eye', '14', '$3.99', 'IDW', '9,942']
['194', 'Garth Ennis Red Team', '2', '$3.99', 'Dynamic Forces', '9,941']
['195', 'Rocketeer Hollywood Horror', '2', '$3.99', 'IDW', '9,907']
['196', 'Simpsons Comics', '200', '$4.99', 'Bongo', '9,820']
['197', 'Massive', '10', '$3.50', 'Dark Horse', '9,795']
['198', 'Transformers More Than Meets Eye', '15', '$3.99', 'IDW', '9,768']
['199', 'Transformers Robots In Disguise', '15', '$3.99', 'IDW', '9,707']
['200', 'Transformers Regeneration One', '89', '$3.99', 'IDW', '9,623']
['201', 'Legend of Luther Strode', '4', '$3.50', 'Image', '9,402']
['202', 'Transformers Spotlight Bumblebee One Shot', '1', '$3.99', 'IDW', '9,098']
['203', 'Ghostbusters', '2', '$3.99', 'IDW', '8,910']
['204', 'Game of Thrones', '13', '$3.99', 'Dynamic Forces', '8,792']
['205', 'Bravest Warriors', '6', '$3.99', 'Boom', '8,550']
['206', 'Sonic The Hedgehog', '246', '$2.99', 'Archie', '8,511']
['207', 'Crossed Badlands', '26', '$3.99', 'Avatar', '8,326']
['208', 'Fairy Quest', '2', '$3.99', 'Boom', '8,316']
['209', 'Morning Glories', '25', '$3.99', 'Image', '8,296']
['210', 'Unwritten', '47', '$2.99', 'DC', '8,267']
['211', 'Mind The Gap', '8', '$2.99', 'Image', '8,245']
['212', 'Transformers Fall of Cybertron', '1', '$7.99', 'IDW', '8,092']
['213', 'Clone', '5', '$2.99', 'Image', '8,076']
['214', 'Dejah Thoris & Green Men of Mars', '2', '$3.99', 'Dynamic Forces', '7,917']
['215', 'Witchblade', '164', '$2.99', 'Image', '7,670']
['216', 'Amazing Spider-Man', '700', '$7.99', 'Marvel', '7,662']
['217', 'Rachel Rising', '15', '$3.99', 'Abstract', '7,612']
['218', 'Vampirella Strikes', '3', '$3.99', 'Dynamic Forces', '7,461']
['219', 'G.I. Joe A Real American Hero', '188', '$3.99', 'IDW', '7,393']
['220', 'Sonic Universe', '50', '$3.99', 'Archie', '7,359']
['221', 'Superman Family Adventures', '10', '$2.99', 'DC', '7,333']
['222', 'Superman Family Adventures', '11', '$2.99', 'DC', '7,223']
['223', 'Hack Slash', '25', '$3.50', 'Image', '7,159']
['224', 'Todd The Ugliest Kid On Earth', '3', '$2.99', 'Image', '7,140']
['225', 'Road To Oz', '6', '$3.99', 'Marvel', '7,006']
['226', 'Spongebob Comics', '18', '$2.99', 'United Plankton', '7,005']
['227', 'Kiss', '8', '$3.99', 'IDW', '6,948']
['228', 'Ghost', '4', '$2.99', 'Dark Horse', '6,899']
['229', 'Planetoid', '5', '$2.99', 'Image', '6,835']
['230', 'Joe Kubert Presents', '6', '$4.99', 'DC', '6,788']
['231', 'Tarot Witch of The Black Rose', '79', '$2.95', 'Broadsword', '6,784']
['232', 'Lot 13', '5', '$2.99', 'DC', '6,776']
['233', 'Great Pacific', '5', '$2.99', 'Image', '6,709']
['234', 'Warlord of Mars Dejah Thoris', '23', '$3.99', 'Dynamic Forces', '6,697']
['235', 'Vampirella', '27', '$3.99', 'Dynamic Forces', '6,563']
['236', 'Grimm Fairy Tales Wonderland', '9', '$2.99', 'Zenescope', '6,563']
['237', 'Human Bomb', '4', '$2.99', 'DC', '6,379']
['238', 'Futurama Comics', '66', '$2.99', 'Bongo', '6,295']
['239', 'Grimm Fairy Tales Grimm Fairy Tales', '83', '$2.99', 'Zenescope', '6,221']
['240', 'Five Weapons', '2', '$3.50', 'Image', '6,196']
['241', '47 Ronin', '3', '$3.99', 'Dark Horse', '6,142']
['242', 'Drew Hayes Poison Elves', '1', '$2.99', 'Ape', '6,052']
['243', 'Savage Skullkickers', '1', '$3.50', 'Image', '6,007']
['244', 'Tmnt Color Classics Micro\nSeries Donatello', '$3.99', 'IDW', '6,000']
['245', 'Deathmatch', '4', '$3.99', 'Boom', '5,978']
['246', 'Doctor Who Classics', '1', '$3.99', 'IDW', '5,954']
['247', 'Saucer Country', '13', '$2.99', 'DC', '5,820']
['248', 'Mind Mgmt', '9', '$3.99', 'Dark Horse', '5,803']
['249', 'True Blood', '10', '$3.99', 'IDW', '5,758']
['250', 'Grimm Fairy Tales Madness of Wonderland', '2', '$3.99', 'Zenescope', '5,751']
['251', 'Mars Attacks', '8', '$3.99', 'IDW', '5,727']
['252', 'Injustice Gods Among Us', '1', '$3.99', 'DC', '5,543']
['253', 'Peanuts Vol. 2', '7', '$3.99', 'Boom', '5,513']
['254', 'Witch Doctor Malpractice', '5', '$2.99', 'Image', '5,481']
['255', 'Kevin Smith Bionic Man', '17', '$3.99', 'Dynamic Forces', '5,457']
['256', 'Fashion Beast', '7', '$3.99', 'Avatar', '5,435']
['257', 'Son of Merlin', '2', '$2.99', 'Image', '5,362']
['258', 'Mega Man', '23', '$2.99', 'Archie', '5,339']
['259', 'Superior Spider-Man', '1', '$3.99', 'Marvel', '5,335']
['260', 'Legend of the Shadowclan', '2', '$3.99', 'Aspen', '5,287']
['261', 'Comeback', '5', '$3.50', 'Image', '5,245']
['262', 'Bart Simpson Comics', '81', '$2.99', 'Bongo', '5,235']
['263', 'Deadpool Killustrated', '1', '$2.99', 'Marvel', '5,209']
['264', 'All New X-Men', '6', '$3.99', 'Marvel', '5,208']
['265', 'Grimm Fairy Tales Grimm Universe', '4', '$3.99', 'Zenescope', '5,184']
['266', 'Dia De Los Muertos', '2', '$4.99', 'Image', '5,122']
['267', 'Green Lantern The Animated Series', '12', '$2.99', 'DC', '5,115']
['268', 'Colder', '5', '$3.99', 'Dark Horse', '5,097']
['269', 'Artifacts', '26', '$3.99', 'Image', '5,096']
['270', 'Bionic Man', '18', '$3.99', 'Dynamic Forces', '5,059']
['271', 'Marvel Universe Ultimate Spider-Man', '12', '$2.99', 'Marvel', '4,978']
['272', 'Dark Horse Presents', '22', '$7.99', 'Dark Horse', '4,966']
['273', 'Marvel Universe Avengers Earths Heroes', '12', '$2.99', 'Marvel', '4,960']
['274', 'Young Avengers', '1', '$2.99', 'Marvel', '4,890']
['275', 'Jennifer Blood', '24', '$3.99', 'Dynamic Forces', '4,879']
['276', 'Darkness', '111', '$2.99', 'Image', '4,870']
['277', 'Queen Sonja', '34', '$3.99', 'Dynamic Forces', '4,807']
['278', 'Damsels', '6', '$3.99', 'Dynamic Forces', '4,799']
['279', 'Hellraiser Dark Watch', '2', '$3.99', 'Boom', '4,774']
['280', 'Scooby Doo Where Are You', '31', '$2.99', 'DC', '4,770']
['281', 'Bionic Man Vs Bionic Woman', '3', '$3.99', 'Dynamic Forces', '4,743']
['282', 'Sherlock Holmes Liverpool Demon', '3', '$3.99', 'Dynamic Forces', '4,682']
['283', 'Deadpool', '1', '$2.99', 'Marvel', '4,671']
['284', 'Ferals', '13', '$3.99', 'Avatar', '4,653']
['285', 'All New X-Men', '2', '$3.99', 'Marvel', '4,547']
['286', 'The Spider', '10', '$3.99', 'Dynamic Forces', '4,505']
['287', 'Archie', '641', '$2.99', 'Archie', '4,466']
['288', 'Flash Gordon Zeitgeist', '10', '$3.99', 'Dynamic Forces', '4,457']
['289', 'Savage Dragon', '185', '$3.99', 'Image', '4,457']
['290', 'All New X-Men', '5', '$3.99', 'Marvel', '4,455']
['291', 'Deadpool', '2', '$2.99', 'Marvel', '4,388']
['292', 'Deadpool', '3', '$2.99', 'Marvel', '4,376']
['293', 'Bionic Man Annual', '1', '$4.99', 'Dynamic Forces', '4,313']
['294', 'All New X-Men', '4', '$3.99', 'Marvel', '4,269']
['295', 'Blackacre', '4', '$2.99', 'Image', '4,254']
['296', 'All Crime', '1', '$3.95', 'Art of Fiction', '4,204']
['297', 'High Ways', '3', '$3.99', 'IDW', '4,137']
['298', 'Emily & The Strangers', '2', '$3.99', 'Dark Horse', '4,102']
['299', 'Night of the Living Dead Aftermath', '5', '$3.99', 'Avatar', '4,083']
['300', 'Jim Butchers Dresden Files Ghoul Goblin', '3', '$3.99', 'Dynamic Forces', '4,077']
['308', 'Sixth Gun Sons of the Gun', '2', '$3.99', 'Oni', '3,942']
['310', 'Soulfire Vol. 4', '4', '$3.99', 'Aspen', '3,886']
['321', 'Executive Assistant Iris Vol. 3', '3', '$3.99', 'Aspen', '3,605']
['331', 'Executive Assistant Assassins', '9', '$3.99', 'Aspen', '3,487']
['335', 'Mylo Xyloto', '2', '$3.99', 'Bongo', '3,302']
['336', 'Fly Vol. II', '5', '$3.99', 'Zenescope', '3,282']
['345', 'Legend of Oz The Wicked West', '5', '$3.50', 'Big Dog', '3,140']
['355', 'Grimm Fairy Tales St Patricks Day Spec', '\n', '$5.99', 'Zenescope', '2,903']
['369', 'Life With Archie', '28', '$3.99', 'Archie', '2,393']
['371', 'Grimm Fairy Tales St Patricks Day', '\n', '$5.99', 'Zenescope', '2,326']
['376', 'Zombies Vs Cheerleaders Vol. 2', '1', '$3.99', '3 Finger', '2,186']
['384', 'Sixth Gun Sons of the Gun', '1', '$3.99', 'Oni', '2,053']
['389', 'Best of Zenescope Special Ed', '1', '$6.99', 'Zenescope', '1,987']
['395', 'Lookouts Riddle Vol. 1', '4', '$3.99', 'Cryptozoic', '1,844']
['397', 'Gold Digger', '148', '$3.99', 'Antarctic', '1,803']
['400', 'Cavewoman Oasis', '1', '$3.75', 'Basement', '1,683']
['406', 'Gearhearts Steampunk Glamor Revue', '6', '$3.99', 'Antarctic', '1,464']
['410', 'Betty & Veronica Double Digest', '211', '$3.99', 'Archie', '1,413']
['411', 'Finding Gossamyr', '4', '$3.99', 'Thirdworld', '1,364']
['413', 'Archie Double Digest', '238', '$5.99', 'Archie', '1,349']
['415', 'Knights of The Dinner Table', '196', '$5.99', 'Kenzer', '1,328']
['417', 'B & V Friends Double Digest', '232', '$3.99', 'Archie', '1,318']
['418', 'Archie & Friends Double Digest', '25', '$3.99', 'Archie', '1,306']
['429', 'World of Archie Double Digest', '27', '$3.99', 'Archie', '1,178']
['431', 'Critter', '9', '$3.50', 'Big Dog', '1,164']
['433', 'Last Zombie Before The After', '5', '$3.99', 'Antarctic', '1,161']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Batman HC Vol. 2 The City of Owls', '', '$24.99', 'DC', '9,054']
['2', 'Batman Vol. 1 The Court of Owls', '', '$16.99', 'DC', '7,222']
['3', 'Hawkeye Vol. 1 My Life As Weapon Now', '', '$16.99', 'Marvel', '6,988']
['4', 'Avatar Last Airbender Vol. 4 Search Part 1', '', '$10.99', 'Dark Horse', '6,145']
['5', 'Walking Dead Vol. 1 Days Gone Bye', '', '$14.99', 'Image', '6,059']
['6', 'Avengers Vs X-Men', '', '$34.99', 'Marvel', '5,130']
['7', 'Kick-Ass 2', '', '$19.99', 'Marvel', '5,102']
['8', 'Kick-Ass 2 Prelude Hit-Girl Prem HC', '', '$24.99', 'Marvel', '4,739']
['9', 'Saga Vol. 1', '', '$9.99', 'Image', '4,515']
['10', 'Earth 2 HC Vol. 1 The Gathering', '', '$22.99', 'DC', '3,514']
['11', 'Massive Vol. 1 Black Pacific', '', '$19.99', 'Dark Horse', '3,384']
['12', 'Unwritten Vol. 7 The Wound', '', '$14.99', 'DC', '3,356']
['13', 'All New X-Men Prem HC Vol. 1 Yesterdays X-Men\nNow', '', '$24.99', 'Marvel', '3,257']
['14', 'Walking Dead Vol. 2 Miles Behind Us', '', '$14.99', 'Image', '3,241']
['15', 'Batman Gotham By Gaslight New Ed', '', '$12.99', 'DC', '3,235']
['16', 'Iron Man Extremis HC', '', '$24.99', 'Marvel', '3,073']
['17', 'Star Wars Clone Wars Defenders Lost Temple', '', '$7.99', 'Dark Horse', '3,072']
['18', 'Spider-Man Dying Wish Prem HC', '', '$24.99', 'Marvel', '2,786']
['19', 'Carnage HC Family Feud', '', '$24.99', 'Marvel', '2,749']
['20', 'American Vampire HC Vol. 5', '', '$29.99', 'DC', '2,706']
['21', 'Red Lanterns Vol. 2 Death of Red Lanterns', '', '$16.99', 'DC', '2,627']
['22', 'Joe The Barbarian', '', '$19.99', 'DC', '2,593']
['23', 'Avengers Season One Prem HC', '', '$24.99', 'Marvel', '2,577']
['24', 'Daredevil By Mark Waid Vol. 3', '', '$16.99', 'Marvel', '2,561']
['25', 'Walking Dead Vol. 3 Safety Behind Bars', '', '$14.99', 'Image', '2,497']
['26', 'Walking Dead Vol. 17 Something To Fear', '', '$14.99', 'Image', '2,415']
['27', 'Superior', '', '$19.99', 'Marvel', '2,364']
['28', 'Secret Invasion HC', '', '$34.99', 'Marvel', '2,314']
['29', 'Deadpool Classic Vol. 8', '', '$24.99', 'Marvel', '2,222']
['30', 'X-Men Claremont And Lee Omnibus HC Vol.\xa01', '', '$125.00', 'Marvel', '2,215']
['31', 'Gambit Vol. 1 Once A Thief', '', '$18.99', 'Marvel', '2,167']
['32', 'X-Men Fall of Mutants HC', '', '$99.99', 'Marvel', '2,162']
['33', 'All Star Western Vol. 2 Lords & Owls', '', '$16.99', 'DC', '2,157']
['34', 'Walking Dead Vol. 4 Hearts Desire', '', '$14.99', 'Image', '2,084']
['35', 'Tower Chronicles Vol. 4 Geisthawk', '', '$7.99', 'Legendary', '2,044']
['36', 'Adventure Time Mathematical Ed HC Vol. 1', '', '$34.99', 'Boom', '2,015']
['37', 'Wolverine And X-Men By Jason Aaron Vol. 3 Avx', '', '$16.99', 'Marvel', '2,001']
['38', 'Severed', '', '$14.99', 'Image', '1,991']
['39', 'Shade', '', '$19.99', 'DC', '1,969']
['40', 'X-Statix Omnibus HC', '', '$125.00', 'Marvel', '1,947']
['41', 'Adventure Time Vol. 1', '', '$14.99', 'Boom', '1,918']
['42', 'X-Men X-Cutioners Song HC', '', '$49.99', 'Marvel', '1,862']
['43', 'Blade of The Immortal Vol. 26 Blizzard', '', '$19.99', 'Dark Horse', '1,861']
['44', 'Archer & Armstrong Vol. 1', '', '$9.99', 'Valiant', '1,852']
['45', 'Oz Marvelous Land of Oz HC', '', '$29.99', 'Marvel', '1,838']
['46', 'Doctor Who 3 Vol. 1 Hypothetical Gentleman', '', '$17.99', 'IDW', '1,824']
