['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Civil War', '2', '$2.99', 'Marvel', '253,868']
['2', 'DCU Brave New World', '1', '$1.00', 'DC', '140,851']
['3', 'New Avengers', '21', '$2.99', 'Marvel', '134,285']
['4', 'Wonder Woman', '1', '$2.99', 'DC', '132,586']
['5', 'New Avengers', '20', '$2.99', 'Marvel', '125,606']
['6', 'Civil War Front Line', '1', '$2.99', 'Marvel', '122,063']
['7', 'Flash Fastest Man Alive', '1', '$2.99', 'DC', '120,410']
['8', 'Astonishing X-Men', '15', '$2.99', 'Marvel', '119,997']
['9', 'Wolverine Origins', '3', '$2.99', 'Marvel', '116,063']
['10', 'Amazing Spider-Man', '533', '$2.99', 'Marvel', '112,987']
['11', '52', '5', '$2.50', 'DC', '111,900']
['12', 'All Star Superman', '4', '$2.99', 'DC', '111,426']
['13', '52', '7', '$2.50', 'DC', '110,193']
['14', 'Justice', '6', '$3.50', 'DC', '110,193']
['15', '52', '6', '$2.50', 'DC', '110,033']
['16', '52', '8', '$2.50', 'DC', '105,112']
['17', 'Eternals', '1', '$3.99', 'Marvel', '103,222']
['18', 'Civil War Front Line', '2', '$2.99', 'Marvel', '102,747']
['19', 'Wolverine', '43', '$2.99', 'Marvel', '97,811']
['20', 'Ultimates 2', '11', '$2.99', 'Marvel', '96,755']
['21', 'Superman Batman', '27 (Res)', '$2.99', 'DC', '95,722']
['22', 'Fantastic Four', '538', '$2.99', 'Marvel', '78,151']
['23', 'Uncanny X-Men', '474', '$2.99', 'Marvel', '78,143']
['24', 'X-Men', '187', '$2.99', 'Marvel', '77,921']
['25', 'Green Lantern Corps', '1', '$2.99', 'DC', '76,689']
['26', 'Batman', '654', '$2.99', 'DC', '76,529']
['27', 'Ultimate Spider-Man', '96', '$2.99', 'Marvel', '73,475']
['28', 'Ultimate X-Men', '71', '$2.99', 'Marvel', '71,317']
['29', 'Moon Knight', '3', '$2.99', 'Marvel', '69,450']
['30', 'Superman', '653', '$2.99', 'DC', '69,082']
['31', 'Uncanny X-Men Annual', '1', '$3.99', 'Marvel', '68,057']
['32', 'Detective Comics', '820', '$2.99', 'DC', '65,991']
['33', 'Action Comics', '840', '$2.99', 'DC', '61,789']
['34', 'X-Factor', '8', '$2.99', 'Marvel', '59,134']
['35', 'Young Avengers', '12', '$2.99', 'Marvel', '56,248']
['36', 'Ion', '3', '$2.99', 'DC', '51,741']
['37', 'Sensational Spider-Man', '27', '$2.99', 'Marvel', '50,723']
['38', 'JSA', '86', '$2.99', 'DC', '50,340']
['39', 'Friendly Neighborhood Spider-Man', '9', '$2.99', 'Marvel', '50,180']
['40', 'Daredevil', '86', '$2.99', 'Marvel', '48,282']
['41', 'Thunderbolts', '103', '$2.99', 'Marvel', '48,060']
['42', 'Squadron Supreme', '4', '$2.99', 'Marvel', '48,037']
['43', 'Captain America', '19', '$2.99', 'Marvel', '47,318']
['44', 'Nightwing', '121', '$2.99', 'DC', '44,976']
['45', 'Outsiders', '37', '$2.99', 'DC', '44,111']
['46', 'Supergirl & Legion of Super\nHeroes', '19', '$2.99', 'DC', '43,920']
['47', 'Crisis Aftermath Spectre', '2', '$2.99', 'DC', '43,438']
['48', 'X-Men End Men & X-Men', '6', '$2.99', 'Marvel', '42,688']
['49', 'Crisis Aftermath Battle For\nBludhaven', '5', '$2.99', 'DC', '42,221']
['50', 'Annihilation Silver Surfer', '3', '$2.99', 'Marvel', '41,639']
['51', 'Ms Marvel', '4', '$2.99', 'Marvel', '40,629']
['52', 'Shadowpact', '2', '$2.99', 'DC', '39,971']
['53', 'New X-Men', '27', '$2.99', 'Marvel', '39,787']
['54', 'Robin', '151', '$2.99', 'DC', '38,922']
['55', 'Blue Beetle', '4', '$2.99', 'DC', '38,624']
['56', 'Giant Size Hulk', '1', '$4.99', 'Marvel', '38,104']
['57', 'Green Arrow', '63', '$2.99', 'DC', '37,805']
['58', 'Iron Man', '9', '$2.99', 'Marvel', '37,652']
['59', 'Checkmate', '3', '$2.99', 'DC', '37,553']
['60', 'New Excalibur', '8', '$2.99', 'Marvel', '37,430']
['61', 'Annihilation Nova', '3', '$2.99', 'Marvel', '36,665']
['62', 'JSA Classified', '13', '$2.99', 'DC', '36,068']
['63', 'Annihilation Super Skrull', '3', '$2.99', 'Marvel', '35,578']
['64', 'Star Wars Legacy', '1', '$2.99', 'Dark Horse', '34,759']
['65', 'Punisher', '34', '$2.99', 'Marvel', '34,162']
['66', 'JLA Classified', '22', '$2.99', 'DC', '34,025']
['67', 'Birds of Prey', '95', '$2.99', 'DC', '33,956']
['68', 'JLA Classified', '23', '$2.99', 'DC', '33,565']
['69', 'Exiles', '82', '$2.99', 'Marvel', '33,343']
['70', 'Exiles', '83', '$2.99', 'Marvel', '33,145']
['71', 'Annihilation Ronan', '3', '$2.99', 'Marvel', '33,076']
['72', 'Superman Returns Krypton To Earth', '', '$3.99', 'DC', '32,938']
['73', 'Conan', '29', '$2.99', 'Dark Horse', '32,050']
['74', 'Red Sonja', '11', '$2.99', 'Dynamic', '31,178']
['75', 'Superman Returns Lex Luthor', '', '$3.99', 'DC', '30,910']
['76', 'Superman Returns Ma Kent', '', '$3.99', 'DC', '30,076']
['77', 'Catwoman', '56', '$2.99', 'DC', '28,943']
['78', 'Batman Secrets', '4', '$2.99', 'DC', '28,882']
['79', 'Black Panther', '17', '$2.99', 'Marvel', '27,994']
['80', 'Hawkgirl', '53', '$2.99', 'DC', '27,788']
['81', 'Superman Returns Lois Lane', '', '$3.99', 'DC', '26,494']
['82', 'Last Planet Standing', '3', '$2.99', 'Marvel', '26,448']
['83', 'Spawn', '157', '$2.95', 'Image', '26,326']
['84', 'Fables', '50', '$3.99', 'DC', '26,211']
['85', 'Y The Last Man', '46', '$2.99', 'DC', '25,882']
['86', 'Last Planet Standing', '4', '$2.99', 'Marvel', '25,530']
['87', 'Cable Deadpool', '29', '$2.99', 'Marvel', '25,369']
['88', 'Nextwave Agents of Hate', '6', '$2.99', 'Marvel', '24,627']
['89', 'Batman Legends of the Dark Knight', '207', '$2.99', 'DC', '24,459']
['90', 'Runaways', '17', '$2.99', 'Marvel', '23,655']
['91', 'Star Wars Knights of the Old\nRepublic', '6', '$2.99', 'Dark Horse', '23,425']
['92', 'Star Wars Rebellion', '3', '$2.99', 'Dark Horse', '23,257']
['93', 'Storm', '5', '$2.99', 'Marvel', '21,841']
['94', 'Firestorm The Nuclear Man', '26', '$2.99', 'DC', '21,834']
['95', 'Conan Book of Thoth', '4', '$4.99', 'Dark Horse', '21,076']
['96', 'Jonah Hex', '8', '$2.99', 'DC', '21,007']
['97', 'All New Off Handbook Marvel\nUniverse A To Z Z', '6', '$3.99', 'Marvel', '20,732']
['98', 'Ex Machina Special', '2', '$2.99', 'DC', '20,678']
['99', 'Four', '30', '$2.99', 'Marvel', '20,295']
['100', 'Captain Atom Armageddon', '9', '$2.99', 'DC', '20,280']
['101', 'Ex Machina', '21', '$2.99', 'DC', '20,196']
['102', 'Walking Dead', '28', '$2.99', 'Image', '20,119']
['103', 'Batman Journey Into Knight', '10', '$2.99', 'DC', '19,538']
['104', 'Red Sonja Claw Devils Hands', '4', '$2.99', 'DC', '19,446']
['105', 'Sgt Rock Prophecy', '6', '$2.99', 'DC', '19,178']
['106', 'X-Men Fairy Tales', '2', '$2.99', 'Marvel', '18,818']
['107', 'G. I. Joe Vs Transformers Vol. 3\nArt of War', '4', '$2.95', "Devil's Due", '18,772']
['108', 'Marvel Team-Up', '21', '$2.99', 'Marvel', '18,397']
['109', 'Man-Bat', '3', '$2.99', 'DC', '18,283']
