['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Secret Invasion', '3', '$3.99', 'Marvel', '175,670']
['2', 'Ultimate Origins', '1', '$2.99', 'Marvel', '136,367']
['3', 'Final Crisis', '2', '$3.99', 'DC', '126,034']
['4', 'New Avengers', '42', '$2.99', 'Marvel', '108,454']
['5', 'Wolverine', '66', '$2.99', 'Marvel', '97,989']
['6', 'Ultimates 3', '4', '$2.99', 'Marvel', '95,652']
['7', 'Mighty Avengers', '15', '$2.99', 'Marvel', '93,979']
['8', 'Hulk', '4', '$2.99', 'Marvel', '90,566']
['9', 'Justice League Of America', '22', '$2.99', 'DC', '84,981']
['10', 'Avengers Invaders', '2', '$2.99', 'Marvel', '82,981']
['11', 'Uncanny X-Men', '499', '$2.99', 'Marvel', '81,069']
['12', 'Buffy The Vampire Slayer', '15', '$2.99', 'Dark Horse', '80,434']
['13', 'Captain America', '39', '$2.99', 'Marvel', '79,358']
['14', 'Dark Tower Long Road Home', '4', '$3.99', 'Marvel', '79,240']
['15', 'Justice Society Of America', '16', '$2.99', 'DC', '77,299']
['16', 'Skaar Son Of Hulk', '1', '$2.99', 'Marvel', '73,670']
['17', 'Amazing Spider-Man', '561', '$2.99', 'Marvel', '72,345']
['18', 'X-Men Legacy', '213', '$2.99', 'Marvel', '71,866']
['19', 'Amazing Spider-Man', '562', '$2.99', 'Marvel', '71,382']
['20', 'Amazing Spider-Man', '563', '$2.99', 'Marvel', '70,766']
['21', 'Trinity', '1', '$2.99', 'DC', '70,409']
['22', 'Invincible Iron Man', '2', '$2.99', 'Marvel', '68,995']
['23', 'Green Lantern', '32', '$2.99', 'DC', '64,814']
['24', 'Trinity', '2', '$2.99', 'DC', '63,572']
['25', 'Avengers Initiative', '14', '$2.99', 'Marvel', '62,213']
['26', 'Fantastic Four', '558', '$2.99', 'Marvel', '60,980']
['27', 'Secret Invasion Who Do You Trust', '', '$3.99', 'Marvel', '60,976']
['28', 'Trinity', '3', '$2.99', 'DC', '60,956']
['29', 'Trinity', '4', '$2.99', 'DC', '58,736']
['30', 'Ultimate Spider-Man', '123', '$2.99', 'Marvel', '57,166']
['31', 'Superman', '677', '$2.99', 'DC', '54,613']
['32', 'Titans', '3', '$2.99', 'DC', '54,491']
['33', 'Incredible Hercules', '118', '$2.99', 'Marvel', '52,956']
['34', 'Superman Batman', '49', '$2.99', 'DC', '52,560']
['35', 'Secret Invasion Fantastic Four', '2', '$2.99', 'Marvel', '51,415']
['36', 'Kick Ass', '3', '$2.99', 'Marvel', '50,877']
['37', 'Action Comics', '866', '$2.99', 'DC', '50,139']
['38', 'Secret Invasion Runaways Young\nAvengers', '1', '$2.99', 'Marvel', '50,105']
['39', 'Cable', '4', '$2.99', 'Marvel', '49,978']
['40', 'Detective Comics', '845', '$2.99', 'DC', '48,902']
['41', 'Ultimate X-Men', '95', '$2.99', 'Marvel', '48,119']
['42', 'Wolverine Origins', '26', '$2.99', 'Marvel', '48,041']
['43', 'Angel After The Fall', '8', '$3.99', 'IDW', '47,870']
['44', 'Green Lantern Corps', '25', '$2.99', 'DC', '47,381']
['45', 'Angel After The Fall', '9', '$3.99', 'IDW', '47,063']
['46', 'Thor Ages of Thunder Reign Of Blood', '', '$3.99', 'Marvel', '46,559']
['47', 'Young X-Men', '3', '$2.99', 'Marvel', '45,210']
['48', 'X-Factor', '32', '$2.99', 'Marvel', '45,087']
['49', 'Teen Titans', '60', '$2.99', 'DC', '45,019']
['50', "X-Force Ain't No Dog", '', '$3.99', 'Marvel', '44,970']
['51', 'Ms Marvel', '28', '$2.99', 'Marvel', '42,178']
['52', 'Eternals', '1', '$2.99', 'Marvel', '41,664']
['53', 'Marvel 1985', '2', '$3.99', 'Marvel', '40,119']
['54', 'Daredevil', '108', '$2.99', 'Marvel', '39,542']
['55', 'Captain Britain & Mi 13', '2', '$2.99', 'Marvel', '37,972']
['56', 'Thunderbolts', '121', '$2.99', 'Marvel', '37,679']
['57', 'Wonder Woman', '21', '$2.99', 'DC', '37,072']
['58', 'Ultimate Fantastic Four', '55', '$2.99', 'Marvel', '35,718']
['59', 'Iron Man Director Of Shield', '30', '$2.99', 'Marvel', '35,371']
['60', 'Batman & The Outsiders', '8', '$2.99', 'DC', '34,627']
['61', 'Booster Gold', '10', '$2.99', 'DC', '34,422']
['62', 'Brave & The Bold', '14', '$2.99', 'DC', '34,349']
['63', 'Project Superpowers', '4', '$2.99', 'Dynamic', '33,111']
['64', 'Guardians Of Galaxy', '2', '$2.99', 'Marvel', '32,955']
['65', 'Wolverine Dangerous Game', '', '$3.99', 'Marvel', '31,928']
['66', 'Runaways', '30', '$2.99', 'Marvel', '31,341']
['67', 'Flash', '241', '$2.99', 'DC', '30,798']
['68', 'Green Arrow Black Canary', '9', '$2.99', 'DC', '30,319']
['69', 'Immortal Iron Fist', '16', '$2.99', 'Marvel', '29,810']
['70', 'Punisher', '58', '$2.99', 'Marvel', '29,791']
['71', 'Supergirl', '30', '$2.99', 'DC', '29,542']
['72', 'Star Wars Legacy', '25', '$2.99', 'Dark Horse', '29,537']
['73', 'Nightwing', '145', '$2.99', 'DC', '29,424']
['74', 'Twelve', '6', '$2.99', 'Marvel', '29,292']
['75', 'Teen Titans Year One', '5', '$2.99', 'DC', '29,062']
['76', 'Nova', '14', '$2.99', 'Marvel', '28,881']
['77', 'Young Avengers Presents', '6', '$2.99', 'Marvel', '28,466']
['78', 'Salvation Run', '7', '$3.50', 'DC', '28,197']
['79', 'Boys', '19', '$2.99', 'Dynamic', '27,566']
['80', 'Punisher War Journal', '20', '$2.99', 'Marvel', '27,277']
['81', 'Hulk Raging Thunder', '', '$3.99', 'Marvel', '26,984']
['82', 'Rann Thanagar Holy War', '2', '$3.50', 'DC', '26,436']
['83', 'Moon Knight', '19', '$2.99', 'Marvel', '25,810']
['84', 'New Exiles', '7', '$2.99', 'Marvel', '25,732']
['85', 'Genext', '2', '$3.99', 'Marvel', '25,336']
['86', 'Batman Confidential', '18', '$2.99', 'DC', '24,871']
['87', 'Robin Spoiler Special', '1', '$3.99', 'DC', '24,764']
['88', 'Ghost Rider', '24', '$2.99', 'Marvel', '24,485']
['89', 'Batman Gotham After Midnite', '2', '$2.99', 'DC', '24,250']
['90', 'Newuniversal Shockfront', '2', '$2.99', 'Marvel', '23,932']
['91', 'Star Wars Dark Times', '12', '$2.99', 'Dark Horse', '23,879']
['92', 'DC Wildstorm Dreamwar', '3', '$2.99', 'DC', '23,546']
['93', 'Astonishing X-Men Sketchbook', '', '$2.99', 'Marvel', '23,385']
['94', 'World Of Warcraft', '8', '$2.99', 'DC', '23,302']
['95', 'Punisher Max Little Black Book', '', '$3.99', 'Marvel', '22,818']
['96', 'Gotham Underground', '9', '$2.99', 'DC', '22,764']
['97', 'Iron Man Legacy Of Doom', '3', '$2.99', 'Marvel', '22,108']
['98', 'Madame Xanadu', '1', '$2.99', 'DC', '22,064']
['99', 'Star Wars Knights of the Old\nRepublic', '30', '$2.99', 'Dark Horse', '21,908']
['100', 'Tangent Supermans Reign', '4', '$2.99', 'DC', '21,693']
['101', 'Birds Of Prey', '119', '$2.99', 'DC', '21,585']
['102', 'Last Defenders', '4', '$2.99', 'Marvel', '21,536']
['103', 'She-Hulk 2', '30', '$2.99', 'Marvel', '21,008']
['104', 'New Warriors', '13', '$2.99', 'Marvel', '20,984']
['105', 'Wolverine First Class', '4', '$2.99', 'Marvel', '20,192']
['106', 'Black Panther', '37', '$2.99', 'Marvel', '19,981']
['107', 'Anita Blake Vampire Hunter Guilty\nPleasures', '12', '$2.99', 'Marvel', '19,859']
['108', 'Spawn', '179', '$2.95', 'Image', '19,751']
['109', 'House Of Mystery', '2', '$2.99', 'DC', '19,478']
['110', 'Mythos Captain America', '', '$3.99', 'Marvel', '19,277']
['111', 'Star Wars Rebellion', '14', '$2.99', 'Dark Horse', '18,568']
['112', 'Spider-Man With Great Power', '4', '$3.99', 'Marvel', '18,441']
['113', 'Catwoman', '80', '$2.99', 'DC', '17,790']
['114', 'Magdalena Daredevil', '', '$3.99', 'Image', '17,174']
['115', 'BPRD War On Frogs', '1', '$2.99', 'Dark Horse', '16,793']
['116', 'Invincible', '50', '$4.99', 'Image', '16,724']
['117', 'Huntress Year One', '3', '$2.99', 'DC', '16,583']
['118', 'Jack Of Fables', '23', '$2.99', 'DC', '16,138']
['119', 'BPRD Ectoplasmic Man One Shot', '', '$2.99', 'Dark Horse', '16,059']
['120', 'Criminal 2', '3', '$3.50', 'Marvel', '15,834']
['121', 'Huntress Year One', '4', '$2.99', 'DC', '15,810']
['122', 'Manhunter', '31', '$2.99', 'DC', '15,688']
['123', 'Amazing Spider-Girl', '21', '$2.99', 'Marvel', '15,653']
['124', 'What If\nFantastic Four Tribute To Mike Wieringo', '$4.99', 'Hero Initiative', '15,531']
['125', 'Angel Revelations', '2', '$3.99', 'Marvel', '15,345']
['126', 'Red Sonja', '34', '$2.99', 'Dynamic', '15,301']
['127', 'No Hero', '0', '$1.00', 'Avatar', '15,213']
['128', 'Batman Death Mask', '3', '$2.99', 'DC', '15,096']
['129', 'JSA Classified', '39', '$2.99', 'DC', '14,988']
['130', 'DC Special Cyborg', '2', '$2.99', 'DC', '14,954']
['131', 'Ex Machina', '37', '$2.99', 'DC', '14,915']
['132', 'Abe Sapien The Drowning', '5', '$2.99', 'Dark Horse', '14,866']
['133', 'Invincible Iron Man', '1', '$2.99', 'Marvel', '14,788']
['134', 'Witchblade', '118', '$2.99', 'Image', '14,768']
['135', 'Checkmate', '27', '$2.99', 'DC', '14,636']
['136', 'Darkness', '4', '$2.99', 'Image', '14,338']
['137', 'Transformers Movie Sequel Reign Of\nStarscream', '2', '$3.99', 'IDW', '14,323']
['138', 'Marvel Spotlight Secret Invasion', '', '$2.99', 'Marvel', '14,201']
['139', 'X-Men First Class Vol. 2', '13', '$2.99', 'Marvel', '14,152']
['140', 'Kick Ass', "1 Dir's Cut", '$3.99', 'Marvel', '14,089']
['141', 'Rasl', '2', '$3.50', 'Cartoon', '14,049']
