['\n', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['40', 'New Mutants', '23', '$2.99', 'Marvel', '37,659']
['41', 'Ultimate Comics X', '4', '$3.99', 'Marvel', '37,631']
['42', 'Walking Dead', '83', '$2.99', 'Image', '33,686']
['43', 'Age of X Universe', '1', '$3.99', 'Marvel', '33,437']
['44', 'Green Arrow', '10', '$2.99', 'DC', '33,085']
['45', 'Wonder Woman', '608', '$2.99', 'DC', '32,540']
['46', 'Hulk', '30.1', '$2.99', 'Marvel', '32,163']
['47', 'Incredible Hulks', '624', '$2.99', 'Marvel', '32,066']
['48', 'Action Comics', '899', '$2.99', 'DC', '31,808']
['49', 'Wonder Woman', '609', '$2.99', 'DC', '31,421']
['50', 'Hulk', '31', '$3.99', 'Marvel', '31,368']
['51', 'Walking Dead', '82', '$2.99', 'Image', '31,174']
['52', 'Birds of Prey', '10', '$2.99', 'DC', '30,777']
['53', 'Justice League Generation Lost', '21', '$2.99', 'DC', '30,323']
['54', 'Deadpool', '34', '$2.99', 'Marvel', '30,299']
['55', 'Justice League Generation Lost', '22', '$2.99', 'DC', '30,270']
['56', 'Incredible Hulks', '625', '$2.99', 'Marvel', '29,792']
['57', 'Red Robin', '21', '$2.99', 'DC', '29,652']
['58', 'Deadpool', '33.1', '$2.99', 'Marvel', '28,979']
['59', 'Superman Batman', '82', '$2.99', 'DC', '28,913']
['60', 'Justice Society of America', '49', '$2.99', 'DC', '28,634']
['61', 'Ruse', '1', '$2.99', 'Marvel', '28,520']
['62', 'Sigil', '1', '$2.99', 'Marvel', '28,496']
['63', 'Batman Beyond', '3', '$2.99', 'DC', '28,295']
['64', 'X-23', '8', '$2.99', 'Marvel', '27,745']
['65', 'Avengers Childrens Crusade Young\nAvengers', '1', '$3.99', 'Marvel', '27,738']
['66', 'X-23', '7', '$2.99', 'Marvel', '27,510']
['67', 'Daken Dark Wolverine', '6', '$2.99', 'Marvel', '27,486']
['68', 'Daredevil Reborn', '3', '$3.99', 'Marvel', '27,231']
['69', 'Ultimate Comics Captain America', '3', '$3.99', 'Marvel', '27,226']
['70', 'Daken Dark Wolverine', '7', '$2.99', 'Marvel', '27,224']
['71', 'Superboy', '5', '$2.99', 'DC', '27,215']
['72', 'Thunderbolts', '155', '$2.99', 'Marvel', '26,710']
['73', 'Annihilators', '1', '$4.99', 'Marvel', '26,543']
['74', 'Thunderbolts', '154', '$2.99', 'Marvel', '25,455']
['75', 'X-Factor', '216', '$2.99', 'Marvel', '25,256']
['76', 'Wolverine Best There Is', '4', '$3.99', 'Marvel', '25,226']
['77', 'X-Factor', '217', '$2.99', 'Marvel', '25,125']
['78', 'Teen Titans', '93', '$2.99', 'DC', '24,957']
['79', 'DC Universe Online Legends', '3', '$2.99', 'DC', '24,824']
['80', 'Batgirl', '19', '$2.99', 'DC', '24,821']
['81', 'Iron Man 2.0', '2', '$2.99', 'Marvel', '24,600']
['82', 'Astonishing Spider-Man Wolverine', '5', '$3.99', 'Marvel', '24,036']
['83', 'Black Panther Man Without Fear', '516', '$2.99', 'Marvel', '23,987']
['84', 'Avengers Academy', '10', '$2.99', 'Marvel', '23,708']
['85', 'Legion of Super Heroes', '11', '$2.99', 'DC', '23,667']
['86', 'Avengers Academy', '11', '$2.99', 'Marvel', '23,636']
['87', 'Silver Surfer', '2', '$2.99', 'Marvel', '23,484']
['88', 'DC Universe Online Legends', '4', '$2.99', 'DC', '23,001']
['89', 'Adventure Comics', '524', '$2.99', 'DC', '22,836']
['90', 'Secret Warriors', '25', '$3.99', 'Marvel', '22,691']
['91', 'Heroes For Hire', '4', '$2.99', 'Marvel', '21,827']
['92', 'Supergirl', '62', '$2.99', 'DC', '21,786']
['93', 'Batman Streets of Gotham', '20', '$2.99', 'DC', '21,434']
['94', 'Batman Streets of Gotham', '21', '$2.99', 'DC', '21,342']
['95', 'Generation Hope', '5', '$2.99', 'Marvel', '21,290']
['96', 'Legion of Super Villains', '1', '$4.99', 'DC', '21,097']
['97', 'DC Universe Legacies', '10', '$3.99', 'DC', '21,065']
['98', 'Marvel Zombies Supreme', '1', '$3.99', 'Marvel', '20,995']
['99', 'Gotham City Sirens', '21', '$2.99', 'DC', '20,807']
['100', 'Ultimate Comics Doom', '4', '$3.99', 'Marvel', '20,768']
['101', 'Titans', '33', '$2.99', 'DC', '20,723']
['102', '5 Ronin', '1', '$2.99', 'Marvel', '20,655']
['103', 'Scarlet', '5', '$3.95', 'Marvel', '20,473']
['104', 'Outsiders', '37', '$2.99', 'DC', '20,074']
['105', 'Dollhouse Epitaphs One Shot', '\n', '$3.50', 'Dark Horse', '19,836']
['106', 'Secret Six', '31', '$2.99', 'DC', '19,822']
['107', 'Punishermax', '11', '$3.99', 'Marvel', '19,243']
['108', 'Boys', '52', '$3.99', 'Dynamic Forces', '18,955']
['109', 'Fables', '103', '$2.99', 'DC', '18,910']
['110', '5 Ronin', '2', '$2.99', 'Marvel', '18,730']
['111', 'Zatanna', '10', '$2.99', 'DC', '18,645']
['112', 'Warlord of Mars Dejah Thoris', '1', '$3.99', 'Dynamic Forces', '18,432']
['113', 'Zatanna', '11', '$2.99', 'DC', '18,431']
['114', 'Star Wars Darth Vader &\nLost Command', '3', '$3.50', 'Dark Horse', '18,368']
['115', 'Marvel Zombies Supreme', '2', '$3.99', 'Marvel', '18,287']
['116', '5 Ronin', '3', '$2.99', 'Marvel', '18,186']
['117', 'Onslaught Unleashed', '2', '$3.99', 'Marvel', '18,098']
['118', 'Star Wars Legacy War', '4', '$3.50', 'Dark Horse', '18,058']
['119', 'Wolverine & Jubilee', '3', '$2.99', 'Marvel', '17,734']
['120', '5 Ronin', '4', '$2.99', 'Marvel', '17,713']
['121', 'Astonishing Thor', '3', '$3.99', 'Marvel', '17,698']
['122', 'Deadpoolmax', '6', '$3.99', 'Marvel', '17,528']
['123', 'Dark Tower Gunslinger Little\nSisters Eluria', '4', '$3.99', 'Marvel', '17,490']
['124', '5 Ronin', '5', '$2.99', 'Marvel', '17,441']
['125', 'Deadpool Corps', '12', '$2.99', 'Marvel', '17,277']
['126', 'American Vampire', '13', '$2.99', 'DC', '17,269']
['127', 'Power Girl', '22', '$2.99', 'DC', '17,232']
['128', 'Deadpool Team-Up', '883', '$2.99', 'Marvel', '17,172']
['129', 'JSA All Stars', '16', '$2.99', 'DC', '16,987']
['130', 'First Wave', '6', '$3.99', 'DC', '16,895']
['131', 'True Blood Tainted Love', '2', '$3.99', 'IDW', '16,639']
['132', 'Booster Gold', '42', '$2.99', 'DC', '16,093']
['133', 'Invincible', '78', '$2.99', 'Image', '15,808']
['134', 'Vampirella', '4', '$3.99', 'Dynamic Forces', '15,765']
['135', 'Incognito Bad Influences', '4', '$3.50', 'Marvel', '15,607']
['136', 'Spawn', '204', '$2.99', 'Image', '15,591']
['137', 'Stand No Mans Land', '2', '$3.99', 'Marvel', '15,332']
['138', 'Spawn', '205', '$2.99', 'Image', '15,320']
['139', 'Captain America And Falcon', '1', '$3.99', 'Marvel', '15,010']
['140', 'Incognito Bad Influences', '5', '$3.50', 'Marvel', '14,889']
['141', 'Stand No Mans Land', '3', '$3.99', 'Marvel', '14,768']
['142', 'Haunt', '14', '$2.99', 'Image', '14,700']
['143', 'Powers', '7', '$3.95', 'Marvel', '14,631']
['144', 'Osborn', '4', '$3.99', 'Marvel', '14,475']
['145', 'Punisher In Blood', '5', '$3.99', 'Marvel', '14,468']
['146', 'Wolverine Hercules Myths Monsters\nAnd Mutants', '1', '$2.99', 'Marvel', '14,351']
['147', 'Garth Ennis Jennifer Blood', '2', '$3.99', 'Dynamic Forces', '14,180']
['148', 'Warlord of Mars', '5', '$3.99', 'Dynamic Forces', '14,110']
['149', 'Cinderella Fables Are Forever', '2', '$2.99', 'DC', '14,029']
['150', 'Hellraiser', '1', '$3.99', 'Boom', '13,850']
['151', 'Cyclops', '1', '$2.99', 'Marvel', '13,770']
['152', 'Spider-Girl', '5', '$2.99', 'Marvel', '13,757']
['153', 'Captain America And Secret Avengers', '1', '$3.99', 'Marvel', '13,722']
['154', 'G.I. Joe Infestation', '1', '$3.99', 'IDW', '13,438']
['155', 'Namor First Mutant', '8', '$2.99', 'Marvel', '13,385']
['156', 'Joe The Barbarian', '8', '$3.99', 'DC', '13,300']
['157', 'Conan Road of Kings', '3', '$3.50', 'Dark Horse', '13,193']
['158', 'Angel', '43', '$3.99', 'IDW', '13,032']
['159', 'Captain America And First Thirteen', '1', '$3.99', 'Marvel', '12,857']
['160', 'Captain America And Crossbones', '1', '$3.99', 'Marvel', '12,836']
['161', 'Iceman And Angel', '1', '$2.99', 'Marvel', '12,749']
['162', 'Captain America And Batroc', '1', '$3.99', 'Marvel', '12,640']
['163', 'Batman Confidential', '54', '$2.99', 'DC', '12,578']
['164', 'King Conan Scarlet Citadel', '2', '$3.50', 'Dark Horse', '12,472']
['165', 'Hawkeye: Blind Spot', '2', '$2.99', 'Marvel', '12,467']
['166', 'G.I. Joe Infestation', '2', '$3.99', 'IDW', '12,427']
['167', 'Jimmy Olsen', '1', '$5.99', 'DC', '12,313']
['168', 'Giant Size Atom', '1', '$4.99', 'DC', '12,200']
['169', 'Chew', '17', '$2.99', 'Image', '12,165']
['170', 'Loki', '4', '$3.99', 'Marvel', '12,055']
['171', 'Xombi', '1', '$2.99', 'DC', '12,035']
['172', 'Ghostbusters Infestation', '1', '$3.99', 'IDW', '11,616']
['173', 'B.P.R.D. Hell On Earth Gods', '3', '$3.50', 'Dark Horse', '11,565']
['174', 'Green Hornet', '14', '$3.99', 'Dynamic Forces', '11,485']
['175', 'Captain America Man Out of Time', '5', '$3.99', 'Marvel', '11,355']
['176', 'Unwritten', '23', '$2.99', 'DC', '11,319']
['177', 'Alan Moore Neonomicon', '4', '$3.99', 'Avatar', '11,179']
['178', 'Artifacts', '6', '$3.99', 'Image', '10,910']
['179', 'Izombie', '11', '$2.99', 'DC', '10,874']
['180', 'Morning Glories', '8', '$2.99', 'Image', '10,809']
['181', 'Lady Death', '3', '$3.99', 'Avatar', '10,801']
['182', 'Captain America Comics', '1 70th Anniv Ed', '$4.99', 'Marvel', '10,530']
['183', 'Weird Worlds', '3', '$3.99', 'DC', '10,470']
['184', 'Ghostbusters Infestation', '2', '$3.99', 'IDW', '10,445']
['185', 'G.I. Joe A Real American Hero', '164', '$3.99', 'IDW', '10,386']
['186', 'Captain America Hail Hydra', '3', '$2.99', 'Marvel', '10,375']
['187', 'Jonah Hex', '65', '$2.99', 'DC', '10,353']
['188', 'Rebels', '26', '$2.99', 'DC', '10,257']
['189', 'Power Man And Iron Fist', '3', '$2.99', 'Marvel', '10,226']
['190', 'Jack of Fables', '50', '$4.99', 'DC', '10,217']
['191', 'Transformers Ongoing', '17', '$3.99', 'IDW', '10,094']
['192', 'JLA The 99', '6', '$2.99', 'DC', '10,005']
['193', 'Irredeemable', '23', '$3.99', 'Boom', '9,983']
['194', 'Thunder Agents', '5', '$2.99', 'DC', '9,934']
['195', 'Guild Tink One Shot', '\n', '$3.50', 'Dark Horse', '9,904']
['196', 'Knight & Squire', '6', '$2.99', 'DC', '9,832']
['197', 'Thunderstrike', '4', '$3.99', 'Marvel', '9,818']
['198', 'Witchfinder Lost & Gone\nForever', '2', '$2.99', 'Dark Horse', '9,701']
['199', 'Young Justice', '2', '$2.99', 'DC', '9,612']
['200', 'Hellblazer', '277', '$2.99', 'DC', '9,525']
['201', 'Witchblade', '143', '$2.99', 'Image', '9,394']
['202', 'Doom Patrol', '20', '$2.99', 'DC', '9,386']
['203', 'Fear Itself\nSketchbook (Bundle of 25) (Net)', '$10.00', 'Marvel', '9,331']
['204', 'Death of Zorro', '1', '$3.99', 'Dynamic Forces', '9,220']
['205', 'Guarding The Globe', '4', '$3.50', 'Image', '9,102']
['206', 'Axe Cop Bad Guy Earth', '1', '$3.50', 'Dark Horse', '8,897']
['207', 'Freedom Fighters', '7', '$2.99', 'DC', '8,886']
['208', 'Captain Swing', '3', '$3.99', 'Avatar', '8,849']
['209', 'Spider-Man Youre Hired', '\n', '$3.99', 'Marvel', '8,731']
['210', 'Red Sonja', '55', '$3.99', 'Dynamic Forces', '8,729']
['211', 'Grimm Fairy Tales', '56 A Cvr Qualano', '$2.99', 'Zenescope', '8,701']
['212', 'Sweet Tooth', '19', '$2.99', 'DC', '8,532']
['213', 'Hack Slash Ongoing', '2 Seeley Cvr', '$3.50', 'Image', '8,483']
['214', 'John Byrne Next Men', '4', '$3.99', 'IDW', '8,395']
['215', 'Transformers Heart of Darkness', '1', '$3.99', 'IDW', '8,309']
['216', 'Uncanny X-Force Apocalypse Solution', '1', '$4.99', 'Marvel', '8,173']
['217', 'Incorruptible', '16', '$3.99', 'Boom', '8,108']
['218', 'GFT Myths & Legends', '2 A Cvr Medina', '$2.99', 'Zenescope', '8,018']
['219', 'Terry Moores Echo', '29', '$3.50', 'Abstract', '8,016']
['220', 'Carbon Grey', '1', '$2.99', 'Image', '7,973']
['221', 'GFT Myths & Legends', '3 A Cvr Medina', '$2.99', 'Zenescope', '7,858']
['222', 'Sonic The Hedgehog', '222', '$2.99', 'Archie', '7,781']
['223', 'Spike', '6', '$3.99', 'IDW', '7,750']
['224', 'Doc Savage', '12', '$2.99', 'DC', '7,747']
['225', 'Sonic The Hedgehog', '223', '$2.99', 'Archie', '7,719']
['226', 'Mass Effect Evolution', '3 Massimo Carnevale Cvr', '$3.50', 'Dark Horse', '7,675']
['227', 'Last Phantom', '5', '$3.99', 'Dynamic Forces', '7,643']
['228', 'Butcher Baker Righteous Maker', '1', '$2.99', 'Image', '7,637']
['229', 'Green Hornet Year One', '9', '$3.99', 'Dynamic Forces', '7,620']
['230', 'Azrael', '18', '$2.99', 'DC', '7,617']
['231', 'Queen Sonja', '15', '$3.99', 'Dynamic Forces', '7,539']
['232', 'Doctor Who Ongoing Vol. 2', '3', '$3.99', 'IDW', '7,523']
['233', 'Tarot Witch of the Black Rose', '67', '$2.95', 'Broadsword', '7,467']
['234', 'Doctor Who Ongoing Vol. 2', '2', '$3.99', 'IDW', '7,461']
['235', 'Tiny Titans', '38', '$2.99', 'DC', '7,372']
['236', 'Spirit', '12', '$2.99', 'DC', '7,342']
['237', 'World of Warcraft Curse of The\nWorgen', '4', '$2.99', 'DC', '7,231']
['238', 'Red Sonja Revenge of the Gods', '1', '$3.99', 'Dynamic Forces', '7,215']
['239', 'House of Mystery', '35', '$2.99', 'DC', '7,170']
['240', 'Grimm Fairy Tales', '57', '$2.99', 'Zenescope', '7,096']
['241', 'Northlanders', '38', '$2.99', 'DC', '7,020']
['242', 'Angel Illyria', '4', '$3.99', 'IDW', '7,013']
['243', 'World of Warcraft Curse of The\nWorgen', '5', '$2.99', 'DC', '6,888']
['244', 'Locke & Key Keys To The\nKingdom', '5', '$3.99', 'IDW', '6,879']
['245', 'Bomb Queen Vs Hack Slash Spec\nOne-Shot', '\n', '$3.50', 'Image', '6,874']
['246', 'Simpsons Comics', '176', '$2.99', 'Bongo', '6,874']
['247', 'Ultimate Spider-Man MGC', '1', '$1.00', 'Marvel', '6,812']
['248', 'Caligula', '1', '$3.99', 'Avatar', '6,712']
['249', 'Astonishing X-Men MGC', '1', '$1.00', 'Marvel', '6,665']
['250', 'Creepy Comics', '5', '$4.99', 'Dark Horse', '6,579']
['251', 'Sonic Universe', '26', '$2.99', 'Archie', '6,571']
['252', 'Captain America Korvac Saga', '4', '$2.99', 'Marvel', '6,537']
['253', 'Darkness', '90', '$2.99', 'Image', '6,482']
['254', 'All New Batman The Brave And The\nBold', '5', '$2.99', 'DC', '6,463']
['255', 'Red Sonja Deluge One-Shot', '\n', '$4.99', 'Dynamic Forces', '6,274']
['256', 'Futurama Comics', '54', '$2.99', 'Bongo', '6,228']
['257', 'Scalped', '47', '$2.99', 'DC', '6,222']
['258', 'Soulfire Vol. 3', '0', '$1.99', 'Aspen', '6,213']
['259', 'Transformers Rising Storm', '2', '$3.99', 'IDW', '6,184']
['260', 'Dungeons & Dragons Dark Sun', '3', '$3.99', 'IDW', '6,172']
['261', 'Charmed', '7', '$3.50', 'Zenescope', '6,160']
['262', 'Casanova Gula', '3', '$3.99', 'Marvel', '6,152']
['263', 'Stan Lee Soldier Zero', '6', '$3.99', 'Boom', '6,076']
['264', 'Ultimates MGC', '1', '$1.00', 'Marvel', '6,073']
['265', 'Charmed', '8', '$3.50', 'Zenescope', '6,046']
['266', 'New York Five', '3', '$2.99', 'DC', '6,038']
['267', 'Oz Primer', '\n', '$3.99', 'Marvel', '6,009']
['268', 'Transformers 3 Movie Prequel\nFoundation', '2', '$3.99', 'IDW', '5,972']
['269', 'DMZ', '63', '$2.99', 'DC', '5,877']
['270', 'Darkwing Duck', '10', '$3.99', 'Boom', '5,822']
['271', 'Night of the Living Dead Death\nValley', '1', '$3.99', 'Avatar', '5,800']
['272', 'Stan Lee Traveler', '5', '$3.99', 'Boom', '5,783']
['273', 'Walking Dead Weekly', '9', '$2.99', 'Image', '5,773']
['274', 'Walking Dead Weekly', '10', '$2.99', 'Image', '5,614']
['275', 'Sherlock Holmes Year One', '2', '$3.99', 'Dynamic Forces', '5,561']
['276', 'Stan Lee Starborn', '4', '$3.99', 'Boom', '5,527']
['277', 'Darkwing Duck Annual', '1', '$4.99', 'Boom', '5,444']
['278', 'Walking Dead Weekly', '12', '$2.99', 'Image', '5,359']
['279', 'X-23 MGC', '1', '$1.00', 'Marvel', '5,343']
['280', 'Fantastic Four', '587 2nd Ptg Quesada Var', '$3.99', 'Marvel', '5,327']
['281', 'Walking Dead Weekly', '11', '$2.99', 'Image', '5,325']
['282', 'Kato Origins Way of the Ninja', '7', '$3.99', 'Dynamic Forces', '5,304']
['283', 'Walking Dead Weekly', '13', '$2.99', 'Image', '5,261']
['284', 'G.I. Joe A Real American Hero', '1 100 Penny Press Ed', '$1.00', 'IDW', '5,082']
['285', 'Wulf', '1', '$2.99', 'Ardden', '5,007']
['286', 'Spider-Man', '12', '$2.99', 'Marvel', '4,965']
['287', 'Formic Wars Burning Earth', '2', '$3.99', 'Marvel', '4,935']
['288', 'Deadpool Max History of Violence', '1', '$4.99', 'Marvel', '4,933']
['289', 'Sherlock Holmes Year One', '3', '$3.99', 'Dynamic Forces', '4,873']
['290', 'Halcyon', '4', '$2.99', 'Image', '4,872']
['291', 'Savage Dragon', '170', '$3.50', 'Image', '4,853']
['292', 'Victorian Undead II Holmes Vs\nDracula', '5', '$2.99', 'DC', '4,784']
['293', 'Lenore Volume II', '2', '$3.99', 'Titan', '4,760']
['294', 'Gears of War', '16', '$2.99', 'DC', '4,719']
['295', 'Usagi Yojimbo', '135', '$3.50', 'Dark Horse', '4,683']
['296', 'Captain America Reborn MGC', '1', '$1.00', 'Marvel', '4,639']
['297', 'Infamous', '1', '$2.99', 'DC', '4,608']
['298', 'Dark Tower Gunslinger Born MGC', '1', '$1.00', 'Marvel', '4,547']
['299', 'Scooby Doo Where Are You', '7', '$2.99', 'DC', '4,522']
['300', 'Grim Ghost', '1', '$2.99', 'Ardden', '4,499']
['302', 'Do Androids Dream of Electric Sheep', '20', '$3.99', 'Boom', '4,423']
['305', 'Do Androids Dream of Electric Sheep', '21', '$3.99', 'Boom', '4,325']
['312', 'Farscape', '17', '$3.99', 'Boom', '3,952']
['315', 'Shonen Jump April 2011', '\n', '$4.99', 'Viz', '3,924']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Top-selling trade paperbacks', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Unwritten Vol. 3 Dead Mans Knock', '', '$14.99', 'DC', '4,347']
['2', 'Batman And Robin Batman Reborn', '', '$14.99', 'DC', '4,115']
['3', 'Takio HC', '', '$9.95', 'Marvel', '3,788']
['4', 'Batman Time And The Batman HC', '', '$19.99', 'DC', '3,730']
['5', 'Batman Beyond Hush Beyond', '', '$14.99', 'DC', '3,579']
['6', 'Izombie Vol. 1 Dead To The World', '', '$14.99', 'DC', '3,494']
['7', 'Bleach Vol. 34', '', '$9.99', 'Viz', '2,706']
['8', 'Walking Dead Vol. 1 Days Gone Bye', '', '$9.99', 'Image', '2,685']
['9', 'Morning Glories Vol. 1 For A Better\nFuture', '', '$9.99', 'Image', '2,534']
['10', 'Thanos Imperative HC', '', '$24.99', 'Marvel', '2,475']
['11', 'Zatanna Mistress Of Magic', '', '$17.99', 'DC', '2,297']
['12', 'Spider-Man Grim Hunt', '', '$14.99', 'Marvel', '2,291']
['13', 'Deadpool Vol. 5 What Happened In\nVegas', '', '$15.99', 'Marvel', '2,286']
['14', 'Yu Gi Oh GX Vol. 6', '', '$9.99', 'Viz', '2,272']
['15', 'Showcase Presents The Witching Hour\nVol. 1', '', '$19.99', 'DC', '2,265']
['16', 'Gotham Central Book 01 In The Line\nOf Duty', '', '$19.99', 'DC', '2,221']
['17', 'Superman The Black Ring HC', '', '$19.99', 'DC', '2,136']
['18', 'Skullkickers Vol. 1 1000 Opas\n& Dead Body', '', '$9.99', 'Image', '2,069']
['19', 'Gotham Central HC Vol. 4 Corrigan', '', '$29.99', 'DC', '1,999']
['20', 'Thor First Thunder', '', '$16.99', 'Marvel', '1,954']
['21', 'Demo Vol. 2', '', '$17.99', 'DC', '1,952']
['22', 'Fantastic Four By Jonathan Hickman\nVol. 3', '', '$14.99', 'Marvel', '1,944']
['23', 'Venom By Daniel Way Ultimate\nCollection', '', '$34.99', 'Marvel', '1,936']
['24', 'Hellblazer Vol. 1 Original Sins New\nEd', '', '$19.99', 'DC', '1,868']
['25', 'Star Wars Omnibus Vol. 1 At War\nWith Empire', '', '$24.99', 'Dark Horse', '1,845']
['26', 'Hulk Vol. 6 World War Hulks', '', '$15.99', 'Marvel', '1,839']
['27', 'Dark Tower Treachery', '', '$19.99', 'Marvel', '1,832']
['28', 'Marvel Masterworks Amazing\nSpider-Man HC Vol. 13', '', '$54.99', 'Marvel', '1,824']
['29', 'Superman New Krypton Vol. 3', '', '$17.99', 'DC', '1,800']
['30', 'Wolverine Weapon X Vol. 3 Tomorrow\nDies Today', '', '$19.99', 'Marvel', '1,791']
['31', 'Ultimate Comics New Ultimates Prem\nHC Thor Reborn', '', '$24.99', 'Marvel', '1,783']
['32', 'Wolverine Wolverine Goes To Hell\nPrem HC', '', '$24.99', 'Marvel', '1,757']
['33', 'Invincible HC 6 Ultimate Coll', '', '$34.99', 'Image', '1,751']
['34', 'Thunderbolts Cage', '', '$14.99', 'Marvel', '1,697']
['35', 'Ultimate Comics Thor Prem HC', '', '$19.99', 'Marvel', '1,667']
['36', 'Walking Dead Vol. 13 Too Far Gone', '', '$14.99', 'Image', '1,646']
['37', 'Walking Dead Vol. 2 Miles Behind Us', '', '$14.99', 'Image', '1,622']
['38', 'God of War', '', '$14.99', 'DC', '1,620']
['39', 'Gantz Vol. 16', '', '$12.99', 'Dark Horse', '1,585']
['40', 'Hawkeye And Mockingbird Black Widow\nWidowmaker', '', '$15.99', 'Marvel', '1,569']
['41', 'Secret Warriors Vol. 4 Last Ride\nHowling Commandos', '', '$14.99', 'Marvel', '1,556']
['42', 'Incredible Hulk Vol. 3 World War\nHulks', '', '$15.99', 'Marvel', '1,541']
['43', 'World Of Warcraft Vol. 3', '', '$17.99', 'DC', '1,522']
['44', 'Deadpool Prem HC Vol. 6 I Rule You\nSuck', '', '$19.99', 'Marvel', '1,496']
['45', 'Dungeons & Dragons\nForgotten Realms Vol. 1', '', '$19.99', 'IDW', '1,479']
['46', 'Weapons of the Metabarons HC', '', '$19.95', 'Humanoids', '1,473']
['47', 'Your Highness', '', '$7.99', 'Dark Horse', '1,466']
['48', 'Thor Mighty Avenger Vol. 2', '', '$14.99', 'Marvel', '1,462']
['49', 'Justice League Of America Dark\nThings HC', '', '$24.99', 'DC', '1,425']
['50', 'Titans Villains For Hire', '', '$14.99', 'DC', '1,369']
['51', 'Simpsons Comics Meltdown', '', '$15.99', 'Bongo', '1,363']
['52', 'Astonishing X-Men Prem HC\nXenogenesis', '', '$24.99', 'Marvel', '1,355']
['53', 'Nge Shinji Ikari Raising Project\nVol. 8', '', '$9.99', 'Dark Horse', '1,336']
['54', 'Punisher Welcome Back Frank New Ed', '', '$24.99', 'Marvel', '1,318']
['55', 'Iron Man Rapture', '', '$14.99', 'Marvel', '1,305']
['56', "X-Men Forever 2 Vol. 3 Perfect\nS'World", '', '$16.99', 'Marvel', '1,302']
['57', 'Time Bomb', '', '$14.95', 'Radical', '1,248']
['58', 'Daytripper', '', '$19.99', 'DC', '1,243']
['59', 'Stumptown HC Vol. 1', '', '$29.99', 'Oni', '1,240']
