['', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['1', 'Transformers Generation One', '3', '$2.95', 'Dreamwave', '141,118']
['2', 'Spider-Man/Black Cat Evil That Men\nDo', '1', '$2.99', 'Marvel', '126,766']
['3', 'New X-Men', '127', '$2.25', 'Marvel', '106,892']
['4', 'Ultimates', '6', '$2.25', 'Marvel', '106,678']
['5', 'New X-Men', '128', '$2.25', 'Marvel', '106,190']
['6', 'Amazing Spider-Man', '42', '$2.25', 'Marvel', '103,530']
['7', 'Ultimate X-Men', '19', '$2.25', 'Marvel', '99,538']
['8', 'Uncanny X-Men', '407', '$2.25', 'Marvel', '94,855']
['9', 'Ultimate Spider-Man', '23', '$2.25', 'Marvel', '93,861']
['10', 'Spider-Man Blue', '2', '$3.50', 'Marvel', '72,969']
['11', 'Green Arrow', '15 (Res)', '$2.50', 'DC', '72,447']
['12', 'Wolverine', '177', '$2.25', 'Marvel', '72,335']
['13', 'Captain America', '3', '$2.99', 'Marvel', '72,330']
['14', 'Wolverine', '178', '$2.25', 'Marvel', '72,272']
['15', 'X-Treme X-Men', '14', '$2.99', 'Marvel', '72,062']
['16', 'G.I. Joe', '7', '$2.95', 'Image', '70,605']
['17', 'JLA', '67', '$2.25', 'DC', '64,007']
['18', 'Spider-Man Peter Parker', '45', '$2.25', 'Marvel', '57,087']
['19', 'Micronauts', '1', '$2.95', 'Image', '55,854']
['20', 'Avengers', '55', '$2.25', 'Marvel', '55,225']
['21', 'Detective Comics', '771', '$2.50', 'DC', '52,301']
['22', 'Daredevil', '34', '$2.99', 'Marvel', '50,756']
['23', 'Incredible Hulk', '41', '$2.25', 'Marvel', '49,713']
['24', 'Incredible Hulk', '42', '$2.25', 'Marvel', '49,270']
['25', 'Punisher', '13', '$2.99', 'Marvel', '49,070']
['26', 'Batman', '604', '$2.25', 'DC', '48,734']
['27', 'Batgirl', '29', '$2.50', 'DC', '46,921']
['28', 'Fantastic Four', '56', '$2.25', 'Marvel', '46,058']
['29', 'Batman Gotham Knights', '30', '$2.50', 'DC', '46,034']
['30', 'Fantastic Four', '57', '$2.25', 'Marvel', '45,931']
['31', 'JSA', '37', '$3.50', 'DC', '45,566']
['32', 'Rising Stars', '20', '$2.99', 'Image', '44,684']
['33', 'Spawn', '123', '$2.50', 'Image', '44,372']
['34', 'Hawkman', '4', '$2.50', 'DC', '43,690']
['35', 'X-Force', '129', '$2.25', 'Marvel', '42,535']
['36', 'Spider-Man Quality Of Life', '2', '$2.99', 'Marvel', '41,458']
['37', 'Exiles', '14', '$2.25', 'Marvel', '41,233']
['38', 'Green Lantern', '151', '$2.25', 'DC', '41,082']
['39', 'Incredible Hulk End', '', '$5.95', 'Marvel', '40,795']
['40', 'Superman', '183', '$2.25', 'DC', '40,673']
['41', 'Call Of Duty Brotherhood', '1', '$2.25', 'Marvel', '40,278']
['42', 'Thor', '50', '$4.95', 'Marvel', '39,927']
['43', 'Fathom', '16', '$2.50', 'Image', '39,172']
['44', 'Infinity Abyss', '1', '$2.99', 'Marvel', '38,816']
['45', 'Spider-Man Get Kraven', '1', '$2.99', 'Marvel', '38,807']
['46', 'Iron Man', '56', '$2.25', 'Marvel', '38,743']
['47', 'Sabertooth Mary Shelley Overdrive', '1', '$2.99', 'Marvel', '38,368']
['48', 'Paradise X', '3', '$2.99', 'Marvel', '38,163']
['49', 'Spider-Man Sweet Charity', '', '$4.95', 'Marvel', '38,046']
['50', 'Nightwing', '70', '$2.25', 'DC', '36,838']
['51', 'Elektra', '11', '$2.99', 'Marvel', '36,453']
['52', 'Infinity Abyss', '2', '$2.99', 'Marvel', '36,346']
['53', 'G.I. Joe Battle Files', '2', '$5.95', 'Image', '35,098']
['54', 'Action Comics', '792', '$2.25', 'DC', '34,986']
['55', 'Adventures Of Superman', '605', '$2.25', 'DC', '34,391']
['56', 'Alias', '10', '$2.99', 'Marvel', '33,568']
['57', 'Cage', '4', '$2.99', 'Marvel', '33,163']
['58', 'Superman Man Of Steel', '127', '$2.25', 'DC', '33,071']
['59', 'Filth', '1', '$2.95', 'DC', '33,007']
['60', 'Black Widow Pale Little Spider', '3', '$2.99', 'Marvel', '32,403']
['61', 'Azrael Agent of the Bat', '91', '$2.50', 'DC', '32,184']
['62', 'Catwoman', '8', '$2.50', 'DC', '31,925']
['63', 'Marvel Mangaverse', '3', '$2.25', 'Marvel', '31,911']
['64', 'Flash', '187', '$2.25', 'DC', '30,804']
['65', 'Thunderbolts', '65', '$2.25', 'Marvel', '30,268']
['66', 'Batman Legends of the Dark Knight', '156', '$2.25', 'DC', '30,244']
['67', 'Thunderbolts', '66', '$2.25', 'Marvel', '30,098']
['68', 'Spider-Man Tangled Web', '15', '$2.99', 'Marvel', '29,581']
['69', 'Robin', '103', '$2.25', 'DC', '29,494']
['70', 'Order', '5', '$2.25', 'Marvel', '29,011']
['71', 'Birds Of Prey', '44', '$2.50', 'DC', '28,919']
['72', 'Powers', '22', '$2.95', 'Image', '28,485']
['73', 'Deadpool', '68', '$2.25', 'Marvel', '28,178']
['74', 'Cable', '106', '$2.25', 'Marvel', '28,071']
['75', 'Marvel Knights Double Shot', '3 (Res)', '$2.99', 'Marvel', '27,335']
