['\n', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['168', 'Ozma Of Oz', '6', '$3.99', 'Marvel', '8,753']
['169', 'Super Dinosaur Origin Special', '1', '$2.99', 'Image', '8,575']
['170', 'GFT Dream Eater Saga Crossover\nPrelude', '\n', '$1.99', 'Zenescope', '8,558']
['171', '30 Days Of Night Night Again', '1', '$3.99', 'IDW', '8,472']
['172', 'Hack Slash', '4', '$3.50', 'Image', '8,449']
['173', 'Freedom Fighters', '9', '$2.99', 'DC', '8,425']
['174', 'John Byrne Next Men', '6', '$3.99', 'IDW', '8,387']
['175', 'Sweet Tooth', '21', '$2.99', 'DC', '8,360']
['176', 'Grimm Fairy Tales', '59', '$2.99', 'Zenescope', '8,356']
['177', 'Red Sonja', '56', '$3.99', 'Dynamic Forces', '8,319']
['178', 'Tarot Witch Of The Black Rose', '68', '$2.95', 'Broadsword', '8,229']
['179', "X-Men Earth'S Mutant Heroes", '1', '$4.99', 'Marvel', '8,228']
['180', 'Angel Yearbook One Shot', '\n', '$7.99', 'IDW', '8,111']
['181', 'Incorruptible', '18', '$3.99', 'Boom', '8,044']
['182', 'Sonic The Hedgehog', '224', '$2.99', 'Archie', '8,023']
['183', 'Xombi', '3', '$2.99', 'DC', '7,977']
['184', 'Tiny Titans', '40', '$2.99', 'DC', '7,847']
['185', 'Magnus Robot Fighter', '4', '$3.50', 'Dark Horse', '7,795']
['186', 'Spike', '8', '$3.99', 'IDW', '7,652']
['187', 'Axe Cop Bad Guy Earth', '3', '$3.50', 'Dark Horse', '7,547']
['188', 'Doctor Who Ongoing Vol. 2', '5', '$3.99', 'IDW', '7,498']
['189', 'Planet of the Apes', '2', '$3.99', 'Boom', '7,369']
['190', 'Transformers Heart Of Darkness', '3', '$3.99', 'IDW', '7,356']
['191', 'Queen Sonja', '16', '$3.99', 'Dynamic Forces', '7,287']
['192', 'Ducktales', '1', '$3.99', 'Boom', '7,208']
['193', 'Doc Savage', '14', '$2.99', 'DC', '7,201']
['194', 'Death Of Zorro', '3', '$3.99', 'Dynamic Forces', '7,187']
['195', 'Fear Itself', '1', '$3.99', 'Marvel', '7,151']
['196', 'Lone Ranger', '25', '$4.99', 'Dynamic Forces', '7,094']
['197', 'Breed III', '1', '$2.99', 'Image', '7,087']
['198', 'GFT Pres Tales From Neverland', '1', '$4.99', 'Zenescope', '7,058']
['199', 'Northlanders', '40', '$2.99', 'DC', '7,055']
['200', 'Simpsons Comics', '178', '$2.99', 'Bongo', '6,991']
['201', 'Rocketeer', '1 100 Penny Press', '$1.00', 'IDW', '6,975']
['202', 'Spirit', '14', '$2.99', 'DC', '6,911']
['203', 'House of Mystery', '37', '$2.99', 'DC', '6,909']
['204', 'Hack Slash Eva Monsters Ball', '1', '$3.99', 'Dynamic Forces', '6,893']
['205', 'All New Batman The Brave And The\nBold', '7', '$2.99', 'DC', '6,869']
['206', 'Suicide Girls', '2', '$3.99', 'IDW', '6,851']
['207', 'Sonic Universe', '28', '$2.99', 'Archie', '6,722']
['208', 'Carbon Grey', '3', '$2.99', 'Image', '6,717']
['209', 'Spidey Sunday Spectacular', '1', '$3.99', 'Marvel', '6,604']
['210', 'Butcher Baker Righteous Maker', '3', '$2.99', 'Image', '6,397']
['211', 'Magdalena', '6', '$3.99', 'Image', '6,325']
['212', 'Gladstones School For World\nConquerors', '1', '$2.99', 'Image', '6,214']
['213', 'Futurama Comics', '55', '$2.99', 'Bongo', '6,177']
['214', 'Total Recall', '1', '$1.99', 'Dynamic Forces', '6,059']
['215', 'Red Sonja Revenge of the Gods', '3', '$3.99', 'Dynamic Forces', '6,053']
['216', 'Doctor Who Fairytale Life', '2', '$3.99', 'IDW', '6,018']
['217', 'Solomon Kane Red Shadows', '2', '$3.50', 'Dark Horse', '5,985']
['218', 'Nonplayer', '1', '$2.99', 'Image', '5,956']
['219', 'Charmed', '9', '$3.50', 'Zenescope', '5,883']
['220', 'DMZ', '65', '$2.99', 'DC', '5,865']
['221', 'Darkwing Duck', '12', '$3.99', 'Boom', '5,815']
['222', 'Science Dog Special', '2', '$3.50', 'Image', '5,805']
['223', 'Moriarty', '1', '$2.99', 'Image', '5,768']
['224', 'Blue Estate', '2', '$2.99', 'Image', '5,694']
['225', 'Transformers Rising Storm', '4', '$3.99', 'IDW', '5,645']
['226', 'Dungeons & Dragons Dark Sun', '5', '$3.99', 'IDW', '5,633']
['227', 'Night of the Living Dead', '5', '$3.99', 'Avatar', '5,595']
['228', '68 (Sixty Eight)', '2', '$3.99', 'Image', '5,553']
['229', 'Night of the Living Dead Death\nValley', '2', '$3.99', 'Avatar', '5,476']
['230', 'Brimstone', '1', '$3.25', 'Zenescope', '5,404']
['231', 'Transformers 3 Movie Prequel\nFoundation', '4', '$3.99', 'IDW', '5,372']
['232', 'Red Spike', '1', '$1.00', 'Image', '5,259']
['233', 'Spider-Man', '14', '$2.99', 'Marvel', '5,220']
['234', 'Stan Lee Soldier Zero', '8', '$3.99', 'Boom', '5,211']
['235', 'Kick-Ass 2', '1', '$2.99', 'Marvel', '5,149']
['236', 'Stan Lee Traveler', '7', '$3.99', 'Boom', '5,093']
['237', 'Spider-Man Power Comes\nResponsibility', '2', '$3.99', 'Marvel', '4,972']
['238', 'Darkness Four Horsemen', '4', '$3.99', 'Image', '4,937']
['239', 'Cable And Deadpool Mgc', '1', '$1.00', 'Marvel', '4,903']
['240', 'X-Force Angels And Demons Mgc', '1', '$1.00', 'Marvel', '4,858']
['241', 'Scooby Doo Where Are You', '9', '$2.99', 'DC', '4,838']
['242', 'Stan Lee Starborn', '6', '$3.99', 'Boom', '4,835']
['243', 'Green Hornet Aftermath', '2', '$3.99', 'Dynamic Forces', '4,804']
['244', 'Usagi Yojimbo', '137', '$3.50', 'Dark Horse', '4,803']
['245', 'Sherlock Holmes Year One', '4', '$3.99', 'Dynamic Forces', '4,712']
['246', 'Walking Dead Weekly', '18', '$2.99', 'Image', '4,708']
['247', 'Richie Rich', '1', '$3.95', 'Ape', '4,679']
['248', 'Walking Dead Weekly', '19', '$2.99', 'Image', '4,619']
['249', 'Walking Dead Weekly', '20', '$2.99', 'Image', '4,547']
['250', 'Captain America Spotlight', '\n', '$3.99', 'Marvel', '4,518']
['251', 'Walking Dead Weekly', '21', '$2.99', 'Image', '4,507']
['252', '30 Days Of Night', '1 100 Penny Press', '$1.00', 'IDW', '4,459']
['253', 'Simpsons Summer Shindig', '5', '$4.99', 'Bongo', '4,438']
['254', 'X-Men Spotlight', '\n', '$3.99', 'Marvel', '4,395']
['255', 'Green Wake', '2', '$3.50', 'Image', '4,384']
['256', 'Mighty Samson', '3', '$3.50', 'Dark Horse', '4,359']
['257', 'Do Androids Dream of Electric Sheep', '22', '$3.99', 'Boom', '4,323']
['258', 'Tattered Man One Shot', '\n', '$4.99', 'Image', '4,313']
['259', 'Kato Origins', '9', '$3.99', 'Dynamic Forces', '4,311']
['260', 'Robert Jordan Wheel Of Time Eye of\nthe World', '10', '$3.99', 'Dynamic Forces', '4,276']
['261', 'Life & Times Of Scrooge\nMcduck', '1 Boom Blast Ed.', '$1.00', 'Boom', '4,226']
['262', 'Fantastic Four MGC', '570', '$1.00', 'Marvel', '4,224']
['263', 'Netherworld', '1', '$3.99', 'Image', '4,150']
['264', 'DC Comics Presents Son Of Superman', '1', '$7.99', 'DC', '4,081']
['265', 'Wolverine Enemy of State MGC 20', '1', '$1.00', 'Marvel', '4,068']
['266', 'Farscape', '19', '$3.99', 'Boom', '4,012']
['267', 'Orson Scott Cards Speaker For Dead', '5', '$3.99', 'Marvel', '3,984']
['268', 'Formic Wars Burning Earth', '5', '$3.99', 'Marvel', '3,945']
['269', 'Drums', '1', '$2.99', 'Image', '3,928']
['270', 'Undying Love', '2', '$2.99', 'Image', '3,912']
['271', 'Last Mortal', '1', '$3.99', 'Image', '3,805']
['272', 'DC Comics Presents Green Lantern\nWillworld', '1', '$7.99', 'DC', '3,802']
['273', 'DC Comics Presents Batman Dark City', '1', '$7.99', 'DC', '3,800']
['274', 'Skullkickers', '7', '$2.99', 'Image', '3,702']
['275', 'Zombies Vs Robots Undercity', '2', '$3.99', 'IDW', '3,667']
['276', 'Atomic Robo Deadly Art Of Science', '5', '$3.50', 'Red 5', '3,666']
['277', 'Super Heroes', '14', '$2.99', 'Marvel', '3,610']
['278', 'DC Comics Presents Legion Of Super\nHeroes', '1', '$7.99', 'DC', '3,597']
['279', 'Archie', '621', '$2.99', 'Archie', '3,588']
['280', 'Irredeemable Incorruptible', '1 Boom Blast Ed.', '$1.00', 'Boom', '3,572']
['281', 'Amory Wars Keeping Secrets Of\nSilent Earth 3', '11', '$3.99', 'Boom', '3,509']
['282', 'Chip N Dale Rescue Rangers', '6', '$3.99', 'Boom', '3,509']
['283', 'Uncle Scrooge', '403', '$3.99', 'Boom', '3,474']
['284', 'Mice Templar Vol. 3', '4', '$2.99', 'Image', '3,442']
['285', 'Fame Glee', '\n', '$7.99', 'Bluewater', '3,424']
['286', 'Route Des Maisons Rouges', '4', '$2.99', 'GG', '3,398']
['287', 'Kung Fu Panda', '1', '$3.95', 'Ape', '3,345']
['288', 'Wolfskin Hundredth Dream', '6', '$3.99', 'Avatar', '3,301']
['289', 'DC Comics Presents The Flash', '1', '$7.99', 'DC', '3,298']
['290', 'Elephantmen', '31', '$3.99', 'Image', '3,294']
['291', 'Infamous', '5', '$2.99', 'DC', '3,177']
['292', 'Fallen Angel Return Of The Son', '4', '$3.99', 'IDW', '3,164']
['293', 'FF', '2', '$2.99', 'Marvel', '3,107']
['294', 'Infamous', '6', '$2.99', 'DC', '3,105']
['295', '28 Days Later', '23', '$3.99', 'Boom', '3,050']
['296', 'Shonen Jump June July 2011', '\n', '$4.99', 'Viz', '3,034']
['297', 'Strange Case Of Mr Hyde', '2', '$3.50', 'Dark Horse', '3,010']
['298', 'Supreme Power MGC', '1', '$1.00', 'Marvel', '2,983']
['299', 'Donald Duck', '366', '$3.99', 'Boom', '2,919']
['300', 'Robert E Howards Savage Sword', '2', '$7.99', 'Dark Horse', '2,913']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Top-selling trade paperbacks', '\n', '\n', '\n', '\n']
['\n', '\n', '\n', '\n', '\n', '\n']
['\n', 'Trade Paperback title', '\n', 'Price', 'Publisher', 'Est. sales']
['1', 'Crossed 3D Vol. 1', '', '$8.99', 'Avatar', '5,310']
['2', 'Star Wars Adv Vol. 5 Boba Fett\n& Ship Of Fear', '', '$7.99', 'Dark Horse', '4,803']
['3', 'Deliriums Party A Little Endless\nStorybook HC', '', '$14.99', 'DC ', '4,661']
['4', 'Batman And Robin Deluxe HC Vol. 3\nBatman Must Die', '', '$24.99', 'DC ', '4,586']
['5', 'Brightest Day HC Vol. 2', '', '$29.99', 'DC ', '4,532']
['6', 'DMZ Vol. 10 Collective Punishment', '', '$14.99', 'DC ', '4,336']
['7', 'Green Lantern Secret Origin New Ed', '', '$14.99', 'DC ', '3,214']
['8', 'Irredeemable Vol. 6', '', '$16.99', 'Boom', '3,036']
['9', 'Batman Long Shadows', '', '$14.99', 'DC ', '2,755']
['10', 'American Vampire HC Vol. 2', '', '$24.99', 'DC ', '2,754']
['11', 'Ultimate Comics Spider-Man Vol. 2\nChameleons', '', '$19.99', 'Marvel', '2,701']
['12', 'Star Wars Blood Ties Vol. 1 Tale of\nJango & Boba Fett', '', '$14.99', 'Dark Horse', '2,537']
['13', 'Batman Streets Of Gotham Vol. 1\nHush Money', '', '$14.99', 'DC ', '2,535']
['14', 'Hellblazer City Of Demons', '', '$14.99', 'DC ', '2,388']
['15', 'Charlaine Harris Grave Sight Vol. 1', '', '$7.99', 'Dynamic Forces', '2,363']
['16', 'Star Wars Old Republic Vol. 2\nThreat Of Peace', '', '$15.99', 'Dark Horse', '2,342']
['17', 'House Of Mystery Vol. 6 Safe As\nHouses', '', '$14.99', 'DC ', '2,245']
['18', 'Chaos War X-Men', '', '$15.99', 'Marvel', '2,159']
['19', 'Walking Dead Vol. 1 Days Gone Bye', '', '$9.99', 'Image', '2,155']
['20', 'Secret Six The Reptile Brain', '', '$14.99', 'DC ', '2,150']
['21', 'Tiny Titans Vol. 5 Field Trippin', '', '$12.99', 'DC ', '2,068']
['22', 'Conan Vol. 10 Iron Shadows In The\nMoon', '', '$17.99', 'Dark Horse', '2,045']
['23', 'Taskmaster Unthinkable', '', '$14.99', 'Marvel', '2,032']
['24', 'Batgirl The Flood', '', '$14.99', 'DC ', '2,016']
['25', 'Green Lantern Corps Revolt Of Alpha\nLanterns HC', '', '$22.99', 'DC ', '1,988']
['26', 'Deadpool Wade Wilsons War', '', '$14.99', 'Marvel', '1,960']
['27', 'Deadman Vol. 1', '', '$19.99', 'DC ', '1,879']
['28', 'Sonic The Hedgehog Archives Vol. 15', '', '$7.95', 'Archie', '1,858']
['29', 'Paying For It HC', '', '$24.95', 'Drawn & Quarterly', '1,852']
['30', 'Birds Of Prey HC Vol. 1 Endrun', '', '$22.99', 'DC ', '1,837']
['31', 'Superboy The Boy Of Steel', '', '$14.99', 'DC ', '1,833']
['32', 'Little Endless Storybook HC', '', '$14.99', 'DC ', '1,803']
['33', 'Oh My Goddess Vol. 38', '', '$10.99', 'Dark Horse', '1,784']
['34', 'Negima Vol. 29', '', '$10.99', 'Random House', '1,756']
['35', 'Chronicles Of King Conan Vol. 2', '', '$18.99', 'Dark Horse', '1,739']
['36', 'X-Men Age Of Apocalypse Prelude', '', '$29.99', 'Marvel', '1,739']
['37', 'Thor World Eaters Prem HC', '', '$24.99', 'Marvel', '1,734']
['38', 'Avengers We Are The Avengers', '', '$16.99', 'Marvel', '1,693']
['39', 'Stuff Of Legend Vol. 2 The Jungle', '', '$16.99', 'Thirdworld', '1,692']
['40', 'Unknown Soldier Vol. 4 Beautiful\nWorld', '', '$14.99', 'DC ', '1,676']
['41', 'Captain America Allies And Enemies', '', '$16.99', 'Marvel', '1,630']
['42', 'Punisher In Blood', '', '$16.99', 'Marvel', '1,623']
['43', 'Thor Lord Of Asgard', '', '$19.99', 'Marvel', '1,599']
['44', 'Tron Original Movie Adaptation', '', '$9.99', 'Marvel', '1,592']
['45', 'Yossel', '', '$14.99', 'DC ', '1,578']
['46', 'Superboy Legion Of Super Heroes The\nEarly Years', '', '$14.99', 'DC ', '1,567']
['47', 'Thor For Asgard HC', '', '$24.99', 'Marvel', '1,535']
['48', 'Death Of Dracula', '', '$19.99', 'Marvel', '1,521']
['49', 'Gantz Vol. 17', '', '$12.99', 'Dark Horse', '1,509']
['50', 'Chaos War Incredible Hulks', '', '$19.99', 'Marvel', '1,497']
['51', 'Ultimate Comics Captain America\nPrem HC', '', '$19.99', 'Marvel', '1,496']
['52', 'Mystique By Brian K Vaughan\nUltimate Collection', '', '$24.99', 'Marvel', '1,480']
['53', 'Deadpool Max Prem HC Nutjob', '', '$24.99', 'Marvel', '1,479']
['54', 'Goon Vol. 1 Nothin But Misery 2nd Ed', '', '$16.99', 'Dark Horse', '1,478']
['55', 'Walking Dead Vol. 2 Miles Behind Us', '', '$14.99', 'Image', '1,477']
['56', 'Spider-Man Matters Of Life And\nDeath Prem HC', '', '$24.99', 'Marvel', '1,457']
['57', 'Jinx Gn HC Essential Collection', '', '$24.99', 'Marvel', '1,439']
['58', 'Marvel Masterworks Mighty Thor HC\nVol. 10', '', '$54.99', 'Marvel', '1,437']
['59', '5 Ronin HC', '', '$19.99', 'Marvel', '1,432']
['60', 'Marvels Project Birth of Super\nHeroes', '', '$29.99', 'Marvel', '1,429']
['61', 'Jonah Hex No Way Back', '', '$14.99', 'DC ', '1,418']
['62', 'Justice League International Vol. 6', '', '$24.99', 'DC ', '1,414']
